channel_index,channel_name,mean_abs_weight,std_abs_weight,mean_signed_weight,mean_l2_weight,n_fold_values,mean_collapse_ratio,collapse_rate,mean_spatial_relative_delta
21,Pz,0.13748923516,0.030855436258980153,0.005193611880000001,0.14296836064000001,250,0.661,0.016,0.34183560108
28,O2,0.13376578988,0.027227855384420734,-0.017489803840000002,0.14050693336,250,0.661,0.016,0.34183560108
17,CP3,0.12269155052,0.02567673698252376,0.0203602852,0.14216197743999998,250,0.661,0.016,0.34183560108
15,T3,0.11863025076,0.02493798435752025,0.11366193156,0.12733638376,250,0.661,0.016,0.34183560108
18,CP4,0.11228148992,0.021735386577706687,0.03812319688,0.12975821792,250,0.661,0.016,0.34183560108
16,T4,0.11194827823999999,0.02280383553853953,0.01734674,0.12629824908,250,0.661,0.016,0.34183560108
27,O1,0.1105351952,0.021590158734797537,0.046206197920000004,0.12241104264000001,250,0.661,0.016,0.34183560108
13,C3,0.1082562496,0.023898519072170814,0.05434431096,0.11493250548,250,0.661,0.016,0.34183560108
2,Fz,0.10609797476,0.018924410564617907,-0.09436665148000001,0.11946547568,250,0.661,0.016,0.34183560108
23,P4,0.10477557096,0.029408288135191238,-0.08215754196,0.11768045908000001,250,0.661,0.016,0.34183560108
22,P3,0.10375742352,0.024499260931452528,0.09259255616,0.11616622564,250,0.661,0.016,0.34183560108
7,FCz,0.10014085428,0.026699611615344617,0.08814126844,0.11457578428,250,0.661,0.016,0.34183560108
0,Fp1,0.09867588224,0.0257838630807042,-0.08156211892000001,0.11182958004,250,0.661,0.016,0.34183560108
24,T5,0.09678562468,0.024700115677837777,0.057866938879999996,0.10773186284000001,250,0.661,0.016,0.34183560108
4,F4,0.09399536416,0.01868734775594864,0.01665163008,0.1062516102,250,0.661,0.016,0.34183560108
20,TP8,0.0930608342,0.02890091736307371,-0.048568726,0.1105372114,250,0.661,0.016,0.34183560108
14,C4,0.09046285107999999,0.020996096594282476,-0.06307455684,0.10262877163999999,250,0.661,0.016,0.34183560108
3,F3,0.08753855056000001,0.021264040184494626,0.02916761188,0.09786172107999999,250,0.661,0.016,0.34183560108
19,TP7,0.08634658496,0.021191926852596143,-0.02493408488,0.09928289524,250,0.661,0.016,0.34183560108
10,FT7,0.08503544655999999,0.021321425605613724,-0.05158582424,0.0992235174,250,0.661,0.016,0.34183560108
5,F7,0.08413436256,0.022966906790354333,0.0753152642,0.09775583112,250,0.661,0.016,0.34183560108
26,Oz,0.08218830011999999,0.02113049941868537,0.04141011984,0.08939957800000001,250,0.661,0.016,0.34183560108
11,FT8,0.08149546972,0.017605551394970307,-0.00321363008,0.09705906652,250,0.661,0.016,0.34183560108
12,Cz,0.08027981688,0.022668762292750024,0.06730155571999999,0.09460135936,250,0.661,0.016,0.34183560108
25,T6,0.080079819,0.019712661986146438,-0.04623977628,0.09250242468,250,0.661,0.016,0.34183560108
6,F8,0.07339686824000001,0.022253722086611673,-0.0186523518,0.07921720591999999,250,0.661,0.016,0.34183560108
1,Fp2,0.07237791152,0.01733302633634599,0.05233652424,0.08910114596,250,0.661,0.016,0.34183560108
9,FC4,0.06616708228,0.024515291318948557,-0.045316033840000006,0.08262115384,250,0.661,0.016,0.34183560108
8,FC3,0.04878694324,0.03266440376954112,0.0012038517600000001,0.0574045222,250,0.661,0.016,0.34183560108
