channel_index,channel_name,mean_abs_weight,std_abs_weight,mean_signed_weight,mean_l2_weight,n_fold_values,mean_collapse_ratio,collapse_rate,mean_spatial_relative_delta
21,Pz,0.13793129344,0.03139424481359874,0.00268225588,0.14324101688,250,0.794,0.388,0.38239128956
28,O2,0.13479504711999998,0.02587188001072578,-0.02164909452,0.14173662176,250,0.794,0.388,0.38239128956
17,CP3,0.12774630908,0.0306044908948883,0.01117757808,0.1477274016,250,0.794,0.388,0.38239128956
18,CP4,0.11542246504,0.02689249996060857,0.04048352612,0.13249312164,250,0.794,0.388,0.38239128956
15,T3,0.11384352875999999,0.026645601011946712,0.10630445116,0.12286316716000001,250,0.794,0.388,0.38239128956
27,O1,0.11300812523999999,0.024042351662212993,0.04821456624,0.12598888608,250,0.794,0.388,0.38239128956
16,T4,0.11213546320000001,0.02290260869243103,0.017216475079999998,0.12537223951999998,250,0.794,0.388,0.38239128956
13,C3,0.10919912272,0.026704216770797238,0.0595490748,0.11721984048,250,0.794,0.388,0.38239128956
23,P4,0.10567030808,0.027963477286414674,-0.07878428584,0.11995445744,250,0.794,0.388,0.38239128956
22,P3,0.1050954106,0.031295342150875906,0.09203546496,0.11783696852,250,0.794,0.388,0.38239128956
2,Fz,0.10221191768,0.024141194943197716,-0.08406092624,0.11581452435999999,250,0.794,0.388,0.38239128956
7,FCz,0.10015528344,0.025146169923467316,0.08827033716,0.11485866588,250,0.794,0.388,0.38239128956
24,T5,0.09841073328,0.025104798704568616,0.06552808552,0.109921998,250,0.794,0.388,0.38239128956
0,Fp1,0.09816926892,0.022661912365656792,-0.08174460312,0.11135196928,250,0.794,0.388,0.38239128956
4,F4,0.09573308076,0.02485049947897648,0.017082933,0.10839234476,250,0.794,0.388,0.38239128956
14,C4,0.09142477524,0.02777332024337587,-0.061247557800000005,0.10430336332000001,250,0.794,0.388,0.38239128956
3,F3,0.09058357712,0.023969282522575696,0.02815591232,0.10138343556,250,0.794,0.388,0.38239128956
20,TP8,0.0876431688,0.018661029990837946,-0.05101276552,0.1051233064,250,0.794,0.388,0.38239128956
5,F7,0.08593161132,0.023628900113330555,0.0784869316,0.09912676476,250,0.794,0.388,0.38239128956
10,FT7,0.08585701416000001,0.020861472240426646,-0.04613197536,0.09996886092,250,0.794,0.388,0.38239128956
19,TP7,0.08377253496,0.02021698240700565,-0.02397823948,0.09530819572,250,0.794,0.388,0.38239128956
11,FT8,0.08307892064000001,0.022400284599864324,-0.0024382926799999998,0.09828173884000001,250,0.794,0.388,0.38239128956
12,Cz,0.08126134827999999,0.02419228782677133,0.06206482864,0.09564432064,250,0.794,0.388,0.38239128956
25,T6,0.07987310892,0.01671752501699237,-0.04327743708,0.09248709100000001,250,0.794,0.388,0.38239128956
26,Oz,0.07826328424000001,0.022668960939494026,0.03516372028,0.08569568515999999,250,0.794,0.388,0.38239128956
6,F8,0.07493340636000001,0.021612390882011757,-0.02646210496,0.08076401300000001,250,0.794,0.388,0.38239128956
1,Fp2,0.07041825355999999,0.020426928715348503,0.05070279064,0.08651318772000001,250,0.794,0.388,0.38239128956
9,FC4,0.06919833132,0.032510992122879875,-0.044508625760000003,0.08580210583999999,250,0.794,0.388,0.38239128956
8,FC3,0.052046239200000004,0.034965927839745864,0.00078691472,0.06150645204,250,0.794,0.388,0.38239128956
