dataset_name,subject_id,fold_id,channel_index,channel_name,abs_mean_weight,signed_mean_weight,l2_weight,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed
Liu2024_SourceMAT,1,1,0,Fp1,0.10711454,0.10711454,0.11525647,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,1,Fp2,0.10052571,-0.0715958,0.10589098,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,2,Fz,0.07043723,0.06135629,0.08629339,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,3,F3,0.04613028,-0.02359317,0.0527069,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,4,F4,0.04582239,0.03508587,0.05604534,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,5,F7,0.08727328,0.03458261,0.09649287,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,6,F8,0.09998477,0.0254497,0.11396774,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,7,FCz,0.10945812,0.07024872,0.1161475,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,8,FC3,0.11643323,0.0163488,0.11795319,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,9,FC4,0.17413199,-0.00243922,0.17480658,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,10,FT7,0.1204312,0.04456134,0.13060834,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,11,FT8,0.09695432,-0.03624903,0.10618103,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,12,Cz,0.07205313,0.02982302,0.0766439,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,13,C3,0.12484134,0.08892626,0.13232358,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,14,C4,0.09876098,-0.00438159,0.11803573,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,15,T7,0.10505842,0.09207558,0.11637768,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,16,T8,0.07501485,-0.01351979,0.08427034,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,17,CP3,0.07046874,-0.07046874,0.08489119,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,18,CP4,0.12530547,0.06731664,0.1430728,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,19,TP7,0.08430494,-0.00778395,0.0933255,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,20,TP8,0.11688628,-0.02150167,0.12295184,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,21,Pz,0.12344719,0.04500979,0.13935746,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,22,P3,0.05795241,-0.04089434,0.06299891,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,23,P4,0.07832064,0.00592765,0.0901277,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,24,P7,0.12436199,0.03010302,0.1350825,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,25,P8,0.08481542,-0.00986186,0.10539856,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,26,Oz,0.08356848,-0.0260324,0.09223974,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,27,O1,0.04176156,0.0377483,0.05089749,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,1,28,O2,0.11103795,0.00482275,0.11977745,0.25,0.25,"[2, 6]",0.75,False,0.1305443,0.02340174,0.11171271,True
Liu2024_SourceMAT,1,2,0,Fp1,0.12127629,0.12127629,0.12976661,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,1,Fp2,0.0935711,-0.06333514,0.10165545,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,2,Fz,0.06819212,0.06791634,0.09249204,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,3,F3,0.03206678,-0.02220048,0.03924877,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,4,F4,0.04794452,0.0385136,0.06475225,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,5,F7,0.08791192,0.04327204,0.0922893,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,6,F8,0.10712964,0.02710734,0.11933535,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,7,FCz,0.11178352,0.06738549,0.11581329,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,8,FC3,0.12119579,0.0155057,0.12287489,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,9,FC4,0.1660559,-0.00129884,0.16654758,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,10,FT7,0.1169384,0.04713406,0.13128564,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,11,FT8,0.09178026,-0.03401386,0.09991035,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,12,Cz,0.06447079,0.01926908,0.06984484,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,13,C3,0.12916303,0.08646179,0.13452451,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,14,C4,0.09616087,-0.01178133,0.11227187,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,15,T7,0.09614199,0.08511355,0.10875572,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,16,T8,0.06657065,-0.01691107,0.07376517,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,17,CP3,0.07526192,-0.07176403,0.09124399,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,18,CP4,0.11825743,0.05824851,0.13571081,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,19,TP7,0.0911861,-0.01446438,0.10006614,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,20,TP8,0.11972845,-0.02750557,0.12832274,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,21,Pz,0.12522686,0.04143379,0.14027049,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,22,P3,0.06380199,-0.04480544,0.06706488,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,23,P4,0.07405993,0.00360057,0.08538945,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,24,P7,0.10784707,0.01561339,0.1221036,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,25,P8,0.07545555,-0.01341433,0.09735621,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,26,Oz,0.09689043,-0.03216106,0.10544226,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,27,O1,0.03745674,0.03226499,0.0502238,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,2,28,O2,0.12000959,-6.396e-05,0.12903449,0.5,0.5,"[4, 4]",0.5,False,0.14824568,0.02332935,0.12686059,True
Liu2024_SourceMAT,1,3,0,Fp1,0.11460185,0.11460185,0.12350516,0.25,0.25,"[6, 2]",0.75,False,0.13166191,0.02349716,0.11266911,True
Liu2024_SourceMAT,1,3,1,Fp2,0.08983752,-0.07614033,0.10102777,0.25,0.25,"[6, 2]",0.75,False,0.13166191,0.02349716,0.11266911,True
Liu2024_SourceMAT,1,3,2,Fz,0.06349557,0.06103985,0.08650238,0.25,0.25,"[6, 2]",0.75,False,0.13166191,0.02349716,0.11266911,True
Liu2024_SourceMAT,1,3,3,F3,0.04503949,-0.0285344,0.05430366,0.25,0.25,"[6, 2]",0.75,False,0.13166191,0.02349716,0.11266911,True
Liu2024_SourceMAT,1,3,4,F4,0.0442015,0.02953161,0.05601938,0.25,0.25,"[6, 2]",0.75,False,0.13166191,0.02349716,0.11266911,True
Liu2024_SourceMAT,1,3,5,F7,0.08583712,0.03940983,0.09400035,0.25,0.25,"[6, 2]",0.75,False,0.13166191,0.02349716,0.11266911,True
Liu2024_SourceMAT,1,3,6,F8,0.10402115,0.02294207,0.11659279,0.25,0.25,"[6, 2]",0.75,False,0.13166191,0.02349716,0.11266911,True
Liu2024_SourceMAT,1,3,7,FCz,0.11690764,0.06841747,0.12285487,0.25,0.25,"[6, 2]",0.75,False,0.13166191,0.02349716,0.11266911,True
Liu2024_SourceMAT,1,3,8,FC3,0.1163857,0.02030344,0.11883766,0.25,0.25,"[6, 2]",0.75,False,0.13166191,0.02349716,0.11266911,True
Liu2024_SourceMAT,1,3,9,FC4,0.16891474,-0.00944662,0.16937716,0.25,0.25,"[6, 2]",0.75,False,0.13166191,0.02349716,0.11266911,True
Liu2024_SourceMAT,1,3,10,FT7,0.11433201,0.04599311,0.12463345,0.25,0.25,"[6, 2]",0.75,False,0.13166191,0.02349716,0.11266911,True
Liu2024_SourceMAT,1,3,11,FT8,0.10274105,-0.04469224,0.11352861,0.25,0.25,"[6, 2]",0.75,False,0.13166191,0.02349716,0.11266911,True
Liu2024_SourceMAT,1,3,12,Cz,0.07029203,0.02302358,0.07618323,0.25,0.25,"[6, 2]",0.75,False,0.13166191,0.02349716,0.11266911,True
Liu2024_SourceMAT,1,3,13,C3,0.12474193,0.08484091,0.13165842,0.25,0.25,"[6, 2]",0.75,False,0.13166191,0.02349716,0.11266911,True
Liu2024_SourceMAT,1,3,14,C4,0.09904903,-0.01698566,0.11153356,0.25,0.25,"[6, 2]",0.75,False,0.13166191,0.02349716,0.11266911,True
Liu2024_SourceMAT,1,3,15,T7,0.10949333,0.09606486,0.12198626,0.25,0.25,"[6, 2]",0.75,False,0.13166191,0.02349716,0.11266911,True
