subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
1,1,0.5,0.5,"[4, 4]",0.5,False,0,1.11023193,0.29340123,0.93024824,True,0.59070878,0.96664094,2170
1,2,0.25,0.25,"[2, 6]",0.75,False,1,0.17324951,0.03780611,0.14516341,True,0.50831115,0.9996278,2170
1,3,0.375,0.375,"[1, 7]",0.875,False,1,0.01204321,0.00211632,0.01009084,True,0.50496254,0.99990971,2170
1,4,0.625,0.625,"[5, 3]",0.625,False,0,0.75149373,0.19430175,0.62966638,True,0.56451892,0.97984844,2170
1,5,0.5,0.5,"[0, 8]",1.0,True,1,0.01272286,0.00231607,0.01066031,True,0.5080777,0.99978547,2170
2,1,0.625,0.625,"[5, 3]",0.625,False,0,0.75972309,0.19896816,0.63656165,True,0.64629002,0.90692937,2170
2,2,0.875,0.875,"[5, 3]",0.625,False,0,0.2067421,0.04883363,0.1732264,True,0.53373848,0.9958303,2170
2,3,0.75,0.75,"[2, 6]",0.75,False,1,0.54916308,0.13834111,0.46013628,True,0.65843446,0.90691165,2170
2,4,0.75,0.75,"[6, 2]",0.75,False,0,0.21009498,0.04861674,0.17603572,True,0.52080404,0.99830102,2170
2,5,0.625,0.625,"[3, 5]",0.625,False,1,0.11910637,0.02451646,0.09979761,True,0.50912128,0.99958697,2170
3,1,0.625,0.625,"[7, 1]",0.875,False,0,0.86163651,0.19297404,0.72195352,True,0.63341752,0.91115578,2170
3,2,0.375,0.375,"[3, 5]",0.625,False,1,1.05367558,0.24700406,0.88286044,True,0.68695101,0.88032289,2170
3,3,0.5,0.5,"[2, 6]",0.75,False,1,0.78379805,0.16037854,0.65673373,True,0.56474329,0.97823974,2170
3,4,0.75,0.75,"[4, 4]",0.5,False,0,1.37406682,0.31971724,1.15131191,True,0.82198304,0.58360145,2170
3,5,0.625,0.625,"[7, 1]",0.875,False,0,1.11913895,0.27223428,0.93771131,True,0.68727629,0.84215883,2170
4,1,0.25,0.25,"[2, 6]",0.75,False,1,0.01297753,0.00226127,0.0108737,True,0.50505437,0.99989653,2170
4,2,0.5,0.5,"[4, 4]",0.5,False,0,0.68421904,0.19121008,0.57329783,True,0.56564233,0.9794539,2170
4,3,0.625,0.625,"[3, 5]",0.625,False,1,1.23654992,0.27788288,1.03608837,True,0.82270628,0.57865053,2170
4,4,0.625,0.625,"[5, 3]",0.625,False,0,1.08848677,0.3404341,0.91202827,True,0.67907071,0.86626363,2170
4,5,0.5,0.5,"[0, 8]",1.0,True,1,0.01449159,0.00223919,0.0121423,True,0.50776951,0.99981053,2170
5,1,0.5,0.5,"[0, 8]",1.0,True,1,0.01276366,0.00230322,0.0106945,True,0.50581638,0.99988761,2170
5,2,0.5,0.5,"[0, 8]",1.0,True,1,0.01232165,0.00217615,0.01032415,True,0.50578816,0.9998874,2170
5,3,0.375,0.375,"[5, 3]",0.625,False,0,1.13876438,0.25775037,0.9541552,True,0.75236641,0.74191082,2170
5,4,0.5,0.5,"[2, 6]",0.75,False,1,0.12540763,0.02703511,0.10507735,True,0.50517472,0.99991704,2170
5,5,0.5,0.5,"[0, 8]",1.0,True,1,0.01313529,0.00227074,0.01100588,True,0.50750731,0.9998229,2170
6,1,0.375,0.375,"[3, 5]",0.625,False,1,0.76552945,0.19381702,0.64142672,True,0.56916628,0.98048406,2170
6,2,0.75,0.75,"[6, 2]",0.75,False,0,0.43690277,0.10065776,0.36607489,True,0.55444822,0.98832059,2170
6,3,0.375,0.375,"[7, 1]",0.875,False,0,1.08812809,0.30305203,0.91172773,True,0.6902509,0.85322611,2170
6,4,0.5,0.5,"[0, 8]",1.0,True,1,0.02971303,0.00611586,0.02489614,True,0.50709242,0.99980256,2170
6,5,0.25,0.25,"[6, 2]",0.75,False,0,0.69961724,0.20184928,0.58619978,True,0.6084689,0.94019609,2170
7,1,0.625,0.625,"[3, 5]",0.625,False,1,1.16442722,0.30726089,0.97565774,True,0.82020741,0.58752555,2170
7,2,0.5,0.5,"[6, 2]",0.75,False,0,0.62537489,0.16459306,0.52399312,True,0.59417433,0.96498684,2170
7,3,0.875,0.875,"[3, 5]",0.625,False,1,0.74534751,0.17381492,0.62451654,True,0.59068067,0.96606312,2170
7,4,0.25,0.25,"[4, 4]",0.5,False,0,1.363505,0.48442441,1.14246231,True,0.68013561,0.82049587,2170
7,5,0.625,0.625,"[3, 5]",0.625,False,1,0.70806816,0.19413708,0.59328069,True,0.58889906,0.96641761,2170
8,1,0.5,0.5,"[6, 2]",0.75,False,0,0.8606941,0.2915467,0.72116388,True,0.73204302,0.80306596,2170
8,2,0.75,0.75,"[4, 4]",0.5,False,0,0.60951654,0.20283177,0.51070562,True,0.61406621,0.95484778,2170
8,3,0.5,0.5,"[0, 8]",1.0,True,1,0.0145634,0.00233781,0.01220248,True,0.50549385,0.99988899,2170
8,4,0.625,0.625,"[1, 7]",0.875,False,1,0.29479359,0.07875466,0.24700354,True,0.54625084,0.99172295,2170
8,5,0.625,0.625,"[5, 3]",0.625,False,0,0.66933386,0.23393448,0.56082574,True,0.65074752,0.91179059,2170
9,1,0.75,0.75,"[2, 6]",0.75,False,1,0.18944342,0.04655743,0.15873207,True,0.51289504,0.99916474,2170
9,2,0.5,0.5,"[4, 4]",0.5,False,0,0.3970101,0.10230242,0.33264936,True,0.52855687,0.9965745,2170
9,3,0.375,0.375,"[3, 5]",0.625,False,1,0.24879017,0.0513996,0.2084579,True,0.51473267,0.9987364,2170
9,4,0.5,0.5,"[2, 6]",0.75,False,1,0.0873581,0.01839813,0.07319616,True,0.50393212,0.99994174,2170
9,5,0.25,0.25,"[4, 4]",0.5,False,0,0.87241581,0.21979558,0.73098534,True,0.60062642,0.95814395,2170
10,1,0.5,0.5,"[0, 8]",1.0,True,1,0.01354392,0.00223263,0.01134827,True,0.50748435,0.99981821,2170
10,2,0.5,0.5,"[0, 8]",1.0,True,1,0.01011219,0.00205603,0.00847286,True,0.5082342,0.99977827,2170
10,3,0.375,0.375,"[3, 5]",0.625,False,1,1.44907388,0.47726929,1.21415931,True,0.81121168,0.64932652,2170
