dataset_name,subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
Liu2024_SourceMAT,1,1,0.75,0.75,"[2, 6]",0.75,False,1,0.13614194,0.02376208,0.11650287,True,0.55345988,0.98932412,16010
Liu2024_SourceMAT,1,2,0.375,0.375,"[7, 1]",0.875,False,0,0.15299936,0.02556488,0.13092854,True,0.56547105,0.98005597,16010
Liu2024_SourceMAT,1,3,0.375,0.375,"[3, 5]",0.625,False,1,0.14277897,0.02600025,0.12218249,True,0.56868746,0.98456121,16010
Liu2024_SourceMAT,1,4,0.625,0.625,"[5, 3]",0.625,False,0,0.15043642,0.02533281,0.12873531,True,0.58123272,0.97307526,16010
Liu2024_SourceMAT,1,5,0.5,0.5,"[6, 2]",0.75,False,0,0.15706898,0.02619111,0.1344111,True,0.56177522,0.98488853,16010
Liu2024_SourceMAT,2,1,0.5,0.5,"[2, 6]",0.75,False,1,0.13921816,0.02317214,0.11913534,True,0.76879378,0.73283208,16010
Liu2024_SourceMAT,2,2,0.625,0.625,"[1, 7]",0.875,False,1,0.13829814,0.02656707,0.11834804,True,0.58633874,0.96183574,16010
Liu2024_SourceMAT,2,3,0.75,0.75,"[4, 4]",0.5,False,0,0.1489868,0.02592272,0.1274948,True,0.653404,0.90125522,16010
Liu2024_SourceMAT,2,4,0.625,0.625,"[5, 3]",0.625,False,0,0.140276,0.02476703,0.12004057,True,0.74792629,0.76949183,16010
Liu2024_SourceMAT,2,5,0.625,0.625,"[5, 3]",0.625,False,0,0.13979426,0.02496745,0.11962833,True,0.70162475,0.81632729,16010
Liu2024_SourceMAT,3,1,0.625,0.625,"[3, 5]",0.625,False,1,0.17788124,0.02599602,0.1522211,True,0.62439915,0.91045805,16010
Liu2024_SourceMAT,3,2,0.625,0.625,"[7, 1]",0.875,False,0,0.16297735,0.02610114,0.13946716,True,0.62445021,0.93849011,16010
Liu2024_SourceMAT,3,3,0.5,0.5,"[4, 4]",0.5,False,0,0.1784169,0.02621674,0.15267948,True,0.6319012,0.94278418,16010
Liu2024_SourceMAT,3,4,0.625,0.625,"[5, 3]",0.625,False,0,0.15927784,0.02627706,0.13630132,True,0.57378947,0.97604182,16010
Liu2024_SourceMAT,3,5,0.75,0.75,"[4, 4]",0.5,False,0,0.16827557,0.02624231,0.14400109,True,0.598015,0.95921215,16010
Liu2024_SourceMAT,4,1,0.625,0.625,"[3, 5]",0.625,False,1,0.15783332,0.02686591,0.13506517,True,0.70285973,0.84284519,16010
Liu2024_SourceMAT,4,2,0.75,0.75,"[4, 4]",0.5,False,0,0.17582982,0.02650424,0.1504656,True,0.59289035,0.95253336,16010
Liu2024_SourceMAT,4,3,0.875,0.875,"[3, 5]",0.625,False,1,0.15007323,0.02685798,0.12842451,True,0.62254699,0.94640923,16010
Liu2024_SourceMAT,4,4,0.875,0.875,"[3, 5]",0.625,False,1,0.19153213,0.02724304,0.16390279,True,0.69505752,0.86193371,16010
Liu2024_SourceMAT,4,5,0.625,0.625,"[5, 3]",0.625,False,0,0.15082629,0.02641569,0.12906894,True,0.66803835,0.89135794,16010
Liu2024_SourceMAT,5,1,0.5,0.5,"[6, 2]",0.75,False,0,0.1737675,0.02670965,0.14870079,True,0.54245167,0.99239664,16010
Liu2024_SourceMAT,5,2,0.875,0.875,"[5, 3]",0.625,False,0,0.16945238,0.02617092,0.14500813,True,0.52978208,0.99646208,16010
Liu2024_SourceMAT,5,3,0.625,0.625,"[5, 3]",0.625,False,0,0.17588255,0.02622861,0.15051073,True,0.52812737,0.99680714,16010
Liu2024_SourceMAT,5,4,0.375,0.375,"[7, 1]",0.875,False,0,0.17045256,0.02673745,0.14586403,True,0.52046014,0.99813783,16010
Liu2024_SourceMAT,5,5,0.625,0.625,"[7, 1]",0.875,False,0,0.17328702,0.02608387,0.14828962,True,0.53503738,0.99380167,16010
Liu2024_SourceMAT,6,1,0.5,0.5,"[6, 2]",0.75,False,0,0.16049167,0.02580544,0.13734005,True,0.63564557,0.92486928,16010
Liu2024_SourceMAT,6,2,0.625,0.625,"[5, 3]",0.625,False,0,0.15815164,0.02711567,0.13533758,True,0.64602274,0.89672355,16010
Liu2024_SourceMAT,6,3,0.25,0.25,"[4, 4]",0.5,False,0,0.16429718,0.02654076,0.1405966,True,0.62910125,0.91414223,16010
Liu2024_SourceMAT,6,4,0.5,0.5,"[6, 2]",0.75,False,0,0.16055124,0.02602443,0.13739102,True,0.60000723,0.95388461,16010
Liu2024_SourceMAT,6,5,0.5,0.5,"[4, 4]",0.5,False,0,0.14014857,0.02541568,0.11993153,True,0.6359214,0.92125114,16010
Liu2024_SourceMAT,7,1,0.625,0.625,"[7, 1]",0.875,False,0,0.14494864,0.02576911,0.12403917,True,0.59244619,0.96606029,16010
Liu2024_SourceMAT,7,2,0.5,0.5,"[6, 2]",0.75,False,0,0.1840613,0.02689002,0.15750966,True,0.62218983,0.92645473,16010
Liu2024_SourceMAT,7,3,0.625,0.625,"[3, 5]",0.625,False,1,0.17248122,0.02682197,0.14760005,True,0.62389335,0.93440168,16010
Liu2024_SourceMAT,7,4,0.375,0.375,"[5, 3]",0.625,False,0,0.17445612,0.02562167,0.14929007,True,0.55939745,0.98710076,16010
Liu2024_SourceMAT,7,5,0.375,0.375,"[5, 3]",0.625,False,0,0.16495565,0.02672596,0.14116008,True,0.5849582,0.96491081,16010
Liu2024_SourceMAT,8,1,0.75,0.75,"[2, 6]",0.75,False,1,0.14457798,0.02729108,0.12372198,True,0.69642106,0.81512226,16010
Liu2024_SourceMAT,8,2,0.875,0.875,"[5, 3]",0.625,False,0,0.11781413,0.02360018,0.10081893,True,0.75473759,0.77788601,16010
Liu2024_SourceMAT,8,3,1.0,1.0,"[4, 4]",0.5,False,0,0.11676031,0.02608915,0.09991713,True,0.70936359,0.78789653,16010
Liu2024_SourceMAT,8,4,0.625,0.625,"[5, 3]",0.625,False,0,0.16004489,0.02705973,0.13695772,True,0.73736726,0.71290965,16010
