channel_index,channel_name,mean_abs_weight,std_abs_weight,mean_signed_weight,mean_l2_weight,n_fold_values,mean_collapse_ratio,collapse_rate,mean_spatial_relative_delta
21,Pz,0.13937128731999998,0.032891298814860095,0.0006960680399999998,0.14491333972,250,0.801,0.404,0.37074189088000004
28,O2,0.13379389804,0.026618500575635487,-0.018250160520000003,0.14213354364,250,0.801,0.404,0.37074189088000004
17,CP3,0.12439365608,0.027177417982921635,0.02273946128,0.14383873432,250,0.801,0.404,0.37074189088000004
18,CP4,0.11670393824,0.02393860239569888,0.039211886800000005,0.13437115832000002,250,0.801,0.404,0.37074189088000004
15,T3,0.11610094307999999,0.02634106703921049,0.10768184207999999,0.1257616316,250,0.801,0.404,0.37074189088000004
27,O1,0.11162556532000001,0.023131298233224035,0.043572183,0.123562305,250,0.801,0.404,0.37074189088000004
16,T4,0.11143454772,0.02386947090041929,0.0118401268,0.12564738708,250,0.801,0.404,0.37074189088000004
13,C3,0.11084723144,0.028370618789281266,0.0601928376,0.119831024,250,0.801,0.404,0.37074189088000004
2,Fz,0.1036949134,0.02298367292525189,-0.09204572608,0.1183914688,250,0.801,0.404,0.37074189088000004
22,P3,0.10196196964000001,0.024527224930222937,0.09077015544,0.11384694044,250,0.801,0.404,0.37074189088000004
7,FCz,0.10008791943999999,0.024362397618061794,0.08799844724,0.11472276888,250,0.801,0.404,0.37074189088000004
23,P4,0.09826585328,0.026569871044407067,-0.07353600884,0.11118131384,250,0.801,0.404,0.37074189088000004
24,T5,0.09640582864,0.024199835158873348,0.05571147536,0.1081393556,250,0.801,0.404,0.37074189088000004
0,Fp1,0.09566165764,0.024682286741122238,-0.0784761806,0.10831430112,250,0.801,0.404,0.37074189088000004
14,C4,0.09197116463999999,0.027980895453485293,-0.06475661896,0.1045032484,250,0.801,0.404,0.37074189088000004
4,F4,0.09160907896,0.021091927598557277,0.0180629208,0.10376936476,250,0.801,0.404,0.37074189088000004
20,TP8,0.09137242004,0.02413349689114983,-0.0432700228,0.10907828184,250,0.801,0.404,0.37074189088000004
3,F3,0.08730181448,0.018548710487339734,0.02536239908,0.09735131752,250,0.801,0.404,0.37074189088000004
12,Cz,0.08512957108000001,0.02459468288812313,0.06585843244,0.09986172348,250,0.801,0.404,0.37074189088000004
10,FT7,0.08479363596,0.02244017769140727,-0.04447813588,0.09768733492,250,0.801,0.404,0.37074189088000004
19,TP7,0.08474135696,0.02184153818106021,-0.0237700596,0.09657451052,250,0.801,0.404,0.37074189088000004
26,Oz,0.08408337292,0.028385504258034648,0.04343621032,0.09106909276,250,0.801,0.404,0.37074189088000004
5,F7,0.0831369656,0.021274342794507784,0.07506520763999999,0.09734332096,250,0.801,0.404,0.37074189088000004
25,T6,0.08236197163999999,0.02297927525281873,-0.05037121484,0.09468396364000001,250,0.801,0.404,0.37074189088000004
11,FT8,0.08213549451999999,0.02524551935437358,-0.0011995169200000003,0.0971136052,250,0.801,0.404,0.37074189088000004
6,F8,0.0742261592,0.019924677294561526,-0.02074551752,0.08043793696,250,0.801,0.404,0.37074189088000004
1,Fp2,0.06995599300000001,0.015780158992759485,0.04965426932,0.08627142536,250,0.801,0.404,0.37074189088000004
9,FC4,0.067203458,0.02446499419155746,-0.04310148328,0.08340258660000001,250,0.801,0.404,0.37074189088000004
8,FC3,0.0498157328,0.03443512506190521,0.00069439628,0.05851447304,250,0.801,0.404,0.37074189088000004
