channel_index,channel_name,mean_abs_weight,std_abs_weight,mean_signed_weight,mean_l2_weight,n_fold_values,mean_collapse_ratio,collapse_rate,mean_spatial_relative_delta
21,Pz,0.13928911984,0.027854471598616638,0.0027905990400000002,0.14420741764,250,0.804,0.436,0.3268638678
28,O2,0.13212032267999999,0.0271793897817489,-0.01706330272,0.13839565780000002,250,0.804,0.436,0.3268638678
17,CP3,0.12366594096,0.025649124888337475,0.024388540519999998,0.14254759268,250,0.804,0.436,0.3268638678
15,T3,0.11996425376,0.025486638849179025,0.11223958788,0.12871499839999997,250,0.804,0.436,0.3268638678
27,O1,0.1123579532,0.022810485069008117,0.04478145228,0.12456645172,250,0.804,0.436,0.3268638678
16,T4,0.11229569448,0.02248673414044883,0.01546261168,0.12670574296,250,0.804,0.436,0.3268638678
18,CP4,0.11209710108,0.022733466653969494,0.03834036612,0.12968252788,250,0.804,0.436,0.3268638678
13,C3,0.11043764504,0.024046626994108464,0.05553658644,0.11807788356,250,0.804,0.436,0.3268638678
22,P3,0.10618911355999999,0.02447600619432523,0.09294373584,0.1184473222,250,0.804,0.436,0.3268638678
2,Fz,0.10556210172,0.02077416520800543,-0.09357806404,0.12016797196000001,250,0.804,0.436,0.3268638678
23,P4,0.10431878488,0.02778563309103872,-0.07830239023999999,0.11706753036,250,0.804,0.436,0.3268638678
7,FCz,0.0997816558,0.02589256072825166,0.08511594748000001,0.11476347916,250,0.804,0.436,0.3268638678
24,T5,0.09883625544,0.025212652523881603,0.05890607808,0.11018821172,250,0.804,0.436,0.3268638678
0,Fp1,0.09853041056,0.025582133606553398,-0.08190104872000001,0.11131871855999999,250,0.804,0.436,0.3268638678
4,F4,0.09510858216,0.021456343314426828,0.01544530612,0.10695483092000001,250,0.804,0.436,0.3268638678
20,TP8,0.09095702643999999,0.02361958410210091,-0.04730031548,0.1078157454,250,0.804,0.436,0.3268638678
14,C4,0.08931084339999999,0.021259496815476668,-0.06356853536,0.10181613764,250,0.804,0.436,0.3268638678
3,F3,0.08728885404,0.021109884203181422,0.029192911840000002,0.09659440992,250,0.804,0.436,0.3268638678
10,FT7,0.08701861644,0.02083447349420828,-0.04646311192,0.10029205987999999,250,0.804,0.436,0.3268638678
19,TP7,0.08644701672,0.02188234908791274,-0.02451039724,0.09809598228000001,250,0.804,0.436,0.3268638678
5,F7,0.08347836203999999,0.019473925923708654,0.0742707272,0.0966611672,250,0.804,0.436,0.3268638678
11,FT8,0.0826465862,0.024861875506024454,6.204371999999997e-05,0.09828497424,250,0.804,0.436,0.3268638678
26,Oz,0.08087185264,0.024171785229953658,0.04112170344,0.08630450372,250,0.804,0.436,0.3268638678
12,Cz,0.07980128828,0.018802124172064266,0.06905222516000001,0.09416746008,250,0.804,0.436,0.3268638678
25,T6,0.07927258195999999,0.019909404836645665,-0.048130658,0.09109505204,250,0.804,0.436,0.3268638678
6,F8,0.07657201068000001,0.02095632990775377,-0.017418993839999997,0.08266480296,250,0.804,0.436,0.3268638678
1,Fp2,0.0705324562,0.018135339574903153,0.05134860719999999,0.08658936287999999,250,0.804,0.436,0.3268638678
9,FC4,0.0647758086,0.02623276831104543,-0.04646935724,0.08149389004,250,0.804,0.436,0.3268638678
8,FC3,0.047335021,0.034396996176476215,-0.0003740945599999999,0.056091577360000006,250,0.804,0.436,0.3268638678
