dataset_name,subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
Cho2017,4,2,0.675,0.675,"[21, 19]",0.525,False,0,1.36395847,0.31161729,1.20501593,True,0.76560729,0.7293173,1798
Cho2017,4,3,0.775,0.775,"[19, 21]",0.525,False,1,0.83383144,0.13631836,0.73666478,True,0.61811784,0.94031744,1798
Cho2017,4,4,0.7,0.7,"[10, 30]",0.75,False,1,1.12276731,0.23418471,0.99193086,True,0.66095805,0.90014214,1798
Cho2017,4,5,0.8,0.8,"[22, 18]",0.55,False,0,1.64260308,0.35868675,1.45118999,True,0.79450851,0.66644602,1798
Cho2017,5,1,0.975,0.975,"[19, 21]",0.525,False,1,1.59674348,0.29808548,1.41067443,True,0.97722242,0.11956959,1798
Cho2017,5,2,0.975,0.975,"[19, 21]",0.525,False,1,1.48355013,0.30302493,1.31067153,True,0.99454404,0.04486013,1798
Cho2017,5,3,1.0,1.0,"[20, 20]",0.5,False,0,1.58080397,0.3093625,1.39659235,True,0.98059412,0.08920608,1798
Cho2017,5,4,1.0,1.0,"[20, 20]",0.5,False,0,1.58803558,0.31631534,1.40298126,True,0.97858785,0.09341191,1798
Cho2017,5,5,1.0,1.0,"[20, 20]",0.5,False,0,1.61421318,0.33549362,1.42610837,True,0.97759702,0.11239054,1798
Cho2017,6,1,0.75,0.75,"[12, 28]",0.7,False,1,1.56395538,0.27855088,1.38170714,True,0.86706533,0.45957343,1798
Cho2017,6,2,0.85,0.85,"[16, 24]",0.6,False,1,1.42183363,0.27010036,1.25614688,True,0.82597555,0.53165804,1798
Cho2017,6,3,0.775,0.7749999999999999,"[27, 13]",0.675,False,0,1.55034687,0.28193502,1.36968442,True,0.86327245,0.44696909,1798
Cho2017,6,4,0.825,0.825,"[23, 17]",0.575,False,0,1.50593096,0.30911832,1.33044431,True,0.82770696,0.50882719,1798
Cho2017,6,5,0.9,0.8999999999999999,"[18, 22]",0.55,False,1,1.3977381,0.2923293,1.23485921,True,0.86133249,0.48357825,1798
Cho2017,7,1,0.5,0.5,"[48, 0]",1.0,True,0,0.03756011,0.00389725,0.03318321,True,0.5115759,0.99959351,1798
Cho2017,7,2,0.5,0.5,"[48, 0]",1.0,True,0,0.03039435,0.00389331,0.02685249,True,0.51054026,0.99965412,1798
Cho2017,7,3,0.4791666666666667,0.4791666666666667,"[29, 19]",0.60416667,False,0,0.71426583,0.12509076,0.6310322,True,0.54501891,0.99186289,1798
Cho2017,7,4,0.5833333333333334,0.5833333333333333,"[26, 22]",0.54166667,False,0,0.72571749,0.13775651,0.64114938,True,0.54867838,0.99006278,1798
Cho2017,7,5,0.375,0.375,"[32, 16]",0.66666667,False,0,0.4044377,0.06221184,0.35730844,True,0.52416872,0.99745582,1798
Cho2017,8,1,0.525,0.525,"[21, 19]",0.525,False,0,1.4532613,0.40524389,1.28391227,True,0.66833769,0.86995881,1798
Cho2017,8,2,0.5,0.5,"[20, 20]",0.5,False,0,0.35720683,0.05766732,0.3155814,True,0.52193478,0.99768932,1798
Cho2017,8,3,0.55,0.55,"[20, 20]",0.5,False,0,1.00351917,0.2052312,0.88657874,True,0.59512151,0.96179145,1798
Cho2017,8,4,0.5,0.5,"[18, 22]",0.55,False,1,1.39475504,0.30106732,1.23222377,True,0.64924164,0.90455563,1798
Cho2017,8,5,0.475,0.475,"[21, 19]",0.525,False,0,1.0902445,0.19467337,0.96319794,True,0.6140465,0.94594261,1798
Cho2017,9,1,0.5,0.5,"[40, 8]",0.83333333,False,0,0.25791571,0.03936614,0.22786071,True,0.51719799,0.99893011,1798
Cho2017,9,2,0.5208333333333334,0.5208333333333334,"[21, 27]",0.5625,False,1,0.93007362,0.17707158,0.82169183,True,0.56581138,0.98042441,1798
Cho2017,9,3,0.5,0.5,"[26, 22]",0.54166667,False,0,0.89739087,0.19260146,0.79281761,True,0.5554683,0.98550194,1798
Cho2017,9,4,0.5625,0.5625,"[27, 21]",0.5625,False,0,1.23518582,0.21354504,1.0912492,True,0.58251358,0.96815731,1798
Cho2017,9,5,0.4375,0.4375,"[27, 21]",0.5625,False,0,1.01499416,0.188721,0.89671655,True,0.6113509,0.94873623,1798
