dataset_name,subject_id,fold_id,channel_index,channel_name,abs_mean_weight,signed_mean_weight,l2_weight,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed
Cho2017,1,1,0,Fp1,0.0415515,-0.03381934,0.04643205,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,1,AF7,0.0321307,0.0321307,0.04348955,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,2,AF3,0.05708156,0.00221923,0.05943381,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,3,F1,0.08337554,0.04951668,0.11908139,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,4,F3,0.10904267,-0.08913563,0.12633829,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,5,F5,0.05551847,0.00358057,0.05650767,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,6,F7,0.05220704,0.05220704,0.05856515,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,7,FT7,0.00998362,0.00998362,0.01522254,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,8,FC5,0.09104793,0.02673849,0.12654534,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,9,FC3,0.25085112,0.18172663,0.29498225,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,10,FC1,0.0801173,-0.06473242,0.09196267,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,11,C1,0.02458304,-0.01596206,0.02652869,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,12,C3,0.07765106,0.05422723,0.10433202,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,13,C5,0.06454574,-0.02153686,0.08636256,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,14,T7,0.04228964,-0.00751874,0.04673806,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,15,TP7,0.05712349,0.01299187,0.06375026,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,16,CP5,0.07554045,-0.07554045,0.08188901,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,17,CP3,0.07621333,-0.07621333,0.08719373,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,18,CP1,0.04746925,-0.02503215,0.05060156,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,19,P1,0.08905515,0.00729031,0.10498928,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,20,P3,0.11568185,-0.07605974,0.13220325,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,21,P5,0.08066638,0.00656498,0.10449479,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
Cho2017,1,1,22,P7,0.05479609,-0.03704767,0.08636723,0.6,0.6000000000000001,"[18, 22]",0.55,False,1.48150845,0.31968763,1.30886778,True
