subject_id,channel_index,channel_name,mean_abs_weight,std_abs_weight,mean_signed_weight,mean_l2_weight,n_fold_values,mean_collapse_ratio,collapse_rate,mean_spatial_relative_delta
1,21,Pz,0.139826434,0.012402947280680103,0.01863861,0.145162952,5,0.75,0.2,0.35888234199999997
1,27,O1,0.13658236399999998,0.03155002737912489,0.08386476200000001,0.147964772,5,0.75,0.2,0.35888234199999997
1,13,C3,0.12389379,0.03441129112039027,0.06016061,0.130156,5,0.75,0.2,0.35888234199999997
1,16,T4,0.121457956,0.0077763472424352284,-0.011286668,0.14952679,5,0.75,0.2,0.35888234199999997
1,15,T3,0.115226592,0.01723781307894566,0.11172203,0.125663904,5,0.75,0.2,0.35888234199999997
1,17,CP3,0.112595508,0.015043524423648869,0.02023749,0.133980568,5,0.75,0.2,0.35888234199999997
1,28,O2,0.112208716,0.04157370988911058,-0.00497026,0.12200726199999998,5,0.75,0.2,0.35888234199999997
1,4,F4,0.11118954799999999,0.03089009920797552,0.0091707,0.129375826,5,0.75,0.2,0.35888234199999997
1,0,Fp1,0.11081714599999999,0.01941593847761756,-0.084472688,0.11960057399999999,5,0.75,0.2,0.35888234199999997
1,19,TP7,0.108622606,0.05245866241837786,-0.053555408000000006,0.12308245200000001,5,0.75,0.2,0.35888234199999997
1,18,CP4,0.10447462999999999,0.019814532818720455,0.039359492,0.12649361199999998,5,0.75,0.2,0.35888234199999997
1,7,FCz,0.10263122799999999,0.004977234137487408,0.09455292,0.12258454599999999,5,0.75,0.2,0.35888234199999997
1,2,Fz,0.102450694,0.018390349360072805,-0.078295952,0.11475681600000001,5,0.75,0.2,0.35888234199999997
1,22,P3,0.100505514,0.022080716313239934,0.073620986,0.117863042,5,0.75,0.2,0.35888234199999997
1,24,T5,0.09973712,0.01572321309621701,0.053602632,0.11172302199999999,5,0.75,0.2,0.35888234199999997
1,23,P4,0.096133512,0.025903908763447652,-0.076642988,0.10965024400000001,5,0.75,0.2,0.35888234199999997
1,14,C4,0.092029098,0.024978469164598935,-0.062916984,0.10538286599999999,5,0.75,0.2,0.35888234199999997
1,20,TP8,0.088924932,0.000699995408892086,-0.04047847,0.102623306,5,0.75,0.2,0.35888234199999997
1,12,Cz,0.08457669400000001,0.011169450653889834,0.083743494,0.101207574,5,0.75,0.2,0.35888234199999997
1,10,FT7,0.08367739,0.009106779179451982,-0.019324565999999998,0.10049913799999999,5,0.75,0.2,0.35888234199999997
1,5,F7,0.076904594,0.011319106331010857,0.073514392,0.08952070599999999,5,0.75,0.2,0.35888234199999997
1,3,F3,0.075219298,0.01461483921064717,-0.002858228,0.088585062,5,0.75,0.2,0.35888234199999997
1,26,Oz,0.074789074,0.004876917883154284,0.026168970000000003,0.079081368,5,0.75,0.2,0.35888234199999997
1,1,Fp2,0.074127898,0.019327121450962888,0.052207329999999996,0.088511096,5,0.75,0.2,0.35888234199999997
1,25,T6,0.07277067400000001,0.01271729243741489,-0.059048046,0.083805164,5,0.75,0.2,0.35888234199999997
1,11,FT8,0.07060477400000001,0.02067463976107274,-0.009665574,0.084909258,5,0.75,0.2,0.35888234199999997
1,9,FC4,0.067870168,0.03295083732466855,-0.033862036,0.08508987999999999,5,0.75,0.2,0.35888234199999997
1,6,F8,0.06256745999999999,0.017575824244434456,-0.01576536,0.06624597,5,0.75,0.2,0.35888234199999997
1,8,FC3,0.044555432,0.025005250503325693,-0.017705679999999998,0.053332318000000004,5,0.75,0.2,0.35888234199999997
10,17,CP3,0.1428073,0.021841348222575458,0.04428439,0.167514976,5,0.725,0.4,0.537915696
10,15,T3,0.133897504,0.015839902722806724,0.103123444,0.14119908799999997,5,0.725,0.4,0.537915696
10,22,P3,0.128244478,0.02892711867494704,0.11139286,0.135819746,5,0.725,0.4,0.537915696
10,21,Pz,0.12728199199999998,0.03557344005075445,-0.00131203,0.135499742,5,0.725,0.4,0.537915696
10,28,O2,0.11866666399999999,0.029477447344231314,-0.023536246,0.12372250600000001,5,0.725,0.4,0.537915696
10,18,CP4,0.11827872400000002,0.009065422635221148,0.036848256,0.136345874,5,0.725,0.4,0.537915696
10,16,T4,0.11286785799999999,0.03296047756166497,0.025485696000000002,0.13282047800000002,5,0.725,0.4,0.537915696
10,27,O1,0.107804368,0.015706432985958967,0.029672996,0.12175147800000001,5,0.725,0.4,0.537915696
