subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
1,1,0.5,0.5,"[4, 4]",0.5,False,0,1.21825338,0.28091347,1.02075795,True,0.6160929,0.95042444,2170
1,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00640743,0.00089984,0.0053687,True,0.50723411,0.99983302,2170
1,3,0.375,0.375,"[1, 7]",0.875,False,1,0.00623588,0.00089987,0.00522496,True,0.50459553,0.99992192,2170
1,4,0.625,0.625,"[5, 3]",0.625,False,0,0.78514338,0.1981729,0.65786097,True,0.57382451,0.97573908,2170
1,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00683381,0.00089951,0.00572595,True,0.50740855,0.99981689,2170
2,1,0.625,0.625,"[5, 3]",0.625,False,0,0.72875179,0.16119076,0.61061122,True,0.63470177,0.92583735,2170
2,2,0.875,0.875,"[5, 3]",0.625,False,0,0.20021042,0.04219607,0.16775359,True,0.53231304,0.99622747,2170
2,3,0.75,0.75,"[2, 6]",0.75,False,1,0.73199806,0.20150106,0.61333122,True,0.71579002,0.81852248,2170
2,4,0.75,0.75,"[6, 2]",0.75,False,0,0.18920999,0.03673658,0.15853648,True,0.519389,0.99860911,2170
2,5,0.75,0.75,"[4, 4]",0.5,False,0,0.14362024,0.02686016,0.12033745,True,0.51247481,0.99932578,2170
3,1,0.875,0.875,"[3, 5]",0.625,False,1,1.34424876,0.3140934,1.12632776,True,0.75136527,0.79127811,2170
3,2,0.375,0.375,"[3, 5]",0.625,False,1,1.07491164,0.24075948,0.90065385,True,0.67074399,0.90448066,2170
3,3,0.5,0.5,"[2, 6]",0.75,False,1,0.89744511,0.19253426,0.75195706,True,0.57868674,0.96671632,2170
3,4,0.75,0.75,"[4, 4]",0.5,False,0,1.36111874,0.33573963,1.14046289,True,0.80266135,0.60703477,2170
3,5,0.75,0.75,"[6, 2]",0.75,False,0,1.3148507,0.32258946,1.10169553,True,0.70081982,0.81484042,2170
4,1,0.375,0.375,"[1, 7]",0.875,False,1,0.00628205,0.00089052,0.00526364,True,0.50469213,0.99990993,2170
4,2,0.5,0.5,"[4, 4]",0.5,False,0,0.30552272,0.07237402,0.25599334,True,0.51818828,0.99844047,2170
4,3,0.75,0.75,"[2, 6]",0.75,False,1,1.27961236,0.32268043,1.0721698,True,0.80962613,0.58286052,2170
4,4,0.625,0.625,"[5, 3]",0.625,False,0,1.11246966,0.30036124,0.9321232,True,0.67452687,0.8658012,2170
4,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00734656,0.00089765,0.00615558,True,0.50757263,0.99981961,2170
5,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00642466,0.00090066,0.00538314,True,0.5053055,0.99990488,2170
5,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00633266,0.00089638,0.00530605,True,0.50531181,0.99990333,2170
