dataset_name,subject_id,fold_id,channel_index,channel_name,abs_mean_weight,signed_mean_weight,l2_weight,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed
Cho2017,1,1,0,Fp1,0.04866081,0.0073833,0.06547014,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,1,AF7,0.05978394,0.05978394,0.06865066,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,2,AF3,0.03645322,0.00091583,0.04700589,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,3,F1,0.06330948,0.01209097,0.0746119,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,4,F3,0.06756126,0.03720028,0.07768522,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,5,F5,0.06550778,0.01651851,0.06834836,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,6,F7,0.06385576,0.03511247,0.07305754,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,7,FT7,0.04914309,0.04914309,0.06840401,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,8,FC5,0.06040669,0.01053455,0.07144535,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,9,FC3,0.108252,0.07533047,0.11138279,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,10,FC1,0.03257308,0.01784224,0.04851123,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,11,C1,0.05168267,-0.03122311,0.05239365,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,12,C3,0.04401902,-0.02636974,0.04616233,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,13,C5,0.07055213,0.03802596,0.08103753,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,14,T7,0.05017443,0.02192585,0.05741622,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,15,TP7,0.07312955,0.01172298,0.07919993,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,16,CP5,0.05025679,0.00845892,0.05214247,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,17,CP3,0.04375185,-0.01359289,0.06031723,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,18,CP1,0.04939265,0.0120279,0.05466104,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,19,P1,0.03030679,0.0002867,0.03188133,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,20,P3,0.0496925,-0.03444256,0.05510468,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,21,P5,0.05433739,0.02115434,0.06247633,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,22,P7,0.07274365,-0.01555124,0.08438208,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,23,P9,0.03745032,0.02450029,0.05120641,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,24,PO7,0.05097312,0.03603004,0.06012674,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,25,PO3,0.05867149,0.02680643,0.06750843,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,26,O1,0.03365693,-0.03365693,0.04648659,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,27,Iz,0.04886869,0.00309378,0.0592927,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,28,Oz,0.06127159,0.0526155,0.07046634,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,29,POz,0.02448055,0.01640087,0.03498437,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,30,Pz,0.07296127,-0.03816285,0.07418746,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,31,CPz,0.0748027,0.0748027,0.08855613,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,32,Fpz,0.06215829,0.03093387,0.0728344,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,33,Fp2,0.06664996,0.01656386,0.07565175,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,34,AF8,0.08137693,-0.08137693,0.08564028,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
Cho2017,1,1,35,AF4,0.05144192,0.01182072,0.05698553,0.55,0.55,"[22, 18]",0.55,False,0.38431876,0.06607264,0.33953397,True
