dataset_name,subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
Cho2017,1,1,0.55,0.55,"[22, 18]",0.55,False,0,0.38431876,0.06607264,0.33953397,True,0.65557683,0.91020035,1798
Cho2017,1,2,0.625,0.625,"[21, 19]",0.525,False,0,0.1068033,0.01388889,0.09435747,True,0.5474745,0.98874135,1798
Cho2017,1,3,0.575,0.575,"[19, 21]",0.525,False,1,0.09602603,0.01431704,0.08483609,True,0.54992765,0.98885493,1798
Cho2017,1,4,0.475,0.475,"[15, 25]",0.625,False,1,0.33971793,0.0628117,0.30013049,True,0.6300614,0.92438673,1798
Cho2017,1,5,0.55,0.55,"[24, 16]",0.6,False,0,0.03407726,0.00391867,0.03010623,True,0.53507071,0.99416256,1798
Cho2017,2,1,0.525,0.525,"[15, 25]",0.625,False,1,0.06998209,0.00776039,0.06182706,True,0.53924729,0.99276542,1798
Cho2017,2,2,0.625,0.625,"[23, 17]",0.575,False,0,0.04101962,0.00395561,0.03623959,True,0.53100019,0.99510992,1798
Cho2017,2,3,0.6,0.6000000000000001,"[22, 18]",0.55,False,0,0.06595104,0.00756408,0.05826574,True,0.53323875,0.99412415,1798
Cho2017,2,4,0.45,0.45,"[16, 24]",0.6,False,1,0.36703735,0.06502329,0.32426636,True,0.641375,0.92100248,1798
Cho2017,2,5,0.65,0.65,"[20, 20]",0.5,False,0,0.04276897,0.00398298,0.03778508,True,0.53338108,0.99526312,1798
Cho2017,3,1,0.525,0.525,"[25, 15]",0.625,False,0,0.1301266,0.01432053,0.11496291,True,0.54718424,0.99006882,1798
Cho2017,3,2,0.4,0.4,"[18, 22]",0.55,False,1,0.28858744,0.04924908,0.25495825,True,0.59927816,0.95726477,1798
Cho2017,3,3,0.375,0.375,"[21, 19]",0.525,False,0,0.11404459,0.01430281,0.10075494,True,0.54715688,0.9883944,1798
Cho2017,3,4,0.4,0.4,"[30, 10]",0.75,False,0,0.03746935,0.00391612,0.03310304,True,0.54305647,0.99124829,1798
Cho2017,3,5,0.55,0.55,"[22, 18]",0.55,False,0,0.95396529,0.19584875,0.84279939,True,0.76714951,0.68353923,1798
Cho2017,4,1,0.675,0.675,"[19, 21]",0.525,False,1,0.79821036,0.16924755,0.70519464,True,0.73748037,0.77867203,1798
Cho2017,4,2,0.55,0.55,"[20, 20]",0.5,False,0,0.29278833,0.04632128,0.25866961,True,0.64183892,0.91896181,1798
Cho2017,4,3,0.65,0.6499999999999999,"[22, 18]",0.55,False,0,0.30068736,0.04530169,0.26564816,True,0.61132698,0.94475011,1798
Cho2017,4,4,0.625,0.625,"[17, 23]",0.575,False,1,0.34094443,0.06173803,0.30121406,True,0.62632117,0.93212131,1798
Cho2017,4,5,0.65,0.65,"[20, 20]",0.5,False,0,0.57752604,0.13135535,0.51022674,True,0.71885373,0.79043954,1798
Cho2017,5,1,1.0,1.0,"[20, 20]",0.5,False,0,0.83900093,0.158636,0.74123187,True,0.98859817,0.03165727,1798
Cho2017,5,2,1.0,1.0,"[20, 20]",0.5,False,0,0.84049994,0.18932408,0.7425562,True,0.99619885,0.01755749,1798
Cho2017,5,3,0.975,0.975,"[21, 19]",0.525,False,0,0.77886623,0.16950618,0.68810469,True,0.99799444,0.01479117,1798
Cho2017,5,4,1.0,1.0,"[20, 20]",0.5,False,0,0.86330411,0.19573538,0.76270299,True,0.99966446,0.00375531,1798
Cho2017,5,5,1.0,1.0,"[20, 20]",0.5,False,0,0.86067197,0.15567829,0.76037757,True,0.99659488,0.01956105,1798
Cho2017,6,1,0.65,0.65,"[6, 34]",0.85,False,1,0.27608894,0.04255833,0.2439162,True,0.83129526,0.54251559,1798
Cho2017,6,2,0.775,0.775,"[25, 15]",0.625,False,0,0.35039963,0.06202026,0.30956744,True,0.82164142,0.51204575,1798
Cho2017,6,3,0.825,0.825,"[25, 15]",0.625,False,0,0.22580337,0.03774011,0.19949043,True,0.77189862,0.63895244,1798
Cho2017,6,4,0.8,0.8,"[22, 18]",0.55,False,0,0.30755088,0.05221355,0.27171188,True,0.81243261,0.53785016,1798
Cho2017,6,5,0.85,0.8500000000000001,"[18, 22]",0.55,False,1,0.32570172,0.05656554,0.28774759,True,0.8562847,0.44537713,1798
Cho2017,7,1,0.5208333333333334,0.5208333333333333,"[25, 23]",0.52083333,False,0,0.092219,0.01408968,0.08147269,True,0.5493304,0.98868574,1798
Cho2017,7,2,0.5,0.5,"[30, 18]",0.625,False,0,0.03409203,0.00388453,0.03011927,True,0.5417346,0.99210928,1798
Cho2017,7,3,0.5,0.5,"[42, 6]",0.875,False,0,0.04067694,0.00398779,0.03593684,True,0.54303291,0.99080904,1798
Cho2017,7,4,0.6458333333333334,0.6458333333333333,"[29, 19]",0.60416667,False,0,0.29649157,0.06350152,0.26194131,True,0.59751368,0.9564774,1798
Cho2017,7,5,0.5416666666666666,0.5416666666666666,"[28, 20]",0.58333333,False,0,0.13405082,0.01959986,0.11842984,True,0.55589681,0.98645589,1798
Cho2017,8,1,0.55,0.55,"[20, 20]",0.5,False,0,0.26317406,0.05186006,0.2325063,True,0.60557711,0.94584507,1798
Cho2017,8,2,0.725,0.725,"[21, 19]",0.525,False,0,0.31249654,0.05992642,0.27608121,True,0.61812889,0.93876421,1798
Cho2017,8,3,0.7,0.7,"[18, 22]",0.55,False,1,0.42291755,0.07946104,0.37363482,True,0.65618522,0.88511707,1798
Cho2017,8,4,0.35,0.35,"[14, 26]",0.65,False,1,0.26647696,0.04179112,0.23542431,True,0.6135817,0.94564479,1798
Cho2017,8,5,0.525,0.5249999999999999,"[13, 27]",0.675,False,1,0.39326152,0.06918409,0.34743462,True,0.65706778,0.87782899,1798
Cho2017,9,1,0.4583333333333333,0.45833333333333337,"[26, 22]",0.54166667,False,0,0.1512211,0.02886056,0.13359925,True,0.60911874,0.94678609,1798
Cho2017,9,2,0.5208333333333334,0.5208333333333333,"[25, 23]",0.52083333,False,0,0.0395188,0.00371499,0.03491366,True,0.54306023,0.99187854,1798
Cho2017,9,3,0.5625,0.5625,"[19, 29]",0.60416667,False,1,0.12926874,0.0257516,0.11420501,True,0.57313244,0.97791198,1798
Cho2017,9,4,0.7083333333333334,0.7083333333333333,"[20, 28]",0.58333333,False,1,0.17530792,0.02965549,0.15487923,True,0.58473878,0.96579852,1798
Cho2017,9,5,0.5,0.5,"[32, 16]",0.66666667,False,0,0.31319657,0.06157721,0.27669967,True,0.6643722,0.88890834,1798
