dataset_name,subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
Liu2024_SourceMAT,1,1,0.375,0.375,"[3, 5]",0.625,False,1,0.0169334,0.00242403,0.01449068,True,0.52566417,0.9973505,2170
Liu2024_SourceMAT,1,2,0.5,0.5,"[4, 4]",0.5,False,0,0.01925279,0.00259045,0.01647549,True,0.55691361,0.98224887,2170
Liu2024_SourceMAT,1,3,0.125,0.125,"[5, 3]",0.625,False,0,0.00955459,0.00117406,0.0081763,True,0.54150303,0.99247895,2170
Liu2024_SourceMAT,1,4,0.375,0.375,"[5, 3]",0.625,False,0,0.00362967,0.00040007,0.00310607,True,0.54140222,0.99111749,2170
Liu2024_SourceMAT,1,5,0.5,0.5,"[4, 4]",0.5,False,0,0.00532033,0.00059955,0.00455285,True,0.54263373,0.99308592,2170
Liu2024_SourceMAT,2,1,0.375,0.375,"[7, 1]",0.875,False,0,0.02703167,0.00354448,0.02313223,True,0.54917503,0.99170453,2170
Liu2024_SourceMAT,2,2,0.625,0.625,"[1, 7]",0.875,False,1,0.02124192,0.00243534,0.01817768,True,0.52522074,0.99706814,2170
Liu2024_SourceMAT,2,3,0.5,0.5,"[6, 2]",0.75,False,0,0.03714783,0.00495546,0.0317891,True,0.52611562,0.99716915,2170
Liu2024_SourceMAT,2,4,0.875,0.875,"[5, 3]",0.625,False,0,0.02373972,0.00295001,0.02031517,True,0.54944576,0.99043161,2170
Liu2024_SourceMAT,2,5,0.5,0.5,"[8, 0]",1.0,True,0,0.02662826,0.0033121,0.02278702,True,0.53909346,0.99509903,2170
Liu2024_SourceMAT,3,1,0.625,0.625,"[5, 3]",0.625,False,0,0.01426297,0.00175585,0.01220548,True,0.52891114,0.99708963,2170
Liu2024_SourceMAT,3,2,0.375,0.375,"[5, 3]",0.625,False,0,0.03279811,0.00450998,0.02806684,True,0.54466376,0.99185012,2170
Liu2024_SourceMAT,3,3,0.5,0.5,"[6, 2]",0.75,False,0,0.03234719,0.00452534,0.02768097,True,0.55092211,0.98788235,2170
