dataset_name,subject_id,fold_id,channel_index,channel_name,abs_mean_weight,signed_mean_weight,l2_weight,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed
Liu2024_SourceMAT,1,1,0,Fp1,0.11330656,0.11330656,0.12277063,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,1,Fp2,0.09006736,-0.06920107,0.09720143,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,2,Fz,0.07026021,0.06694473,0.09252378,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,3,F3,0.03967883,-0.02660228,0.04785206,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,4,F4,0.04065721,0.03330248,0.05396225,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,5,F7,0.09002654,0.03604737,0.09651723,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,6,F8,0.10078023,0.02520588,0.11060753,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,7,FCz,0.11631878,0.07067472,0.12356102,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,8,FC3,0.1153268,0.01832724,0.11691643,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,9,FC4,0.16407128,-0.00712752,0.1650728,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,10,FT7,0.1261878,0.04783127,0.13416277,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,11,FT8,0.09558744,-0.03342486,0.10178185,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,12,Cz,0.07455227,0.02195331,0.08246675,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,13,C3,0.12132019,0.08890265,0.13058029,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,14,C4,0.09715937,-0.00815359,0.11652283,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,15,T7,0.11184955,0.09200401,0.1224459,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,16,T8,0.07400814,-0.01439681,0.08143909,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,17,CP3,0.07610966,-0.07405381,0.09317153,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,18,CP4,0.11449559,0.05766652,0.13229962,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,19,TP7,0.09551236,-0.00775633,0.10206695,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,20,TP8,0.10897226,-0.01867656,0.11658806,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,21,Pz,0.13303673,0.0410401,0.14555737,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,22,P3,0.0684329,-0.04592851,0.07171093,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,23,P4,0.08208602,0.01036421,0.09369754,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,24,P7,0.11069931,0.02433989,0.122596,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,25,P8,0.08193995,-0.00084546,0.10138309,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,26,Oz,0.08588992,-0.02519679,0.09577752,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,27,O1,0.0463909,0.03177102,0.05374163,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,1,28,O2,0.11389032,0.00704286,0.12408552,0.375,0.375,"[3, 5]",0.625,False,0.0169334,0.00242403,0.01449068,True
Liu2024_SourceMAT,1,2,0,Fp1,0.11382005,0.11382005,0.1231529,0.5,0.5,"[4, 4]",0.5,False,0.01925279,0.00259045,0.01647549,True
Liu2024_SourceMAT,1,2,1,Fp2,0.08998128,-0.06891111,0.09709812,0.5,0.5,"[4, 4]",0.5,False,0.01925279,0.00259045,0.01647549,True
Liu2024_SourceMAT,1,2,2,Fz,0.07012706,0.06772903,0.09324291,0.5,0.5,"[4, 4]",0.5,False,0.01925279,0.00259045,0.01647549,True
Liu2024_SourceMAT,1,2,3,F3,0.03993446,-0.02644883,0.04795444,0.5,0.5,"[4, 4]",0.5,False,0.01925279,0.00259045,0.01647549,True
Liu2024_SourceMAT,1,2,4,F4,0.04041804,0.03337362,0.05388697,0.5,0.5,"[4, 4]",0.5,False,0.01925279,0.00259045,0.01647549,True
Liu2024_SourceMAT,1,2,5,F7,0.09082778,0.03727734,0.09661567,0.5,0.5,"[4, 4]",0.5,False,0.01925279,0.00259045,0.01647549,True
Liu2024_SourceMAT,1,2,6,F8,0.10083851,0.02469964,0.11091758,0.5,0.5,"[4, 4]",0.5,False,0.01925279,0.00259045,0.01647549,True
Liu2024_SourceMAT,1,2,7,FCz,0.11606818,0.07138795,0.1231637,0.5,0.5,"[4, 4]",0.5,False,0.01925279,0.00259045,0.01647549,True
