channel_index,channel_name,mean_abs_weight,std_abs_weight,mean_signed_weight,mean_l2_weight,n_fold_values,mean_collapse_ratio,collapse_rate,mean_spatial_relative_delta
21,Pz,0.1531384942,0.0005995269029776179,0.00661616464,0.15332814632,250,0.9565,0.736,0.0075867747999999995
28,O2,0.14415744192,0.0006673494723520055,-0.02371636044,0.14689440652,250,0.9565,0.736,0.0075867747999999995
15,T3,0.12678519192,0.0006653665866256813,0.12678519192,0.1320336036,250,0.9565,0.736,0.0075867747999999995
16,T4,0.12205005384,0.0006006074759096215,0.0133662048,0.13448744312,250,0.9565,0.736,0.0075867747999999995
27,O1,0.12202068004,0.0008170658248607706,0.05607741516,0.13238169464000002,250,0.9565,0.736,0.0075867747999999995
17,CP3,0.12105081972000001,0.0007009244066262354,0.03290786068,0.13940214459999997,250,0.9565,0.736,0.0075867747999999995
13,C3,0.11533143032,0.0005971671736748065,0.0724980996,0.11752208668,250,0.9565,0.736,0.0075867747999999995
18,CP4,0.11101783436,0.0006026169250177614,0.034446037400000004,0.12764940756,250,0.9565,0.736,0.0075867747999999995
0,Fp1,0.10982228259999999,0.0007211752481436041,-0.09581457552,0.122549446,250,0.9565,0.736,0.0075867747999999995
22,P3,0.10809155272,0.0006817547342457307,0.10809155272,0.11732394755999999,250,0.9565,0.736,0.0075867747999999995
24,T5,0.10499112948,0.000719126427050251,0.07330211984,0.11443558672000001,250,0.9565,0.736,0.0075867747999999995
23,P4,0.10490369224,0.0006133464957931929,-0.09310275436000001,0.11687400816,250,0.9565,0.736,0.0075867747999999995
2,Fz,0.10401457116,0.0006213309901489962,-0.09846715776000001,0.117515339,250,0.9565,0.736,0.0075867747999999995
7,FCz,0.0988006348,0.0006387193193035296,0.0988006348,0.11411766568000001,250,0.9565,0.736,0.0075867747999999995
4,F4,0.09743300996,0.0005760406365019779,0.0124699892,0.10767318127999999,250,0.9565,0.736,0.0075867747999999995
10,FT7,0.0903823642,0.0005948147708809779,-0.058082695360000006,0.10387838868,250,0.9565,0.736,0.0075867747999999995
20,TP8,0.08915835563999999,0.0006480920060059269,-0.0592803794,0.10828081804,250,0.9565,0.736,0.0075867747999999995
3,F3,0.08773906176,0.0005471558597551152,0.027539618000000002,0.09454321576,250,0.9565,0.736,0.0075867747999999995
14,C4,0.08558204616000001,0.0006384805905492257,-0.07514679964,0.09605060252,250,0.9565,0.736,0.0075867747999999995
19,TP7,0.08440629772,0.000774088142500479,-0.01865556916,0.09434170464000001,250,0.9565,0.736,0.0075867747999999995
5,F7,0.08406704396,0.0006949504670187326,0.0816786558,0.0976674348,250,0.9565,0.736,0.0075867747999999995
25,T6,0.08119303755999999,0.0006162386476933214,-0.062370394679999996,0.09243310484,250,0.9565,0.736,0.0075867747999999995
11,FT8,0.08005111716,0.0007014949921672095,-0.00346841404,0.09715625507999999,250,0.9565,0.736,0.0075867747999999995
1,Fp2,0.07772039064000001,0.0007531777502848087,0.061355617359999996,0.09529976252,250,0.9565,0.736,0.0075867747999999995
26,Oz,0.07758545008,0.0005673268246432846,0.04226662876,0.07993274071999999,250,0.9565,0.736,0.0075867747999999995
6,F8,0.07745208996,0.000708415716296005,-0.0291757304,0.07845448896000001,250,0.9565,0.736,0.0075867747999999995
12,Cz,0.07698997276,0.0005628474039614701,0.07558374536,0.09254614343999999,250,0.9565,0.736,0.0075867747999999995
9,FC4,0.057883270199999996,0.0006458276016652203,-0.057883270199999996,0.07613012188,250,0.9565,0.736,0.0075867747999999995
8,FC3,0.03093834816,0.0006288157047411671,0.00598133404,0.037610236559999996,250,0.9565,0.736,0.0075867747999999995
