run_id,subject_id,fold_id,n_train,n_val,n_test,train_class_counts,val_class_counts,test_class_counts,best_valid_loss,accuracy,balanced_accuracy,confusion_matrix,prediction_histogram
20260402_1217_1cd1e826,51,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.3839095830917358,0.3,0.30000000000000004,"[[1, 1, 1, 2], [1, 0, 1, 3], [1, 0, 2, 2], [1, 0, 1, 3]]","[4, 1, 5, 10]"
20260402_1217_1cd1e826,54,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.3853840827941895,0.25,0.25,"[[0, 0, 1, 4], [0, 0, 1, 4], [1, 0, 0, 4], [0, 0, 0, 5]]","[1, 0, 2, 17]"
20260402_1217_1cd1e826,53,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.386929452419281,0.95,0.95,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 1, 0, 4]]","[5, 6, 5, 4]"
20260402_1217_1cd1e826,51,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.3295741081237793,0.3,0.3,"[[0, 1, 3, 1], [1, 1, 1, 2], [3, 1, 0, 1], [0, 0, 0, 5]]","[4, 3, 4, 9]"
20260402_1217_1cd1e826,52,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.2690138816833496,0.95,0.95,"[[4, 0, 0, 1], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 5, 5, 6]"
20260402_1217_1cd1e826,51,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.1995197534561157,0.15,0.15000000000000002,"[[2, 0, 2, 1], [1, 0, 1, 3], [0, 2, 0, 3], [1, 2, 1, 1]]","[4, 4, 4, 8]"
20260402_1217_1cd1e826,51,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.3363155126571655,0.4,0.4,"[[2, 1, 1, 1], [0, 2, 1, 2], [1, 1, 2, 1], [1, 2, 0, 2]]","[4, 6, 4, 6]"
20260402_1217_1cd1e826,48,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.4911074638366699,0.95,0.95,"[[4, 0, 0, 1], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 5, 5, 6]"
20260402_1217_1cd1e826,48,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.21078559756278992,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1217_1cd1e826,48,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.027948057278990746,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1217_1cd1e826,48,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.11109758913516998,0.85,0.8500000000000001,"[[4, 1, 0, 0], [0, 4, 0, 1], [0, 0, 5, 0], [0, 0, 1, 4]]","[4, 5, 6, 5]"
20260402_1217_1cd1e826,49,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.7863525152206421,0.85,0.85,"[[5, 0, 0, 0], [0, 4, 0, 1], [1, 1, 3, 0], [0, 0, 0, 5]]","[6, 5, 3, 6]"
20260402_1217_1cd1e826,49,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.42683926224708557,0.95,0.95,"[[4, 1, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 6, 5, 5]"
20260402_1217_1cd1e826,48,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.023062270134687424,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1217_1cd1e826,49,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.2040344774723053,0.8,0.8,"[[2, 0, 1, 2], [0, 5, 0, 0], [0, 1, 4, 0], [0, 0, 0, 5]]","[2, 6, 5, 7]"
20260402_1217_1cd1e826,49,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.5357786417007446,0.8,0.8,"[[3, 1, 0, 1], [0, 3, 0, 2], [0, 0, 5, 0], [0, 0, 0, 5]]","[3, 4, 5, 8]"
20260402_1217_1cd1e826,50,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.3518233597278595,0.9,0.9,"[[4, 0, 1, 0], [0, 4, 1, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 4, 7, 5]"
20260402_1217_1cd1e826,50,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.09665369242429733,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1217_1cd1e826,50,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.03125474229454994,0.85,0.8500000000000001,"[[4, 0, 0, 1], [0, 4, 1, 0], [0, 0, 4, 1], [0, 0, 0, 5]]","[4, 4, 5, 7]"
20260402_1217_1cd1e826,50,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.12523511052131653,0.85,0.8500000000000001,"[[5, 0, 0, 0], [0, 5, 0, 0], [2, 0, 3, 0], [1, 0, 0, 4]]","[8, 5, 3, 4]"
20260402_1217_1cd1e826,49,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.457760214805603,0.9,0.9,"[[4, 0, 1, 0], [0, 5, 0, 0], [0, 0, 4, 1], [0, 0, 0, 5]]","[4, 5, 5, 6]"
20260402_1217_1cd1e826,50,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.12786875665187836,0.95,0.95,"[[4, 0, 0, 1], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 5, 5, 6]"
20260402_1231_c4ae734d,52,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.2055235505104065,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1231_c4ae734d,52,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.13116011023521423,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1231_c4ae734d,52,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.09041938930749893,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1231_c4ae734d,52,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.2690138816833496,0.95,0.95,"[[4, 0, 0, 1], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 5, 5, 6]"
20260402_1231_c4ae734d,53,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.11672127991914749,0.95,0.95,"[[4, 0, 0, 1], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 5, 5, 6]"
20260402_1231_c4ae734d,53,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.17073498666286469,0.9,0.9,"[[4, 0, 1, 0], [0, 4, 1, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 4, 7, 5]"
20260402_1231_c4ae734d,53,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.386929452419281,0.95,0.95,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 1, 0, 4]]","[5, 6, 5, 4]"
20260402_1231_c4ae734d,53,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.020523738116025925,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1231_c4ae734d,54,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.8698714375495911,0.5,0.5,"[[5, 0, 0, 0], [0, 1, 1, 3], [1, 3, 1, 0], [1, 0, 1, 3]]","[7, 4, 3, 6]"
20260402_1231_c4ae734d,54,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.6355850696563721,0.75,0.7500000000000001,"[[5, 0, 0, 0], [1, 3, 1, 0], [0, 0, 4, 1], [0, 1, 1, 3]]","[6, 4, 6, 4]"
20260402_1231_c4ae734d,54,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.5625332593917847,0.85,0.8500000000000001,"[[4, 0, 1, 0], [0, 4, 0, 1], [0, 1, 4, 0], [0, 0, 0, 5]]","[4, 5, 5, 6]"
20260402_1231_c4ae734d,52,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.06740562617778778,0.95,0.95,"[[4, 1, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 6, 5, 5]"
20260402_1231_c4ae734d,53,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.6011089086532593,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1231_c4ae734d,50,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.12786875665187836,0.95,0.95,"[[4, 0, 0, 1], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 5, 5, 6]"
20260402_1231_c4ae734d,49,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.42683926224708557,0.95,0.95,"[[4, 1, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 6, 5, 5]"
20260402_1231_c4ae734d,50,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.03125474229454994,0.85,0.8500000000000001,"[[4, 0, 0, 1], [0, 4, 1, 0], [0, 0, 4, 1], [0, 0, 0, 5]]","[4, 4, 5, 7]"
20260402_1231_c4ae734d,50,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.09665369242429733,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1231_c4ae734d,50,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.3518233597278595,0.9,0.9,"[[4, 0, 1, 0], [0, 4, 1, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 4, 7, 5]"
20260402_1231_c4ae734d,49,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.5357786417007446,0.8,0.8,"[[3, 1, 0, 1], [0, 3, 0, 2], [0, 0, 5, 0], [0, 0, 0, 5]]","[3, 4, 5, 8]"
20260402_1231_c4ae734d,49,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.2040344774723053,0.8,0.8,"[[2, 0, 1, 2], [0, 5, 0, 0], [0, 1, 4, 0], [0, 0, 0, 5]]","[2, 6, 5, 7]"
20260402_1231_c4ae734d,49,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.457760214805603,0.9,0.9,"[[4, 0, 1, 0], [0, 5, 0, 0], [0, 0, 4, 1], [0, 0, 0, 5]]","[4, 5, 5, 6]"
20260402_1231_c4ae734d,49,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.7863525152206421,0.85,0.85,"[[5, 0, 0, 0], [0, 4, 0, 1], [1, 1, 3, 0], [0, 0, 0, 5]]","[6, 5, 3, 6]"
20260402_1231_c4ae734d,48,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.11109758913516998,0.85,0.8500000000000001,"[[4, 1, 0, 0], [0, 4, 0, 1], [0, 0, 5, 0], [0, 0, 1, 4]]","[4, 5, 6, 5]"
20260402_1231_c4ae734d,48,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.027948057278990746,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1231_c4ae734d,48,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.21078559756278992,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1231_c4ae734d,48,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.4911074638366699,0.95,0.95,"[[4, 0, 0, 1], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 5, 5, 6]"
20260402_1231_c4ae734d,48,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.023062270134687424,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1231_c4ae734d,54,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.630684494972229,0.55,0.5499999999999999,"[[5, 0, 0, 0], [1, 2, 1, 1], [0, 1, 1, 3], [1, 1, 0, 3]]","[7, 4, 2, 7]"
20260402_1231_c4ae734d,50,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.12523511052131653,0.85,0.8500000000000001,"[[5, 0, 0, 0], [0, 5, 0, 0], [2, 0, 3, 0], [1, 0, 0, 4]]","[8, 5, 3, 4]"
20260402_1231_c4ae734d,54,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.3853840827941895,0.25,0.25,"[[0, 0, 1, 4], [0, 0, 1, 4], [1, 0, 0, 4], [0, 0, 0, 5]]","[1, 0, 2, 17]"
