pretrained_mode,strategy,mean_accuracy,std_accuracy,mean_accuracy_percent,std_accuracy_percent,mean_balanced_accuracy,std_balanced_accuracy,mean_balanced_accuracy_percent,std_balanced_accuracy_percent,mean_confidence,mean_normalized_prediction_entropy,collapse_rate,n_folds_total,n_subjects
from_pretrained,new,0.551,0.13683528632019337,55.1,13.683528632019343,0.551,0.13683528632019337,55.1,13.683528632019343,0.51526747444,0.998350401,0.496,250,50
