subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
1,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00827444,0.00119989,0.00693304,True,0.50628233,0.9998426,2170
1,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00847023,0.001201,0.00709709,True,0.50721217,0.99983359,2170
1,3,0.5,0.5,"[2, 6]",0.75,False,1,0.00871996,0.00119352,0.00730634,True,0.50415907,0.99993589,2170
1,4,0.5,0.5,"[4, 4]",0.5,False,0,1.10263084,0.23495117,0.92387939,True,0.59204883,0.96579795,2170
1,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00913632,0.00119933,0.0076552,True,0.50759957,0.99979764,2170
2,1,0.375,0.375,"[5, 3]",0.625,False,0,0.99133085,0.27500609,0.83062264,True,0.62701985,0.91761736,2170
2,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00784725,0.00119509,0.0065751,True,0.50792763,0.99980634,2170
2,3,0.375,0.375,"[3, 5]",0.625,False,1,0.69048586,0.18980921,0.57854872,True,0.56937851,0.97631185,2170
2,4,0.5,0.5,"[0, 8]",1.0,True,1,0.00884566,0.00120139,0.00741165,True,0.50641633,0.99983401,2170
2,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00938314,0.00119914,0.00786201,True,0.50708744,0.9998476,2170
3,1,0.75,0.75,"[6, 2]",0.75,False,0,0.49210682,0.09114826,0.41232961,True,0.5224222,0.9979851,2170
3,2,0.625,0.625,"[1, 7]",0.875,False,1,0.00866521,0.00119404,0.00726046,True,0.50583184,0.99988059,2170
3,3,0.5,0.5,"[0, 8]",1.0,True,1,0.00806124,0.00120127,0.00675441,True,0.50647692,0.99984031,2170
3,4,0.5,0.5,"[0, 8]",1.0,True,1,0.00813157,0.00119758,0.00681334,True,0.50430438,0.99993203,2170
3,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00822037,0.00118844,0.00688774,True,0.50563275,0.99987981,2170
4,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00815022,0.00118603,0.00682896,True,0.50572677,0.99988109,2170
4,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00774282,0.00120144,0.0064876,True,0.50591213,0.99989111,2170
4,3,0.625,0.625,"[5, 3]",0.625,False,0,1.23973063,0.36486107,1.03875345,True,0.75072244,0.74949836,2170
4,4,0.875,0.875,"[3, 5]",0.625,False,1,0.95485045,0.27798468,0.80005621,True,0.55320432,0.98618377,2170
4,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00744522,0.00117292,0.00623825,True,0.50801608,0.99980201,2170
5,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00848034,0.00120097,0.00710557,True,0.50609785,0.99988201,2170
5,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00837403,0.00119722,0.00701648,True,0.50538904,0.99989469,2170
5,3,0.375,0.375,"[5, 3]",0.625,False,0,1.19682964,0.25797141,1.00280729,True,0.7558328,0.75039579,2170
5,4,0.625,0.625,"[1, 7]",0.875,False,1,0.05226521,0.00875168,0.04379231,True,0.50501838,0.99991412,2170
5,5,0.5,0.5,"[0, 8]",1.0,True,1,0.0087143,0.00119636,0.00730159,True,0.50707729,0.99984235,2170
6,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00862448,0.00120169,0.00722633,True,0.50501436,0.99991263,2170
