dataset_name,subject_id,fold_id,channel_index,channel_name,abs_mean_weight,signed_mean_weight,l2_weight,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed
Weibo2014,1,1,0,Fp1,0.04865084,0.01972886,0.06865371,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,1,Fpz,0.07356179,0.07356179,0.07662182,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,2,Fp2,0.08675976,0.01844894,0.09544041,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,3,AF3,0.12287492,-0.01690988,0.1240582,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,4,AF4,0.09224253,0.02925931,0.09594831,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,5,F7,0.08449999,0.03497184,0.12025794,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,6,F5,0.0689691,-0.02229061,0.07269851,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,7,F3,0.06438775,-0.01831681,0.0705989,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,8,F1,0.06482708,-0.06482708,0.07270468,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,9,Fz,0.08493175,0.08493175,0.08880632,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,10,F2,0.05474659,0.04755376,0.07138741,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,11,F4,0.07150622,0.05403161,0.09004373,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,12,F6,0.04261211,0.02084176,0.06490897,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,13,F8,0.06861784,0.0501153,0.07672917,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,14,FT7,0.07787523,-0.05609049,0.09952878,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,15,FC5,0.0637366,0.03670157,0.06467975,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,16,FC3,0.03703594,-0.01677854,0.04330004,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,17,FC1,0.08750781,0.05509595,0.0948161,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,18,FCz,0.01349503,-0.01022409,0.01537557,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,19,FC2,0.10023014,0.04243527,0.10230453,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,20,FC4,0.04427358,-0.02961536,0.05753297,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,21,FC6,0.07440476,-0.02909091,0.08281595,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,22,FT8,0.04921016,0.02713522,0.06985949,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,23,T7,0.01978089,0.00678238,0.0231657,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,24,C5,0.04791148,0.02284557,0.06468857,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,25,C3,0.07498893,0.04703514,0.08075589,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,26,C1,0.08454395,0.03441461,0.089726,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,27,Cz,0.0418339,-0.02625609,0.05262694,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,28,C2,0.03476306,-0.00697159,0.03837601,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,29,C4,0.07965345,0.03698373,0.09296548,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,30,C6,0.0610914,-0.0610914,0.08349519,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,31,T8,0.05730989,0.02901358,0.06001892,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,32,TP7,0.05442358,0.04282589,0.05870061,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,33,CP5,0.04190752,0.00648436,0.05240734,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,34,CP3,0.0794604,-0.04396375,0.08081926,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,35,CP1,0.03857392,0.01548651,0.05464328,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,36,CPz,0.05673277,0.05529382,0.06885679,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,37,CP2,0.04537931,0.00078513,0.04899598,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,38,CP4,0.05571227,-0.05571227,0.05893782,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,39,CP6,0.08508515,0.05244062,0.09264391,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,40,TP8,0.03940113,0.03885851,0.04822871,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,41,P7,0.05423013,-0.05423013,0.05775806,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,42,P5,0.02886239,-0.00099379,0.03434785,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,43,P3,0.08784388,0.08784388,0.09397104,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,44,P1,0.05537558,-0.01623932,0.06308461,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,45,Pz,0.09107663,0.0650435,0.1063063,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,46,P2,0.07992602,-0.01987896,0.08571918,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,47,P4,0.10478219,0.04768082,0.11976178,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,48,P6,0.11091026,-0.11091026,0.12969412,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
Weibo2014,1,1,49,P8,0.07533143,-0.02641498,0.09183727,0.59375,0.59375,"[19, 13]",0.59375,False,0.67059356,0.14147928,0.58849797,True
