channel_index,channel_name,mean_abs_weight,std_abs_weight,mean_signed_weight,mean_l2_weight,n_fold_values,mean_collapse_ratio,collapse_rate,mean_spatial_relative_delta
21,Pz,0.14363239608,0.02198050294202479,0.00464641104,0.14808796644,250,0.8025,0.408,0.2783749942
28,O2,0.13643813736000002,0.022216569185893594,-0.01807199008,0.14237106291999999,250,0.8025,0.408,0.2783749942
17,CP3,0.12280035836,0.02022472140769808,0.01868637444,0.14207205728,250,0.8025,0.408,0.2783749942
15,T3,0.12094192683999999,0.02287458707937776,0.11657162832,0.12869975308,250,0.8025,0.408,0.2783749942
16,T4,0.1149249274,0.019787685824945646,0.0143811538,0.12851237904,250,0.8025,0.408,0.2783749942
27,O1,0.11473038228,0.022315974519297812,0.04526837108,0.12683937116,250,0.8025,0.408,0.2783749942
18,CP4,0.11261247812000001,0.02012636356432026,0.04111851712,0.12978584088,250,0.8025,0.408,0.2783749942
13,C3,0.11026579316,0.022115759666434517,0.06553305604000001,0.11688108136,250,0.8025,0.408,0.2783749942
2,Fz,0.10371264912,0.0187710317821345,-0.09275088599999999,0.1168678078,250,0.8025,0.408,0.2783749942
22,P3,0.10325169332,0.022790153266195174,0.09657557364,0.11554314928,250,0.8025,0.408,0.2783749942
0,Fp1,0.10165038464,0.023578706578671383,-0.08527145368,0.11447472336,250,0.8025,0.408,0.2783749942
7,FCz,0.10120206068,0.02276685232969199,0.09540725872,0.11568544304,250,0.8025,0.408,0.2783749942
23,P4,0.100484035,0.019611721625398832,-0.0815899162,0.11258096536,250,0.8025,0.408,0.2783749942
4,F4,0.09743642092,0.01823138982574769,0.01395495136,0.10977647896,250,0.8025,0.408,0.2783749942
24,T5,0.09555427888,0.02039202339931058,0.06566990584,0.10658592504,250,0.8025,0.408,0.2783749942
20,TP8,0.08966210832,0.02498070422733993,-0.050713406919999995,0.10652084288000001,250,0.8025,0.408,0.2783749942
14,C4,0.08944557484,0.027886286560116883,-0.06679872935999999,0.1017504614,250,0.8025,0.408,0.2783749942
3,F3,0.08904889612,0.022743574443532366,0.0229134512,0.09974083984000001,250,0.8025,0.408,0.2783749942
10,FT7,0.08682690044000001,0.016039981206460344,-0.05180687312,0.10014877043999999,250,0.8025,0.408,0.2783749942
5,F7,0.08654635883999999,0.018792386830559733,0.07890565204000001,0.09973536252,250,0.8025,0.408,0.2783749942
19,TP7,0.08427298452,0.018140779692401923,-0.02472309508,0.09594740804,250,0.8025,0.408,0.2783749942
12,Cz,0.08131907384,0.024007339079587752,0.07066626992000001,0.09607361972,250,0.8025,0.408,0.2783749942
11,FT8,0.08081160844,0.01893524111736091,-0.0031184830799999997,0.09614998584,250,0.8025,0.408,0.2783749942
25,T6,0.08040870496,0.019666037601552833,-0.04749612484,0.0927010206,250,0.8025,0.408,0.2783749942
26,Oz,0.07550244476000001,0.016084190246315532,0.036182045960000006,0.08160051048,250,0.8025,0.408,0.2783749942
1,Fp2,0.07326411716,0.01744934956931493,0.055118900080000005,0.09020259276,250,0.8025,0.408,0.2783749942
6,F8,0.07276684344,0.01913217753583491,-0.025476636719999998,0.07739837652,250,0.8025,0.408,0.2783749942
9,FC4,0.06814494380000001,0.02863374577354837,-0.05184165376,0.08439091272,250,0.8025,0.408,0.2783749942
8,FC3,0.04451071004,0.0244533315352448,0.00686609528,0.05201931544,250,0.8025,0.408,0.2783749942
