subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
1,1,0.5,0.5,"[4, 4]",0.5,False,0,0.89603588,0.18514407,0.75077629,True,0.55438482,0.98515766,2170
1,2,0.375,0.375,"[1, 7]",0.875,False,1,0.0081806,0.00119331,0.00685442,True,0.50677236,0.99985526,2170
1,3,0.5,0.5,"[0, 8]",1.0,True,1,0.00886165,0.00119824,0.00742506,True,0.50633836,0.99987431,2170
1,4,0.375,0.375,"[3, 5]",0.625,False,1,0.82591182,0.18902021,0.69202029,True,0.55594354,0.98273617,2170
1,5,0.25,0.25,"[6, 2]",0.75,False,0,0.7762714,0.16947723,0.65042725,True,0.58919778,0.96532242,2170
2,1,0.5,0.5,"[6, 2]",0.75,False,0,0.55462033,0.12942287,0.46470884,True,0.55324423,0.98742007,2170
2,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00891638,0.00117812,0.00747092,True,0.50687529,0.99983297,2170
2,3,0.5,0.5,"[0, 8]",1.0,True,1,0.0737684,0.01264821,0.06180954,True,0.50665344,0.99983791,2170
2,4,0.5,0.5,"[0, 8]",1.0,True,1,0.00958312,0.00119951,0.00802956,True,0.50798649,0.99979758,2170
2,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00808757,0.00119078,0.00677646,True,0.5087182,0.99975956,2170
3,1,0.625,0.625,"[3, 5]",0.625,False,1,1.30222149,0.34118944,1.09111368,True,0.80513434,0.68547615,2170
3,2,0.375,0.375,"[3, 5]",0.625,False,1,0.29590946,0.06184246,0.24793851,True,0.52444676,0.99696142,2170
3,3,0.75,0.75,"[6, 2]",0.75,False,0,0.48035793,0.11048362,0.40248538,True,0.57933839,0.97560811,2170
3,4,0.875,0.875,"[3, 5]",0.625,False,1,0.86287474,0.19500922,0.72299102,True,0.62789466,0.92928022,2170
3,5,0.625,0.625,"[1, 7]",0.875,False,1,0.10450176,0.01711718,0.08756061,True,0.5056483,0.99984504,2170
4,1,1.0,1.0,"[4, 4]",0.5,False,0,0.84506778,0.28324664,0.70807081,True,0.58411192,0.97587429,2170
4,2,0.75,0.75,"[4, 4]",0.5,False,0,0.54316629,0.12884849,0.45511165,True,0.55086249,0.99161029,2170
4,3,0.25,0.25,"[4, 4]",0.5,False,0,1.09155765,0.34794044,0.91460132,True,0.71213516,0.84909523,2170
4,4,0.75,0.75,"[4, 4]",0.5,False,0,0.91073677,0.30461907,0.76309396,True,0.62905825,0.93165671,2170
4,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00852241,0.00119723,0.00714081,True,0.5078731,0.99978782,2170
5,1,0.5,0.5,"[0, 8]",1.0,True,1,0.0087031,0.00119977,0.00729221,True,0.50502854,0.99991701,2170
5,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00837017,0.00119935,0.00701325,True,0.5077332,0.99982093,2170
5,3,0.375,0.375,"[5, 3]",0.625,False,0,0.81116625,0.19371397,0.67966517,True,0.57309174,0.98300917,2170
5,4,0.5,0.5,"[0, 8]",1.0,True,1,0.00822015,0.00118545,0.00688755,True,0.50591148,0.99988938,2170
5,5,0.5,0.5,"[2, 6]",0.75,False,1,1.10705878,0.2544046,0.92758951,True,0.56917791,0.97887315,2170
6,1,0.5,0.5,"[0, 8]",1.0,True,1,0.0087901,0.00118281,0.00736511,True,0.50501363,0.9999084,2170
6,2,0.5,0.5,"[0, 8]",1.0,True,1,0.0079281,0.00119242,0.00664284,True,0.50665309,0.99985465,2170
6,3,0.5,0.5,"[2, 6]",0.75,False,1,0.0090323,0.0012013,0.00756804,True,0.50610205,0.99986884,2170
6,4,0.5,0.5,"[0, 8]",1.0,True,1,0.00855257,0.00120107,0.00716609,True,0.50686255,0.99985604,2170
6,5,0.625,0.625,"[5, 3]",0.625,False,0,0.2622566,0.06221951,0.21974124,True,0.55597077,0.9879692,2170
7,1,0.625,0.625,"[3, 5]",0.625,False,1,0.80925683,0.20838837,0.6780653,True,0.60204556,0.92749576,2170
7,2,0.375,0.375,"[7, 1]",0.875,False,0,1.49963512,0.37905473,1.25652388,True,0.87193965,0.52879887,2170
