subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
1,1,0.75,0.75,"[6, 2]",0.75,False,0,0.59137898,0.11425049,0.49550841,True,0.53483139,0.99315607,2170
1,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00538491,0.0005,0.00451194,True,0.50720447,0.99983532,2170
1,3,0.375,0.375,"[1, 7]",0.875,False,1,0.00860579,0.00100065,0.00721067,True,0.50493513,0.99991354,2170
1,4,0.5,0.5,"[4, 4]",0.5,False,0,0.8145289,0.18729421,0.68248269,True,0.55349883,0.98191782,2170
1,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00538503,0.0005,0.00451204,True,0.50730002,0.99982194,2170
2,1,0.625,0.625,"[5, 3]",0.625,False,0,0.67754871,0.12853451,0.56770885,True,0.61327674,0.94498141,2170
2,2,0.875,0.875,"[5, 3]",0.625,False,0,0.36453458,0.0806711,0.30543857,True,0.57138871,0.98223929,2170
2,3,0.75,0.75,"[2, 6]",0.75,False,1,0.57102808,0.11789515,0.47845667,True,0.63239758,0.93685046,2170
2,4,0.75,0.75,"[6, 2]",0.75,False,0,0.17520639,0.02809101,0.14680305,True,0.52218416,0.99804734,2170
2,5,0.625,0.625,"[3, 5]",0.625,False,1,0.2196621,0.03731432,0.18405189,True,0.52603699,0.99741325,2170
3,1,0.625,0.625,"[7, 1]",0.875,False,0,0.62625013,0.10111968,0.52472647,True,0.55340021,0.98901009,2170
3,2,0.375,0.375,"[5, 3]",0.625,False,0,1.14753218,0.25185396,0.96150162,True,0.64539985,0.90334216,2170
3,3,0.625,0.625,"[3, 5]",0.625,False,1,0.65005158,0.10593428,0.54466939,True,0.55036093,0.98855596,2170
3,4,0.5,0.5,"[6, 2]",0.75,False,0,1.05534549,0.22622685,0.88425964,True,0.64395918,0.92071215,2170
3,5,0.625,0.625,"[7, 1]",0.875,False,0,0.88101034,0.17998855,0.73818659,True,0.5925414,0.96080721,2170
4,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00538496,0.0005,0.00451198,True,0.50493535,0.99991524,2170
4,2,0.625,0.625,"[3, 5]",0.625,False,1,0.32562879,0.06843882,0.27283993,True,0.51217596,0.99921993,2170
4,3,0.5,0.5,"[2, 6]",0.75,False,1,1.1535416,0.27867991,0.96653683,True,0.69224763,0.86232363,2170
4,4,0.625,0.625,"[5, 3]",0.625,False,0,0.16620615,0.03620005,0.13926187,True,0.51559339,0.99916455,2170
4,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00538494,0.0005,0.00451196,True,0.50806365,0.99979812,2170
5,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00538499,0.0005,0.00451201,True,0.50575766,0.99989613,2170
5,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00538485,0.0005,0.0045119,True,0.50484661,0.99991878,2170
5,3,0.375,0.375,"[1, 7]",0.875,False,1,0.23580523,0.03602307,0.197578,True,0.51362751,0.999348,2170
5,4,0.5,0.5,"[2, 6]",0.75,False,1,0.21937193,0.03505222,0.18380876,True,0.50824059,0.9997416,2170
5,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00538431,0.0005,0.00451144,True,0.50699138,0.99984857,2170
6,1,0.5,0.5,"[0, 8]",1.0,True,1,0.01647414,0.00200218,0.01380346,True,0.50625831,0.99983962,2170
6,2,0.5,0.5,"[6, 2]",0.75,False,0,0.18082509,0.03688161,0.15151088,True,0.5170083,0.9986703,2170
6,3,0.5,0.5,"[0, 8]",1.0,True,1,0.03910844,0.00495578,0.03276843,True,0.50811345,0.99976774,2170
6,4,0.375,0.375,"[5, 3]",0.625,False,0,0.63032418,0.12751798,0.52814006,True,0.55187429,0.98823766,2170
6,5,0.375,0.375,"[7, 1]",0.875,False,0,0.61745156,0.12245675,0.51735427,True,0.55732619,0.98814305,2170
7,1,0.875,0.875,"[3, 5]",0.625,False,1,0.75602046,0.16403804,0.63345926,True,0.58626803,0.96108838,2170
7,2,0.5,0.5,"[6, 2]",0.75,False,0,0.67512739,0.13555931,0.56568006,True,0.57274954,0.97931006,2170
7,3,0.5,0.5,"[4, 4]",0.5,False,0,0.93752632,0.25436486,0.78554056,True,0.60666277,0.95674315,2170
7,4,0.375,0.375,"[3, 5]",0.625,False,1,1.27910266,0.33100745,1.07174273,True,0.62849883,0.91619882,2170
7,5,0.5,0.5,"[4, 4]",0.5,False,0,0.61714123,0.13748549,0.51709425,True,0.55380179,0.98528099,2170
8,1,0.75,0.75,"[4, 4]",0.5,False,0,0.48252133,0.08485267,0.40429806,True,0.55178329,0.98883298,2170
8,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00538503,0.0005,0.00451204,True,0.50774264,0.99982531,2170
8,3,0.375,0.375,"[1, 7]",0.875,False,1,0.00538507,0.0005,0.00451208,True,0.50705643,0.99981946,2170
8,4,0.5,0.5,"[0, 8]",1.0,True,1,0.0542554,0.00695661,0.04545986,True,0.51094713,0.99962011,2170
8,5,0.5,0.5,"[4, 4]",0.5,False,0,0.3362768,0.05472559,0.28176176,True,0.53800467,0.99418509,2170
9,1,0.625,0.625,"[1, 7]",0.875,False,1,0.19202722,0.03073011,0.160897,True,0.51273247,0.99937196,2170
9,2,0.5,0.5,"[4, 4]",0.5,False,0,0.44675075,0.08620895,0.37432638,True,0.52833241,0.99612977,2170
9,3,0.375,0.375,"[1, 7]",0.875,False,1,0.22684037,0.0405326,0.19006647,True,0.51501478,0.99883922,2170
9,4,0.5,0.5,"[4, 4]",0.5,False,0,0.25311004,0.04483733,0.21207746,True,0.50889545,0.99968438,2170
9,5,0.25,0.25,"[4, 4]",0.5,False,0,0.52892419,0.11658087,0.44317839,True,0.53360435,0.99600669,2170
10,1,0.5,0.5,"[0, 8]",1.0,True,1,0.06176083,0.00845075,0.05174856,True,0.50869849,0.99973035,2170
10,2,0.5,0.5,"[0, 8]",1.0,True,1,0.005385,0.0005,0.00451202,True,0.50802802,0.99978712,2170
10,3,0.5,0.5,"[4, 4]",0.5,False,0,1.18320969,0.3247585,0.99139532,True,0.62625472,0.93681163,2170
10,4,0.375,0.375,"[5, 3]",0.625,False,0,1.23591476,0.34335559,1.03555618,True,0.66380598,0.87269713,2170
10,5,0.5,0.5,"[4, 4]",0.5,False,0,0.62970692,0.13016193,0.52762287,True,0.56215996,0.98663147,2170
11,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00538494,0.0005,0.00451197,True,0.50752387,0.99981926,2170
11,2,0.5,0.5,"[0, 8]",1.0,True,1,0.0172745,0.0019924,0.01447407,True,0.50849577,0.99977356,2170
11,3,0.5,0.5,"[0, 8]",1.0,True,1,0.0204851,0.00249358,0.01716419,True,0.51016027,0.99966849,2170
11,4,0.375,0.375,"[1, 7]",0.875,False,1,0.25891822,0.0449803,0.21694406,True,0.52425721,0.9979798,2170
11,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00538444,0.0005,0.00451155,True,0.50521367,0.99991345,2170
12,1,0.25,0.25,"[4, 4]",0.5,False,0,0.95849463,0.25351196,0.80310962,True,0.65504951,0.90698366,2170
12,2,0.375,0.375,"[1, 7]",0.875,False,1,0.33544389,0.05843272,0.28106388,True,0.5195736,0.99806673,2170
12,3,0.75,0.75,"[2, 6]",0.75,False,1,0.21023685,0.03343559,0.1761546,True,0.51043524,0.99955877,2170
12,4,0.5,0.5,"[0, 8]",1.0,True,1,0.00538504,0.0005,0.00451205,True,0.50582218,0.99988948,2170
12,5,0.375,0.375,"[7, 1]",0.875,False,0,0.68238178,0.18482492,0.57175842,True,0.60377866,0.96386495,2170
13,1,0.75,0.75,"[4, 4]",0.5,False,0,0.67735396,0.11663824,0.56754567,True,0.67385058,0.90280031,2170
13,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00538506,0.0005,0.00451207,True,0.50561593,0.99988954,2170
13,3,0.5,0.5,"[0, 8]",1.0,True,1,0.005385,0.0005,0.00451202,True,0.50707337,0.99983198,2170
13,4,0.5,0.5,"[0, 8]",1.0,True,1,0.02793507,0.00300899,0.02340642,True,0.50830825,0.99976778,2170
13,5,0.75,0.75,"[6, 2]",0.75,False,0,0.32598041,0.04067938,0.27313455,True,0.54651727,0.99242614,2170
14,1,0.625,0.625,"[1, 7]",0.875,False,1,0.00538502,0.0005,0.00451203,True,0.50584216,0.99987559,2170
14,2,0.375,0.375,"[7, 1]",0.875,False,0,0.42737373,0.07567726,0.35809064,True,0.51768105,0.99797466,2170
14,3,0.5,0.5,"[0, 8]",1.0,True,1,0.00538486,0.0005,0.0045119,True,0.50659762,0.99986163,2170
14,4,0.5,0.5,"[0, 8]",1.0,True,1,0.00538494,0.0005,0.00451197,True,0.50601962,0.99986495,2170
14,5,0.5,0.5,"[0, 8]",1.0,True,1,0.005385,0.0005,0.00451202,True,0.50786796,0.99977893,2170
15,1,0.5,0.5,"[4, 4]",0.5,False,0,0.97653374,0.20195181,0.81822435,True,0.57820163,0.97597961,2170
15,2,0.75,0.75,"[6, 2]",0.75,False,0,0.220705,0.03703611,0.18492572,True,0.50672637,0.99981204,2170
15,3,0.25,0.25,"[2, 6]",0.75,False,1,1.08737463,0.20572206,0.91109642,True,0.59651788,0.95598986,2170
15,4,0.75,0.75,"[6, 2]",0.75,False,0,0.92472135,0.19769691,0.77481145,True,0.56404822,0.98341339,2170
15,5,0.5,0.5,"[6, 2]",0.75,False,0,0.21989699,0.03885156,0.1842487,True,0.50534531,0.99986061,2170
16,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00538496,0.0005,0.00451199,True,0.50695013,0.99985137,2170
16,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00538491,0.0005,0.00451195,True,0.50797889,0.99977561,2170
16,3,0.5,0.5,"[0, 8]",1.0,True,1,0.03529819,0.00498626,0.02957587,True,0.50903384,0.99974096,2170
16,4,0.375,0.375,"[5, 3]",0.625,False,0,0.72143363,0.14883754,0.60447943,True,0.56959811,0.97920737,2170
16,5,0.5,0.5,"[0, 8]",1.0,True,1,0.02594209,0.00299223,0.02173652,True,0.50749652,0.99981082,2170
17,1,0.375,0.375,"[7, 1]",0.875,False,0,0.75621515,0.18033354,0.63362239,True,0.60577777,0.95636245,2170
17,2,0.5,0.5,"[0, 8]",1.0,True,1,0.0053849,0.0005,0.00451193,True,0.50783526,0.99980905,2170
17,3,0.375,0.375,"[1, 7]",0.875,False,1,0.00538503,0.0005,0.00451205,True,0.5060921,0.99986724,2170
17,4,0.5,0.5,"[0, 8]",1.0,True,1,0.00538489,0.0005,0.00451193,True,0.50632314,0.99986784,2170
17,5,0.75,0.75,"[4, 4]",0.5,False,0,0.43234924,0.08759937,0.36225955,True,0.52492931,0.99633608,2170
18,1,1.0,1.0,"[4, 4]",0.5,False,0,1.3278385,0.29974221,1.11257783,True,0.74104131,0.8156895,2170
