channel_index,channel_name,mean_abs_weight,std_abs_weight,mean_signed_weight,mean_l2_weight,n_fold_values,mean_collapse_ratio,collapse_rate,mean_spatial_relative_delta
21,Pz,0.15135936744,0.008984824246186643,0.00549699284,0.15219178252,250,0.673,0.028,0.08631474471999999
28,O2,0.1435434506,0.007027060954821892,-0.02289527516,0.14662057532,250,0.673,0.028,0.08631474471999999
15,T3,0.1261801448,0.009236930248816416,0.1261228988,0.13185673836,250,0.673,0.028,0.08631474471999999
16,T4,0.12167929196,0.006530351187219241,0.013326707640000001,0.13469496996000002,250,0.673,0.028,0.08631474471999999
17,CP3,0.12167197228000001,0.007101322958092965,0.03001759716,0.1396431006,250,0.673,0.028,0.08631474471999999
27,O1,0.12081953136,0.01074917039289003,0.055749335520000005,0.13197459,250,0.673,0.028,0.08631474471999999
13,C3,0.11259499712,0.01086828371696188,0.06938396592,0.11529357116,250,0.673,0.028,0.08631474471999999
18,CP4,0.11030168876,0.007824231155582742,0.03426365872,0.12721506100000002,250,0.673,0.028,0.08631474471999999
0,Fp1,0.10849972408000001,0.00799178077575499,-0.09459540044,0.12149017772000001,250,0.673,0.028,0.08631474471999999
22,P3,0.10614445948,0.009064336836366557,0.10596995708,0.11637198296,250,0.673,0.028,0.08631474471999999
2,Fz,0.10556956940000001,0.0061091282389199785,-0.09907657552,0.11884181044,250,0.673,0.028,0.08631474471999999
23,P4,0.10478128064,0.006508004067325662,-0.09219444523999999,0.11676711824,250,0.673,0.028,0.08631474471999999
24,T5,0.1038331728,0.009436836126537741,0.07191539872,0.11318546644,250,0.673,0.028,0.08631474471999999
7,FCz,0.09838116836000001,0.0082358050507497,0.09741067816,0.1130726482,250,0.673,0.028,0.08631474471999999
4,F4,0.09576787656,0.006342516963482845,0.01367026628,0.10626413872000001,250,0.673,0.028,0.08631474471999999
20,TP8,0.0906151892,0.007111083014408498,-0.05920971252,0.10976114412,250,0.673,0.028,0.08631474471999999
10,FT7,0.08933614508,0.007411481764825595,-0.05637036008,0.10332480696,250,0.673,0.028,0.08631474471999999
3,F3,0.08704955192,0.006434246508178648,0.02725380892,0.09463513896,250,0.673,0.028,0.08631474471999999
14,C4,0.085934944,0.006053877657855828,-0.07405917968,0.09663009936,250,0.673,0.028,0.08631474471999999
5,F7,0.08491678504,0.006846288729432024,0.08168046208,0.0983636576,250,0.673,0.028,0.08631474471999999
19,TP7,0.08464732376,0.006877130920223507,-0.01978947156,0.095498741,250,0.673,0.028,0.08631474471999999
11,FT8,0.08086230388,0.008348876081698825,-0.00355435728,0.09782189664,250,0.673,0.028,0.08631474471999999
25,T6,0.08020697896,0.007520335487926559,-0.06158336064,0.09202339432,250,0.673,0.028,0.08631474471999999
26,Oz,0.07785737492,0.007966695874970075,0.04235616288,0.08099222808,250,0.673,0.028,0.08631474471999999
12,Cz,0.07750959555999999,0.0076795682811987695,0.07424722164,0.09224848312,250,0.673,0.028,0.08631474471999999
1,Fp2,0.07744907728,0.006857610350118885,0.060863862840000005,0.09544796316,250,0.673,0.028,0.08631474471999999
6,F8,0.07637395204000001,0.009480628251614505,-0.02806869336,0.07870904892,250,0.673,0.028,0.08631474471999999
9,FC4,0.05881576944,0.005783490565368021,-0.05559523076,0.07573452188,250,0.673,0.028,0.08631474471999999
8,FC3,0.03286356108,0.008154354550738189,0.0053557184800000004,0.039678788160000006,250,0.673,0.028,0.08631474471999999
