subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
1,1,0.5,0.5,"[4, 4]",0.5,False,0,0.16635026,0.02950107,0.13938262,True,0.5116202,0.99948621,2170
1,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00430801,0.0004,0.00360962,True,0.50695697,0.99984421,2170
1,3,0.5,0.5,"[2, 6]",0.75,False,1,0.04188849,0.00557242,0.0350978,True,0.50419033,0.9999336,2170
1,4,0.5,0.5,"[4, 4]",0.5,False,0,0.89221306,0.21108125,0.7475732,True,0.55265825,0.98997864,2170
1,5,0.625,0.625,"[1, 7]",0.875,False,1,0.00430798,0.00040001,0.0036096,True,0.50717927,0.99981825,2170
2,1,0.5,0.5,"[2, 6]",0.75,False,1,0.16410554,0.02695774,0.1375018,True,0.50587916,0.999851,2170
2,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00430805,0.0004,0.00360965,True,0.50792658,0.99980792,2170
2,3,0.375,0.375,"[3, 5]",0.625,False,1,0.79639676,0.17734333,0.66729002,True,0.57497427,0.97214017,2170
2,4,0.5,0.5,"[0, 8]",1.0,True,1,0.004308,0.0004,0.00360961,True,0.50614405,0.99984795,2170
2,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00430797,0.00040001,0.00360959,True,0.50671285,0.99986344,2170
3,1,0.625,0.625,"[5, 3]",0.625,False,0,0.31199971,0.04529666,0.26142031,True,0.51139928,0.99944811,2170
3,2,0.625,0.625,"[1, 7]",0.875,False,1,0.01691327,0.00199753,0.0141714,True,0.50613235,0.99986588,2170
3,3,0.5,0.5,"[0, 8]",1.0,True,1,0.00430796,0.0004,0.00360958,True,0.50583613,0.99986332,2170
3,4,0.5,0.5,"[0, 8]",1.0,True,1,0.00724793,0.00080051,0.00607294,True,0.50438444,0.99993008,2170
3,5,0.5,0.5,"[4, 4]",0.5,False,0,0.18304723,0.02828506,0.15337279,True,0.50904477,0.99940896,2170
4,1,0.5,0.5,"[0, 8]",1.0,True,1,0.01872771,0.00240076,0.01569169,True,0.50629711,0.99985935,2170
4,2,0.5,0.5,"[0, 8]",1.0,True,1,0.0283376,0.00360326,0.02374369,True,0.50639665,0.99987186,2170
4,3,0.625,0.625,"[5, 3]",0.625,False,0,1.07136829,0.30402479,0.89768492,True,0.63427643,0.91469377,2170
4,4,0.625,0.625,"[5, 3]",0.625,False,0,0.51668835,0.10862371,0.43292614,True,0.51988965,0.99817083,2170
4,5,0.5,0.5,"[0, 8]",1.0,True,1,0.0104659,0.00120158,0.00876924,True,0.50811812,0.99979607,2170
5,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00430729,0.0004,0.00360902,True,0.50579993,0.99989291,2170
5,2,0.5,0.5,"[0, 8]",1.0,True,1,0.0043079,0.0004,0.00360953,True,0.50511768,0.99990303,2170
5,3,0.375,0.375,"[5, 3]",0.625,False,0,1.1551509,0.22826162,0.96788523,True,0.60906903,0.95553507,2170
5,4,0.625,0.625,"[1, 7]",0.875,False,1,0.08041553,0.01086028,0.06737908,True,0.50550605,0.99989499,2170
5,5,0.5,0.5,"[0, 8]",1.0,True,1,0.01027846,0.00120121,0.00861219,True,0.50734437,0.99983162,2170
6,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00430803,0.00040001,0.00360964,True,0.50507008,0.99991191,2170
6,2,0.5,0.5,"[2, 6]",0.75,False,1,0.84406759,0.18725863,0.70723276,True,0.57969922,0.974696,2170
6,3,0.375,0.375,"[1, 7]",0.875,False,1,0.00430786,0.0004,0.0036095,True,0.50593923,0.99988109,2170
6,4,0.375,0.375,"[3, 5]",0.625,False,1,0.44686342,0.08389346,0.37442079,True,0.54934591,0.98990857,2170
6,5,0.25,0.25,"[6, 2]",0.75,False,0,0.35621839,0.06840139,0.29847055,True,0.52914239,0.99721893,2170
7,1,0.875,0.875,"[5, 3]",0.625,False,0,0.42929188,0.09301933,0.35969783,True,0.53394753,0.99079855,2170
7,2,0.75,0.75,"[2, 6]",0.75,False,1,0.87107732,0.22371832,0.72986385,True,0.5598442,0.97977176,2170
7,3,0.75,0.75,"[4, 4]",0.5,False,0,0.90990436,0.22275311,0.7623965,True,0.57743365,0.9750139,2170
7,4,0.625,0.625,"[1, 7]",0.875,False,1,1.1785341,0.30732267,0.9874777,True,0.64767127,0.92739107,2170
7,5,0.625,0.625,"[5, 3]",0.625,False,0,0.97086734,0.22704229,0.81347654,True,0.59252877,0.96594419,2170
8,1,0.75,0.75,"[4, 4]",0.5,False,0,0.71721228,0.13431847,0.60094242,True,0.57769781,0.97540056,2170
8,2,0.75,0.75,"[2, 6]",0.75,False,1,0.51008218,0.10331862,0.42739092,True,0.57344016,0.98242636,2170
8,3,0.5,0.5,"[4, 4]",0.5,False,0,0.47720728,0.08048339,0.3998455,True,0.53518242,0.99380868,2170
8,4,0.875,0.875,"[5, 3]",0.625,False,0,0.48674125,0.10542339,0.40783387,True,0.54030338,0.99331267,2170
8,5,1.0,1.0,"[4, 4]",0.5,False,0,0.90656523,0.17147818,0.75959869,True,0.60484993,0.95902152,2170
9,1,0.375,0.375,"[3, 5]",0.625,False,1,0.78947014,0.1870486,0.6614863,True,0.54413261,0.98973768,2170
9,2,0.375,0.375,"[5, 3]",0.625,False,0,0.39717426,0.06754547,0.33278691,True,0.5207291,0.99814091,2170
9,3,0.5,0.5,"[2, 6]",0.75,False,1,0.16397752,0.02866178,0.13739453,True,0.5106324,0.99947725,2170
9,4,0.5,0.5,"[0, 8]",1.0,True,1,0.01994906,0.00236904,0.01671504,True,0.50740724,0.99982274,2170
9,5,0.25,0.25,"[4, 4]",0.5,False,0,0.16630484,0.02604806,0.13934456,True,0.50892305,0.99962776,2170
10,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00430801,0.00040001,0.00360962,True,0.50585262,0.99988418,2170
10,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00430786,0.00040001,0.00360949,True,0.50702293,0.99984006,2170
10,3,0.5,0.5,"[8, 0]",1.0,True,0,0.57358249,0.11407848,0.48059698,True,0.54455532,0.9928313,2170
10,4,0.5,0.5,"[4, 4]",0.5,False,0,1.11259067,0.27462144,0.9322246,True,0.62760627,0.950065,2170
10,5,0.375,0.375,"[1, 7]",0.875,False,1,0.20023364,0.03412645,0.16777304,True,0.51104395,0.99935723,2170
11,1,0.5,0.5,"[0, 8]",1.0,True,1,0.004308,0.0004,0.00360961,True,0.50693955,0.99984589,2170
11,2,0.5,0.5,"[0, 8]",1.0,True,1,0.01047231,0.00120173,0.00877461,True,0.50714441,0.9998388,2170
11,3,0.5,0.5,"[6, 2]",0.75,False,0,0.74504361,0.18227867,0.62426192,True,0.55616113,0.98501648,2170
11,4,0.5,0.5,"[0, 8]",1.0,True,1,0.00430789,0.0004,0.00360952,True,0.50729381,0.99983753,2170
11,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00430802,0.00040001,0.00360963,True,0.50629993,0.99987076,2170
12,1,0.5,0.5,"[0, 8]",1.0,True,1,0.004308,0.00040001,0.00360962,True,0.50569418,0.99987956,2170
12,2,0.375,0.375,"[1, 7]",0.875,False,1,0.00430801,0.0004,0.00360962,True,0.50638591,0.99985669,2170
12,3,0.625,0.625,"[1, 7]",0.875,False,1,0.00430806,0.00040001,0.00360967,True,0.50511489,0.99990247,2170
12,4,0.5,0.5,"[0, 8]",1.0,True,1,0.00430794,0.00040001,0.00360956,True,0.50524057,0.99991259,2170
12,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00430793,0.0004,0.00360955,True,0.50590927,0.99989587,2170
13,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00430407,0.0004,0.00360632,True,0.50619379,0.9998693,2170
