pretrained_mode,strategy,mean_accuracy,std_accuracy,mean_accuracy_percent,std_accuracy_percent,mean_balanced_accuracy,std_balanced_accuracy,mean_balanced_accuracy_percent,std_balanced_accuracy_percent,mean_confidence,mean_normalized_prediction_entropy,collapse_rate,n_folds_total,n_subjects
from_pretrained,new,0.5225,0.12497489707776673,52.25,12.497489707776678,0.5225,0.12497489707776673,52.25,12.497489707776678,0.53477314788,0.9866206022,0.48,250,50
