dataset_name,subject_id,fold_id,channel_index,channel_name,abs_mean_weight,signed_mean_weight,l2_weight,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed
Liu2024_SourceMAT,1,1,0,Fp1,0.11192094,0.11192094,0.12173454,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
Liu2024_SourceMAT,1,1,1,Fp2,0.09228017,-0.06970578,0.09898369,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
Liu2024_SourceMAT,1,1,2,Fz,0.06926914,0.06565316,0.09083913,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
Liu2024_SourceMAT,1,1,3,F3,0.03985542,-0.02773963,0.04872533,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
Liu2024_SourceMAT,1,1,4,F4,0.04041436,0.03253646,0.05331238,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
Liu2024_SourceMAT,1,1,5,F7,0.08993182,0.03498253,0.0971389,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
Liu2024_SourceMAT,1,1,6,F8,0.10105903,0.02451506,0.11186296,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
Liu2024_SourceMAT,1,1,7,FCz,0.11734997,0.07161579,0.12486379,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
Liu2024_SourceMAT,1,1,8,FC3,0.11605619,0.01770313,0.11752242,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
Liu2024_SourceMAT,1,1,9,FC4,0.16645119,-0.00625466,0.1673931,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
Liu2024_SourceMAT,1,1,10,FT7,0.12359533,0.04654888,0.13193487,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
Liu2024_SourceMAT,1,1,11,FT8,0.09694358,-0.03499725,0.10377734,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
Liu2024_SourceMAT,1,1,12,Cz,0.07478461,0.02389777,0.08208279,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
Liu2024_SourceMAT,1,1,13,C3,0.12144486,0.08980251,0.13070109,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
Liu2024_SourceMAT,1,1,14,C4,0.09618836,-0.00750109,0.11555336,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
Liu2024_SourceMAT,1,1,15,T7,0.10987508,0.0916722,0.12102401,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
Liu2024_SourceMAT,1,1,16,T8,0.07363845,-0.01415232,0.0811961,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
Liu2024_SourceMAT,1,1,17,CP3,0.07417569,-0.07351574,0.09124744,0.375,0.375,"[3, 5]",0.625,False,0.04104667,0.0060684,0.03512551,True
