dataset_name,subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
BNCI2014_001,1,1,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0,0.08274463,0.01844001,0.07083553,True,0.55795965,0.98358059,2142
BNCI2014_001,1,2,0.4827586206896552,0.4827586206896552,"[17, 41]",0.70689655,False,1,0.1103716,0.03434215,0.09448626,True,0.58056668,0.96774631,2142
BNCI2014_001,1,3,0.5517241379310345,0.5517241379310345,"[41, 17]",0.70689655,False,0,0.02669708,0.0047671,0.02285467,True,0.53432674,0.99477214,2142
BNCI2014_001,1,4,0.5789473684210527,0.5782019704433498,"[26, 31]",0.54385965,False,1,0.0672798,0.01572112,0.05759649,True,0.54777158,0.98941039,2142
BNCI2014_001,1,5,0.5789473684210527,0.5782019704433498,"[31, 26]",0.54385965,False,0,0.11332789,0.03153272,0.09701706,True,0.56211184,0.98217471,2142
BNCI2014_001,2,1,0.5344827586206896,0.5344827586206897,"[28, 30]",0.51724138,False,1,0.16225497,0.05011044,0.13890228,True,0.63072097,0.92774501,2142
BNCI2014_001,2,2,0.5689655172413793,0.5689655172413793,"[22, 36]",0.62068966,False,1,0.06161074,0.01601936,0.05274336,True,0.55686941,0.98306956,2142
BNCI2014_001,2,3,0.5862068965517241,0.5862068965517242,"[37, 21]",0.63793103,False,0,0.06404011,0.01440649,0.05482308,True,0.55052282,0.98738761,2142
BNCI2014_001,2,4,0.5964912280701754,0.5985221674876847,"[22, 35]",0.61403509,False,1,0.06176784,0.01629568,0.05287785,True,0.54882237,0.98905931,2142
BNCI2014_001,2,5,0.6491228070175439,0.6477832512315271,"[24, 33]",0.57894737,False,1,0.30650967,0.10721553,0.26239498,True,0.69909656,0.83702317,2142
BNCI2014_001,3,1,0.5,0.5,"[32, 26]",0.55172414,False,0,0.23672974,0.06140972,0.20265819,True,0.6315134,0.9205666,2142
BNCI2014_001,3,2,0.5862068965517241,0.5862068965517242,"[27, 31]",0.53448276,False,1,0.0823725,0.01537818,0.07051696,True,0.55155029,0.98836183,2142
