dataset_name,subject_id,fold_id,channel_index,channel_name,abs_mean_weight,signed_mean_weight,l2_weight,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed
BNCI2014_001,1,1,0,Fz,0.10566775,0.04037283,0.11359806,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,1,FC3,0.09454036,-0.04522266,0.11064566,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,2,FC1,0.13108096,-0.05279988,0.14820974,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,3,FCz,0.1216355,0.08694693,0.13409097,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,4,FC2,0.0764265,-0.01582518,0.08828332,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,5,FC4,0.12070328,0.12070328,0.13285531,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,6,C5,0.05934785,0.02327952,0.0807578,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,7,C3,0.11343776,0.05942533,0.12344798,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,8,C1,0.08687754,-0.07467453,0.10953875,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,9,Cz,0.13853602,0.01503565,0.14886022,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,10,C2,0.10592362,-0.05350307,0.12384677,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,11,C4,0.10982739,0.04621013,0.12267867,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,12,C6,0.07067078,0.01743025,0.07662032,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,13,CP3,0.17480776,0.08641101,0.17895313,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,14,CP1,0.13016087,-0.00605007,0.14077115,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,15,CPz,0.14228137,-0.05676298,0.14492299,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,16,CP2,0.08538621,-0.05741575,0.11105517,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,17,CP4,0.05911231,0.05875288,0.11033137,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,18,P1,0.03952356,-0.00737774,0.0532257,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,19,Pz,0.08585883,0.02966656,0.09633552,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,20,P2,0.12884498,0.04435727,0.13526639,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,1,21,POz,0.16514674,0.16514674,0.1782293,0.5862068965517241,0.5862068965517242,"[31, 27]",0.53448276,False,0.08274463,0.01844001,0.07083553,True
BNCI2014_001,1,2,0,Fz,0.11345765,0.05475727,0.12627402,0.4827586206896552,0.4827586206896552,"[17, 41]",0.70689655,False,0.1103716,0.03434215,0.09448626,True
BNCI2014_001,1,2,1,FC3,0.0976962,-0.05033817,0.11406498,0.4827586206896552,0.4827586206896552,"[17, 41]",0.70689655,False,0.1103716,0.03434215,0.09448626,True
BNCI2014_001,1,2,2,FC1,0.13089961,-0.05230711,0.14879851,0.4827586206896552,0.4827586206896552,"[17, 41]",0.70689655,False,0.1103716,0.03434215,0.09448626,True
BNCI2014_001,1,2,3,FCz,0.12835664,0.09794542,0.14281917,0.4827586206896552,0.4827586206896552,"[17, 41]",0.70689655,False,0.1103716,0.03434215,0.09448626,True
BNCI2014_001,1,2,4,FC2,0.07880419,-0.00521202,0.0881997,0.4827586206896552,0.4827586206896552,"[17, 41]",0.70689655,False,0.1103716,0.03434215,0.09448626,True
BNCI2014_001,1,2,5,FC4,0.12574723,0.12574723,0.13839829,0.4827586206896552,0.4827586206896552,"[17, 41]",0.70689655,False,0.1103716,0.03434215,0.09448626,True
BNCI2014_001,1,2,6,C5,0.06316614,0.01128485,0.08242741,0.4827586206896552,0.4827586206896552,"[17, 41]",0.70689655,False,0.1103716,0.03434215,0.09448626,True
BNCI2014_001,1,2,7,C3,0.10699421,0.04707169,0.11532524,0.4827586206896552,0.4827586206896552,"[17, 41]",0.70689655,False,0.1103716,0.03434215,0.09448626,True
BNCI2014_001,1,2,8,C1,0.09713406,-0.08263368,0.11392779,0.4827586206896552,0.4827586206896552,"[17, 41]",0.70689655,False,0.1103716,0.03434215,0.09448626,True
BNCI2014_001,1,2,9,Cz,0.12892839,0.01333761,0.13739949,0.4827586206896552,0.4827586206896552,"[17, 41]",0.70689655,False,0.1103716,0.03434215,0.09448626,True
BNCI2014_001,1,2,10,C2,0.10253045,-0.04892493,0.11908053,0.4827586206896552,0.4827586206896552,"[17, 41]",0.70689655,False,0.1103716,0.03434215,0.09448626,True
