pretrained_mode,strategy,mean_accuracy,std_accuracy,mean_accuracy_percent,std_accuracy_percent,mean_balanced_accuracy,std_balanced_accuracy,mean_balanced_accuracy_percent,std_balanced_accuracy_percent,mean_confidence,mean_normalized_prediction_entropy,collapse_rate,n_folds_total,n_subjects
from_pretrained,new,0.538,0.14057040997536632,53.8,14.057040997536633,0.538,0.14057040997536632,53.8,14.057040997536633,0.5794394803599999,0.92826271828,0.38,250,50
