pretrained_mode,strategy,mean_accuracy,std_accuracy,mean_accuracy_percent,std_accuracy_percent,mean_balanced_accuracy,std_balanced_accuracy,mean_balanced_accuracy_percent,std_balanced_accuracy_percent,mean_confidence,mean_normalized_prediction_entropy,collapse_rate,n_folds_total,n_subjects
from_pretrained,new,0.5515,0.16167810376469594,55.15,16.1678103764696,0.5515,0.16167810376469594,55.15,16.1678103764696,0.5581982364,0.96514248612,0.388,250,50
