subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
1,1,0.125,0.125,"[3, 5]",0.625,False,1,0.53726585,0.12508973,0.45016775,True,0.55340363,0.98845447,2170
1,2,0.375,0.375,"[1, 7]",0.875,False,1,0.00625739,0.00089478,0.00524298,True,0.50763821,0.99980838,2170
1,3,0.375,0.375,"[3, 5]",0.625,False,1,0.68931464,0.14472043,0.57756737,True,0.57202618,0.97576252,2170
1,4,0.25,0.25,"[4, 4]",0.5,False,0,0.64817057,0.15422498,0.54309331,True,0.55968695,0.98389684,2170
1,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00697162,0.0009,0.00584143,True,0.50792543,0.99980374,2170
2,1,0.75,0.75,"[4, 4]",0.5,False,0,0.53765318,0.11451673,0.45049229,True,0.55510272,0.98768496,2170
2,2,0.5,0.5,"[0, 8]",1.0,True,1,0.0071112,0.00089945,0.00595838,True,0.50670487,0.99984539,2170
2,3,0.875,0.875,"[3, 5]",0.625,False,1,0.6094063,0.15804687,0.51061326,True,0.57442869,0.97950447,2170
2,4,0.5,0.5,"[0, 8]",1.0,True,1,0.00698086,0.00090112,0.00584917,True,0.50774649,0.99981844,2170
2,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00663656,0.00090122,0.00556068,True,0.508277,0.99978213,2170
3,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00596775,0.00089516,0.0050003,True,0.50723937,0.99984167,2170
3,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00679122,0.00089895,0.00569027,True,0.50736308,0.99983644,2170
3,3,0.5,0.5,"[0, 8]",1.0,True,1,0.00640064,0.00088784,0.00536301,True,0.50750163,0.99981518,2170
3,4,0.5,0.5,"[2, 6]",0.75,False,1,1.37919148,0.31657799,1.15560579,True,0.88235183,0.41101066,2170
3,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00680579,0.00089854,0.00570248,True,0.50793313,0.99980455,2170
4,1,0.5,0.5,"[2, 6]",0.75,False,1,0.52954668,0.12225941,0.44369996,True,0.56925815,0.98101379,2170
4,2,0.5,0.5,"[6, 2]",0.75,False,0,1.32036089,0.41112448,1.10631244,True,0.91846542,0.3677357,2170
4,3,0.5,0.5,"[2, 6]",0.75,False,1,0.96804928,0.30840527,0.81111533,True,0.73654353,0.75502986,2170
