subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
1,1,0.375,0.375,"[7, 1]",0.875,False,0,0.86971794,0.18663783,0.72872484,True,0.52763113,0.99739145,1658
1,2,0.625,0.625,"[3, 5]",0.625,False,1,0.04536554,0.00600501,0.03801117,True,0.50213767,0.99998146,1658
1,3,0.625,0.625,"[7, 1]",0.875,False,0,0.4147453,0.07697459,0.34750944,True,0.51620851,0.99791637,1658
1,4,0.125,0.125,"[3, 5]",0.625,False,1,0.93937331,0.23056591,0.78708813,True,0.54909912,0.99137423,1658
1,5,0.125,0.125,"[5, 3]",0.625,False,0,0.84661015,0.20456412,0.70936314,True,0.55596205,0.98709301,1658
2,1,0.375,0.375,"[3, 5]",0.625,False,1,0.68039839,0.14520022,0.57009656,True,0.52026868,0.9982286,1658
2,2,0.5,0.5,"[6, 2]",0.75,False,0,0.3686806,0.06956645,0.30891246,True,0.51928443,0.9984596,1658
2,3,0.375,0.375,"[3, 5]",0.625,False,1,0.01408485,0.00158843,0.0118015,True,0.50287911,0.99997116,1658
2,4,0.625,0.625,"[3, 5]",0.625,False,1,0.04184673,0.00507851,0.03506281,True,0.50313733,0.99995896,1658
2,5,0.25,0.25,"[4, 4]",0.5,False,0,0.01030588,0.00120153,0.00863516,True,0.50303113,0.9999674,1658
3,1,0.75,0.75,"[6, 2]",0.75,False,0,0.47440434,0.07983341,0.39749694,True,0.51492163,0.99871718,1658
3,2,0.625,0.625,"[5, 3]",0.625,False,0,1.09799272,0.31581788,0.91999317,True,0.60064612,0.96436724,1658
3,3,0.5,0.5,"[6, 2]",0.75,False,0,0.01980324,0.00241025,0.01659286,True,0.50138714,0.99999147,1658
3,4,0.375,0.375,"[3, 5]",0.625,False,1,0.00430759,0.0004,0.00360927,True,0.50178659,0.99998656,1658
3,5,0.5,0.5,"[2, 6]",0.75,False,1,0.01541307,0.00199336,0.0129144,True,0.50188978,0.99998853,1658
4,1,0.75,0.75,"[4, 4]",0.5,False,0,0.22118376,0.03466916,0.18532686,True,0.50888665,0.99972083,1658
4,2,0.5,0.5,"[6, 2]",0.75,False,0,0.00430794,0.0004,0.00360956,True,0.50240076,0.99997489,1658
4,3,0.5,0.5,"[6, 2]",0.75,False,0,0.2598866,0.04717727,0.21775545,True,0.51319563,0.99940227,1658
4,4,0.5,0.5,"[4, 4]",0.5,False,0,0.01344964,0.00160047,0.01126927,True,0.5018069,0.99998436,1658
4,5,0.75,0.75,"[4, 4]",0.5,False,0,0.21498331,0.04221235,0.18013159,True,0.505604,0.99983951,1658
5,1,0.5,0.5,"[6, 2]",0.75,False,0,0.02003799,0.00240382,0.01678956,True,0.50200412,0.99998765,1658
5,2,0.375,0.375,"[5, 3]",0.625,False,0,0.00430793,0.0004,0.00360955,True,0.50224806,0.99997853,1658
5,3,0.375,0.375,"[5, 3]",0.625,False,0,0.01036809,0.00120195,0.00868728,True,0.5013852,0.99999271,1658
5,4,0.875,0.875,"[3, 5]",0.625,False,1,0.01865699,0.00239448,0.01563244,True,0.50213657,0.99997871,1658
