channel_index,channel_name,mean_abs_weight,std_abs_weight,mean_signed_weight,mean_l2_weight,n_fold_values,mean_collapse_ratio,collapse_rate,mean_spatial_relative_delta
21,Pz,0.13861362268,0.028736619063133136,0.00258283224,0.143878642,250,0.803,0.432,0.34222996148
28,O2,0.13194104052,0.027597431218663048,-0.015647332240000002,0.13864721288,250,0.803,0.432,0.34222996148
17,CP3,0.12443810376,0.026505451814207555,0.02412787788,0.1434956872,250,0.803,0.432,0.34222996148
15,T3,0.12006331367999999,0.02593190300417109,0.11184345696,0.1289268686,250,0.803,0.432,0.34222996148
27,O1,0.11237243272000001,0.022433216873257597,0.043858293199999995,0.12447031784000001,250,0.803,0.432,0.34222996148
18,CP4,0.111758576,0.022083492581764366,0.03798598132,0.12937517027999998,250,0.803,0.432,0.34222996148
16,T4,0.11157957028,0.023196691486579043,0.01528789224,0.12598915184,250,0.803,0.432,0.34222996148
13,C3,0.11021291911999999,0.024663690369898638,0.054462053079999996,0.11805075324,250,0.803,0.432,0.34222996148
22,P3,0.1065434968,0.025031642810879905,0.09244756928,0.1187261516,250,0.803,0.432,0.34222996148
2,Fz,0.10596736392,0.02281272492710608,-0.09404244099999999,0.12106926984000001,250,0.803,0.432,0.34222996148
23,P4,0.10340533964,0.028401440327314505,-0.07741737324,0.1162197838,250,0.803,0.432,0.34222996148
7,FCz,0.09995129872,0.026758471212191062,0.08455284539999999,0.11482904052000001,250,0.803,0.432,0.34222996148
24,T5,0.09852033108000001,0.02558631211625394,0.05824315584,0.1098313342,250,0.803,0.432,0.34222996148
0,Fp1,0.09848065852,0.025997890924587305,-0.08139529016000001,0.11127869920000001,250,0.803,0.432,0.34222996148
4,F4,0.0957919834,0.021388546540390227,0.01721757148,0.10746841408,250,0.803,0.432,0.34222996148
20,TP8,0.09139180448,0.024020537480437053,-0.0467445142,0.10831797296000001,250,0.803,0.432,0.34222996148
14,C4,0.08995094887999999,0.022245621589344018,-0.0625671414,0.10272472912000001,250,0.803,0.432,0.34222996148
3,F3,0.08747716368,0.02090803250071161,0.0294195438,0.09720352911999999,250,0.803,0.432,0.34222996148
10,FT7,0.08678197656,0.021345758670106695,-0.046597782520000006,0.10003163995999999,250,0.803,0.432,0.34222996148
19,TP7,0.0859944934,0.021008764936562764,-0.02394613896,0.09757355692,250,0.803,0.432,0.34222996148
5,F7,0.08397761296,0.020014137494588448,0.07434776336,0.09703569268,250,0.803,0.432,0.34222996148
11,FT8,0.08267698604,0.024589678220123524,-0.00076399212,0.0981678782,250,0.803,0.432,0.34222996148
26,Oz,0.08064587896,0.024859785651927098,0.041161437040000005,0.08644896164,250,0.803,0.432,0.34222996148
12,Cz,0.08043974432,0.019866418305434445,0.06910554288,0.0947789954,250,0.803,0.432,0.34222996148
25,T6,0.0789045042,0.01939529579239383,-0.048323551799999996,0.090959925,250,0.803,0.432,0.34222996148
6,F8,0.07656878688,0.020048583803541475,-0.0171473284,0.08304307508,250,0.803,0.432,0.34222996148
1,Fp2,0.0703920098,0.01812586514977032,0.05103608136,0.08646129524,250,0.803,0.432,0.34222996148
9,FC4,0.06463185736,0.02686646471465625,-0.045355113520000004,0.0812890096,250,0.803,0.432,0.34222996148
8,FC3,0.04769260208,0.03358104756742279,-0.0002039269199999999,0.056713595480000004,250,0.803,0.432,0.34222996148
