dataset_name,subject_id,fold_id,channel_index,channel_name,abs_mean_weight,signed_mean_weight,l2_weight,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed
Lee2019_MI,48,1,0,Fp1,0.04110894,0.01307432,0.04308836,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,1,Fp2,0.02797674,0.017709,0.03244084,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,2,F7,0.04093204,-0.04093204,0.04826763,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,3,F3,0.04448408,-0.02204146,0.05649932,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,4,Fz,0.04166631,-0.01979927,0.04991816,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,5,F4,0.12559591,-0.02698503,0.13551907,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,6,F8,0.06782628,0.01799091,0.08615533,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,7,FC5,0.05349566,-0.02584384,0.06212926,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,8,FC1,0.07340159,0.04619669,0.09734679,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,9,FC2,0.11678112,0.11017057,0.14841175,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,10,FC6,0.04924986,0.03247581,0.06826466,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,11,T7,0.03657483,0.01588945,0.04228926,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,12,C3,0.07094694,-0.06495721,0.10058832,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,13,Cz,0.10360342,0.05859262,0.12232334,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,14,C4,0.09613392,0.06990914,0.12143291,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,15,T8,0.05685354,0.02659032,0.05870315,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,16,TP9,0.02386211,0.00595792,0.02807111,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,17,CP5,0.05223767,-0.0049197,0.05822708,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,18,CP1,0.13085641,-0.07955013,0.13226005,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,19,CP2,0.09481746,-0.09481746,0.14066847,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,20,CP6,0.05046335,0.0130047,0.055508,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,21,TP10,0.07672576,0.02282769,0.08753558,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,22,P7,0.0620392,0.00509951,0.0637861,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,23,P3,0.13079345,0.13079345,0.14367959,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
Lee2019_MI,48,1,24,Pz,0.11396334,-0.03085836,0.11940137,0.6,0.6000000000000001,"[22, 18]",0.55,False,1.52088915,0.30105709,1.33716681,True
