pretrained_mode,strategy,mean_accuracy,std_accuracy,mean_accuracy_percent,std_accuracy_percent,mean_balanced_accuracy,std_balanced_accuracy,mean_balanced_accuracy_percent,std_balanced_accuracy_percent,mean_confidence,mean_normalized_prediction_entropy,collapse_rate,n_folds_total,n_subjects
from_pretrained,new,0.5515,0.15290116108205645,55.15,15.290116108205643,0.5515,0.15290116108205645,55.15,15.290116108205643,0.56403497808,0.9533722703199999,0.452,250,50
