dataset_name,subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
Weibo2014,1,1,0.65625,0.65625,"[7, 25]",0.78125,False,1,0.03364625,0.00300453,0.0295272,True,0.50409723,0.999932,4342
Weibo2014,1,2,0.40625,0.40625,"[15, 17]",0.53125,False,1,0.82064752,0.20520776,0.72018199,True,0.61936704,0.93012131,4342
Weibo2014,1,3,0.59375,0.59375,"[13, 19]",0.59375,False,1,0.54507126,0.09476379,0.4783424,True,0.58660308,0.96807534,4342
Weibo2014,1,4,0.46875,0.46875,"[17, 15]",0.53125,False,0,0.79322267,0.15502577,0.69611455,True,0.64793235,0.9203525,4342
Weibo2014,1,5,0.625,0.625,"[10, 22]",0.6875,False,1,0.05307766,0.00588321,0.04657977,True,0.50455986,0.99990797,4342
Weibo2014,2,1,0.53125,0.53125,"[1, 31]",0.96875,True,1,0.03166603,0.00300054,0.0277894,True,0.50411481,0.99993993,4342
Weibo2014,2,2,0.53125,0.53125,"[3, 29]",0.90625,True,1,0.03330261,0.00300079,0.02922563,True,0.50498874,0.999908,4342
Weibo2014,2,3,0.46875,0.46875,"[1, 31]",0.96875,True,1,0.03449974,0.00299887,0.03027621,True,0.504806,0.9999064,4342
Weibo2014,2,4,0.46875,0.46875,"[3, 29]",0.90625,True,1,0.02968893,0.00299896,0.02605435,True,0.50359104,0.99994815,4342
Weibo2014,2,5,0.53125,0.53125,"[1, 31]",0.96875,True,1,0.0293406,0.00298987,0.02574866,True,0.50466513,0.99991882,4342
Weibo2014,3,1,0.53125,0.53125,"[1, 31]",0.96875,True,1,0.03053426,0.00300192,0.02679619,True,0.50363283,0.99995417,4342
Weibo2014,3,2,0.40625,0.40625,"[17, 15]",0.53125,False,0,0.8179648,0.15048879,0.71782769,True,0.57476887,0.97589406,4342
Weibo2014,3,3,0.46875,0.46875,"[19, 13]",0.59375,False,0,1.12973396,0.2213209,0.99142937,True,0.6607271,0.88442918,4342
Weibo2014,3,4,0.46875,0.46875,"[13, 19]",0.59375,False,1,0.62350572,0.09517192,0.54717474,True,0.54623204,0.99115967,4342
Weibo2014,3,5,0.59375,0.59375,"[17, 15]",0.53125,False,0,0.5926084,0.11095738,0.52005994,True,0.53925791,0.99088483,4342
Weibo2014,4,1,0.46875,0.46875,"[1, 31]",0.96875,True,1,0.03156929,0.00300409,0.02770451,True,0.50500983,0.99991042,4342
Weibo2014,4,2,0.5,0.5,"[4, 28]",0.875,False,1,0.029956,0.00300055,0.02628872,True,0.50429112,0.99993154,4342
Weibo2014,4,3,0.625,0.625,"[14, 18]",0.5625,False,1,0.18001987,0.02876271,0.15798143,True,0.50916445,0.99962572,4342
Weibo2014,4,4,0.5,0.5,"[0, 32]",1.0,True,1,0.02806339,0.00300432,0.0246278,True,0.50365455,0.9999507,4342
Weibo2014,4,5,0.53125,0.53125,"[3, 29]",0.90625,True,1,0.03241195,0.00299464,0.02844401,True,0.50357578,0.99994736,4342
Weibo2014,5,1,0.5,0.5,"[2, 30]",0.9375,True,1,0.03056553,0.00300245,0.02682363,True,0.50414529,0.99992714,4342
Weibo2014,5,2,0.4375,0.4375,"[10, 22]",0.6875,False,1,0.09303405,0.0128655,0.08164461,True,0.50592255,0.99986239,4342
Weibo2014,5,3,0.3125,0.3125,"[14, 18]",0.5625,False,1,0.4771101,0.09195611,0.4187012,True,0.53214478,0.99506963,4342
Weibo2014,5,4,0.53125,0.53125,"[7, 25]",0.78125,False,1,0.02960018,0.00299641,0.02597646,True,0.50343262,0.99994382,4342
Weibo2014,5,5,0.46875,0.46875,"[1, 31]",0.96875,True,1,0.02569549,0.00297457,0.02254979,True,0.5044405,0.99992652,4342
Weibo2014,6,1,0.5,0.5,"[0, 28]",1.0,True,1,0.02513678,0.00200129,0.02205948,True,0.51075825,0.99965194,4342
Weibo2014,6,2,0.5,0.5,"[16, 12]",0.57142857,False,0,0.67425272,0.11695137,0.59170918,True,0.59354063,0.96651245,4342
Weibo2014,6,3,0.5,0.5,"[6, 22]",0.78571429,False,1,0.12135634,0.01655913,0.10649962,True,0.51222375,0.99936401,4342
Weibo2014,6,4,0.4642857142857143,0.4642857142857143,"[13, 15]",0.53571429,False,1,0.28888837,0.04984272,0.253522,True,0.54025474,0.99283606,4342
Weibo2014,6,5,0.4642857142857143,0.4642857142857143,"[1, 27]",0.96428571,True,1,0.07948456,0.00956637,0.06975388,True,0.51496609,0.99919367,4342
Weibo2014,7,1,0.59375,0.59375,"[9, 23]",0.71875,False,1,0.0290076,0.00300255,0.02545642,True,0.50272701,0.99996335,4342
Weibo2014,7,2,0.4375,0.4375,"[8, 24]",0.75,False,1,0.06022355,0.00882205,0.05285085,True,0.50405377,0.99992808,4342
Weibo2014,7,3,0.59375,0.59375,"[21, 11]",0.65625,False,0,0.49055279,0.09543656,0.43049821,True,0.54549098,0.99022609,4342
Weibo2014,7,4,0.5,0.5,"[4, 28]",0.875,False,1,0.02759335,0.00297277,0.02421531,True,0.50461591,0.99991024,4342
Weibo2014,7,5,0.46875,0.46875,"[15, 17]",0.53125,False,1,0.24831833,0.04240343,0.21791864,True,0.52045451,0.99799316,4342
Weibo2014,8,1,0.40625,0.40625,"[19, 13]",0.59375,False,0,0.22237287,0.03874054,0.19514948,True,0.51924059,0.99834349,4342
Weibo2014,8,2,0.5,0.5,"[18, 14]",0.5625,False,0,0.17527566,0.02800414,0.15381802,True,0.50949414,0.9996084,4342
Weibo2014,8,3,0.4375,0.4375,"[16, 16]",0.5,False,0,0.49737416,0.09297471,0.43648449,True,0.53784056,0.99337489,4342
Weibo2014,8,4,0.40625,0.40625,"[13, 19]",0.59375,False,1,0.46436581,0.07864524,0.4075171,True,0.52244109,0.99787743,4342
Weibo2014,8,5,0.40625,0.40625,"[13, 19]",0.59375,False,1,0.21685481,0.03437638,0.19030696,True,0.51282348,0.99931234,4342
Weibo2014,9,1,0.40625,0.40625,"[7, 25]",0.78125,False,1,0.57748623,0.11834227,0.50678906,True,0.55529105,0.98654962,4342
Weibo2014,9,2,0.40625,0.40625,"[11, 21]",0.65625,False,1,0.03113548,0.00299745,0.0273238,True,0.50288288,0.99996116,4342
Weibo2014,9,3,0.59375,0.59375,"[15, 17]",0.53125,False,1,1.25898925,0.26346502,1.10486093,True,0.66604739,0.85938741,4342
Weibo2014,9,4,0.53125,0.53125,"[19, 13]",0.59375,False,0,0.96401835,0.22957331,0.84600104,True,0.65081439,0.90372777,4342
Weibo2014,9,5,0.375,0.375,"[14, 18]",0.5625,False,1,0.03295228,0.00300112,0.02891819,True,0.50326051,0.99995956,4342
