dataset_name,subject_id,fold_id,channel_index,channel_name,abs_mean_weight,signed_mean_weight,l2_weight,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed
Weibo2014,1,1,0,Fp1,0.07838266,0.07838266,0.08607833,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
Weibo2014,1,1,1,Fpz,0.04807524,-0.0184739,0.05623951,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
Weibo2014,1,1,2,Fp2,0.05898871,-0.00924077,0.06373677,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
Weibo2014,1,1,3,AF3,0.09171448,-0.00751649,0.09886643,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
Weibo2014,1,1,4,AF4,0.07760336,0.01299632,0.09401073,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
Weibo2014,1,1,5,F7,0.10738945,0.0766601,0.12313361,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
Weibo2014,1,1,6,F5,0.08032071,-0.02208144,0.08970729,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
Weibo2014,1,1,7,F3,0.0662343,-0.01025695,0.06979789,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
Weibo2014,1,1,8,F1,0.0846341,-0.0846341,0.09618541,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
Weibo2014,1,1,9,Fz,0.09284848,0.09284848,0.10248372,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
Weibo2014,1,1,10,F2,0.04524603,0.03850419,0.05724763,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
Weibo2014,1,1,11,F4,0.05535067,0.01864503,0.06129708,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
Weibo2014,1,1,12,F6,0.03106397,-0.02312516,0.03624127,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
Weibo2014,1,1,13,F8,0.05574209,0.03243641,0.05635967,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
Weibo2014,1,1,14,FT7,0.0558035,-0.02782614,0.06416926,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
Weibo2014,1,1,15,FC5,0.03034726,-0.02067052,0.04312554,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
Weibo2014,1,1,16,FC3,0.05994733,-0.0207337,0.06217311,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
Weibo2014,1,1,17,FC1,0.0740484,0.0740484,0.08821628,0.5,0.5,"[16, 16]",0.5,False,0.62877346,0.10832511,0.55179759,True
