pretrained_mode,strategy,mean_accuracy,std_accuracy,mean_accuracy_percent,std_accuracy_percent,mean_balanced_accuracy,std_balanced_accuracy,mean_balanced_accuracy_percent,std_balanced_accuracy_percent,mean_confidence,mean_normalized_prediction_entropy,collapse_rate,n_folds_total,n_subjects
from_pretrained,new,0.5485,0.161055909621772,54.85,16.105590962177203,0.5485,0.161055909621772,54.85,16.105590962177203,0.50903128208,0.99923762076,0.104,250,50
