dataset_name,subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
PhysionetMI,1,1,0.4444444444444444,0.425,"[3, 6]",0.66666667,False,1,0.0,0.0,0.0,False,0.54582252,0.99124516,1798
PhysionetMI,1,2,0.5555555555555556,0.525,"[2, 7]",0.77777778,False,1,0.0,0.0,0.0,False,0.54173912,0.99314607,1798
PhysionetMI,1,3,0.5555555555555556,0.575,"[3, 6]",0.66666667,False,1,0.0,0.0,0.0,False,0.53776215,0.9937796,1798
PhysionetMI,1,4,0.7777777777777778,0.775,"[5, 4]",0.55555556,False,0,0.0,0.0,0.0,False,0.54372176,0.99267884,1798
PhysionetMI,1,5,0.5555555555555556,0.55,"[5, 4]",0.55555556,False,0,0.0,0.0,0.0,False,0.5419741,0.99343065,1798
PhysionetMI,2,1,0.6666666666666666,0.7,"[2, 7]",0.77777778,False,1,0.0,0.0,0.0,False,0.54328845,0.99177535,1798
PhysionetMI,2,2,0.3333333333333333,0.35,"[3, 6]",0.66666667,False,1,0.0,0.0,0.0,False,0.5333279,0.99466662,1798
PhysionetMI,2,3,0.4444444444444444,0.475,"[2, 7]",0.77777778,False,1,0.0,0.0,0.0,False,0.53039204,0.99563039,1798
PhysionetMI,2,4,0.3333333333333333,0.325,"[4, 5]",0.55555556,False,1,0.0,0.0,0.0,False,0.541734,0.99065305,1798
PhysionetMI,2,5,0.7777777777777778,0.775,"[4, 5]",0.55555556,False,1,0.0,0.0,0.0,False,0.54420651,0.9923076,1798
PhysionetMI,3,1,0.4444444444444444,0.45,"[5, 4]",0.55555556,False,0,0.0,0.0,0.0,False,0.52469219,0.99737626,1798
PhysionetMI,3,2,0.7777777777777778,0.775,"[4, 5]",0.55555556,False,1,0.0,0.0,0.0,False,0.54089423,0.99429058,1798
PhysionetMI,3,3,0.3333333333333333,0.35,"[3, 6]",0.66666667,False,1,0.0,0.0,0.0,False,0.52167043,0.99806638,1798
PhysionetMI,3,4,0.3333333333333333,0.35,"[3, 6]",0.66666667,False,1,0.0,0.0,0.0,False,0.54167847,0.99082072,1798
PhysionetMI,3,5,0.2222222222222222,0.225,"[4, 5]",0.55555556,False,1,0.0,0.0,0.0,False,0.53995708,0.99457537,1798
PhysionetMI,4,1,0.5555555555555556,0.55,"[5, 4]",0.55555556,False,0,0.0,0.0,0.0,False,0.53578484,0.99415823,1798
PhysionetMI,4,2,0.7777777777777778,0.75,"[7, 2]",0.77777778,False,0,0.0,0.0,0.0,False,0.5297299,0.99533783,1798
PhysionetMI,4,3,0.3333333333333333,0.35,"[3, 6]",0.66666667,False,1,0.0,0.0,0.0,False,0.52024492,0.99809105,1798
PhysionetMI,4,4,0.4444444444444444,0.4,"[1, 8]",0.88888889,False,1,0.0,0.0,0.0,False,0.53122026,0.9960968,1798
PhysionetMI,4,5,0.3333333333333333,0.325,"[4, 5]",0.55555556,False,1,0.0,0.0,0.0,False,0.53475056,0.99463614,1798
PhysionetMI,5,1,0.5555555555555556,0.525,"[2, 7]",0.77777778,False,1,0.0,0.0,0.0,False,0.53852898,0.99224881,1798
PhysionetMI,5,2,0.3333333333333333,0.325,"[4, 5]",0.55555556,False,1,0.0,0.0,0.0,False,0.52635162,0.9972553,1798
PhysionetMI,5,3,0.3333333333333333,0.3,"[2, 7]",0.77777778,False,1,0.0,0.0,0.0,False,0.53027811,0.9955673,1798
PhysionetMI,5,4,0.5555555555555556,0.525,"[2, 7]",0.77777778,False,1,0.0,0.0,0.0,False,0.53758246,0.99443334,1798
PhysionetMI,5,5,0.2222222222222222,0.2,"[6, 3]",0.66666667,False,0,0.0,0.0,0.0,False,0.52915832,0.99647123,1798
PhysionetMI,6,1,0.3333333333333333,0.35,"[3, 6]",0.66666667,False,1,0.0,0.0,0.0,False,0.54213344,0.99444843,1798
PhysionetMI,6,2,0.6666666666666666,0.7,"[2, 7]",0.77777778,False,1,0.0,0.0,0.0,False,0.53537352,0.99514713,1798
PhysionetMI,6,3,0.5555555555555556,0.6,"[1, 8]",0.88888889,False,1,0.0,0.0,0.0,False,0.53836167,0.99475827,1798
PhysionetMI,6,4,0.3333333333333333,0.35,"[3, 6]",0.66666667,False,1,0.0,0.0,0.0,False,0.53808098,0.99355981,1798
PhysionetMI,6,5,0.3333333333333333,0.3,"[2, 7]",0.77777778,False,1,0.0,0.0,0.0,False,0.5569996,0.98860625,1798
PhysionetMI,7,1,0.4444444444444444,0.5,"[0, 9]",1.0,True,1,0.0,0.0,0.0,False,0.54951633,0.9902963,1798
PhysionetMI,7,2,0.4444444444444444,0.475,"[2, 7]",0.77777778,False,1,0.0,0.0,0.0,False,0.53930273,0.99195055,1798
PhysionetMI,7,3,0.5555555555555556,0.6,"[1, 8]",0.88888889,False,1,0.0,0.0,0.0,False,0.53817487,0.99382506,1798
PhysionetMI,7,4,0.3333333333333333,0.325,"[4, 5]",0.55555556,False,1,0.0,0.0,0.0,False,0.54054148,0.99432238,1798
PhysionetMI,7,5,0.5555555555555556,0.525,"[2, 7]",0.77777778,False,1,0.0,0.0,0.0,False,0.54308242,0.9921584,1798
PhysionetMI,8,1,0.4444444444444444,0.45,"[4, 5]",0.55555556,False,1,0.0,0.0,0.0,False,0.52140922,0.99792899,1798
PhysionetMI,8,2,0.3333333333333333,0.375,"[1, 8]",0.88888889,False,1,0.0,0.0,0.0,False,0.527244,0.99693437,1798
PhysionetMI,8,3,0.4444444444444444,0.4,"[1, 8]",0.88888889,False,1,0.0,0.0,0.0,False,0.53160786,0.9944886,1798
