subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
1,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00538497,0.0005,0.004512,True,0.50825552,0.99977804,2170
1,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00538488,0.0005,0.00451192,True,0.50866835,0.99975654,2170
1,3,0.5,0.5,"[0, 8]",1.0,True,1,0.00538496,0.0005,0.00451198,True,0.50783084,0.99977505,2170
1,4,0.5,0.5,"[0, 8]",1.0,True,1,0.00538492,0.0005,0.00451195,True,0.50743873,0.99983157,2170
1,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00538503,0.0005,0.00451204,True,0.50725782,0.99982658,2170
2,1,0.625,0.625,"[5, 3]",0.625,False,0,0.6354018,0.12864762,0.53239453,True,0.59647989,0.94805315,2170
2,2,0.625,0.625,"[3, 5]",0.625,False,1,0.17960798,0.03121477,0.15049109,True,0.51975419,0.99867399,2170
2,3,0.5,0.5,"[0, 8]",1.0,True,1,0.00538499,0.0005,0.00451201,True,0.50553098,0.9998734,2170
2,4,0.5,0.5,"[0, 8]",1.0,True,1,0.00538478,0.0005,0.00451184,True,0.50735186,0.99982785,2170
2,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00538443,0.0005,0.00451154,True,0.50822552,0.99977423,2170
3,1,0.625,0.625,"[5, 3]",0.625,False,0,0.79315472,0.15605776,0.66457356,True,0.66070393,0.89703193,2170
3,2,0.5,0.5,"[4, 4]",0.5,False,0,0.36133092,0.05751879,0.30275427,True,0.55755045,0.98719647,2170
3,3,0.5,0.5,"[4, 4]",0.5,False,0,0.3966592,0.06755349,0.33235535,True,0.56359334,0.98077778,2170
3,4,0.875,0.875,"[3, 5]",0.625,False,1,1.35178016,0.29709753,1.13263822,True,0.7519883,0.767958,2170
3,5,0.5,0.5,"[6, 2]",0.75,False,0,1.18039056,0.27068856,0.98903321,True,0.65821979,0.85649151,2170
4,1,0.75,0.75,"[4, 4]",0.5,False,0,0.65339707,0.17219627,0.54747253,True,0.60251779,0.9566513,2170
4,2,0.75,0.75,"[4, 4]",0.5,False,0,1.13226905,0.27667964,0.94871284,True,0.71443125,0.74863461,2170
4,3,0.625,0.625,"[3, 5]",0.625,False,1,1.06163715,0.29747806,0.88953133,True,0.68752415,0.85349511,2170
4,4,0.75,0.75,"[6, 2]",0.75,False,0,0.87101673,0.24219321,0.72981308,True,0.61939141,0.934009,2170
4,5,0.75,0.75,"[4, 4]",0.5,False,0,0.58245247,0.12834602,0.48802901,True,0.56878589,0.98027052,2170
5,1,0.625,0.625,"[5, 3]",0.625,False,0,0.39823622,0.06757004,0.33367671,True,0.51605573,0.9990208,2170
5,2,0.5,0.5,"[6, 2]",0.75,False,0,0.98851693,0.21306804,0.8282649,True,0.56055983,0.98623353,2170
5,3,0.5,0.5,"[0, 8]",1.0,True,1,0.24834984,0.04203215,0.20808895,True,0.51256353,0.99941307,2170
5,4,0.625,0.625,"[3, 5]",0.625,False,1,1.17914798,0.32531022,0.98799206,True,0.57788679,0.97569298,2170
5,5,0.25,0.25,"[4, 4]",0.5,False,0,0.90004706,0.23554395,0.75413719,True,0.55854312,0.98552211,2170
6,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00538501,0.0005,0.00451202,True,0.50834814,0.9997829,2170
6,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00538504,0.0005,0.00451205,True,0.50566141,0.99989441,2170
6,3,0.5,0.5,"[6, 2]",0.75,False,0,0.31825218,0.05612133,0.26665917,True,0.53659719,0.99483471,2170
6,4,0.25,0.25,"[4, 4]",0.5,False,0,0.99209228,0.22085807,0.83126063,True,0.63385318,0.92243354,2170
6,5,0.25,0.25,"[6, 2]",0.75,False,0,0.75963538,0.15846118,0.63648816,True,0.58040176,0.9677174,2170
7,1,0.875,0.875,"[3, 5]",0.625,False,1,1.14551696,0.29372562,0.95981309,True,0.84161875,0.60447943,2170
7,2,0.5,0.5,"[4, 4]",0.5,False,0,0.78994945,0.17104498,0.6618879,True,0.58095986,0.97307271,2170
7,3,0.75,0.75,"[4, 4]",0.5,False,0,1.25133318,0.29610265,1.04847506,True,0.68672406,0.85689668,2170
7,4,0.75,0.75,"[6, 2]",0.75,False,0,1.33961292,0.3606628,1.12244346,True,0.72623106,0.78051922,2170
7,5,0.875,0.875,"[5, 3]",0.625,False,0,1.14527474,0.29770675,0.95961014,True,0.61038359,0.95654977,2170
8,1,0.625,0.625,"[3, 5]",0.625,False,1,0.05932732,0.01203758,0.04970955,True,0.50802676,0.9997182,2170
8,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00538501,0.0005,0.00451203,True,0.50540263,0.99989561,2170
8,3,0.75,0.75,"[4, 4]",0.5,False,0,0.96396403,0.27319859,0.80769236,True,0.80288331,0.65225131,2170
8,4,0.625,0.625,"[3, 5]",0.625,False,1,0.67898362,0.15759364,0.56891115,True,0.70592228,0.83289506,2170
8,5,0.5,0.5,"[2, 6]",0.75,False,1,0.20363834,0.03501698,0.1706258,True,0.52176383,0.99787572,2170
9,1,0.75,0.75,"[4, 4]",0.5,False,0,1.20518284,0.33918884,1.00980632,True,0.62930442,0.8911013,2170
9,2,0.375,0.375,"[3, 5]",0.625,False,1,0.74522405,0.15493973,0.62441311,True,0.54716462,0.99066059,2170
9,3,0.375,0.375,"[5, 3]",0.625,False,0,0.90709813,0.22083732,0.76004519,True,0.60286865,0.94868926,2170
9,4,0.625,0.625,"[3, 5]",0.625,False,1,1.21884315,0.30986428,1.02125211,True,0.6059443,0.95089088,2170
9,5,0.5,0.5,"[4, 4]",0.5,False,0,1.16010179,0.24063239,0.97203352,True,0.6287806,0.92513538,2170
10,1,0.5,0.5,"[0, 8]",1.0,True,1,0.15453188,0.02556004,0.12948016,True,0.50997026,0.99958098,2170
10,2,0.625,0.625,"[5, 3]",0.625,False,0,1.11639458,0.33548421,0.93541184,True,0.66302482,0.87484115,2170
10,3,0.5,0.5,"[2, 6]",0.75,False,1,0.43948777,0.09016846,0.36824082,True,0.52316326,0.99770137,2170
10,4,0.5,0.5,"[4, 4]",0.5,False,0,0.92817459,0.20801513,0.77770487,True,0.57316029,0.97107001,2170
10,5,0.625,0.625,"[3, 5]",0.625,False,1,0.81920461,0.17630292,0.68640041,True,0.58914302,0.96483263,2170
11,1,0.5,0.5,"[4, 4]",0.5,False,0,1.10473589,0.26235036,0.92564318,True,0.69279048,0.83803588,2170
11,2,0.5,0.5,"[0, 8]",1.0,True,1,0.01309089,0.00150164,0.01096868,True,0.50773109,0.99981202,2170
11,3,0.5,0.5,"[0, 8]",1.0,True,1,0.00538477,0.0005,0.00451183,True,0.50679288,0.9998366,2170
11,4,0.25,0.25,"[4, 4]",0.5,False,0,0.26740524,0.04925543,0.22405521,True,0.51843266,0.99768491,2170
11,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00538503,0.0005,0.00451205,True,0.50625973,0.99988286,2170
12,1,0.625,0.625,"[3, 5]",0.625,False,1,0.73643979,0.16072907,0.61705289,True,0.60845748,0.96141257,2170
12,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00906197,0.00100066,0.0075929,True,0.50693094,0.9998367,2170
12,3,0.75,0.75,"[6, 2]",0.75,False,0,0.9845133,0.24114283,0.82491031,True,0.55773196,0.98539239,2170
12,4,0.625,0.625,"[3, 5]",0.625,False,1,1.23791775,0.33489142,1.03723446,True,0.6058771,0.94124494,2170
12,5,0.625,0.625,"[7, 1]",0.875,False,0,0.22434085,0.03708591,0.18797215,True,0.513629,0.99904162,2170
13,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00538488,0.0005,0.00451191,True,0.5075214,0.99981786,2170
13,2,0.5,0.5,"[0, 8]",1.0,True,1,0.0053846,0.0005,0.00451168,True,0.50633615,0.99986162,2170
13,3,0.5,0.5,"[4, 4]",0.5,False,0,0.69135081,0.13913902,0.57927344,True,0.6651531,0.88195381,2170
13,4,0.625,0.625,"[1, 7]",0.875,False,1,0.02614383,0.00298906,0.02190556,True,0.51120561,0.9995457,2170
13,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00538454,0.0005,0.00451163,True,0.50809993,0.99978916,2170
14,1,0.875,0.875,"[3, 5]",0.625,False,1,0.20563245,0.03703919,0.17229664,True,0.50893313,0.99957173,2170
14,2,0.125,0.125,"[5, 3]",0.625,False,0,1.00888905,0.23898219,0.84533442,True,0.55737339,0.9870585,2170
14,3,0.375,0.375,"[3, 5]",0.625,False,1,0.5237326,0.10014617,0.43882842,True,0.52324864,0.99756844,2170
14,4,0.5,0.5,"[0, 8]",1.0,True,1,0.02303692,0.00299635,0.01930232,True,0.50598945,0.99987951,2170
14,5,0.625,0.625,"[5, 3]",0.625,False,0,1.07250396,0.2716433,0.89863649,True,0.57567817,0.96242374,2170
15,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00538494,0.0005,0.00451197,True,0.50561456,0.99989733,2170
15,2,0.5,0.5,"[6, 2]",0.75,False,0,0.99410843,0.21568896,0.83294994,True,0.54145629,0.99120962,2170
15,3,0.375,0.375,"[1, 7]",0.875,False,1,0.00538464,0.0005,0.00451172,True,0.50633425,0.99984958,2170
15,4,0.5,0.5,"[0, 8]",1.0,True,1,0.00538379,0.0005,0.004511,True,0.50694888,0.99984552,2170
15,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00538383,0.0005,0.00451104,True,0.50569913,0.9998987,2170
16,1,0.375,0.375,"[5, 3]",0.625,False,0,0.28137345,0.05872206,0.23575899,True,0.53655702,0.99479978,2170
16,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00538474,0.0005,0.0045118,True,0.50769445,0.99982076,2170
16,3,0.375,0.375,"[5, 3]",0.625,False,0,0.53012339,0.11563652,0.44418318,True,0.54929024,0.98761832,2170
16,4,0.5,0.5,"[0, 8]",1.0,True,1,0.02022307,0.00249705,0.01694463,True,0.50869938,0.99977565,2170
16,5,0.5,0.5,"[4, 4]",0.5,False,0,0.23388954,0.04816852,0.19597286,True,0.52577982,0.99707297,2170
17,1,0.5,0.5,"[4, 4]",0.5,False,0,1.13736639,0.28332463,0.95298383,True,0.63517942,0.9240928,2170
17,2,0.625,0.625,"[5, 3]",0.625,False,0,0.99873307,0.20987037,0.83682487,True,0.58813165,0.96065191,2170
17,3,0.5,0.5,"[4, 4]",0.5,False,0,0.96309329,0.20113709,0.80696278,True,0.57837846,0.97220493,2170
17,4,0.5,0.5,"[0, 8]",1.0,True,1,0.00538493,0.0005,0.00451196,True,0.50621694,0.99986387,2170
17,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00538501,0.0005,0.00451203,True,0.5078425,0.99981449,2170
18,1,0.75,0.75,"[4, 4]",0.5,False,0,0.92160535,0.16577469,0.7722006,True,0.69657824,0.87394598,2170
18,2,0.75,0.75,"[4, 4]",0.5,False,0,0.86266551,0.15323893,0.7228157,True,0.61355116,0.9486024,2170
18,3,0.875,0.875,"[5, 3]",0.625,False,0,0.95767738,0.17717414,0.80242486,True,0.62627699,0.93178564,2170
18,4,1.0,1.0,"[4, 4]",0.5,False,0,0.93908917,0.1680167,0.78685005,True,0.63601364,0.92834062,2170
18,5,0.75,0.75,"[6, 2]",0.75,False,0,0.77933126,0.14233984,0.65299107,True,0.59025287,0.96643552,2170
19,1,0.375,0.375,"[3, 5]",0.625,False,1,0.37608802,0.06638318,0.31511904,True,0.56172979,0.98461931,2170
19,2,0.375,0.375,"[1, 7]",0.875,False,1,0.21069448,0.03598206,0.17653804,True,0.53250811,0.99603394,2170
19,3,0.75,0.75,"[4, 4]",0.5,False,0,0.1893708,0.03619747,0.15867122,True,0.52904665,0.99625952,2170
19,4,0.75,0.75,"[4, 4]",0.5,False,0,0.32935086,0.0566054,0.27595861,True,0.52646993,0.99740449,2170
19,5,0.625,0.625,"[3, 5]",0.625,False,1,0.43392201,0.07841644,0.36357735,True,0.54204688,0.99341934,2170
20,1,0.875,0.875,"[3, 5]",0.625,False,1,0.62155844,0.11849738,0.52079536,True,0.54845537,0.9893089,2170
20,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00538503,0.0005,0.00451204,True,0.50909608,0.99971324,2170
20,3,0.5,0.5,"[0, 8]",1.0,True,1,0.00538413,0.0005,0.00451129,True,0.50880337,0.99975673,2170
20,4,0.5,0.5,"[6, 2]",0.75,False,0,0.95471504,0.19821338,0.79994275,True,0.68370022,0.8551634,2170
