subject_id,fold_id,feature_set,cv_scheme,classifier,accuracy,balanced_accuracy,train_accuracy,train_balanced_accuracy,left_recall,right_recall,confusion_matrix,collapse_flag,collapse_ratio,pred_counts,y_train_counts,y_test_counts,n_train,n_test,meta_sjepa_dim,meta_sjepa_pca,meta_sjepa_pca_var,meta_riemann_dim_pca,meta_riemann_pca_var,meta_fused_dim
10,9,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5625,0.5625,1.0,1.0,0.75,0.375,"[[6, 2], [5, 3]]",False,0.6875,"[11, 5]","[12, 12]","[8, 8]",24,16,64,15,0.9740562438964844,15,0.8425735367170283,30
11,0,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,1.0,1.0,0.75,0.25,"[[6, 2], [6, 2]]",False,0.75,"[12, 4]","[12, 12]","[8, 8]",24,16,64,15,0.9665104746818542,15,0.8840227860475843,30
11,1,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.625,0.625,1.0,1.0,0.875,0.375,"[[7, 1], [5, 3]]",False,0.75,"[12, 4]","[12, 12]","[8, 8]",24,16,64,15,0.9715895652770996,15,0.7735655298494479,30
11,2,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.625,0.625,1.0,1.0,0.5,0.75,"[[4, 4], [2, 6]]",False,0.625,"[6, 10]","[12, 12]","[8, 8]",24,16,64,15,0.9743278622627258,15,0.8812489745393199,30
11,3,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.6875,0.6875,0.9583333333333334,0.9583333333333333,0.75,0.625,"[[6, 2], [3, 5]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.9727709889411926,15,0.8812542614933924,30
11,4,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,0.9583333333333334,0.9583333333333333,0.25,0.625,"[[2, 6], [3, 5]]",False,0.6875,"[5, 11]","[12, 12]","[8, 8]",24,16,64,15,0.9702928066253662,15,0.8792458753366681,30
11,5,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,1.0,1.0,0.75,0.25,"[[6, 2], [6, 2]]",False,0.75,"[12, 4]","[12, 12]","[8, 8]",24,16,64,15,0.9703257083892822,15,0.8834262383688332,30
11,6,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.6875,0.6875,1.0,1.0,0.875,0.5,"[[7, 1], [4, 4]]",False,0.6875,"[11, 5]","[12, 12]","[8, 8]",24,16,64,15,0.97419273853302,15,0.7716208772890267,30
11,7,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,1.0,1.0,0.625,0.375,"[[5, 3], [5, 3]]",False,0.625,"[10, 6]","[12, 12]","[8, 8]",24,16,64,15,0.9729990363121033,15,0.7718972931414971,30
11,8,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,1.0,1.0,0.625,0.375,"[[5, 3], [5, 3]]",False,0.625,"[10, 6]","[12, 12]","[8, 8]",24,16,64,15,0.9694544076919556,15,0.8802035393803485,30
11,9,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5625,0.5625,1.0,1.0,0.625,0.5,"[[5, 3], [4, 4]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.9688903093338013,15,0.8805402268025454,30
12,0,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.375,0.375,1.0,1.0,0.5,0.25,"[[4, 4], [6, 2]]",False,0.625,"[10, 6]","[12, 12]","[8, 8]",24,16,64,15,0.9714308977127075,15,0.8011236814409848,30
12,1,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5625,0.5625,0.9583333333333334,0.9583333333333333,0.25,0.875,"[[2, 6], [1, 7]]",False,0.8125,"[3, 13]","[12, 12]","[8, 8]",24,16,64,15,0.975374162197113,15,0.8039389874057394,30
12,2,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,0.9583333333333334,0.9583333333333333,0.375,0.625,"[[3, 5], [3, 5]]",False,0.625,"[6, 10]","[12, 12]","[8, 8]",24,16,64,15,0.9749982953071594,15,0.8157623820347767,30
12,3,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.25,0.25,1.0,1.0,0.125,0.375,"[[1, 7], [5, 3]]",False,0.625,"[6, 10]","[12, 12]","[8, 8]",24,16,64,15,0.9736580848693848,15,0.8218236280989115,30
12,4,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.375,0.375,1.0,1.0,0.25,0.5,"[[2, 6], [4, 4]]",False,0.625,"[6, 10]","[12, 12]","[8, 8]",24,16,64,15,0.9784952402114868,15,0.8259610554457305,30
12,5,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,1.0,1.0,0.375,0.625,"[[3, 5], [3, 5]]",False,0.625,"[6, 10]","[12, 12]","[8, 8]",24,16,64,15,0.9753581881523132,15,0.8114516335332975,30
12,6,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,0.9166666666666666,0.9166666666666666,0.375,0.5,"[[3, 5], [4, 4]]",False,0.5625,"[7, 9]","[12, 12]","[8, 8]",24,16,64,15,0.9792048931121826,15,0.8245793543695197,30
12,7,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.3125,0.3125,0.9583333333333334,0.9583333333333333,0.125,0.5,"[[1, 7], [4, 4]]",False,0.6875,"[5, 11]","[12, 12]","[8, 8]",24,16,64,15,0.9757700562477112,15,0.8189645552471644,30
12,8,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,1.0,1.0,0.25,0.625,"[[2, 6], [3, 5]]",False,0.6875,"[5, 11]","[12, 12]","[8, 8]",24,16,64,15,0.977411687374115,15,0.8010721634591715,30
12,9,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,1.0,1.0,0.625,0.375,"[[5, 3], [5, 3]]",False,0.625,"[10, 6]","[12, 12]","[8, 8]",24,16,64,15,0.9800646305084229,15,0.8184016325278484,30
13,0,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.625,0.625,1.0,1.0,0.75,0.5,"[[6, 2], [4, 4]]",False,0.625,"[10, 6]","[12, 12]","[8, 8]",24,16,64,15,0.9673402309417725,15,0.9656220595710838,30
13,1,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,0.9166666666666666,0.9166666666666667,0.625,0.375,"[[5, 3], [5, 3]]",False,0.625,"[10, 6]","[12, 12]","[8, 8]",24,16,64,15,0.9669104218482971,15,0.9656409832979002,30
13,2,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,0.9166666666666666,0.9166666666666666,0.5,0.375,"[[4, 4], [5, 3]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.9675465822219849,15,0.9596237337846923,30
13,3,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,0.9583333333333334,0.9583333333333333,0.25,0.625,"[[2, 6], [3, 5]]",False,0.6875,"[5, 11]","[12, 12]","[8, 8]",24,16,64,15,0.965170681476593,15,0.9694513075349759,30
13,4,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,0.9166666666666666,0.9166666666666667,0.25,0.625,"[[2, 6], [3, 5]]",False,0.6875,"[5, 11]","[12, 12]","[8, 8]",24,16,64,15,0.9671187996864319,15,0.9533133638204158,30
13,5,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5625,0.5625,0.9583333333333334,0.9583333333333333,0.75,0.375,"[[6, 2], [5, 3]]",False,0.6875,"[11, 5]","[12, 12]","[8, 8]",24,16,64,15,0.9620237946510315,15,0.9687166998504375,30
13,6,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,1.0,1.0,0.5,0.375,"[[4, 4], [5, 3]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.9658890962600708,15,0.961156708684367,30
13,7,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,0.8333333333333334,0.8333333333333334,0.5,0.375,"[[4, 4], [5, 3]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.9714649319648743,15,0.9663380027240386,30
13,8,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,1.0,1.0,0.375,0.5,"[[3, 5], [4, 4]]",False,0.5625,"[7, 9]","[12, 12]","[8, 8]",24,16,64,15,0.969267725944519,15,0.9672557553189057,30
13,9,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.375,0.375,0.9166666666666666,0.9166666666666666,0.375,0.375,"[[3, 5], [5, 3]]",False,0.5,"[8, 8]","[12, 12]","[8, 8]",24,16,64,15,0.968940258026123,15,0.962025109193784,30
14,0,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,0.9166666666666666,0.9166666666666666,0.375,0.5,"[[3, 5], [4, 4]]",False,0.5625,"[7, 9]","[12, 12]","[8, 8]",24,16,64,15,0.967596709728241,15,0.7723286687797201,30
14,1,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,1.0,1.0,0.5,0.5,"[[4, 4], [4, 4]]",False,0.5,"[8, 8]","[12, 12]","[8, 8]",24,16,64,15,0.9644037485122681,15,0.7695806175007086,30
14,2,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,1.0,1.0,0.25,0.625,"[[2, 6], [3, 5]]",False,0.6875,"[5, 11]","[12, 12]","[8, 8]",24,16,64,15,0.9700965285301208,15,0.7676844480204337,30
14,3,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.625,0.625,1.0,1.0,0.75,0.5,"[[6, 2], [4, 4]]",False,0.625,"[10, 6]","[12, 12]","[8, 8]",24,16,64,15,0.9670315384864807,15,0.7753233477850092,30
14,4,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.375,0.375,1.0,1.0,0.125,0.625,"[[1, 7], [3, 5]]",False,0.75,"[4, 12]","[12, 12]","[8, 8]",24,16,64,15,0.9674165844917297,15,0.769867616397976,30
14,5,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5625,0.5625,0.875,0.875,0.375,0.75,"[[3, 5], [2, 6]]",False,0.6875,"[5, 11]","[12, 12]","[8, 8]",24,16,64,15,0.9632092118263245,15,0.7695561699167212,30
14,6,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.375,0.375,1.0,1.0,0.375,0.375,"[[3, 5], [5, 3]]",False,0.5,"[8, 8]","[12, 12]","[8, 8]",24,16,64,15,0.9643515944480896,15,0.7786673164332676,30
14,7,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.3125,0.3125,0.9583333333333334,0.9583333333333333,0.625,0.0,"[[5, 3], [8, 0]]",False,0.8125,"[13, 3]","[12, 12]","[8, 8]",24,16,64,15,0.9714928269386292,15,0.7709101319851916,30
14,8,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.625,0.625,1.0,1.0,0.375,0.875,"[[3, 5], [1, 7]]",False,0.75,"[4, 12]","[12, 12]","[8, 8]",24,16,64,15,0.9676058888435364,15,0.7763759818970106,30
14,9,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,1.0,1.0,0.5,0.375,"[[4, 4], [5, 3]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.9649180173873901,15,0.7681156699036682,30
15,0,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.25,0.25,1.0,1.0,0.375,0.125,"[[3, 5], [7, 1]]",False,0.625,"[10, 6]","[12, 12]","[8, 8]",24,16,64,15,0.956634521484375,15,0.7276865675732939,30
15,1,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.25,0.25,1.0,1.0,0.5,0.0,"[[4, 4], [8, 0]]",False,0.75,"[12, 4]","[12, 12]","[8, 8]",24,16,64,15,0.9615573883056641,15,0.7254520258356717,30
15,2,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.25,0.25,1.0,1.0,0.125,0.375,"[[1, 7], [5, 3]]",False,0.625,"[6, 10]","[12, 12]","[8, 8]",24,16,64,15,0.9646168947219849,15,0.7278127625240496,30
15,3,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,1.0,1.0,0.375,0.5,"[[3, 5], [4, 4]]",False,0.5625,"[7, 9]","[12, 12]","[8, 8]",24,16,64,15,0.958143949508667,15,0.7292335889983728,30
15,4,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,1.0,1.0,0.5,0.375,"[[4, 4], [5, 3]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.952173113822937,15,0.7301111217596741,30
15,5,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5625,0.5625,0.9583333333333334,0.9583333333333333,0.5,0.625,"[[4, 4], [3, 5]]",False,0.5625,"[7, 9]","[12, 12]","[8, 8]",24,16,64,15,0.959009051322937,15,0.7214407270336765,30
15,6,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,1.0,1.0,0.5,0.5,"[[4, 4], [4, 4]]",False,0.5,"[8, 8]","[12, 12]","[8, 8]",24,16,64,15,0.9636849761009216,15,0.7232803885221392,30
15,7,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.375,0.375,1.0,1.0,0.5,0.25,"[[4, 4], [6, 2]]",False,0.625,"[10, 6]","[12, 12]","[8, 8]",24,16,64,15,0.9521464109420776,15,0.7291934855395122,30
15,8,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5625,0.5625,1.0,1.0,1.0,0.125,"[[8, 0], [7, 1]]",False,0.9375,"[15, 1]","[12, 12]","[8, 8]",24,16,64,15,0.9579846858978271,15,0.7266332529352449,30
15,9,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,0.9583333333333334,0.9583333333333333,0.5,0.375,"[[4, 4], [5, 3]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.9633423686027527,15,0.7286935918670028,30
16,0,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.625,0.625,0.9583333333333334,0.9583333333333333,0.5,0.75,"[[4, 4], [2, 6]]",False,0.625,"[6, 10]","[12, 12]","[8, 8]",24,16,64,15,0.9772277474403381,15,0.8267753252089406,30
16,1,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.375,0.375,0.875,0.875,0.5,0.25,"[[4, 4], [6, 2]]",False,0.625,"[10, 6]","[12, 12]","[8, 8]",24,16,64,15,0.9730657935142517,15,0.9381422160491444,30
16,2,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,0.9583333333333334,0.9583333333333333,0.25,0.75,"[[2, 6], [2, 6]]",False,0.75,"[4, 12]","[12, 12]","[8, 8]",24,16,64,15,0.9718120694160461,15,0.8161014437006944,30
16,3,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,0.9583333333333334,0.9583333333333333,0.5,0.375,"[[4, 4], [5, 3]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.9730838537216187,15,0.9277255163208853,30
16,4,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,0.9583333333333334,0.9583333333333333,0.5,0.375,"[[4, 4], [5, 3]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.9753944873809814,15,0.9375497849730401,30
16,5,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,1.0,1.0,0.5,0.375,"[[4, 4], [5, 3]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.9769620895385742,15,0.9296436308914452,30
16,6,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.375,0.375,0.7916666666666666,0.7916666666666667,0.125,0.625,"[[1, 7], [3, 5]]",False,0.75,"[4, 12]","[12, 12]","[8, 8]",24,16,64,15,0.9743022918701172,15,0.9293983751569622,30
16,7,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5625,0.5625,1.0,1.0,0.5,0.625,"[[4, 4], [3, 5]]",False,0.5625,"[7, 9]","[12, 12]","[8, 8]",24,16,64,15,0.9775508046150208,15,0.8089872717724865,30
16,8,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.375,0.375,1.0,1.0,0.125,0.625,"[[1, 7], [3, 5]]",False,0.75,"[4, 12]","[12, 12]","[8, 8]",24,16,64,15,0.976983904838562,15,0.88217870744151,30
16,9,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,0.9166666666666666,0.9166666666666666,0.25,0.75,"[[2, 6], [2, 6]]",False,0.75,"[4, 12]","[12, 12]","[8, 8]",24,16,64,15,0.9793261289596558,15,0.9375570446998497,30
17,0,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,1.0,1.0,0.75,0.25,"[[6, 2], [6, 2]]",False,0.75,"[12, 4]","[12, 12]","[8, 8]",24,16,64,15,0.9609636068344116,15,0.8231037338432923,30
17,1,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.6875,0.6875,1.0,1.0,0.875,0.5,"[[7, 1], [4, 4]]",False,0.6875,"[11, 5]","[12, 12]","[8, 8]",24,16,64,15,0.9665305614471436,15,0.8290594776649329,30
17,2,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,1.0,1.0,0.375,0.625,"[[3, 5], [3, 5]]",False,0.625,"[6, 10]","[12, 12]","[8, 8]",24,16,64,15,0.9648385643959045,15,0.825696948683627,30
17,3,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5625,0.5625,1.0,1.0,0.5,0.625,"[[4, 4], [3, 5]]",False,0.5625,"[7, 9]","[12, 12]","[8, 8]",24,16,64,15,0.9619157910346985,15,0.8417091624091951,30
17,4,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.625,0.625,1.0,1.0,0.75,0.5,"[[6, 2], [4, 4]]",False,0.625,"[10, 6]","[12, 12]","[8, 8]",24,16,64,15,0.9612665176391602,15,0.8250399931667537,30
17,5,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5625,0.5625,0.9583333333333334,0.9583333333333333,0.875,0.25,"[[7, 1], [6, 2]]",False,0.8125,"[13, 3]","[12, 12]","[8, 8]",24,16,64,15,0.9650411605834961,15,0.829525539489207,30
17,6,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.6875,0.6875,1.0,1.0,0.75,0.625,"[[6, 2], [3, 5]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.9663185477256775,15,0.8341155007516702,30
17,7,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5625,0.5625,1.0,1.0,0.625,0.5,"[[5, 3], [4, 4]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.9577880501747131,15,0.8150502555654959,30
17,8,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5625,0.5625,1.0,1.0,0.5,0.625,"[[4, 4], [3, 5]]",False,0.5625,"[7, 9]","[12, 12]","[8, 8]",24,16,64,15,0.964257001876831,15,0.8207813636304749,30
17,9,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.25,0.25,1.0,1.0,0.375,0.125,"[[3, 5], [7, 1]]",False,0.625,"[10, 6]","[12, 12]","[8, 8]",24,16,64,15,0.9642659425735474,15,0.807531835266161,30
18,0,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.625,0.625,0.9583333333333334,0.9583333333333333,0.625,0.625,"[[5, 3], [3, 5]]",False,0.5,"[8, 8]","[12, 12]","[8, 8]",24,16,64,15,0.9691570997238159,15,0.7929291642535924,30
18,1,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.375,0.375,0.9583333333333334,0.9583333333333333,0.375,0.375,"[[3, 5], [5, 3]]",False,0.5,"[8, 8]","[12, 12]","[8, 8]",24,16,64,15,0.9655365347862244,15,0.793282278289175,30
18,2,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,1.0,1.0,0.375,0.625,"[[3, 5], [3, 5]]",False,0.625,"[6, 10]","[12, 12]","[8, 8]",24,16,64,15,0.9705801606178284,15,0.7920099977495539,30
18,3,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,1.0,1.0,0.5,0.375,"[[4, 4], [5, 3]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.9635891914367676,15,0.8122741749056035,30
18,4,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,1.0,1.0,0.25,0.625,"[[2, 6], [3, 5]]",False,0.6875,"[5, 11]","[12, 12]","[8, 8]",24,16,64,15,0.9678786396980286,15,0.7811558126796357,30
18,5,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,1.0,1.0,0.5,0.5,"[[4, 4], [4, 4]]",False,0.5,"[8, 8]","[12, 12]","[8, 8]",24,16,64,15,0.9667450785636902,15,0.7923277358171091,30
18,6,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,0.9583333333333334,0.9583333333333333,0.25,0.75,"[[2, 6], [2, 6]]",False,0.75,"[4, 12]","[12, 12]","[8, 8]",24,16,64,15,0.9703982472419739,15,0.8080360674926861,30
18,7,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5625,0.5625,0.9583333333333334,0.9583333333333333,0.625,0.5,"[[5, 3], [4, 4]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.9679018259048462,15,0.7984335711651273,30
18,8,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5625,0.5625,1.0,1.0,0.5,0.625,"[[4, 4], [3, 5]]",False,0.5625,"[7, 9]","[12, 12]","[8, 8]",24,16,64,15,0.9726829528808594,15,0.7905334308244006,30
18,9,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,1.0,1.0,0.625,0.375,"[[5, 3], [5, 3]]",False,0.625,"[10, 6]","[12, 12]","[8, 8]",24,16,64,15,0.9727821350097656,15,0.8063061098386073,30
19,0,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.375,0.375,0.9166666666666666,0.9166666666666666,0.375,0.375,"[[3, 5], [5, 3]]",False,0.5,"[8, 8]","[12, 12]","[8, 8]",24,16,64,15,0.9665868878364563,15,0.8747719472619435,30
19,1,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.3125,0.3125,0.9583333333333334,0.9583333333333333,0.375,0.25,"[[3, 5], [6, 2]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.9754238724708557,15,0.8922017479672124,30
19,2,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.25,0.25,0.875,0.875,0.25,0.25,"[[2, 6], [6, 2]]",False,0.5,"[8, 8]","[12, 12]","[8, 8]",24,16,64,15,0.9761685729026794,15,0.8894345043521678,30
19,3,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.1875,0.1875,1.0,1.0,0.0,0.375,"[[0, 8], [5, 3]]",False,0.6875,"[5, 11]","[12, 12]","[8, 8]",24,16,64,15,0.9818164110183716,15,0.8853686248537981,30
19,4,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.375,0.375,0.7916666666666666,0.7916666666666667,0.25,0.5,"[[2, 6], [4, 4]]",False,0.625,"[6, 10]","[12, 12]","[8, 8]",24,16,64,15,0.9776230454444885,15,0.8581242810576195,30
19,5,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,0.9166666666666666,0.9166666666666666,0.5,0.375,"[[4, 4], [5, 3]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.9781766533851624,15,0.8720620610031864,30
19,6,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.625,0.625,1.0,1.0,0.5,0.75,"[[4, 4], [2, 6]]",False,0.625,"[6, 10]","[12, 12]","[8, 8]",24,16,64,15,0.9798538684844971,15,0.888051800675556,30
19,7,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.4375,0.4375,1.0,1.0,0.25,0.625,"[[2, 6], [3, 5]]",False,0.6875,"[5, 11]","[12, 12]","[8, 8]",24,16,64,15,0.9732021689414978,15,0.8525822448769539,30
19,8,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.25,0.25,1.0,1.0,0.25,0.25,"[[2, 6], [6, 2]]",False,0.5,"[8, 8]","[12, 12]","[8, 8]",24,16,64,15,0.9714534878730774,15,0.8901705544298757,30
19,9,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,1.0,1.0,0.5,0.5,"[[4, 4], [4, 4]]",False,0.5,"[8, 8]","[12, 12]","[8, 8]",24,16,64,15,0.9722373485565186,15,0.7939892305762699,30
20,0,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.75,0.75,1.0,1.0,0.625,0.875,"[[5, 3], [1, 7]]",False,0.625,"[6, 10]","[12, 12]","[8, 8]",24,16,64,15,0.9842191338539124,15,0.8469768681300557,30
20,1,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.75,0.75,1.0,1.0,0.75,0.75,"[[6, 2], [2, 6]]",False,0.5,"[8, 8]","[12, 12]","[8, 8]",24,16,64,15,0.9842543005943298,15,0.8452246006586022,30
20,2,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.75,0.75,1.0,1.0,0.625,0.875,"[[5, 3], [1, 7]]",False,0.625,"[6, 10]","[12, 12]","[8, 8]",24,16,64,15,0.9827673435211182,15,0.8518568455274069,30
20,3,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5625,0.5625,1.0,1.0,0.5,0.625,"[[4, 4], [3, 5]]",False,0.5625,"[7, 9]","[12, 12]","[8, 8]",24,16,64,15,0.9856307506561279,15,0.8450339823455894,30
20,4,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.6875,0.6875,1.0,1.0,0.75,0.625,"[[6, 2], [3, 5]]",False,0.5625,"[9, 7]","[12, 12]","[8, 8]",24,16,64,15,0.986120343208313,15,0.838541572794633,30
20,5,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.6875,0.6875,1.0,1.0,0.625,0.75,"[[5, 3], [2, 6]]",False,0.5625,"[7, 9]","[12, 12]","[8, 8]",24,16,64,15,0.9842164516448975,15,0.837730900513538,30
20,6,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.75,0.75,1.0,1.0,0.625,0.875,"[[5, 3], [1, 7]]",False,0.625,"[6, 10]","[12, 12]","[8, 8]",24,16,64,15,0.9870433211326599,15,0.8437402537388846,30
20,7,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.625,0.625,1.0,1.0,0.625,0.625,"[[5, 3], [3, 5]]",False,0.5,"[8, 8]","[12, 12]","[8, 8]",24,16,64,15,0.9845884442329407,15,0.8522206920368128,30
20,8,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.625,0.625,1.0,1.0,0.5,0.75,"[[4, 4], [2, 6]]",False,0.625,"[6, 10]","[12, 12]","[8, 8]",24,16,64,15,0.9842094779014587,15,0.8430806077281335,30
20,9,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.625,0.625,1.0,1.0,0.75,0.5,"[[6, 2], [4, 4]]",False,0.625,"[10, 6]","[12, 12]","[8, 8]",24,16,64,15,0.9884973168373108,15,0.8436152957940456,30
21,0,sjepa+riemann,liu_repeated_holdout,shrinkage_lda,0.5,0.5,0.9583333333333334,0.9583333333333333,0.625,0.375,"[[5, 3], [5, 3]]",False,0.625,"[10, 6]","[12, 12]","[8, 8]",24,16,64,15,0.972034215927124,15,0.8723125215649642,30
