pretrained_mode,strategy,mean_accuracy,std_accuracy,mean_accuracy_percent,std_accuracy_percent,mean_balanced_accuracy,std_balanced_accuracy,mean_balanced_accuracy_percent,std_balanced_accuracy_percent,mean_confidence,mean_normalized_prediction_entropy,collapse_rate,n_folds_total,n_subjects
from_pretrained,new,0.5515,0.15534406042212798,55.15,15.534406042212796,0.5515,0.15534406042212798,55.15,15.534406042212796,0.5824559451600001,0.9297573690000001,0.344,250,50
