dataset_name,subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
Liu2024_SourceMAT,3,5,0.75,0.75,"[4, 4]",0.5,False,0,0.0703806,0.00900041,0.06022789,True,0.50444999,0.99990199,2170
Liu2024_SourceMAT,4,1,0.5,0.5,"[2, 6]",0.75,False,1,0.08134318,0.01220591,0.06960907,True,0.50802226,0.99972451,2170
Liu2024_SourceMAT,4,2,0.625,0.625,"[3, 5]",0.625,False,1,0.09342796,0.01276151,0.07995057,True,0.50459351,0.99992103,2170
Liu2024_SourceMAT,4,3,0.75,0.75,"[4, 4]",0.5,False,0,0.07710216,0.01217607,0.06597984,True,0.50656047,0.99984519,2170
Liu2024_SourceMAT,4,4,0.875,0.875,"[5, 3]",0.625,False,0,0.04633193,0.00626386,0.03964834,True,0.50490951,0.99991416,2170
Liu2024_SourceMAT,4,5,0.375,0.375,"[5, 3]",0.625,False,0,0.07577448,0.01256915,0.06484368,True,0.50815768,0.99973991,2170
Liu2024_SourceMAT,5,1,0.5,0.5,"[4, 4]",0.5,False,0,0.04621394,0.00621684,0.03954738,True,0.5017315,0.99998803,2170
Liu2024_SourceMAT,5,2,0.75,0.75,"[4, 4]",0.5,False,0,0.00538495,0.00050001,0.00460815,True,0.50205255,0.99998445,2170
Liu2024_SourceMAT,5,3,0.625,0.625,"[3, 5]",0.625,False,1,0.00538474,0.00050001,0.00460797,True,0.50253104,0.99997593,2170
Liu2024_SourceMAT,5,4,0.375,0.375,"[5, 3]",0.625,False,0,0.08976355,0.01292691,0.07681477,True,0.50382434,0.99994564,2170
Liu2024_SourceMAT,5,5,0.375,0.375,"[5, 3]",0.625,False,0,0.00538497,0.00050001,0.00460816,True,0.50181279,0.99998588,2170
Liu2024_SourceMAT,6,1,0.5,0.5,"[6, 2]",0.75,False,0,0.08236665,0.01319916,0.0704849,True,0.50625018,0.99987246,2170
Liu2024_SourceMAT,6,2,0.5,0.5,"[4, 4]",0.5,False,0,0.00538498,0.00050001,0.00460817,True,0.50320514,0.99996383,2170
Liu2024_SourceMAT,6,3,0.5,0.5,"[4, 4]",0.5,False,0,0.00538491,0.00050001,0.00460811,True,0.50282325,0.99996577,2170
Liu2024_SourceMAT,6,4,0.625,0.625,"[7, 1]",0.875,False,0,0.0828089,0.01292197,0.07086336,True,0.50513677,0.9998945,2170
Liu2024_SourceMAT,6,5,0.625,0.625,"[5, 3]",0.625,False,0,0.04091317,0.00563332,0.03501127,True,0.50274542,0.99996929,2170
Liu2024_SourceMAT,7,1,0.375,0.375,"[5, 3]",0.625,False,0,0.00538489,0.00050001,0.0046081,True,0.50193782,0.99998673,2170
Liu2024_SourceMAT,7,2,0.625,0.625,"[3, 5]",0.625,False,1,0.02108517,0.00248826,0.01804355,True,0.50195967,0.99998641,2170
Liu2024_SourceMAT,7,3,0.625,0.625,"[3, 5]",0.625,False,1,0.09174455,0.01282698,0.07851,True,0.50504389,0.99987321,2170
Liu2024_SourceMAT,7,4,0.25,0.25,"[4, 4]",0.5,False,0,0.0053848,0.00050001,0.00460802,True,0.50197282,0.9999741,2170
Liu2024_SourceMAT,7,5,0.375,0.375,"[5, 3]",0.625,False,0,0.04900508,0.00611435,0.04193588,True,0.50380138,0.99994103,2170
Liu2024_SourceMAT,8,1,0.625,0.625,"[3, 5]",0.625,False,1,0.07979415,0.0135102,0.0682835,True,0.51117706,0.99941864,2170
Liu2024_SourceMAT,8,2,0.875,0.875,"[5, 3]",0.625,False,0,0.06260869,0.01191623,0.05357712,True,0.51201298,0.99956274,2170
Liu2024_SourceMAT,8,3,0.75,0.75,"[4, 4]",0.5,False,0,0.06498031,0.0125769,0.05560661,True,0.5097155,0.99956223,2170
Liu2024_SourceMAT,8,4,0.625,0.625,"[5, 3]",0.625,False,0,0.09126984,0.01346584,0.07810377,True,0.51554915,0.99895977,2170
Liu2024_SourceMAT,8,5,0.5,0.5,"[4, 4]",0.5,False,0,0.07044193,0.01255584,0.06028037,True,0.51374973,0.99923296,2170
Liu2024_SourceMAT,9,1,0.625,0.625,"[7, 1]",0.875,False,0,0.08530487,0.01256446,0.07299927,True,0.50579225,0.99987142,2170
Liu2024_SourceMAT,9,2,0.5,0.5,"[4, 4]",0.5,False,0,0.09135393,0.01265066,0.07817573,True,0.50470039,0.99988854,2170
Liu2024_SourceMAT,9,3,0.5,0.5,"[4, 4]",0.5,False,0,0.00538469,0.00050001,0.00460793,True,0.50107362,0.99999413,2170
Liu2024_SourceMAT,9,4,0.75,0.75,"[4, 4]",0.5,False,0,0.0448087,0.00614763,0.03834485,True,0.50411689,0.99993736,2170
Liu2024_SourceMAT,9,5,0.75,0.75,"[2, 6]",0.75,False,1,0.00538495,0.00050001,0.00460815,True,0.50079691,0.99999756,2170
Liu2024_SourceMAT,10,1,0.375,0.375,"[5, 3]",0.625,False,0,0.06555586,0.01009103,0.05609915,True,0.50419069,0.99990836,2170
Liu2024_SourceMAT,10,2,0.625,0.625,"[5, 3]",0.625,False,0,0.04773909,0.0066345,0.04085252,True,0.50312775,0.99994604,2170
Liu2024_SourceMAT,10,3,0.375,0.375,"[3, 5]",0.625,False,1,0.00538478,0.00050001,0.004608,True,0.50238857,0.99997404,2170
Liu2024_SourceMAT,10,4,0.5,0.5,"[4, 4]",0.5,False,0,0.00538489,0.00050001,0.0046081,True,0.50192256,0.99998002,2170
Liu2024_SourceMAT,10,5,0.5,0.5,"[4, 4]",0.5,False,0,0.00538286,0.00050001,0.00460636,True,0.50239587,0.99997935,2170
Liu2024_SourceMAT,11,1,0.75,0.75,"[4, 4]",0.5,False,0,0.07885378,0.01186505,0.06747878,True,0.5024144,0.99996375,2170
Liu2024_SourceMAT,11,2,0.375,0.375,"[1, 7]",0.875,False,1,0.00538506,0.00050001,0.00460824,True,0.50225427,0.99997773,2170
Liu2024_SourceMAT,11,3,0.25,0.25,"[4, 4]",0.5,False,0,0.04371314,0.00572465,0.03740733,True,0.50384296,0.99993788,2170
Liu2024_SourceMAT,11,4,0.75,0.75,"[2, 6]",0.75,False,1,0.00538489,0.00050001,0.0046081,True,0.5029043,0.99996925,2170
Liu2024_SourceMAT,11,5,0.25,0.25,"[6, 2]",0.75,False,0,0.08846672,0.01302595,0.07570501,True,0.51007546,0.99964711,2170
Liu2024_SourceMAT,12,1,0.5,0.5,"[6, 2]",0.75,False,0,0.02160232,0.00247369,0.01848609,True,0.50199014,0.99998449,2170
Liu2024_SourceMAT,12,2,0.625,0.625,"[3, 5]",0.625,False,1,0.08195576,0.01313458,0.07013329,True,0.50827795,0.99969424,2170
Liu2024_SourceMAT,12,3,0.875,0.875,"[5, 3]",0.625,False,0,0.09011507,0.0125951,0.07711558,True,0.50486917,0.99987795,2170
Liu2024_SourceMAT,12,4,0.25,0.25,"[4, 4]",0.5,False,0,0.09081559,0.01256351,0.07771505,True,0.51341459,0.99924584,2170
Liu2024_SourceMAT,12,5,0.5,0.5,"[4, 4]",0.5,False,0,0.09303989,0.0128323,0.07961849,True,0.5080552,0.99975461,2170
Liu2024_SourceMAT,13,1,0.5,0.5,"[4, 4]",0.5,False,0,0.03438924,0.00440161,0.02942845,True,0.50375254,0.99993193,2170
Liu2024_SourceMAT,13,2,0.875,0.875,"[3, 5]",0.625,False,1,0.03294101,0.00436936,0.02818913,True,0.50214729,0.99998414,2170
Liu2024_SourceMAT,13,3,0.75,0.75,"[6, 2]",0.75,False,0,0.03599378,0.00431401,0.03080152,True,0.5025628,0.99997647,2170
Liu2024_SourceMAT,13,4,0.375,0.375,"[7, 1]",0.875,False,0,0.11213751,0.01368528,0.09596119,True,0.51419384,0.9992419,2170
Liu2024_SourceMAT,13,5,0.75,0.75,"[6, 2]",0.75,False,0,0.09830494,0.01320817,0.08412402,True,0.5107369,0.99950004,2170
Liu2024_SourceMAT,14,1,0.75,0.75,"[4, 4]",0.5,False,0,0.0629734,0.00816594,0.05388922,True,0.50286068,0.99996659,2170
Liu2024_SourceMAT,14,2,0.375,0.375,"[3, 5]",0.625,False,1,0.00538504,0.00050001,0.00460823,True,0.50249513,0.9999743,2170
Liu2024_SourceMAT,14,3,0.375,0.375,"[7, 1]",0.875,False,0,0.07534871,0.01143543,0.06447933,True,0.50565526,0.99986002,2170
Liu2024_SourceMAT,14,4,0.25,0.25,"[2, 6]",0.75,False,1,0.00538491,0.00050001,0.00460812,True,0.50251631,0.9999699,2170
Liu2024_SourceMAT,14,5,0.625,0.625,"[7, 1]",0.875,False,0,0.05951152,0.00826889,0.05092673,True,0.50277627,0.99996462,2170
Liu2024_SourceMAT,15,1,0.375,0.375,"[1, 7]",0.875,False,1,0.00538489,0.00050001,0.0046081,True,0.50159904,0.99999141,2170
Liu2024_SourceMAT,15,2,0.375,0.375,"[7, 1]",0.875,False,0,0.08665903,0.01212381,0.07415809,True,0.50317103,0.9999622,2170
Liu2024_SourceMAT,15,3,0.25,0.25,"[6, 2]",0.75,False,0,0.00538497,0.00050001,0.00460816,True,0.50142387,0.99998987,2170
Liu2024_SourceMAT,15,4,0.5,0.5,"[4, 4]",0.5,False,0,0.04689811,0.00615875,0.04013285,True,0.50182114,0.99998512,2170
Liu2024_SourceMAT,15,5,0.75,0.75,"[2, 6]",0.75,False,1,0.00538495,0.00050001,0.00460815,True,0.50206812,0.99998539,2170
Liu2024_SourceMAT,16,1,0.625,0.625,"[5, 3]",0.625,False,0,0.07095928,0.01203241,0.0607231,True,0.50795616,0.99970939,2170
Liu2024_SourceMAT,16,2,0.625,0.625,"[5, 3]",0.625,False,0,0.00538416,0.00050001,0.00460747,True,0.50184619,0.99998524,2170
Liu2024_SourceMAT,16,3,0.5,0.5,"[6, 2]",0.75,False,0,0.00538487,0.00050001,0.00460808,True,0.50188828,0.99998353,2170
Liu2024_SourceMAT,16,4,0.75,0.75,"[4, 4]",0.5,False,0,0.00538488,0.00050001,0.00460809,True,0.50232506,0.99997994,2170
Liu2024_SourceMAT,16,5,0.375,0.375,"[5, 3]",0.625,False,0,0.00538404,0.00050001,0.00460737,True,0.50197332,0.99997948,2170
Liu2024_SourceMAT,17,1,0.5,0.5,"[2, 6]",0.75,False,1,0.04207911,0.0057092,0.03600901,True,0.50197535,0.99998181,2170
Liu2024_SourceMAT,17,2,0.25,0.25,"[2, 6]",0.75,False,1,0.00538504,0.00050001,0.00460823,True,0.50184775,0.99997892,2170
Liu2024_SourceMAT,17,3,0.625,0.625,"[7, 1]",0.875,False,0,0.08038924,0.01169563,0.06879274,True,0.50571167,0.99988294,2170
Liu2024_SourceMAT,17,4,0.75,0.75,"[6, 2]",0.75,False,0,0.00876278,0.00100018,0.00749871,True,0.50317847,0.99996041,2170
Liu2024_SourceMAT,17,5,0.625,0.625,"[5, 3]",0.625,False,0,0.05918948,0.00801021,0.05065114,True,0.50555513,0.99989193,2170
Liu2024_SourceMAT,18,1,0.875,0.875,"[5, 3]",0.625,False,0,0.08780179,0.01307402,0.075136,True,0.50587875,0.99987335,2170
Liu2024_SourceMAT,18,2,0.5,0.5,"[0, 8]",1.0,True,1,0.09091954,0.0135179,0.077804,True,0.51065648,0.99954162,2170
Liu2024_SourceMAT,18,3,0.75,0.75,"[6, 2]",0.75,False,0,0.08932163,0.01329678,0.0764366,True,0.5060805,0.99985073,2170
Liu2024_SourceMAT,18,4,0.625,0.625,"[3, 5]",0.625,False,1,0.07684174,0.01224223,0.06575698,True,0.50447827,0.99983075,2170
Liu2024_SourceMAT,18,5,0.75,0.75,"[2, 6]",0.75,False,1,0.09237921,0.01320816,0.07905311,True,0.50683357,0.99980995,2170
Liu2024_SourceMAT,19,1,0.5,0.5,"[6, 2]",0.75,False,0,0.09079982,0.01273713,0.07770155,True,0.50941963,0.99966515,2170
Liu2024_SourceMAT,19,2,0.75,0.75,"[4, 4]",0.5,False,0,0.01934778,0.00248112,0.01655678,True,0.5017202,0.99998911,2170
Liu2024_SourceMAT,19,3,0.125,0.125,"[5, 3]",0.625,False,0,0.07463327,0.01239138,0.0638671,True,0.51318359,0.99917003,2170
Liu2024_SourceMAT,19,4,0.5,0.5,"[4, 4]",0.5,False,0,0.00538488,0.00050001,0.00460809,True,0.50224809,0.99998296,2170
Liu2024_SourceMAT,19,5,0.625,0.625,"[5, 3]",0.625,False,0,0.09132291,0.01325006,0.07814919,True,0.5097135,0.99957928,2170
Liu2024_SourceMAT,20,1,0.625,0.625,"[5, 3]",0.625,False,0,0.08138978,0.01285036,0.06964895,True,0.50460218,0.99991412,2170
Liu2024_SourceMAT,20,2,0.75,0.75,"[4, 4]",0.5,False,0,0.09863915,0.01269805,0.08441002,True,0.50617283,0.99984753,2170
Liu2024_SourceMAT,20,3,0.75,0.75,"[2, 6]",0.75,False,1,0.08308822,0.01165941,0.07110239,True,0.50859302,0.99971296,2170
Liu2024_SourceMAT,20,4,0.5,0.5,"[6, 2]",0.75,False,0,0.08800738,0.01283199,0.07531193,True,0.50715944,0.99978913,2170
Liu2024_SourceMAT,20,5,0.625,0.625,"[5, 3]",0.625,False,0,0.00921583,0.0010002,0.00788641,True,0.5020689,0.99997986,2170
Liu2024_SourceMAT,21,1,0.5,0.5,"[6, 2]",0.75,False,0,0.00538501,0.00050001,0.0046082,True,0.50233994,0.99997973,2170
Liu2024_SourceMAT,21,2,0.25,0.25,"[4, 4]",0.5,False,0,0.005385,0.00050001,0.00460819,True,0.50131685,0.99999343,2170
Liu2024_SourceMAT,21,3,0.625,0.625,"[5, 3]",0.625,False,0,0.00538503,0.00050001,0.00460822,True,0.50130059,0.99999333,2170
Liu2024_SourceMAT,21,4,0.5,0.5,"[4, 4]",0.5,False,0,0.00538501,0.00050001,0.0046082,True,0.50161773,0.99998499,2170
Liu2024_SourceMAT,21,5,0.375,0.375,"[3, 5]",0.625,False,1,0.04434321,0.00578885,0.03794651,True,0.50190002,0.9999775,2170
Liu2024_SourceMAT,22,1,0.5,0.5,"[4, 4]",0.5,False,0,0.06745481,0.01307176,0.05772416,True,0.50799737,0.99975828,2170
Liu2024_SourceMAT,22,2,0.25,0.25,"[4, 4]",0.5,False,0,0.0609137,0.01342771,0.05212663,True,0.50694922,0.99980036,2170
Liu2024_SourceMAT,22,3,0.375,0.375,"[5, 3]",0.625,False,0,0.07683141,0.01115231,0.06574815,True,0.50841519,0.99976283,2170
Liu2024_SourceMAT,22,4,0.5,0.5,"[2, 6]",0.75,False,1,0.00538507,0.00050001,0.00460825,True,0.50247394,0.99997376,2170
Liu2024_SourceMAT,22,5,0.375,0.375,"[5, 3]",0.625,False,0,0.0756252,0.01232204,0.06471593,True,0.50776262,0.99978035,2170
Liu2024_SourceMAT,23,1,0.5,0.5,"[4, 4]",0.5,False,0,0.03337166,0.00434754,0.02855765,True,0.5037536,0.99995872,2170
Liu2024_SourceMAT,23,2,0.75,0.75,"[6, 2]",0.75,False,0,0.07557897,0.01217178,0.06467638,True,0.50474517,0.99991979,2170
Liu2024_SourceMAT,23,3,0.875,0.875,"[5, 3]",0.625,False,0,0.03853397,0.00570115,0.03297528,True,0.50280496,0.9999696,2170
Liu2024_SourceMAT,23,4,0.5,0.5,"[4, 4]",0.5,False,0,0.00538494,0.00050001,0.00460814,True,0.50177486,0.99997946,2170
Liu2024_SourceMAT,23,5,0.375,0.375,"[3, 5]",0.625,False,1,0.0740681,0.0123189,0.06338345,True,0.50389567,0.99993665,2170
Liu2024_SourceMAT,24,1,0.75,0.75,"[4, 4]",0.5,False,0,0.0053849,0.00050001,0.0046081,True,0.50162582,0.999988,2170
Liu2024_SourceMAT,24,2,0.5,0.5,"[2, 6]",0.75,False,1,0.00537162,0.00050001,0.00459674,True,0.50151899,0.9999915,2170
Liu2024_SourceMAT,24,3,0.75,0.75,"[4, 4]",0.5,False,0,0.00538496,0.00050001,0.00460816,True,0.50141603,0.99998841,2170
Liu2024_SourceMAT,24,4,0.375,0.375,"[5, 3]",0.625,False,0,0.09022907,0.01325502,0.07721314,True,0.50532494,0.9998613,2170
Liu2024_SourceMAT,24,5,0.375,0.375,"[3, 5]",0.625,False,1,0.06783557,0.01030362,0.05804999,True,0.50608771,0.99984943,2170
Liu2024_SourceMAT,25,1,0.75,0.75,"[4, 4]",0.5,False,0,0.04442057,0.00617745,0.03801271,True,0.50773419,0.99977608,2170
Liu2024_SourceMAT,25,2,0.625,0.625,"[7, 1]",0.875,False,0,0.05296339,0.00803734,0.04532319,True,0.5090536,0.99968075,2170
Liu2024_SourceMAT,25,3,0.625,0.625,"[5, 3]",0.625,False,0,0.0750071,0.01310259,0.064187,True,0.51215088,0.99926376,2170
Liu2024_SourceMAT,25,4,0.375,0.375,"[5, 3]",0.625,False,0,0.06909379,0.0127977,0.05912671,True,0.50661127,0.99975895,2170
Liu2024_SourceMAT,25,5,0.375,0.375,"[5, 3]",0.625,False,0,0.00538494,0.00050001,0.00460814,True,0.50268597,0.99996872,2170
Liu2024_SourceMAT,26,1,0.5,0.5,"[4, 4]",0.5,False,0,0.00538478,0.00050001,0.00460801,True,0.50181823,0.99998656,2170
Liu2024_SourceMAT,26,2,0.625,0.625,"[3, 5]",0.625,False,1,0.0053849,0.00050001,0.0046081,True,0.50259069,0.9999702,2170
Liu2024_SourceMAT,26,3,0.375,0.375,"[1, 7]",0.875,False,1,0.00538499,0.00050001,0.00460819,True,0.5019297,0.9999857,2170
Liu2024_SourceMAT,26,4,0.625,0.625,"[3, 5]",0.625,False,1,0.00538497,0.00050001,0.00460817,True,0.50157799,0.99998957,2170
Liu2024_SourceMAT,26,5,0.5,0.5,"[2, 6]",0.75,False,1,0.00538497,0.00050001,0.00460817,True,0.50135926,0.99999359,2170
Liu2024_SourceMAT,27,1,0.375,0.375,"[5, 3]",0.625,False,0,0.07673313,0.01266867,0.06566405,True,0.50903503,0.99964704,2170
Liu2024_SourceMAT,27,2,0.75,0.75,"[4, 4]",0.5,False,0,0.033323,0.00435936,0.02851601,True,0.50323685,0.9999519,2170
Liu2024_SourceMAT,27,3,0.5,0.5,"[2, 6]",0.75,False,1,0.00538505,0.00050001,0.00460823,True,0.50170828,0.99998922,2170
Liu2024_SourceMAT,27,4,0.625,0.625,"[5, 3]",0.625,False,0,0.03936824,0.00584238,0.0336892,True,0.50479068,0.99991297,2170
Liu2024_SourceMAT,27,5,0.375,0.375,"[3, 5]",0.625,False,1,0.06549008,0.01314284,0.05604285,True,0.50690996,0.99981934,2170
Liu2024_SourceMAT,28,1,0.5,0.5,"[2, 6]",0.75,False,1,0.08203621,0.01259647,0.07020213,True,0.50562115,0.99984524,2170
Liu2024_SourceMAT,28,2,0.625,0.625,"[7, 1]",0.875,False,0,0.070914,0.01047233,0.06068435,True,0.50598238,0.99986452,2170
Liu2024_SourceMAT,28,3,0.625,0.625,"[5, 3]",0.625,False,0,0.08280042,0.01113932,0.0708561,True,0.50580632,0.99985689,2170
Liu2024_SourceMAT,28,4,0.5,0.5,"[6, 2]",0.75,False,0,0.08479699,0.0130676,0.07256466,True,0.50732047,0.99981126,2170
Liu2024_SourceMAT,28,5,0.5,0.5,"[2, 6]",0.75,False,1,0.08182042,0.01298325,0.07001747,True,0.50578848,0.99988061,2170
Liu2024_SourceMAT,29,1,0.5,0.5,"[6, 2]",0.75,False,0,0.00538477,0.00050001,0.004608,True,0.50156444,0.99999032,2170
Liu2024_SourceMAT,29,2,0.25,0.25,"[2, 6]",0.75,False,1,0.00538493,0.00050001,0.00460813,True,0.50157615,0.99999001,2170
Liu2024_SourceMAT,29,3,0.25,0.25,"[4, 4]",0.5,False,0,0.00538345,0.00050001,0.00460686,True,0.50328681,0.99995533,2170
Liu2024_SourceMAT,29,4,0.625,0.625,"[5, 3]",0.625,False,0,0.0487731,0.00581889,0.04173737,True,0.50399968,0.99994601,2170
Liu2024_SourceMAT,29,5,0.5,0.5,"[2, 6]",0.75,False,1,0.00538501,0.00050001,0.0046082,True,0.50239462,0.9999792,2170
Liu2024_SourceMAT,30,1,0.625,0.625,"[3, 5]",0.625,False,1,0.00538489,0.00050001,0.0046081,True,0.50138292,0.99999078,2170
Liu2024_SourceMAT,30,2,0.75,0.75,"[4, 4]",0.5,False,0,0.08418981,0.01315499,0.07204506,True,0.50706743,0.99982723,2170
Liu2024_SourceMAT,30,3,0.5,0.5,"[4, 4]",0.5,False,0,0.08632906,0.01331088,0.07387572,True,0.50913583,0.99963616,2170
Liu2024_SourceMAT,30,4,0.625,0.625,"[5, 3]",0.625,False,0,0.08948311,0.01359383,0.07657478,True,0.50766812,0.99976865,2170
Liu2024_SourceMAT,30,5,0.75,0.75,"[4, 4]",0.5,False,0,0.08872928,0.01339066,0.0759297,True,0.50609109,0.99984689,2170
Liu2024_SourceMAT,31,1,0.25,0.25,"[6, 2]",0.75,False,0,0.03426407,0.00436575,0.02932133,True,0.50177454,0.99998623,2170
Liu2024_SourceMAT,31,2,0.625,0.625,"[3, 5]",0.625,False,1,0.00538465,0.00050001,0.00460789,True,0.50171665,0.99998726,2170
Liu2024_SourceMAT,31,3,0.375,0.375,"[3, 5]",0.625,False,1,0.03913518,0.00551157,0.03348976,True,0.50256018,0.99997359,2170
Liu2024_SourceMAT,31,4,0.75,0.75,"[4, 4]",0.5,False,0,0.04346144,0.00576571,0.03719194,True,0.50266083,0.99997035,2170
Liu2024_SourceMAT,31,5,0.625,0.625,"[3, 5]",0.625,False,1,0.01803885,0.00245788,0.01543667,True,0.50224341,0.99997838,2170
Liu2024_SourceMAT,32,1,0.625,0.625,"[5, 3]",0.625,False,0,0.05491372,0.00810046,0.04699218,True,0.50526944,0.99989601,2170
Liu2024_SourceMAT,32,2,0.375,0.375,"[5, 3]",0.625,False,0,0.06360815,0.010327,0.0544324,True,0.50272068,0.99997344,2170
Liu2024_SourceMAT,32,3,0.75,0.75,"[2, 6]",0.75,False,1,0.0589837,0.008784,0.05047504,True,0.50561569,0.99988639,2170
Liu2024_SourceMAT,32,4,0.375,0.375,"[3, 5]",0.625,False,1,0.07645055,0.01273361,0.06542223,True,0.51032075,0.99965663,2170
Liu2024_SourceMAT,32,5,0.875,0.875,"[5, 3]",0.625,False,0,0.06692956,0.00937837,0.05727468,True,0.5022491,0.99997064,2170
Liu2024_SourceMAT,33,1,0.625,0.625,"[5, 3]",0.625,False,0,0.08446949,0.01190811,0.0722844,True,0.50943572,0.99960566,2170
Liu2024_SourceMAT,33,2,0.625,0.625,"[7, 1]",0.875,False,0,0.00538436,0.00050001,0.00460764,True,0.50125369,0.99999312,2170
Liu2024_SourceMAT,33,3,0.75,0.75,"[2, 6]",0.75,False,1,0.04430578,0.00571905,0.03791448,True,0.50207552,0.99997892,2170
Liu2024_SourceMAT,33,4,0.375,0.375,"[3, 5]",0.625,False,1,0.05976578,0.00818488,0.0511443,True,0.50416091,0.9999257,2170
Liu2024_SourceMAT,33,5,0.625,0.625,"[5, 3]",0.625,False,0,0.0807272,0.01185375,0.06908195,True,0.50442081,0.99990603,2170
Liu2024_SourceMAT,34,1,0.875,0.875,"[3, 5]",0.625,False,1,0.08808261,0.01330904,0.07537631,True,0.51633136,0.99902534,2170
Liu2024_SourceMAT,34,2,0.75,0.75,"[4, 4]",0.5,False,0,0.09814311,0.01328371,0.08398554,True,0.51238566,0.99919738,2170
Liu2024_SourceMAT,34,3,0.75,0.75,"[4, 4]",0.5,False,0,0.09412052,0.01314627,0.08054323,True,0.51284844,0.99932782,2170
Liu2024_SourceMAT,34,4,0.875,0.875,"[3, 5]",0.625,False,1,0.09242341,0.01306253,0.07909093,True,0.50935549,0.99970647,2170
Liu2024_SourceMAT,34,5,0.875,0.875,"[5, 3]",0.625,False,0,0.08822313,0.01315438,0.07549656,True,0.51087579,0.99946998,2170
Liu2024_SourceMAT,35,1,0.5,0.5,"[2, 6]",0.75,False,1,0.00538474,0.00050001,0.00460797,True,0.50301445,0.99996694,2170
Liu2024_SourceMAT,35,2,0.5,0.5,"[4, 4]",0.5,False,0,0.08054122,0.0122865,0.0689228,True,0.50375606,0.99993532,2170
Liu2024_SourceMAT,35,3,0.75,0.75,"[6, 2]",0.75,False,0,0.03420621,0.00434449,0.02927181,True,0.50196969,0.99998641,2170
Liu2024_SourceMAT,35,4,0.5,0.5,"[2, 6]",0.75,False,1,0.00538504,0.00050001,0.00460823,True,0.50086159,0.99999588,2170
Liu2024_SourceMAT,35,5,0.5,0.5,"[4, 4]",0.5,False,0,0.09298307,0.01299434,0.07956986,True,0.51236247,0.99919335,2170
Liu2024_SourceMAT,36,1,0.375,0.375,"[3, 5]",0.625,False,1,0.00538499,0.00050001,0.00460818,True,0.50196025,0.99998446,2170
Liu2024_SourceMAT,36,2,0.5,0.5,"[2, 6]",0.75,False,1,0.04451365,0.00577813,0.03809237,True,0.50217266,0.99998203,2170
Liu2024_SourceMAT,36,3,0.375,0.375,"[5, 3]",0.625,False,0,0.00538494,0.00050001,0.00460814,True,0.50169534,0.99998493,2170
Liu2024_SourceMAT,36,4,0.125,0.125,"[5, 3]",0.625,False,0,0.09477468,0.01278111,0.08110302,True,0.50393882,0.9999155,2170
Liu2024_SourceMAT,36,5,0.25,0.25,"[2, 6]",0.75,False,1,0.00538496,0.00050001,0.00460816,True,0.50196111,0.99998202,2170
