channel_index,channel_name,mean_abs_weight,std_abs_weight,mean_signed_weight,mean_l2_weight,n_fold_values,mean_collapse_ratio,collapse_rate,mean_spatial_relative_delta
21,Pz,0.13760401228,0.028786377487501253,0.00185960912,0.14322849172,250,0.798,0.404,0.354452511
28,O2,0.13217533036,0.027461928469824887,-0.01597291916,0.13903710304,250,0.798,0.404,0.354452511
17,CP3,0.12411108824,0.026390499927611687,0.02385010124,0.14324173064,250,0.798,0.404,0.354452511
15,T3,0.12016838844,0.025835781189518507,0.11167174848,0.12940294352,250,0.798,0.404,0.354452511
27,O1,0.11236176772,0.022559769707850348,0.043462851639999994,0.12467689196000001,250,0.798,0.404,0.354452511
18,CP4,0.11217677272,0.02262119378447372,0.03935834836,0.12984203404,250,0.798,0.404,0.354452511
16,T4,0.11123329724,0.022799630710837487,0.01548950308,0.12584296328,250,0.798,0.404,0.354452511
13,C3,0.10921001044,0.02472837345751914,0.0529834322,0.11725112452,250,0.798,0.404,0.354452511
22,P3,0.10653787216,0.025303359643102655,0.09269737252,0.119204161,250,0.798,0.404,0.354452511
2,Fz,0.10570975448,0.0212614310172654,-0.09368998376,0.12043894972,250,0.798,0.404,0.354452511
23,P4,0.10283351288,0.02783149935740876,-0.07798739584,0.11585354856,250,0.798,0.404,0.354452511
7,FCz,0.09930966888000001,0.02658225929379824,0.08447167844,0.11433979812,250,0.798,0.404,0.354452511
0,Fp1,0.09785000656,0.026024259609744423,-0.08087652976,0.11073539872,250,0.798,0.404,0.354452511
24,T5,0.09730001528,0.02646696381955586,0.057944595560000006,0.10913820596,250,0.798,0.404,0.354452511
4,F4,0.0946674204,0.021421486859417537,0.017264597160000002,0.10652991104000001,250,0.798,0.404,0.354452511
20,TP8,0.09098456335999999,0.024959446183477833,-0.0468406092,0.1074588708,250,0.798,0.404,0.354452511
14,C4,0.08955261616,0.022913260923081984,-0.06351616452,0.10254072304,250,0.798,0.404,0.354452511
3,F3,0.0881512654,0.02226694781972683,0.02915295296,0.09776273644,250,0.798,0.404,0.354452511
19,TP7,0.08719312168,0.023187218225642972,-0.02559364588,0.09933292524,250,0.798,0.404,0.354452511
10,FT7,0.08639502316,0.021592683726861905,-0.04610232743999999,0.09982555492,250,0.798,0.404,0.354452511
5,F7,0.08434528808,0.020256805906436186,0.07460013128,0.09762547908000001,250,0.798,0.404,0.354452511
11,FT8,0.08340038468000001,0.02531843050813799,-0.00046979383999999993,0.09888711600000001,250,0.798,0.404,0.354452511
26,Oz,0.08104923484,0.024934803143311132,0.04120340744,0.08687188332,250,0.798,0.404,0.354452511
12,Cz,0.07992448476,0.019260562176559363,0.06820171972,0.09413077436,250,0.798,0.404,0.354452511
25,T6,0.0790273418,0.020667473547058827,-0.04718210648,0.09107710716,250,0.798,0.404,0.354452511
6,F8,0.07653126812000001,0.022176855818725118,-0.01706552572,0.08316034512,250,0.798,0.404,0.354452511
1,Fp2,0.07080628036,0.018355595836416903,0.051195533439999996,0.08669794708,250,0.798,0.404,0.354452511
9,FC4,0.06478771143999999,0.02581443370081741,-0.045235669719999996,0.08104771864,250,0.798,0.404,0.354452511
8,FC3,0.048321424800000005,0.03235980292380475,-0.0006220801600000002,0.057431229199999996,250,0.798,0.404,0.354452511
