pretrained_mode,strategy,mean_accuracy,std_accuracy,mean_accuracy_percent,std_accuracy_percent,mean_balanced_accuracy,std_balanced_accuracy,mean_balanced_accuracy_percent,std_balanced_accuracy_percent,mean_confidence,mean_normalized_prediction_entropy,collapse_rate,n_folds_total,n_subjects
from_pretrained,new,0.554,0.14848295779320975,55.4,14.848295779320972,0.554,0.14848295779320975,55.4,14.848295779320972,0.57545536172,0.93953747808,0.412,250,50
