dataset_name,subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
Liu2024_SourceMAT,14,4,0.625,0.625,"[3, 5]",0.625,False,1,0.13899189,0.02260571,0.1189417,True,0.69700093,0.83305449,16010
Liu2024_SourceMAT,14,5,0.25,0.25,"[6, 2]",0.75,False,0,0.1277941,0.02284195,0.10935925,True,0.73119804,0.71884764,16010
Liu2024_SourceMAT,15,1,0.625,0.625,"[5, 3]",0.625,False,0,0.15667354,0.02374471,0.1340727,True,0.6803074,0.85183931,16010
Liu2024_SourceMAT,15,2,0.375,0.375,"[7, 1]",0.875,False,0,0.15571825,0.02355524,0.13325522,True,0.62104976,0.91934332,16010
Liu2024_SourceMAT,15,3,0.625,0.625,"[7, 1]",0.875,False,0,0.14845897,0.02228896,0.12704311,True,0.60085985,0.94745276,16010
Liu2024_SourceMAT,15,4,0.5,0.5,"[4, 4]",0.5,False,0,0.14821197,0.0238556,0.12683175,True,0.61334378,0.94903811,16010
Liu2024_SourceMAT,15,5,0.5,0.5,"[6, 2]",0.75,False,0,0.14548093,0.02276029,0.12449467,True,0.68968737,0.86805353,16010
Liu2024_SourceMAT,16,1,0.625,0.625,"[5, 3]",0.625,False,0,0.12589695,0.02493759,0.10773577,True,0.85985001,0.52451508,16010
Liu2024_SourceMAT,16,2,0.5,0.5,"[4, 4]",0.5,False,0,0.12315144,0.02427857,0.10538631,True,0.85033286,0.48091756,16010
Liu2024_SourceMAT,16,3,0.25,0.25,"[6, 2]",0.75,False,0,0.12567837,0.0228606,0.10754872,True,0.90691415,0.39037641,16010
Liu2024_SourceMAT,16,4,0.25,0.25,"[2, 6]",0.75,False,1,0.14491955,0.02538983,0.12401427,True,0.88195498,0.45064949,16010
Liu2024_SourceMAT,16,5,0.75,0.75,"[4, 4]",0.5,False,0,0.13720387,0.02389763,0.11741161,True,0.68974257,0.80964563,16010
Liu2024_SourceMAT,17,1,0.375,0.375,"[5, 3]",0.625,False,0,0.12617512,0.02165532,0.10797381,True,0.75597635,0.7500343,16010
Liu2024_SourceMAT,17,2,1.0,1.0,"[4, 4]",0.5,False,0,0.12704081,0.02089792,0.10871462,True,0.7518313,0.71215456,16010
Liu2024_SourceMAT,17,3,0.625,0.625,"[7, 1]",0.875,False,0,0.12909339,0.02208813,0.11047111,True,0.72805262,0.80098493,16010
Liu2024_SourceMAT,17,4,0.625,0.625,"[7, 1]",0.875,False,0,0.12096116,0.0224387,0.10351199,True,0.74123487,0.75690147,16010
Liu2024_SourceMAT,17,5,0.625,0.625,"[5, 3]",0.625,False,0,0.12095503,0.02118306,0.10350674,True,0.68365047,0.84419304,16010
Liu2024_SourceMAT,18,1,0.625,0.625,"[7, 1]",0.875,False,0,0.1468907,0.02292286,0.12570108,True,0.79789169,0.60064296,16010
Liu2024_SourceMAT,18,2,0.5,0.5,"[0, 8]",1.0,True,1,0.1510078,0.02247608,0.12922427,True,0.95090338,0.2491629,16010
Liu2024_SourceMAT,18,3,0.75,0.75,"[6, 2]",0.75,False,0,0.14994828,0.02336434,0.12831758,True,0.7555213,0.64141532,16010
Liu2024_SourceMAT,18,4,0.875,0.875,"[3, 5]",0.625,False,1,0.12448789,0.02317672,0.10652997,True,0.80852108,0.6328418,16010
Liu2024_SourceMAT,18,5,0.5,0.5,"[6, 2]",0.75,False,0,0.14337087,0.02256753,0.122689,True,0.83827466,0.52098199,16010
Liu2024_SourceMAT,19,1,0.375,0.375,"[5, 3]",0.625,False,0,0.16161355,0.02484916,0.13830009,True,0.87117895,0.46494379,16010
Liu2024_SourceMAT,19,2,0.625,0.625,"[3, 5]",0.625,False,1,0.15800135,0.02185725,0.13520897,True,0.76322461,0.64090844,16010
Liu2024_SourceMAT,19,3,0.25,0.25,"[4, 4]",0.5,False,0,0.13953607,0.02235686,0.11940738,True,0.78669125,0.59799335,16010
Liu2024_SourceMAT,19,4,0.75,0.75,"[6, 2]",0.75,False,0,0.15062045,0.02414758,0.12889279,True,0.79626571,0.58239482,16010
Liu2024_SourceMAT,19,5,0.75,0.75,"[4, 4]",0.5,False,0,0.13496451,0.0234316,0.11549529,True,0.85300384,0.54190291,16010
Liu2024_SourceMAT,20,1,0.75,0.75,"[4, 4]",0.5,False,0,0.14463597,0.02262799,0.12377161,True,0.76472709,0.71972885,16010
Liu2024_SourceMAT,20,2,0.875,0.875,"[3, 5]",0.625,False,1,0.14326938,0.02170715,0.12260215,True,0.80262959,0.59563403,16010
Liu2024_SourceMAT,20,3,0.75,0.75,"[2, 6]",0.75,False,1,0.13665945,0.02143917,0.11694573,True,0.85526066,0.47665144,16010
Liu2024_SourceMAT,20,4,0.875,0.875,"[5, 3]",0.625,False,0,0.12112614,0.02249193,0.10365317,True,0.74241061,0.67497817,16010
Liu2024_SourceMAT,20,5,0.75,0.75,"[2, 6]",0.75,False,1,0.12232654,0.02209117,0.10468041,True,0.83359678,0.57750867,16010
Liu2024_SourceMAT,21,1,0.375,0.375,"[7, 1]",0.875,False,0,0.12686517,0.02240104,0.10856432,True,0.77430103,0.71348775,16010
Liu2024_SourceMAT,21,2,0.625,0.625,"[5, 3]",0.625,False,0,0.11415368,0.02265306,0.09768652,True,0.73077992,0.74629803,16010
Liu2024_SourceMAT,21,3,0.5,0.5,"[2, 6]",0.75,False,1,0.12152217,0.02270836,0.10399207,True,0.68565027,0.84684009,16010
Liu2024_SourceMAT,21,4,0.5,0.5,"[4, 4]",0.5,False,0,0.12931263,0.02456637,0.11065872,True,0.80305631,0.62654508,16010
Liu2024_SourceMAT,21,5,0.125,0.125,"[5, 3]",0.625,False,0,0.12979118,0.02371585,0.11106824,True,0.72987732,0.74446336,16010
Liu2024_SourceMAT,22,1,0.75,0.75,"[2, 6]",0.75,False,1,0.11552979,0.02150124,0.09886412,True,0.74795675,0.74443713,16010
Liu2024_SourceMAT,22,2,0.375,0.375,"[5, 3]",0.625,False,0,0.12173178,0.02406792,0.10417144,True,0.90426806,0.42137305,16010
Liu2024_SourceMAT,22,3,0.625,0.625,"[5, 3]",0.625,False,0,0.12018818,0.02316142,0.10285052,True,0.78949669,0.63604152,16010
Liu2024_SourceMAT,22,4,0.75,0.75,"[2, 6]",0.75,False,1,0.12828795,0.02455762,0.10978185,True,0.78775762,0.6812474,16010
Liu2024_SourceMAT,22,5,0.5,0.5,"[4, 4]",0.5,False,0,0.10934363,0.02322882,0.09357034,True,0.83806044,0.51704789,16010
Liu2024_SourceMAT,23,1,0.5,0.5,"[6, 2]",0.75,False,0,0.13559537,0.02197427,0.11603515,True,0.67142423,0.85567794,16010
Liu2024_SourceMAT,23,2,0.5,0.5,"[2, 6]",0.75,False,1,0.13282014,0.022106,0.11366026,True,0.79845961,0.63627434,16010
Liu2024_SourceMAT,23,3,0.625,0.625,"[5, 3]",0.625,False,0,0.13503311,0.02320158,0.11555399,True,0.70426996,0.82000336,16010
Liu2024_SourceMAT,23,4,0.5,0.5,"[4, 4]",0.5,False,0,0.13737988,0.02178213,0.11756224,True,0.68046264,0.85038437,16010
Liu2024_SourceMAT,23,5,0.375,0.375,"[5, 3]",0.625,False,0,0.14122414,0.02204376,0.12085194,True,0.66627608,0.82234308,16010
Liu2024_SourceMAT,24,1,0.375,0.375,"[5, 3]",0.625,False,0,0.1288267,0.02148771,0.11024289,True,0.65056116,0.86147822,16010
Liu2024_SourceMAT,24,2,0.5,0.5,"[4, 4]",0.5,False,0,0.11184032,0.02300109,0.09570687,True,0.84480812,0.60446134,16010
Liu2024_SourceMAT,24,3,0.5,0.5,"[8, 0]",1.0,True,0,0.12424082,0.02171897,0.10631855,True,0.70063453,0.82602259,16010
Liu2024_SourceMAT,24,4,0.25,0.25,"[2, 6]",0.75,False,1,0.11695066,0.02219506,0.10008002,True,0.75776629,0.66310235,16010
Liu2024_SourceMAT,24,5,0.375,0.375,"[5, 3]",0.625,False,0,0.12713258,0.0198083,0.10879315,True,0.76865268,0.73007105,16010
Liu2024_SourceMAT,25,1,0.75,0.75,"[6, 2]",0.75,False,0,0.12689012,0.02202563,0.10858567,True,0.7792776,0.58850917,16010
Liu2024_SourceMAT,25,2,0.5,0.5,"[6, 2]",0.75,False,0,0.13122613,0.02267708,0.11229619,True,0.88323645,0.47618971,16010
Liu2024_SourceMAT,25,3,0.625,0.625,"[5, 3]",0.625,False,0,0.13655105,0.02474155,0.11685297,True,0.78982867,0.59737617,16010
Liu2024_SourceMAT,25,4,0.5,0.5,"[4, 4]",0.5,False,0,0.12354271,0.02148949,0.10572114,True,0.83579434,0.5886936,16010
Liu2024_SourceMAT,25,5,0.75,0.75,"[4, 4]",0.5,False,0,0.12590338,0.0242234,0.10774127,True,0.79802086,0.55904702,16010
Liu2024_SourceMAT,26,1,0.5,0.5,"[4, 4]",0.5,False,0,0.12852205,0.02230067,0.10998219,True,0.76654249,0.68906773,16010
Liu2024_SourceMAT,26,2,0.75,0.75,"[2, 6]",0.75,False,1,0.14390054,0.02324606,0.12314226,True,0.71258521,0.78951001,16010
Liu2024_SourceMAT,26,3,0.75,0.75,"[2, 6]",0.75,False,1,0.13312634,0.0233091,0.11392229,True,0.81337308,0.610721,16010
Liu2024_SourceMAT,26,4,0.625,0.625,"[3, 5]",0.625,False,1,0.12041533,0.02311463,0.1030449,True,0.64817766,0.92081385,16010
Liu2024_SourceMAT,26,5,0.5,0.5,"[8, 0]",1.0,True,0,0.1345736,0.02321724,0.11516077,True,0.72716965,0.79579132,16010
Liu2024_SourceMAT,27,1,0.625,0.625,"[5, 3]",0.625,False,0,0.10284047,0.02058995,0.08800528,True,0.80234335,0.58287208,16010
Liu2024_SourceMAT,27,2,0.375,0.375,"[7, 1]",0.875,False,0,0.10121876,0.0223472,0.08661752,True,0.68536714,0.86377792,16010
Liu2024_SourceMAT,27,3,0.625,0.625,"[3, 5]",0.625,False,1,0.10036346,0.02247851,0.08588559,True,0.73864093,0.72495971,16010
Liu2024_SourceMAT,27,4,0.875,0.875,"[5, 3]",0.625,False,0,0.1004128,0.02052274,0.08592782,True,0.73304585,0.80536429,16010
Liu2024_SourceMAT,27,5,0.375,0.375,"[3, 5]",0.625,False,1,0.09580275,0.0202707,0.08198279,True,0.80341886,0.63115432,16010
Liu2024_SourceMAT,28,1,0.25,0.25,"[4, 4]",0.5,False,0,0.12417163,0.021081,0.10625934,True,0.79339181,0.65159697,16010
Liu2024_SourceMAT,28,2,0.75,0.75,"[4, 4]",0.5,False,0,0.11390408,0.02079583,0.09747292,True,0.77556426,0.7102699,16010
Liu2024_SourceMAT,28,3,0.875,0.875,"[5, 3]",0.625,False,0,0.12445311,0.02342775,0.10650021,True,0.74046583,0.7893883,16010
Liu2024_SourceMAT,28,4,0.625,0.625,"[3, 5]",0.625,False,1,0.11709798,0.02244925,0.10020609,True,0.66262928,0.90988548,16010
Liu2024_SourceMAT,28,5,0.375,0.375,"[3, 5]",0.625,False,1,0.12529969,0.0206567,0.10722466,True,0.70114926,0.77808164,16010
Liu2024_SourceMAT,29,1,0.375,0.375,"[5, 3]",0.625,False,0,0.12716516,0.02202965,0.10882103,True,0.71143447,0.8061261,16010
Liu2024_SourceMAT,29,2,0.625,0.625,"[3, 5]",0.625,False,1,0.1394946,0.02367049,0.1193719,True,0.75031442,0.71596654,16010
Liu2024_SourceMAT,29,3,0.25,0.25,"[6, 2]",0.75,False,0,0.12801335,0.0216198,0.10954687,True,0.77823446,0.68429315,16010
Liu2024_SourceMAT,29,4,0.625,0.625,"[7, 1]",0.875,False,0,0.13052322,0.0214117,0.11169468,True,0.80066743,0.6517021,16010
Liu2024_SourceMAT,29,5,0.375,0.375,"[3, 5]",0.625,False,1,0.12089379,0.02347081,0.10345434,True,0.69952017,0.84871786,16010
Liu2024_SourceMAT,30,1,0.625,0.625,"[7, 1]",0.875,False,0,0.15254636,0.02339846,0.13054089,True,0.86413113,0.5353541,16010
Liu2024_SourceMAT,30,2,0.5,0.5,"[2, 6]",0.75,False,1,0.14557044,0.02319828,0.12457127,True,0.74172655,0.76649806,16010
Liu2024_SourceMAT,30,3,0.625,0.625,"[5, 3]",0.625,False,0,0.141064,0.02391843,0.12071491,True,0.80970691,0.60520859,16010
Liu2024_SourceMAT,30,4,0.625,0.625,"[3, 5]",0.625,False,1,0.14278555,0.02225928,0.12218811,True,0.68535481,0.87258511,16010
Liu2024_SourceMAT,30,5,0.375,0.375,"[3, 5]",0.625,False,1,0.13421191,0.02309733,0.11485126,True,0.74163453,0.75207257,16010
Liu2024_SourceMAT,31,1,0.5,0.5,"[6, 2]",0.75,False,0,0.11559616,0.02447758,0.09892092,True,0.82343036,0.56314891,16010
Liu2024_SourceMAT,31,2,0.75,0.75,"[4, 4]",0.5,False,0,0.12903195,0.0229974,0.11041853,True,0.74740423,0.71931818,16010
Liu2024_SourceMAT,31,3,0.5,0.5,"[2, 6]",0.75,False,1,0.14173962,0.02296539,0.12129306,True,0.66641929,0.85731371,16010
Liu2024_SourceMAT,31,4,0.625,0.625,"[5, 3]",0.625,False,0,0.12839335,0.02237191,0.10987205,True,0.78709547,0.68612044,16010
Liu2024_SourceMAT,31,5,0.75,0.75,"[4, 4]",0.5,False,0,0.13759858,0.02290551,0.11774939,True,0.7378129,0.75503848,16010
Liu2024_SourceMAT,32,1,0.625,0.625,"[5, 3]",0.625,False,0,0.12758419,0.02343629,0.10917962,True,0.81260986,0.56882897,16010
Liu2024_SourceMAT,32,2,0.375,0.375,"[5, 3]",0.625,False,0,0.12246194,0.02209324,0.10479627,True,0.80219417,0.66652894,16010
Liu2024_SourceMAT,32,3,0.75,0.75,"[6, 2]",0.75,False,0,0.13177798,0.02461192,0.11276843,True,0.74317841,0.77194805,16010
Liu2024_SourceMAT,32,4,0.375,0.375,"[5, 3]",0.625,False,0,0.13648141,0.02400033,0.11679338,True,0.70991591,0.80172194,16010
Liu2024_SourceMAT,32,5,0.75,0.75,"[2, 6]",0.75,False,1,0.12351848,0.02208607,0.10570041,True,0.7490509,0.73638681,16010
Liu2024_SourceMAT,33,1,0.75,0.75,"[6, 2]",0.75,False,0,0.12601511,0.02364272,0.10783688,True,0.6825119,0.84063396,16010
Liu2024_SourceMAT,33,2,0.25,0.25,"[6, 2]",0.75,False,0,0.12692536,0.02253841,0.10861582,True,0.71131455,0.78665016,16010
Liu2024_SourceMAT,33,3,0.5,0.5,"[4, 4]",0.5,False,0,0.11979168,0.02203955,0.10251121,True,0.69753952,0.82293365,16010
Liu2024_SourceMAT,33,4,0.5,0.5,"[4, 4]",0.5,False,0,0.12479848,0.02354076,0.10679575,True,0.75311651,0.74750053,16010
Liu2024_SourceMAT,33,5,0.375,0.375,"[3, 5]",0.625,False,1,0.13642364,0.02219743,0.11674394,True,0.69085487,0.84845162,16010
Liu2024_SourceMAT,34,1,0.875,0.875,"[3, 5]",0.625,False,1,0.11914923,0.02383958,0.10196144,True,0.94135077,0.25556304,16010
Liu2024_SourceMAT,34,2,0.625,0.625,"[1, 7]",0.875,False,1,0.13292185,0.02228558,0.1137473,True,0.83976292,0.50623191,16010
Liu2024_SourceMAT,34,3,0.75,0.75,"[4, 4]",0.5,False,0,0.14553085,0.02334155,0.1245374,True,0.81568849,0.49275138,16010
Liu2024_SourceMAT,34,4,0.75,0.75,"[2, 6]",0.75,False,1,0.11834154,0.022069,0.10127026,True,0.81560101,0.54151225,16010
Liu2024_SourceMAT,34,5,0.625,0.625,"[7, 1]",0.875,False,0,0.10549085,0.0195241,0.09027333,True,0.93752442,0.27021658,16010
Liu2024_SourceMAT,35,1,0.375,0.375,"[5, 3]",0.625,False,0,0.11889798,0.02305101,0.10174643,True,0.85215212,0.49954192,16010
Liu2024_SourceMAT,35,2,0.625,0.625,"[1, 7]",0.875,False,1,0.14289038,0.02407742,0.12227782,True,0.85317678,0.45036563,16010
Liu2024_SourceMAT,35,3,0.625,0.625,"[5, 3]",0.625,False,0,0.13345444,0.02362385,0.11420305,True,0.71662528,0.80196399,16010
Liu2024_SourceMAT,35,4,0.5,0.5,"[2, 6]",0.75,False,1,0.1314668,0.02170715,0.11250214,True,0.79759716,0.63288798,16010
Liu2024_SourceMAT,35,5,0.375,0.375,"[3, 5]",0.625,False,1,0.12281064,0.02210641,0.10509467,True,0.74741501,0.65277759,16010
Liu2024_SourceMAT,36,1,0.75,0.75,"[4, 4]",0.5,False,0,0.13548086,0.02285223,0.11593716,True,0.72350692,0.79734065,16010
Liu2024_SourceMAT,36,2,0.5,0.5,"[4, 4]",0.5,False,0,0.14587968,0.02281099,0.1248359,True,0.78114015,0.66445219,16010
Liu2024_SourceMAT,36,3,0.375,0.375,"[7, 1]",0.875,False,0,0.14220102,0.02324265,0.1216879,True,0.65863917,0.86800601,16010
Liu2024_SourceMAT,36,4,0.375,0.375,"[3, 5]",0.625,False,1,0.13077696,0.02191973,0.11191181,True,0.70469678,0.82800441,16010
Liu2024_SourceMAT,36,5,0.5,0.5,"[4, 4]",0.5,False,0,0.12325369,0.02201233,0.10547381,True,0.75756505,0.74951851,16010
