dataset_name,subject_id,fold_id,channel_index,channel_name,abs_mean_weight,signed_mean_weight,l2_weight,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed
Liu2024_SourceMAT,1,1,0,Fp1,0.11069867,0.11069867,0.12017123,0.375,0.375,"[3, 5]",0.625,False,0.06084741,0.01005846,0.05206991,True
Liu2024_SourceMAT,1,1,1,Fp2,0.09470021,-0.07059029,0.10116741,0.375,0.375,"[3, 5]",0.625,False,0.06084741,0.01005846,0.05206991,True
Liu2024_SourceMAT,1,1,2,Fz,0.06853739,0.06399746,0.08855713,0.375,0.375,"[3, 5]",0.625,False,0.06084741,0.01005846,0.05206991,True
Liu2024_SourceMAT,1,1,3,F3,0.0411939,-0.02685976,0.04959425,0.375,0.375,"[3, 5]",0.625,False,0.06084741,0.01005846,0.05206991,True
Liu2024_SourceMAT,1,1,4,F4,0.04180453,0.03279464,0.05390562,0.375,0.375,"[3, 5]",0.625,False,0.06084741,0.01005846,0.05206991,True
Liu2024_SourceMAT,1,1,5,F7,0.0898241,0.03448528,0.09739838,0.375,0.375,"[3, 5]",0.625,False,0.06084741,0.01005846,0.05206991,True
Liu2024_SourceMAT,1,1,6,F8,0.10085073,0.02478234,0.11222052,0.375,0.375,"[3, 5]",0.625,False,0.06084741,0.01005846,0.05206991,True
Liu2024_SourceMAT,1,1,7,FCz,0.11594852,0.07166103,0.12305383,0.375,0.375,"[3, 5]",0.625,False,0.06084741,0.01005846,0.05206991,True
Liu2024_SourceMAT,1,1,8,FC3,0.11642037,0.01762581,0.11787595,0.375,0.375,"[3, 5]",0.625,False,0.06084741,0.01005846,0.05206991,True
Liu2024_SourceMAT,1,1,9,FC4,0.16864885,-0.00511623,0.1695018,0.375,0.375,"[3, 5]",0.625,False,0.06084741,0.01005846,0.05206991,True
Liu2024_SourceMAT,1,1,10,FT7,0.12267718,0.04621371,0.13154685,0.375,0.375,"[3, 5]",0.625,False,0.06084741,0.01005846,0.05206991,True
Liu2024_SourceMAT,1,1,11,FT8,0.09580514,-0.03474317,0.10297002,0.375,0.375,"[3, 5]",0.625,False,0.06084741,0.01005846,0.05206991,True
Liu2024_SourceMAT,1,1,12,Cz,0.07453553,0.0256222,0.08117914,0.375,0.375,"[3, 5]",0.625,False,0.06084741,0.01005846,0.05206991,True
Liu2024_SourceMAT,1,1,13,C3,0.1226349,0.08977829,0.13130456,0.375,0.375,"[3, 5]",0.625,False,0.06084741,0.01005846,0.05206991,True
Liu2024_SourceMAT,1,1,14,C4,0.09714721,-0.006308,0.1164603,0.375,0.375,"[3, 5]",0.625,False,0.06084741,0.01005846,0.05206991,True
Liu2024_SourceMAT,1,1,15,T7,0.10844739,0.09117411,0.11934715,0.375,0.375,"[3, 5]",0.625,False,0.06084741,0.01005846,0.05206991,True
Liu2024_SourceMAT,1,1,16,T8,0.07508253,-0.01524826,0.0824364,0.375,0.375,"[3, 5]",0.625,False,0.06084741,0.01005846,0.05206991,True
