method_name,model_name,pretrained_mode,strategy,subject_id,fold_id,accuracy,accuracy_percent,balanced_accuracy,balanced_accuracy_percent,best_epoch,stopped_epoch,final_phase_epochs_ran,n_train,n_test,train_class_counts,test_class_counts,prediction_histogram,confusion_matrix,collapse_ratio,collapse_flag,mean_confidence,mean_normalized_prediction_entropy
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,1,1,0.5,50.0,0.5,50.0,2,52,52,32,8,"[16, 16]","[4, 4]","[4, 4]","[[2, 2], [2, 2]]",0.5,False,0.5785481,0.96714842
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,1,2,0.625,62.5,0.625,62.5,1,51,51,32,8,"[16, 16]","[4, 4]","[5, 3]","[[3, 1], [2, 2]]",0.625,False,0.55163304,0.9865627
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,1,3,0.625,62.5,0.625,62.5,2,52,52,32,8,"[16, 16]","[4, 4]","[3, 5]","[[2, 2], [1, 3]]",0.625,False,0.53879308,0.99464537
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,1,4,0.625,62.5,0.625,62.5,2,52,52,32,8,"[16, 16]","[4, 4]","[5, 3]","[[3, 1], [2, 2]]",0.625,False,0.55486383,0.98815076
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,1,5,0.625,62.5,0.625,62.5,2,52,52,32,8,"[16, 16]","[4, 4]","[1, 7]","[[1, 3], [0, 4]]",0.875,False,0.56996503,0.98146652
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,2,1,0.5,50.0,0.5,50.0,124,174,174,32,8,"[16, 16]","[4, 4]","[6, 2]","[[3, 1], [3, 1]]",0.75,False,0.68030965,0.85402934
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,2,2,0.375,37.5,0.375,37.5,5,55,55,32,8,"[16, 16]","[4, 4]","[3, 5]","[[1, 3], [2, 2]]",0.625,False,0.55598816,0.98621539
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,2,3,0.5,50.0,0.5,50.0,4,54,54,32,8,"[16, 16]","[4, 4]","[2, 6]","[[1, 3], [1, 3]]",0.75,False,0.55849094,0.98625565
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,2,4,0.375,37.5,0.375,37.5,4,54,54,32,8,"[16, 16]","[4, 4]","[7, 1]","[[3, 1], [4, 0]]",0.875,False,0.561086,0.98280493
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,2,5,0.625,62.5,0.625,62.5,5,55,55,32,8,"[16, 16]","[4, 4]","[3, 5]","[[2, 2], [1, 3]]",0.625,False,0.56348026,0.98454374
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,3,1,0.5,50.0,0.5,50.0,321,371,371,32,8,"[16, 16]","[4, 4]","[4, 4]","[[2, 2], [2, 2]]",0.5,False,0.70221476,0.79188956
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,3,2,0.75,75.0,0.75,75.0,83,132,132,32,8,"[16, 16]","[4, 4]","[4, 4]","[[3, 1], [1, 3]]",0.5,False,0.72947106,0.81872469
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,3,3,0.625,62.5,0.625,62.5,43,93,93,32,8,"[16, 16]","[4, 4]","[1, 7]","[[1, 3], [0, 4]]",0.875,False,0.63682797,0.92514384
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,3,4,0.625,62.5,0.625,62.5,461,509,509,32,8,"[16, 16]","[4, 4]","[3, 5]","[[2, 2], [1, 3]]",0.625,False,0.77622464,0.65847327
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,3,5,0.625,62.5,0.625,62.5,310,360,360,32,8,"[16, 16]","[4, 4]","[7, 1]","[[4, 0], [3, 1]]",0.875,False,0.71888309,0.78632326
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,4,1,0.375,37.5,0.375,37.5,51,101,101,32,8,"[16, 16]","[4, 4]","[3, 5]","[[1, 3], [2, 2]]",0.625,False,0.67540452,0.862141
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,4,2,0.5,50.0,0.5,50.0,47,97,97,32,8,"[16, 16]","[4, 4]","[4, 4]","[[2, 2], [2, 2]]",0.5,False,0.57029251,0.97120942
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,4,3,0.625,62.5,0.625,62.5,571,621,621,32,8,"[16, 16]","[4, 4]","[5, 3]","[[3, 1], [2, 2]]",0.625,False,0.67903592,0.87059264
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,4,4,0.5,50.0,0.5,50.0,837,887,887,32,8,"[16, 16]","[4, 4]","[4, 4]","[[2, 2], [2, 2]]",0.5,False,0.85311259,0.55880249
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,4,5,0.25,25.0,0.25,25.0,6,56,56,32,8,"[16, 16]","[4, 4]","[4, 4]","[[1, 3], [3, 1]]",0.5,False,0.54235796,0.99157154
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,5,1,0.75,75.0,0.75,75.0,4,54,54,32,8,"[16, 16]","[4, 4]","[4, 4]","[[3, 1], [1, 3]]",0.5,False,0.55854537,0.98450343
