run_id,subject_id,accuracies,balanced_accuracies,mean_accuracy,std_accuracy,mean_balanced_accuracy,std_balanced_accuracy
20260519_1122_37d6f312,45,"[0.75, 0.5, 0.625, 0.5, 0.625]","[0.75, 0.5, 0.625, 0.5, 0.625]",0.6,0.09354143466934853,0.6,0.09354143466934853
20260519_1122_37d6f312,46,"[0.5, 0.625, 0.75, 0.75, 0.375]","[0.5, 0.625, 0.75, 0.75, 0.375]",0.6,0.1457737973711325,0.6,0.1457737973711325
20260519_1122_37d6f312,47,"[0.125, 0.5, 0.25, 0.75, 0.75]","[0.125, 0.5, 0.25, 0.75, 0.75]",0.475,0.2549509756796392,0.475,0.2549509756796392
20260519_1122_37d6f312,48,"[0.625, 0.625, 0.375, 0.875, 0.5]","[0.625, 0.625, 0.375, 0.875, 0.5]",0.6,0.16583123951777,0.6,0.16583123951777
20260519_1122_37d6f312,49,"[0.75, 0.5, 0.625, 0.875, 0.25]","[0.75, 0.5, 0.625, 0.875, 0.25]",0.6,0.21505813167606566,0.6,0.21505813167606566
20260519_1122_37d6f312,50,"[0.625, 0.5, 0.5, 0.625, 0.25]","[0.625, 0.5, 0.5, 0.625, 0.25]",0.5,0.13693063937629152,0.5,0.13693063937629152
20260519_1122_37d6f312,40,"[0.75, 0.625, 0.375, 0.5, 0.625]","[0.75, 0.625, 0.375, 0.5, 0.625]",0.575,0.1274754878398196,0.575,0.1274754878398196
20260519_1122_37d6f312,26,"[0.75, 0.375, 0.75, 0.875, 0.5]","[0.75, 0.375, 0.75, 0.875, 0.5]",0.65,0.18371173070873836,0.65,0.18371173070873836
20260519_1122_37d6f312,37,"[0.5, 0.625, 0.625, 0.75, 0.5]","[0.5, 0.625, 0.625, 0.75, 0.5]",0.6,0.09354143466934853,0.6,0.09354143466934853
20260519_1122_37d6f312,24,"[0.5, 0.875, 0.875, 0.25, 0.625]","[0.5, 0.875, 0.875, 0.25, 0.625]",0.625,0.23717082451262844,0.625,0.23717082451262844
20260519_1122_37d6f312,25,"[0.75, 0.625, 0.625, 0.625, 0.5]","[0.75, 0.625, 0.625, 0.625, 0.5]",0.625,0.07905694150420949,0.625,0.07905694150420949
20260519_1122_37d6f312,3,"[0.375, 0.5, 0.5, 0.375, 0.75]","[0.375, 0.5, 0.5, 0.375, 0.75]",0.5,0.13693063937629152,0.5,0.13693063937629152
20260519_1122_37d6f312,4,"[0.625, 0.625, 0.75, 0.875, 0.5]","[0.625, 0.625, 0.75, 0.875, 0.5]",0.675,0.12747548783981963,0.675,0.12747548783981963
20260519_1122_37d6f312,5,"[0.625, 0.625, 0.625, 0.5, 0.75]","[0.625, 0.625, 0.625, 0.5, 0.75]",0.625,0.07905694150420949,0.625,0.07905694150420949
20260519_1122_37d6f312,6,"[0.5, 0.625, 0.5, 0.375, 0.75]","[0.5, 0.625, 0.5, 0.375, 0.75]",0.55,0.12747548783981963,0.55,0.12747548783981963
20260519_1122_37d6f312,7,"[0.5, 0.375, 0.75, 0.375, 0.375]","[0.5, 0.375, 0.75, 0.375, 0.375]",0.475,0.1457737973711325,0.475,0.1457737973711325
20260519_1122_37d6f312,8,"[0.625, 0.75, 0.75, 0.875, 0.5]","[0.625, 0.75, 0.75, 0.875, 0.5]",0.7,0.12747548783981963,0.7,0.12747548783981963
20260519_1122_37d6f312,9,"[0.5, 0.75, 0.5, 0.875, 0.375]","[0.5, 0.75, 0.5, 0.875, 0.375]",0.6,0.18371173070873836,0.6,0.18371173070873836
20260519_1122_37d6f312,10,"[0.375, 0.5, 0.375, 0.625, 0.625]","[0.375, 0.5, 0.375, 0.625, 0.625]",0.5,0.11180339887498948,0.5,0.11180339887498948
20260519_1122_37d6f312,11,"[0.25, 0.5, 0.375, 0.5, 0.25]","[0.25, 0.5, 0.375, 0.5, 0.25]",0.375,0.11180339887498948,0.375,0.11180339887498948
20260519_1122_37d6f312,12,"[0.75, 0.625, 0.5, 0.125, 0.375]","[0.75, 0.625, 0.5, 0.125, 0.375]",0.475,0.21505813167606566,0.475,0.21505813167606566
20260519_1122_37d6f312,2,"[0.5, 0.375, 0.75, 0.5, 0.75]","[0.5, 0.375, 0.75, 0.5, 0.75]",0.575,0.15,0.575,0.15
20260519_1122_37d6f312,14,"[0.5, 0.625, 0.875, 0.75, 0.5]","[0.5, 0.625, 0.875, 0.75, 0.5]",0.65,0.1457737973711325,0.65,0.1457737973711325
20260519_1122_37d6f312,13,"[0.75, 0.5, 0.625, 0.625, 0.875]","[0.75, 0.5, 0.625, 0.625, 0.875]",0.675,0.1274754878398196,0.675,0.1274754878398196
20260519_1122_37d6f312,22,"[1.0, 0.375, 0.875, 0.625, 0.5]","[1.0, 0.375, 0.875, 0.625, 0.5]",0.675,0.2318404623873926,0.675,0.2318404623873926
20260519_1122_37d6f312,21,"[0.375, 0.5, 0.625, 0.375, 0.25]","[0.375, 0.5, 0.625, 0.375, 0.25]",0.425,0.12747548783981963,0.425,0.12747548783981963
20260519_1122_37d6f312,20,"[0.625, 0.625, 0.75, 0.625, 1.0]","[0.625, 0.625, 0.75, 0.625, 1.0]",0.725,0.1457737973711325,0.725,0.1457737973711325
20260519_1122_37d6f312,19,"[0.625, 0.625, 0.25, 0.625, 0.625]","[0.625, 0.625, 0.25, 0.625, 0.625]",0.55,0.15,0.55,0.15
20260519_1122_37d6f312,23,"[0.5, 0.5, 0.625, 0.5, 0.375]","[0.5, 0.5, 0.625, 0.5, 0.375]",0.5,0.07905694150420949,0.5,0.07905694150420949
20260519_1122_37d6f312,17,"[0.375, 0.625, 0.75, 0.375, 0.5]","[0.375, 0.625, 0.75, 0.375, 0.5]",0.525,0.1457737973711325,0.525,0.1457737973711325
20260519_1122_37d6f312,16,"[0.625, 0.5, 0.375, 0.5, 0.625]","[0.625, 0.5, 0.375, 0.5, 0.625]",0.525,0.09354143466934853,0.525,0.09354143466934853
20260519_1122_37d6f312,15,"[0.375, 0.125, 0.375, 0.375, 0.625]","[0.375, 0.125, 0.375, 0.375, 0.625]",0.375,0.15811388300841897,0.375,0.15811388300841897
20260519_1122_37d6f312,18,"[1.0, 0.625, 0.5, 0.75, 0.5]","[1.0, 0.625, 0.5, 0.75, 0.5]",0.675,0.18708286933869706,0.675,0.18708286933869706
20260519_1133_d351ce6c,37,"[0.5, 0.625, 0.5, 0.75, 0.5]","[0.5, 0.625, 0.5, 0.75, 0.5]",0.575,0.1,0.575,0.1
20260519_1133_d351ce6c,29,"[0.5, 0.625, 0.375, 0.25, 0.625]","[0.5, 0.625, 0.375, 0.25, 0.625]",0.475,0.1457737973711325,0.475,0.1457737973711325
20260519_1133_d351ce6c,30,"[0.5, 0.75, 0.75, 0.625, 0.5]","[0.5, 0.75, 0.75, 0.625, 0.5]",0.625,0.11180339887498948,0.625,0.11180339887498948
20260519_1133_d351ce6c,31,"[0.375, 0.375, 0.75, 0.25, 0.5]","[0.375, 0.375, 0.75, 0.25, 0.5]",0.45,0.16955824957813173,0.45,0.16955824957813173
20260519_1133_d351ce6c,32,"[0.625, 0.375, 0.75, 0.375, 0.875]","[0.625, 0.375, 0.75, 0.375, 0.875]",0.6,0.2,0.6,0.2
20260519_1133_d351ce6c,33,"[0.625, 0.25, 0.5, 0.375, 0.75]","[0.625, 0.25, 0.5, 0.375, 0.75]",0.5,0.1767766952966369,0.5,0.1767766952966369
20260519_1133_d351ce6c,34,"[0.875, 0.875, 0.625, 0.75, 0.75]","[0.875, 0.875, 0.625, 0.75, 0.75]",0.775,0.09354143466934853,0.775,0.09354143466934853
20260519_1133_d351ce6c,28,"[0.5, 0.5, 0.625, 0.625, 0.625]","[0.5, 0.5, 0.625, 0.625, 0.625]",0.575,0.06123724356957946,0.575,0.06123724356957946
20260519_1133_d351ce6c,35,"[0.5, 0.625, 0.875, 0.875, 0.25]","[0.5, 0.625, 0.875, 0.875, 0.25]",0.625,0.23717082451262844,0.625,0.23717082451262844
20260519_1133_d351ce6c,36,"[0.5, 0.5, 0.375, 0.625, 0.25]","[0.5, 0.5, 0.375, 0.625, 0.25]",0.45,0.12747548783981963,0.45,0.12747548783981963
20260519_1133_d351ce6c,39,"[0.5, 0.25, 0.625, 0.625, 0.375]","[0.5, 0.25, 0.625, 0.625, 0.375]",0.475,0.1457737973711325,0.475,0.1457737973711325
20260519_1133_d351ce6c,44,"[0.625, 0.375, 0.375, 0.25, 0.125]","[0.625, 0.375, 0.375, 0.25, 0.125]",0.35,0.16583123951777,0.35,0.16583123951777
20260519_1133_d351ce6c,41,"[0.75, 0.875, 0.625, 0.625, 0.5]","[0.75, 0.875, 0.625, 0.625, 0.5]",0.675,0.1274754878398196,0.675,0.1274754878398196
20260519_1133_d351ce6c,42,"[0.375, 0.625, 0.875, 0.875, 0.375]","[0.375, 0.625, 0.875, 0.875, 0.375]",0.625,0.22360679774997896,0.625,0.22360679774997896
20260519_1133_d351ce6c,43,"[0.875, 0.375, 0.5, 0.25, 0.375]","[0.875, 0.375, 0.5, 0.25, 0.375]",0.475,0.2150581316760657,0.475,0.2150581316760657
20260519_1133_d351ce6c,45,"[0.75, 0.5, 0.625, 0.5, 0.625]","[0.75, 0.5, 0.625, 0.5, 0.625]",0.6,0.09354143466934853,0.6,0.09354143466934853
20260519_1133_d351ce6c,46,"[0.5, 0.625, 0.75, 0.75, 0.375]","[0.5, 0.625, 0.75, 0.75, 0.375]",0.6,0.1457737973711325,0.6,0.1457737973711325
20260519_1133_d351ce6c,47,"[0.125, 0.5, 0.25, 0.75, 0.75]","[0.125, 0.5, 0.25, 0.75, 0.75]",0.475,0.2549509756796392,0.475,0.2549509756796392
20260519_1133_d351ce6c,48,"[0.625, 0.625, 0.375, 0.875, 0.5]","[0.625, 0.625, 0.375, 0.875, 0.5]",0.6,0.16583123951777,0.6,0.16583123951777
20260519_1133_d351ce6c,49,"[0.75, 0.5, 0.625, 0.875, 0.375]","[0.75, 0.5, 0.625, 0.875, 0.375]",0.625,0.1767766952966369,0.625,0.1767766952966369
20260519_1133_d351ce6c,50,"[0.625, 0.5, 0.5, 0.625, 0.25]","[0.625, 0.5, 0.5, 0.625, 0.25]",0.5,0.13693063937629152,0.5,0.13693063937629152
20260519_1133_d351ce6c,27,"[0.25, 0.625, 0.375, 0.75, 0.5]","[0.25, 0.625, 0.375, 0.75, 0.5]",0.5,0.1767766952966369,0.5,0.1767766952966369
20260519_1133_d351ce6c,40,"[0.75, 0.625, 0.375, 0.5, 0.625]","[0.75, 0.625, 0.375, 0.5, 0.625]",0.575,0.1274754878398196,0.575,0.1274754878398196
20260519_1133_d351ce6c,26,"[0.75, 0.375, 0.75, 0.875, 0.5]","[0.75, 0.375, 0.75, 0.875, 0.5]",0.65,0.18371173070873836,0.65,0.18371173070873836
20260519_1133_d351ce6c,38,"[0.75, 0.625, 0.375, 0.75, 0.375]","[0.75, 0.625, 0.375, 0.75, 0.375]",0.575,0.1695582495781317,0.575,0.1695582495781317
20260519_1133_d351ce6c,24,"[0.5, 0.875, 0.875, 0.25, 0.625]","[0.5, 0.875, 0.875, 0.25, 0.625]",0.625,0.23717082451262844,0.625,0.23717082451262844
20260519_1133_d351ce6c,2,"[0.5, 0.375, 0.75, 0.5, 0.75]","[0.5, 0.375, 0.75, 0.5, 0.75]",0.575,0.15,0.575,0.15
20260519_1133_d351ce6c,3,"[0.5, 0.5, 0.5, 0.375, 0.75]","[0.5, 0.5, 0.5, 0.375, 0.75]",0.525,0.1224744871391589,0.525,0.1224744871391589
20260519_1133_d351ce6c,4,"[0.625, 0.625, 0.75, 0.875, 0.5]","[0.625, 0.625, 0.75, 0.875, 0.5]",0.675,0.12747548783981963,0.675,0.12747548783981963
20260519_1133_d351ce6c,5,"[0.625, 0.625, 0.625, 0.5, 0.75]","[0.625, 0.625, 0.625, 0.5, 0.75]",0.625,0.07905694150420949,0.625,0.07905694150420949
20260519_1133_d351ce6c,6,"[0.5, 0.625, 0.625, 0.375, 0.75]","[0.5, 0.625, 0.625, 0.375, 0.75]",0.575,0.12747548783981963,0.575,0.12747548783981963
20260519_1133_d351ce6c,7,"[0.5, 0.375, 0.75, 0.375, 0.375]","[0.5, 0.375, 0.75, 0.375, 0.375]",0.475,0.1457737973711325,0.475,0.1457737973711325
20260519_1133_d351ce6c,8,"[0.625, 0.75, 0.875, 0.875, 0.5]","[0.625, 0.75, 0.875, 0.875, 0.5]",0.725,0.1457737973711325,0.725,0.1457737973711325
20260519_1133_d351ce6c,9,"[0.5, 0.75, 0.5, 0.875, 0.375]","[0.5, 0.75, 0.5, 0.875, 0.375]",0.6,0.18371173070873836,0.6,0.18371173070873836
20260519_1133_d351ce6c,10,"[0.375, 0.625, 0.375, 0.625, 0.625]","[0.375, 0.625, 0.375, 0.625, 0.625]",0.525,0.1224744871391589,0.525,0.1224744871391589
20260519_1133_d351ce6c,11,"[0.25, 0.5, 0.25, 0.5, 0.25]","[0.25, 0.5, 0.25, 0.5, 0.25]",0.35,0.1224744871391589,0.35,0.1224744871391589
20260519_1133_d351ce6c,12,"[0.75, 0.625, 0.5, 0.125, 0.375]","[0.75, 0.625, 0.5, 0.125, 0.375]",0.475,0.21505813167606566,0.475,0.21505813167606566
20260519_1133_d351ce6c,1,"[0.625, 0.375, 0.375, 0.625, 0.625]","[0.625, 0.375, 0.375, 0.625, 0.625]",0.525,0.1224744871391589,0.525,0.1224744871391589
20260519_1133_d351ce6c,13,"[0.75, 0.5, 0.625, 0.625, 0.875]","[0.75, 0.5, 0.625, 0.625, 0.875]",0.675,0.1274754878398196,0.675,0.1274754878398196
20260519_1133_d351ce6c,23,"[0.5, 0.5, 0.625, 0.5, 0.375]","[0.5, 0.5, 0.625, 0.5, 0.375]",0.5,0.07905694150420949,0.5,0.07905694150420949
20260519_1133_d351ce6c,22,"[1.0, 0.375, 0.875, 0.625, 0.5]","[1.0, 0.375, 0.875, 0.625, 0.5]",0.675,0.2318404623873926,0.675,0.2318404623873926
20260519_1133_d351ce6c,21,"[0.375, 0.5, 0.5, 0.375, 0.25]","[0.375, 0.5, 0.5, 0.375, 0.25]",0.4,0.09354143466934853,0.4,0.09354143466934853
20260519_1133_d351ce6c,20,"[0.625, 0.625, 0.75, 0.625, 1.0]","[0.625, 0.625, 0.75, 0.625, 1.0]",0.725,0.1457737973711325,0.725,0.1457737973711325
20260519_1133_d351ce6c,19,"[0.75, 0.5, 0.25, 0.625, 0.625]","[0.75, 0.5, 0.25, 0.625, 0.625]",0.55,0.1695582495781317,0.55,0.1695582495781317
20260519_1133_d351ce6c,25,"[0.75, 0.625, 0.625, 0.625, 0.5]","[0.75, 0.625, 0.625, 0.625, 0.5]",0.625,0.07905694150420949,0.625,0.07905694150420949
20260519_1133_d351ce6c,17,"[0.375, 0.625, 0.75, 0.375, 0.5]","[0.375, 0.625, 0.75, 0.375, 0.5]",0.525,0.1457737973711325,0.525,0.1457737973711325
20260519_1133_d351ce6c,16,"[0.625, 0.5, 0.375, 0.5, 0.625]","[0.625, 0.5, 0.375, 0.5, 0.625]",0.525,0.09354143466934853,0.525,0.09354143466934853
20260519_1133_d351ce6c,15,"[0.375, 0.125, 0.375, 0.375, 0.625]","[0.375, 0.125, 0.375, 0.375, 0.625]",0.375,0.15811388300841897,0.375,0.15811388300841897
20260519_1133_d351ce6c,14,"[0.5, 0.625, 0.875, 0.75, 0.5]","[0.5, 0.625, 0.875, 0.75, 0.5]",0.65,0.1457737973711325,0.65,0.1457737973711325
20260519_1133_d351ce6c,18,"[1.0, 0.625, 0.5, 0.75, 0.5]","[1.0, 0.625, 0.5, 0.75, 0.5]",0.675,0.18708286933869706,0.675,0.18708286933869706
20260519_1140_ae2af241,27,"[0.25, 0.625, 0.5, 0.75, 0.625]","[0.25, 0.625, 0.5, 0.75, 0.625]",0.55,0.1695582495781317,0.55,0.1695582495781317
20260519_1140_ae2af241,28,"[0.625, 0.625, 0.75, 0.625, 0.625]","[0.625, 0.625, 0.75, 0.625, 0.625]",0.65,0.049999999999999996,0.65,0.049999999999999996
20260519_1140_ae2af241,29,"[0.5, 0.5, 0.375, 0.25, 0.625]","[0.5, 0.5, 0.375, 0.25, 0.625]",0.45,0.12747548783981963,0.45,0.12747548783981963
20260519_1140_ae2af241,30,"[0.625, 0.75, 0.75, 0.5, 0.5]","[0.625, 0.75, 0.75, 0.5, 0.5]",0.625,0.11180339887498948,0.625,0.11180339887498948
20260519_1140_ae2af241,31,"[0.375, 0.375, 0.75, 0.25, 0.375]","[0.375, 0.375, 0.75, 0.25, 0.375]",0.425,0.1695582495781317,0.425,0.1695582495781317
20260519_1140_ae2af241,32,"[0.625, 0.375, 0.625, 0.375, 0.875]","[0.625, 0.375, 0.625, 0.375, 0.875]",0.575,0.18708286933869706,0.575,0.18708286933869706
20260519_1140_ae2af241,33,"[0.625, 0.5, 0.625, 0.375, 0.625]","[0.625, 0.5, 0.625, 0.375, 0.625]",0.55,0.1,0.55,0.1
20260519_1140_ae2af241,34,"[0.875, 0.875, 0.625, 0.75, 0.875]","[0.875, 0.875, 0.625, 0.75, 0.875]",0.8,0.09999999999999999,0.8,0.09999999999999999
20260519_1140_ae2af241,35,"[0.375, 0.75, 0.875, 0.75, 0.25]","[0.375, 0.75, 0.875, 0.75, 0.25]",0.6,0.24238399287081647,0.6,0.24238399287081647
20260519_1140_ae2af241,36,"[0.625, 0.5, 0.5, 0.5, 0.5]","[0.625, 0.5, 0.5, 0.5, 0.5]",0.525,0.049999999999999996,0.525,0.049999999999999996
20260519_1140_ae2af241,37,"[0.5, 0.75, 0.625, 0.625, 0.625]","[0.5, 0.75, 0.625, 0.625, 0.625]",0.625,0.07905694150420949,0.625,0.07905694150420949
20260519_1140_ae2af241,40,"[0.75, 0.625, 0.5, 0.375, 0.625]","[0.75, 0.625, 0.5, 0.375, 0.625]",0.575,0.1274754878398196,0.575,0.1274754878398196
20260519_1140_ae2af241,39,"[0.5, 0.25, 0.75, 0.625, 0.5]","[0.5, 0.25, 0.75, 0.625, 0.5]",0.525,0.16583123951777,0.525,0.16583123951777
20260519_1140_ae2af241,41,"[0.75, 0.875, 0.625, 0.5, 0.5]","[0.75, 0.875, 0.625, 0.5, 0.5]",0.65,0.1457737973711325,0.65,0.1457737973711325
20260519_1140_ae2af241,42,"[0.5, 0.625, 0.625, 0.875, 0.75]","[0.5, 0.625, 0.625, 0.875, 0.75]",0.675,0.1274754878398196,0.675,0.1274754878398196
20260519_1140_ae2af241,50,"[0.625, 0.5, 0.5, 0.75, 0.375]","[0.625, 0.5, 0.5, 0.75, 0.375]",0.55,0.12747548783981963,0.55,0.12747548783981963
20260519_1140_ae2af241,44,"[0.625, 0.5, 0.5, 0.25, 0.125]","[0.625, 0.5, 0.5, 0.25, 0.125]",0.4,0.18371173070873836,0.4,0.18371173070873836
20260519_1140_ae2af241,45,"[0.625, 0.375, 0.375, 0.25, 0.75]","[0.625, 0.375, 0.375, 0.25, 0.75]",0.475,0.18371173070873836,0.475,0.18371173070873836
20260519_1140_ae2af241,46,"[0.75, 0.625, 0.75, 0.75, 0.5]","[0.75, 0.625, 0.75, 0.75, 0.5]",0.675,0.1,0.675,0.1
20260519_1140_ae2af241,47,"[0.375, 0.625, 0.375, 0.625, 0.625]","[0.375, 0.625, 0.375, 0.625, 0.625]",0.525,0.1224744871391589,0.525,0.1224744871391589
20260519_1140_ae2af241,48,"[0.5, 0.625, 0.5, 0.875, 0.5]","[0.5, 0.625, 0.5, 0.875, 0.5]",0.6,0.1457737973711325,0.6,0.1457737973711325
20260519_1140_ae2af241,49,"[0.625, 0.625, 0.5, 0.5, 0.375]","[0.625, 0.625, 0.5, 0.5, 0.375]",0.525,0.09354143466934853,0.525,0.09354143466934853
20260519_1140_ae2af241,26,"[0.625, 0.5, 0.75, 0.75, 0.625]","[0.625, 0.5, 0.75, 0.75, 0.625]",0.65,0.09354143466934853,0.65,0.09354143466934853
20260519_1140_ae2af241,38,"[0.875, 0.625, 0.625, 0.75, 0.625]","[0.875, 0.625, 0.625, 0.75, 0.625]",0.7,0.09999999999999999,0.7,0.09999999999999999
20260519_1140_ae2af241,43,"[0.75, 0.375, 0.25, 0.375, 0.5]","[0.75, 0.375, 0.25, 0.375, 0.5]",0.45,0.1695582495781317,0.45,0.1695582495781317
20260519_1140_ae2af241,25,"[0.875, 0.375, 0.625, 0.5, 0.5]","[0.875, 0.375, 0.625, 0.5, 0.5]",0.575,0.1695582495781317,0.575,0.1695582495781317
20260519_1140_ae2af241,23,"[0.625, 0.5, 0.625, 0.625, 0.375]","[0.625, 0.5, 0.625, 0.625, 0.375]",0.55,0.1,0.55,0.1
20260519_1140_ae2af241,24,"[0.625, 0.75, 0.875, 0.25, 0.625]","[0.625, 0.75, 0.875, 0.25, 0.625]",0.625,0.2091650066335189,0.625,0.2091650066335189
20260519_1140_ae2af241,1,"[0.625, 0.5, 0.375, 0.625, 0.5]","[0.625, 0.5, 0.375, 0.625, 0.5]",0.525,0.09354143466934853,0.525,0.09354143466934853
20260519_1140_ae2af241,2,"[0.5, 0.625, 0.625, 0.625, 0.625]","[0.5, 0.625, 0.625, 0.625, 0.625]",0.6,0.049999999999999996,0.6,0.049999999999999996
20260519_1140_ae2af241,3,"[0.5, 0.625, 0.5, 0.625, 0.625]","[0.5, 0.625, 0.5, 0.625, 0.625]",0.575,0.06123724356957946,0.575,0.06123724356957946
20260519_1140_ae2af241,4,"[0.5, 0.875, 0.875, 0.875, 0.5]","[0.5, 0.875, 0.875, 0.875, 0.5]",0.725,0.18371173070873836,0.725,0.18371173070873836
20260519_1140_ae2af241,5,"[0.5, 0.75, 0.75, 0.5, 0.625]","[0.5, 0.75, 0.75, 0.5, 0.625]",0.625,0.11180339887498948,0.625,0.11180339887498948
20260519_1140_ae2af241,7,"[0.5, 0.625, 0.75, 0.375, 0.5]","[0.5, 0.625, 0.75, 0.375, 0.5]",0.55,0.12747548783981963,0.55,0.12747548783981963
20260519_1140_ae2af241,8,"[0.75, 0.875, 0.75, 0.875, 0.625]","[0.75, 0.875, 0.75, 0.875, 0.625]",0.775,0.09354143466934853,0.775,0.09354143466934853
20260519_1140_ae2af241,9,"[0.75, 0.625, 0.625, 1.0, 0.375]","[0.75, 0.625, 0.625, 1.0, 0.375]",0.675,0.203100960115899,0.675,0.203100960115899
20260519_1140_ae2af241,10,"[0.25, 0.5, 0.375, 0.625, 0.625]","[0.25, 0.5, 0.375, 0.625, 0.625]",0.475,0.1457737973711325,0.475,0.1457737973711325
20260519_1140_ae2af241,11,"[0.25, 0.375, 0.25, 0.5, 0.25]","[0.25, 0.375, 0.25, 0.5, 0.25]",0.325,0.1,0.325,0.1
20260519_1140_ae2af241,6,"[0.625, 0.625, 0.25, 0.5, 0.625]","[0.625, 0.625, 0.25, 0.5, 0.625]",0.525,0.1457737973711325,0.525,0.1457737973711325
20260519_1140_ae2af241,13,"[0.75, 0.75, 0.625, 0.375, 1.0]","[0.75, 0.75, 0.625, 0.375, 1.0]",0.7,0.203100960115899,0.7,0.203100960115899
20260519_1140_ae2af241,14,"[0.5, 0.75, 0.625, 0.625, 0.625]","[0.5, 0.75, 0.625, 0.625, 0.625]",0.625,0.07905694150420949,0.625,0.07905694150420949
20260519_1140_ae2af241,15,"[0.25, 0.25, 0.375, 0.25, 0.5]","[0.25, 0.25, 0.375, 0.25, 0.5]",0.325,0.1,0.325,0.1
20260519_1140_ae2af241,16,"[0.625, 0.5, 0.375, 0.375, 0.75]","[0.625, 0.5, 0.375, 0.375, 0.75]",0.525,0.1457737973711325,0.525,0.1457737973711325
20260519_1140_ae2af241,17,"[0.375, 0.625, 0.75, 0.5, 0.5]","[0.375, 0.625, 0.75, 0.5, 0.5]",0.55,0.1274754878398196,0.55,0.1274754878398196
20260519_1140_ae2af241,18,"[0.875, 0.5, 0.625, 0.75, 0.375]","[0.875, 0.5, 0.625, 0.75, 0.375]",0.625,0.1767766952966369,0.625,0.1767766952966369
20260519_1140_ae2af241,19,"[0.375, 0.375, 0.5, 0.625, 0.625]","[0.375, 0.375, 0.5, 0.625, 0.625]",0.5,0.11180339887498948,0.5,0.11180339887498948
20260519_1140_ae2af241,20,"[0.625, 0.75, 0.75, 0.5, 1.0]","[0.625, 0.75, 0.75, 0.5, 1.0]",0.725,0.16583123951777,0.725,0.16583123951777
20260519_1140_ae2af241,21,"[0.625, 0.5, 0.375, 0.375, 0.25]","[0.625, 0.5, 0.375, 0.375, 0.25]",0.425,0.12747548783981963,0.425,0.12747548783981963
