subject_id,fold_id,cv_scheme,branches,fusion,twfb_classifier,n_train,n_test,y_test_counts,selected_window_idx,selected_band_idx,selected_inner_score,accuracy,balanced_accuracy,left_recall,right_recall,confusion_matrix,collapse_flag,collapse_ratio,pred_counts
13,3,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,2,0.59375,0.75,0.75,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]"
13,4,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,0,0.65625,0.625,0.625,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]"
14,0,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,2,0.625,0.75,0.75,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]"
14,1,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,2,0.53125,0.75,0.75,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]"
14,2,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,0,0.625,0.5,0.5,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]"
14,3,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,0,0.65625,0.375,0.375,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]"
14,4,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,0,0.59375,0.75,0.75,0.5,1.0,"[[2, 2], [0, 4]]",False,0.75,"[2, 6]"
15,0,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,2,0.59375,0.25,0.25,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]"
15,1,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,1,0.75,0.375,0.375,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]"
15,2,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,0,0.71875,0.375,0.375,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]"
15,3,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,2,0.78125,0.5,0.5,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]"
15,4,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,1,0.6875,0.875,0.875,1.0,0.75,"[[4, 0], [1, 3]]",False,0.625,"[5, 3]"
16,0,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,2,0.6875,0.75,0.75,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]"
16,1,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,2,0.5625,0.375,0.375,0.75,0.0,"[[3, 1], [4, 0]]",False,0.875,"[7, 1]"
16,2,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,2,0.6875,0.375,0.375,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]"
16,3,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,2,0.5625,0.5,0.5,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]"
16,4,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,0,0.4375,0.25,0.25,0.5,0.0,"[[2, 2], [4, 0]]",False,0.75,"[6, 2]"
17,0,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,2,0.625,0.625,0.625,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]"
17,1,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,0,0.53125,0.5,0.5,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]"
17,2,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,2,0.65625,0.375,0.375,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]"
17,3,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,1,0.59375,0.625,0.625,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]"
17,4,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,0,0.59375,0.5,0.5,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]"
18,0,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,1,0.65625,0.375,0.375,0.0,0.75,"[[0, 4], [1, 3]]",False,0.875,"[1, 7]"
18,1,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,2,0.6875,0.375,0.375,0.0,0.75,"[[0, 4], [1, 3]]",False,0.875,"[1, 7]"
18,2,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,1,0.75,0.625,0.625,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]"
18,3,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,1,0.65625,0.625,0.625,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]"
18,4,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,1,0.59375,0.625,0.625,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]"
19,0,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,2,0.59375,0.625,0.625,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]"
19,1,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,2,0.75,0.5,0.5,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]"
19,2,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,2,0.71875,0.375,0.375,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]"
19,3,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,1,0.5625,0.5,0.5,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]"
19,4,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,2,0.625,0.5,0.5,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]"
20,0,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,1,0.75,0.875,0.875,0.75,1.0,"[[3, 1], [0, 4]]",False,0.625,"[3, 5]"
20,1,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,1,0.78125,0.625,0.625,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]"
20,2,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,1,0.8125,0.75,0.75,0.5,1.0,"[[2, 2], [0, 4]]",False,0.75,"[2, 6]"
20,3,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,2,0.90625,0.625,0.625,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]"
20,4,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,2,0.8125,0.625,0.625,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]"
21,0,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,2,0.65625,0.125,0.125,0.25,0.0,"[[1, 3], [4, 0]]",False,0.625,"[5, 3]"
21,1,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,0,0.625,0.5,0.5,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]"
21,2,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,0,0.75,0.375,0.375,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]"
21,3,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,0,0.5625,0.5,0.5,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]"
21,4,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,2,0.71875,0.375,0.375,0.75,0.0,"[[3, 1], [4, 0]]",False,0.875,"[7, 1]"
22,0,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,0,0.71875,0.75,0.75,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]"
22,1,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,0,0.75,0.75,0.75,0.5,1.0,"[[2, 2], [0, 4]]",False,0.75,"[2, 6]"
22,2,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,0,0.8125,0.625,0.625,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]"
22,3,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,0,0.78125,0.875,0.875,0.75,1.0,"[[3, 1], [0, 4]]",False,0.625,"[3, 5]"
22,4,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,0,0.6875,0.875,0.875,1.0,0.75,"[[4, 0], [1, 3]]",False,0.625,"[5, 3]"
23,0,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,2,0.78125,0.75,0.75,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]"
23,1,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,2,0.75,0.875,0.875,1.0,0.75,"[[4, 0], [1, 3]]",False,0.625,"[5, 3]"
23,2,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,2,0.8125,0.875,0.875,0.75,1.0,"[[3, 1], [0, 4]]",False,0.625,"[3, 5]"
23,3,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,1,0.78125,0.625,0.625,0.25,1.0,"[[1, 3], [0, 4]]",False,0.875,"[1, 7]"
23,4,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,2,0.90625,0.875,0.875,1.0,0.75,"[[4, 0], [1, 3]]",False,0.625,"[5, 3]"
24,0,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,1,0.71875,0.375,0.375,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]"
24,1,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,1,0.59375,0.75,0.75,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]"
24,2,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,1,0.625,0.75,0.75,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]"
24,3,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,1,0.625,0.75,0.75,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]"
24,4,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,1,0.59375,0.625,0.625,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]"
25,0,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,1,0.59375,0.75,0.75,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]"
25,1,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,1,0.71875,0.75,0.75,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]"
25,2,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,2,0.65625,0.625,0.625,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]"
25,3,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,1,0.65625,0.875,0.875,0.75,1.0,"[[3, 1], [0, 4]]",False,0.625,"[3, 5]"
25,4,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,1,0.78125,0.5,0.5,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]"
26,0,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,1,0.65625,0.375,0.375,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]"
26,1,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,1,0.65625,0.875,0.875,1.0,0.75,"[[4, 0], [1, 3]]",False,0.625,"[5, 3]"
26,2,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,1,0.6875,0.5,0.5,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]"
26,3,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,1,0.71875,0.75,0.75,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]"
26,4,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,1,0.78125,1.0,1.0,1.0,1.0,"[[4, 0], [0, 4]]",False,0.5,"[4, 4]"
27,0,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,2,0.59375,0.375,0.375,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]"
27,1,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,2,0.59375,0.5,0.5,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]"
27,2,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,1,0.53125,0.5,0.5,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]"
27,3,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,1,0.5625,0.5,0.5,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]"
27,4,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,0,0.59375,0.375,0.375,0.0,0.75,"[[0, 4], [1, 3]]",False,0.875,"[1, 7]"
28,0,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,2,0.8125,0.875,0.875,0.75,1.0,"[[3, 1], [0, 4]]",False,0.625,"[3, 5]"
28,1,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,0,0.78125,0.5,0.5,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]"
28,2,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,2,0.8125,0.375,0.375,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]"
28,3,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,1,0.71875,0.75,0.75,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]"
28,4,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,1,0.8125,0.625,0.625,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]"
29,0,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,1,0.5625,0.5,0.5,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]"
29,1,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,2,0.71875,0.25,0.25,0.0,0.5,"[[0, 4], [2, 2]]",False,0.75,"[2, 6]"
29,2,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",0,0,0.65625,0.375,0.375,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]"
29,3,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",1,2,0.625,0.625,0.625,0.25,1.0,"[[1, 3], [0, 4]]",False,0.875,"[1, 7]"
29,4,sjepa_5fold,twfb,weighted,fgmdm,32,8,"[4, 4]",2,2,0.5625,0.375,0.375,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]"
