subject_id,fold_id,feature_set,cv_scheme,classifier,accuracy,balanced_accuracy,train_accuracy,train_balanced_accuracy,left_recall,right_recall,confusion_matrix,collapse_flag,collapse_ratio,pred_counts,y_train_counts,y_test_counts,n_train,n_test,meta_sjepa_dim,meta_sjepa_pca,meta_sjepa_pca_var,meta_fused_dim
3,0,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.84375,0.84375,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9561196565628052,15
3,1,sjepa,sjepa_5fold,shrinkage_lda,0.125,0.125,0.90625,0.90625,0.0,0.25,"[[0, 4], [3, 1]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9535486102104187,15
3,2,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.9375,0.9375,0.5,0.0,"[[2, 2], [4, 0]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9562650918960571,15
3,3,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.90625,0.90625,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9464844465255737,15
3,4,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.875,0.875,0.5,0.0,"[[2, 2], [4, 0]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9582801461219788,15
4,0,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.875,0.875,0.0,0.5,"[[0, 4], [2, 2]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9578148722648621,15
4,1,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.8125,0.8125,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9679521918296814,15
4,2,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.8125,0.8125,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9576047658920288,15
4,3,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.84375,0.84375,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.923252284526825,15
4,4,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.75,0.75,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9716088175773621,15
5,0,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.90625,0.90625,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9141431450843811,15
5,1,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.875,0.875,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9134031534194946,15
5,2,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.875,0.875,0.5,1.0,"[[2, 2], [0, 4]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9301408529281616,15
5,3,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.78125,0.78125,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9252566695213318,15
5,4,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.8125,0.8125,0.5,1.0,"[[2, 2], [0, 4]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9232668876647949,15
6,0,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.90625,0.90625,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9602083563804626,15
6,1,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.8125,0.8125,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9555742144584656,15
6,2,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.75,0.75,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9519480466842651,15
6,3,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.75,0.75,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9567232728004456,15
6,4,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.90625,0.90625,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9649561047554016,15
7,0,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.875,0.875,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.960983395576477,15
7,1,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.90625,0.90625,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9432653188705444,15
7,2,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,1.0,1.0,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9518516659736633,15
7,3,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.875,0.875,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9750611782073975,15
7,4,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.9375,0.9375,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9572510123252869,15
8,0,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.75,0.75,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9751298427581787,15
8,1,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.9375,0.9375,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9734327793121338,15
8,2,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.875,0.875,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9734766483306885,15
8,3,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.875,0.875,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9863041639328003,15
8,4,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.90625,0.90625,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9724596738815308,15
9,0,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.875,0.875,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9318495392799377,15
9,1,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.8125,0.8125,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9336422681808472,15
9,2,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.90625,0.90625,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9419708251953125,15
9,3,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.90625,0.90625,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9336137771606445,15
9,4,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.8125,0.8125,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9346511960029602,15
10,0,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.8125,0.8125,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9570974111557007,15
10,1,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.8125,0.8125,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9591545462608337,15
10,2,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.875,0.875,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9684319496154785,15
10,3,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.9375,0.9375,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9596425294876099,15
10,4,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.84375,0.84375,0.75,0.0,"[[3, 1], [4, 0]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,64,15,0.9709294438362122,15
11,0,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.84375,0.84375,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9557698965072632,15
11,1,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.8125,0.8125,1.0,0.25,"[[4, 0], [3, 1]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,64,15,0.9340843558311462,15
11,2,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.8125,0.8125,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.954281210899353,15
11,3,sjepa,sjepa_5fold,shrinkage_lda,1.0,1.0,0.875,0.875,1.0,1.0,"[[4, 0], [0, 4]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9596930742263794,15
11,4,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.84375,0.84375,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9458709955215454,15
12,0,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.8125,0.8125,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9558215737342834,15
12,1,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.90625,0.90625,0.25,1.0,"[[1, 3], [0, 4]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.9412309527397156,15
12,2,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.8125,0.8125,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.950727105140686,15
12,3,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.84375,0.84375,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9486635327339172,15
12,4,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.78125,0.78125,0.5,0.0,"[[2, 2], [4, 0]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9487901329994202,15
13,0,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.84375,0.84375,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9473788142204285,15
13,1,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.75,0.75,0.75,0.0,"[[3, 1], [4, 0]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,64,15,0.9561716914176941,15
13,2,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.875,0.875,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9525525569915771,15
13,3,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.78125,0.78125,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9742239713668823,15
13,4,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.8125,0.8125,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9500912427902222,15
14,0,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.8125,0.8125,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9478026628494263,15
14,1,sjepa,sjepa_5fold,shrinkage_lda,0.875,0.875,0.71875,0.71875,1.0,0.75,"[[4, 0], [1, 3]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9593265652656555,15
14,2,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.78125,0.78125,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9248656630516052,15
14,3,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.90625,0.90625,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9255010485649109,15
14,4,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.78125,0.78125,1.0,0.25,"[[4, 0], [3, 1]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,64,15,0.9450232982635498,15
15,0,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.8125,0.8125,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9250683784484863,15
15,1,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.8125,0.8125,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9209162592887878,15
15,2,sjepa,sjepa_5fold,shrinkage_lda,0.875,0.875,0.78125,0.78125,0.75,1.0,"[[3, 1], [0, 4]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.921275794506073,15
15,3,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.8125,0.8125,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.930423378944397,15
15,4,sjepa,sjepa_5fold,shrinkage_lda,0.125,0.125,0.8125,0.8125,0.25,0.0,"[[1, 3], [4, 0]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9271144866943359,15
16,0,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.8125,0.8125,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9589234590530396,15
16,1,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.9375,0.9375,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.951707124710083,15
16,2,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.78125,0.78125,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9699401259422302,15
16,3,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.84375,0.84375,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9596327543258667,15
16,4,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.90625,0.90625,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9656238555908203,15
17,0,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.8125,0.8125,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9304540157318115,15
17,1,sjepa,sjepa_5fold,shrinkage_lda,0.125,0.125,0.71875,0.71875,0.25,0.0,"[[1, 3], [4, 0]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9388863444328308,15
17,2,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.8125,0.8125,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9548690915107727,15
17,3,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.75,0.75,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9309087991714478,15
17,4,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.8125,0.8125,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9453369975090027,15
18,0,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.9375,0.9375,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9537320137023926,15
18,1,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.8125,0.8125,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9526723027229309,15
18,2,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.96875,0.96875,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9425562620162964,15
18,3,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.78125,0.78125,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9588788747787476,15
18,4,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.8125,0.8125,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9399809241294861,15
19,0,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.9375,0.9375,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9615305066108704,15
19,1,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.875,0.875,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9636257886886597,15
19,2,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.75,0.75,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9531195163726807,15
19,3,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.78125,0.78125,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9660364985466003,15
19,4,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.84375,0.84375,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9629297852516174,15
20,0,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.9375,0.9375,0.0,1.0,"[[0, 4], [0, 4]]",True,1.0,"[0, 8]","[16, 16]","[4, 4]",32,8,64,15,0.9761916399002075,15
20,1,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.96875,0.96875,0.75,0.0,"[[3, 1], [4, 0]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,64,15,0.965949535369873,15
20,2,sjepa,sjepa_5fold,shrinkage_lda,0.875,0.875,0.90625,0.90625,1.0,0.75,"[[4, 0], [1, 3]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9679833650588989,15
20,3,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.90625,0.90625,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9651063084602356,15
20,4,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.8125,0.8125,0.5,1.0,"[[2, 2], [0, 4]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9477623105049133,15
21,0,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.78125,0.78125,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9607277512550354,15
21,1,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.84375,0.84375,1.0,0.0,"[[4, 0], [4, 0]]",True,1.0,"[8, 0]","[16, 16]","[4, 4]",32,8,64,15,0.9568183422088623,15
21,2,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.84375,0.84375,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9621331095695496,15
21,3,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.90625,0.90625,0.75,0.0,"[[3, 1], [4, 0]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,64,15,0.9419202208518982,15
21,4,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.6875,0.6875,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9634553790092468,15
22,0,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.84375,0.84375,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9647298455238342,15
22,1,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.875,0.875,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9641643166542053,15
22,2,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.875,0.875,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9627467393875122,15
22,3,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.90625,0.90625,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9677141904830933,15
22,4,sjepa,sjepa_5fold,shrinkage_lda,0.875,0.875,0.90625,0.90625,1.0,0.75,"[[4, 0], [1, 3]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9705089926719666,15
23,0,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.875,0.875,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.937010645866394,15
23,1,sjepa,sjepa_5fold,shrinkage_lda,0.125,0.125,0.90625,0.90625,0.25,0.0,"[[1, 3], [4, 0]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9338757991790771,15
23,2,sjepa,sjepa_5fold,shrinkage_lda,1.0,1.0,0.65625,0.65625,1.0,1.0,"[[4, 0], [0, 4]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9298223257064819,15
23,3,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.9375,0.9375,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.942318856716156,15
23,4,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.65625,0.65625,0.25,1.0,"[[1, 3], [0, 4]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.9291262626647949,15
24,0,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.875,0.875,0.5,0.0,"[[2, 2], [4, 0]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9521428346633911,15
24,1,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.9375,0.9375,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9523607492446899,15
24,2,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.78125,0.78125,0.5,1.0,"[[2, 2], [0, 4]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9584373235702515,15
