dataset_name,subject_id,fold_id,channel_index,channel_name,abs_mean_weight,signed_mean_weight,l2_weight,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed
Liu2024_SourceMAT,1,1,0,Fp1,0.11239135,0.11239135,0.12307727,0.75,0.75,"[2, 6]",0.75,False,0.13924945,0.02474825,0.11916211,True
Liu2024_SourceMAT,1,1,1,Fp2,0.09315182,-0.06245209,0.09741777,0.75,0.75,"[2, 6]",0.75,False,0.13924945,0.02474825,0.11916211,True
Liu2024_SourceMAT,1,1,2,Fz,0.07524505,0.06438726,0.08933461,0.75,0.75,"[2, 6]",0.75,False,0.13924945,0.02474825,0.11916211,True
Liu2024_SourceMAT,1,1,3,F3,0.03915913,-0.02117906,0.04491013,0.75,0.75,"[2, 6]",0.75,False,0.13924945,0.02474825,0.11916211,True
Liu2024_SourceMAT,1,1,4,F4,0.03818389,0.03818389,0.05620207,0.75,0.75,"[2, 6]",0.75,False,0.13924945,0.02474825,0.11916211,True
Liu2024_SourceMAT,1,1,5,F7,0.09770419,0.03773673,0.10783901,0.75,0.75,"[2, 6]",0.75,False,0.13924945,0.02474825,0.11916211,True
Liu2024_SourceMAT,1,1,6,F8,0.10269082,0.02900422,0.11077451,0.75,0.75,"[2, 6]",0.75,False,0.13924945,0.02474825,0.11916211,True
Liu2024_SourceMAT,1,1,7,FCz,0.11446378,0.07731983,0.1243236,0.75,0.75,"[2, 6]",0.75,False,0.13924945,0.02474825,0.11916211,True
Liu2024_SourceMAT,1,1,8,FC3,0.11688629,0.02021483,0.12056424,0.75,0.75,"[2, 6]",0.75,False,0.13924945,0.02474825,0.11916211,True
Liu2024_SourceMAT,1,1,9,FC4,0.15509674,-0.00633439,0.15689509,0.75,0.75,"[2, 6]",0.75,False,0.13924945,0.02474825,0.11916211,True
Liu2024_SourceMAT,1,1,10,FT7,0.12903629,0.05074695,0.13753255,0.75,0.75,"[2, 6]",0.75,False,0.13924945,0.02474825,0.11916211,True
Liu2024_SourceMAT,1,1,11,FT8,0.08770086,-0.04100947,0.09726061,0.75,0.75,"[2, 6]",0.75,False,0.13924945,0.02474825,0.11916211,True
Liu2024_SourceMAT,1,1,12,Cz,0.0751538,0.02316782,0.0835764,0.75,0.75,"[2, 6]",0.75,False,0.13924945,0.02474825,0.11916211,True
Liu2024_SourceMAT,1,1,13,C3,0.11575178,0.09203234,0.12438603,0.75,0.75,"[2, 6]",0.75,False,0.13924945,0.02474825,0.11916211,True
Liu2024_SourceMAT,1,1,14,C4,0.09625334,0.00090883,0.11772796,0.75,0.75,"[2, 6]",0.75,False,0.13924945,0.02474825,0.11916211,True
Liu2024_SourceMAT,1,1,15,T7,0.10741854,0.09127354,0.11683358,0.75,0.75,"[2, 6]",0.75,False,0.13924945,0.02474825,0.11916211,True
Liu2024_SourceMAT,1,1,16,T8,0.06609414,-0.01053357,0.07624575,0.75,0.75,"[2, 6]",0.75,False,0.13924945,0.02474825,0.11916211,True
