pretrained_mode,strategy,mean_accuracy,std_accuracy,mean_accuracy_percent,std_accuracy_percent,mean_balanced_accuracy,std_balanced_accuracy,mean_balanced_accuracy_percent,std_balanced_accuracy_percent,mean_confidence,mean_normalized_prediction_entropy,collapse_rate,n_folds_total,n_subjects
from_pretrained,new,0.553,0.15503918406124792,55.3,15.503918406124795,0.553,0.15503918406124792,55.3,15.503918406124795,0.5674774832,0.94735238112,0.404,250,50
