target_subject,fold_id,method,view_id,n_fit_trials,training_margin_scale,fit_scope
sub-11,2,target_only,1s_3s_8-12Hz,32,11.111980364118196,method_training_only
sub-11,2,pooled_unaligned,1s_3s_8-12Hz,1992,0.25048549280098165,method_training_only
sub-11,2,riemannian_recentered,1s_3s_8-12Hz,1992,0.2859405622644168,method_training_only
sub-11,2,target_only,1s_3s_13-20Hz,32,6.635744384543134,method_training_only
sub-11,2,pooled_unaligned,1s_3s_13-20Hz,1992,0.28138927317761675,method_training_only
sub-11,2,riemannian_recentered,1s_3s_13-20Hz,1992,0.31276302205687156,method_training_only
sub-11,2,target_only,1s_3s_20-30Hz,32,6.684158087031205,method_training_only
sub-11,2,pooled_unaligned,1s_3s_20-30Hz,1992,0.24427087730576558,method_training_only
sub-11,2,riemannian_recentered,1s_3s_20-30Hz,1992,0.28196374588812884,method_training_only
sub-11,2,target_only,1s_3s_8-30Hz,32,9.525000876283373,method_training_only
sub-11,2,pooled_unaligned,1s_3s_8-30Hz,1992,0.23461991409990915,method_training_only
sub-11,2,riemannian_recentered,1s_3s_8-30Hz,1992,0.29096533816445946,method_training_only
sub-11,2,target_only,2s_0s_8-12Hz,32,9.033934559313533,method_training_only
sub-11,2,pooled_unaligned,2s_0s_8-12Hz,1992,0.28787382944755885,method_training_only
sub-11,2,riemannian_recentered,2s_0s_8-12Hz,1992,0.361268237369627,method_training_only
sub-11,2,target_only,2s_0s_13-20Hz,32,5.832664908899875,method_training_only
sub-11,2,pooled_unaligned,2s_0s_13-20Hz,1992,0.29929318362164803,method_training_only
sub-11,2,riemannian_recentered,2s_0s_13-20Hz,1992,0.3556436641459359,method_training_only
sub-11,2,target_only,2s_0s_20-30Hz,32,7.182390687304474,method_training_only
sub-11,2,pooled_unaligned,2s_0s_20-30Hz,1992,0.29929876834328883,method_training_only
sub-11,2,riemannian_recentered,2s_0s_20-30Hz,1992,0.36109358528569446,method_training_only
sub-11,2,target_only,2s_0s_8-30Hz,32,8.109876054857528,method_training_only
sub-11,2,pooled_unaligned,2s_0s_8-30Hz,1992,0.3025090346487065,method_training_only
sub-11,2,riemannian_recentered,2s_0s_8-30Hz,1992,0.3771099564106256,method_training_only
sub-11,2,target_only,2s_1s_8-12Hz,32,8.593907744429675,method_training_only
sub-11,2,pooled_unaligned,2s_1s_8-12Hz,1992,0.2634667944631446,method_training_only
sub-11,2,riemannian_recentered,2s_1s_8-12Hz,1992,0.30091913460135555,method_training_only
sub-11,2,target_only,2s_1s_13-20Hz,32,5.30115415826735,method_training_only
sub-11,2,pooled_unaligned,2s_1s_13-20Hz,1992,0.2833238142019635,method_training_only
sub-11,2,riemannian_recentered,2s_1s_13-20Hz,1992,0.3563925082210331,method_training_only
sub-11,2,target_only,2s_1s_20-30Hz,32,5.008015537371169,method_training_only
sub-11,2,pooled_unaligned,2s_1s_20-30Hz,1992,0.26157895141528964,method_training_only
sub-11,2,riemannian_recentered,2s_1s_20-30Hz,1992,0.32153708799422276,method_training_only
sub-11,2,target_only,2s_1s_8-30Hz,32,7.096253685882836,method_training_only
sub-11,2,pooled_unaligned,2s_1s_8-30Hz,1992,0.2955103944122596,method_training_only
sub-11,2,riemannian_recentered,2s_1s_8-30Hz,1992,0.37370492640959346,method_training_only
sub-11,2,target_only,2s_2s_8-12Hz,32,8.561519042330893,method_training_only
sub-11,2,pooled_unaligned,2s_2s_8-12Hz,1992,0.23032276849010305,method_training_only
sub-11,2,riemannian_recentered,2s_2s_8-12Hz,1992,0.27848492253076007,method_training_only
sub-11,2,target_only,2s_2s_13-20Hz,32,6.498239661854464,method_training_only
sub-11,2,pooled_unaligned,2s_2s_13-20Hz,1992,0.2632217693358759,method_training_only
sub-11,2,riemannian_recentered,2s_2s_13-20Hz,1992,0.3248565280291196,method_training_only
sub-11,2,target_only,2s_2s_20-30Hz,32,7.277224919400873,method_training_only
sub-11,2,pooled_unaligned,2s_2s_20-30Hz,1992,0.24302697540981308,method_training_only
sub-11,2,riemannian_recentered,2s_2s_20-30Hz,1992,0.3124608665741774,method_training_only
sub-11,2,target_only,2s_2s_8-30Hz,32,8.458168544049736,method_training_only
sub-11,2,pooled_unaligned,2s_2s_8-30Hz,1992,0.2165664958775602,method_training_only
sub-11,2,riemannian_recentered,2s_2s_8-30Hz,1992,0.2971557432936148,method_training_only
sub-11,3,target_only,1s_0s_8-12Hz,32,8.110352821831635,method_training_only
sub-11,3,pooled_unaligned,1s_0s_8-12Hz,1992,0.29013986169694994,method_training_only
sub-11,3,riemannian_recentered,1s_0s_8-12Hz,1992,0.33370034389022507,method_training_only
sub-11,3,target_only,1s_0s_13-20Hz,32,7.526243895579879,method_training_only
sub-11,3,pooled_unaligned,1s_0s_13-20Hz,1992,0.2729200832878005,method_training_only
sub-11,3,riemannian_recentered,1s_0s_13-20Hz,1992,0.3216130127415202,method_training_only
sub-11,3,target_only,1s_0s_20-30Hz,32,6.6259853330806955,method_training_only
sub-11,3,pooled_unaligned,1s_0s_20-30Hz,1992,0.32238910332414494,method_training_only
sub-11,3,riemannian_recentered,1s_0s_20-30Hz,1992,0.36712737400510376,method_training_only
sub-11,3,target_only,1s_0s_8-30Hz,32,7.194148890166424,method_training_only
sub-11,3,pooled_unaligned,1s_0s_8-30Hz,1992,0.27430260016396274,method_training_only
sub-11,3,riemannian_recentered,1s_0s_8-30Hz,1992,0.3608442966263061,method_training_only
sub-11,3,target_only,1s_1s_8-12Hz,32,9.017238359899782,method_training_only
sub-11,3,pooled_unaligned,1s_1s_8-12Hz,1992,0.2753331624884591,method_training_only
sub-11,3,riemannian_recentered,1s_1s_8-12Hz,1992,0.3181389513238832,method_training_only
sub-11,3,target_only,1s_1s_13-20Hz,32,6.76579025533756,method_training_only
sub-11,3,pooled_unaligned,1s_1s_13-20Hz,1992,0.32450453935472245,method_training_only
sub-11,3,riemannian_recentered,1s_1s_13-20Hz,1992,0.3568320843047609,method_training_only
sub-11,3,target_only,1s_1s_20-30Hz,32,7.59506988272711,method_training_only
sub-11,3,pooled_unaligned,1s_1s_20-30Hz,1992,0.30473259821152554,method_training_only
sub-11,3,riemannian_recentered,1s_1s_20-30Hz,1992,0.3455478416965511,method_training_only
sub-11,3,target_only,1s_1s_8-30Hz,32,9.50069897303154,method_training_only
sub-11,3,pooled_unaligned,1s_1s_8-30Hz,1992,0.2950777160543574,method_training_only
sub-11,3,riemannian_recentered,1s_1s_8-30Hz,1992,0.3466195855029391,method_training_only
sub-11,3,target_only,1s_2s_8-12Hz,32,8.21919629790452,method_training_only
sub-11,3,pooled_unaligned,1s_2s_8-12Hz,1992,0.273535659331929,method_training_only
sub-11,3,riemannian_recentered,1s_2s_8-12Hz,1992,0.31772723981670636,method_training_only
sub-11,3,target_only,1s_2s_13-20Hz,32,7.1105930051184005,method_training_only
sub-11,3,pooled_unaligned,1s_2s_13-20Hz,1992,0.2812708189828414,method_training_only
sub-11,3,riemannian_recentered,1s_2s_13-20Hz,1992,0.3598818471803807,method_training_only
sub-11,3,target_only,1s_2s_20-30Hz,32,6.537064966779141,method_training_only
sub-11,3,pooled_unaligned,1s_2s_20-30Hz,1992,0.2631659981511659,method_training_only
sub-11,3,riemannian_recentered,1s_2s_20-30Hz,1992,0.31906818245001056,method_training_only
sub-11,3,target_only,1s_2s_8-30Hz,32,8.20783083957047,method_training_only
sub-11,3,pooled_unaligned,1s_2s_8-30Hz,1992,0.2880199463332555,method_training_only
sub-11,3,riemannian_recentered,1s_2s_8-30Hz,1992,0.3584682385397923,method_training_only
sub-11,3,target_only,1s_3s_8-12Hz,32,9.16275399365238,method_training_only
sub-11,3,pooled_unaligned,1s_3s_8-12Hz,1992,0.24854419793030735,method_training_only
sub-11,3,riemannian_recentered,1s_3s_8-12Hz,1992,0.2843591704031684,method_training_only
sub-11,3,target_only,1s_3s_13-20Hz,32,6.910437666085399,method_training_only
sub-11,3,pooled_unaligned,1s_3s_13-20Hz,1992,0.27827343993125386,method_training_only
sub-11,3,riemannian_recentered,1s_3s_13-20Hz,1992,0.30716829338100304,method_training_only
sub-11,3,target_only,1s_3s_20-30Hz,32,5.596646867176279,method_training_only
sub-11,3,pooled_unaligned,1s_3s_20-30Hz,1992,0.23636084599557056,method_training_only
sub-11,3,riemannian_recentered,1s_3s_20-30Hz,1992,0.2798961184995122,method_training_only
sub-11,3,target_only,1s_3s_8-30Hz,32,8.047480626454103,method_training_only
sub-11,3,pooled_unaligned,1s_3s_8-30Hz,1992,0.23782781738848918,method_training_only
sub-11,3,riemannian_recentered,1s_3s_8-30Hz,1992,0.2881629365710725,method_training_only
sub-11,3,target_only,2s_0s_8-12Hz,32,9.010020388388574,method_training_only
sub-11,3,pooled_unaligned,2s_0s_8-12Hz,1992,0.28721922274518474,method_training_only
sub-11,3,riemannian_recentered,2s_0s_8-12Hz,1992,0.36309883046129887,method_training_only
sub-11,3,target_only,2s_0s_13-20Hz,32,8.01005749556597,method_training_only
sub-11,3,pooled_unaligned,2s_0s_13-20Hz,1992,0.2946273000345104,method_training_only
sub-11,3,riemannian_recentered,2s_0s_13-20Hz,1992,0.3597700355042488,method_training_only
sub-11,3,target_only,2s_0s_20-30Hz,32,7.715151845017289,method_training_only
sub-11,3,pooled_unaligned,2s_0s_20-30Hz,1992,0.2969502824699629,method_training_only
sub-11,3,riemannian_recentered,2s_0s_20-30Hz,1992,0.3584730340347011,method_training_only
sub-11,3,target_only,2s_0s_8-30Hz,32,9.436265939251417,method_training_only
sub-11,3,pooled_unaligned,2s_0s_8-30Hz,1992,0.301253309264543,method_training_only
sub-11,3,riemannian_recentered,2s_0s_8-30Hz,1992,0.3758385854153185,method_training_only
sub-11,3,target_only,2s_1s_8-12Hz,32,9.52145143815653,method_training_only
sub-11,3,pooled_unaligned,2s_1s_8-12Hz,1992,0.26169896136876847,method_training_only
sub-11,3,riemannian_recentered,2s_1s_8-12Hz,1992,0.30047088139098754,method_training_only
sub-11,3,target_only,2s_1s_13-20Hz,32,7.166847384493804,method_training_only
sub-11,3,pooled_unaligned,2s_1s_13-20Hz,1992,0.2832169079201742,method_training_only
sub-11,3,riemannian_recentered,2s_1s_13-20Hz,1992,0.3569328301636609,method_training_only
sub-11,3,target_only,2s_1s_20-30Hz,32,5.533342977025261,method_training_only
sub-11,3,pooled_unaligned,2s_1s_20-30Hz,1992,0.2661589038951548,method_training_only
sub-11,3,riemannian_recentered,2s_1s_20-30Hz,1992,0.3234070320308985,method_training_only
sub-11,3,target_only,2s_1s_8-30Hz,32,8.791842417234406,method_training_only
sub-11,3,pooled_unaligned,2s_1s_8-30Hz,1992,0.2970800204824814,method_training_only
sub-11,3,riemannian_recentered,2s_1s_8-30Hz,1992,0.3707298109430574,method_training_only
sub-11,3,target_only,2s_2s_8-12Hz,32,9.188590416278695,method_training_only
sub-11,3,pooled_unaligned,2s_2s_8-12Hz,1992,0.2310799442375329,method_training_only
sub-11,3,riemannian_recentered,2s_2s_8-12Hz,1992,0.27665359856311034,method_training_only
sub-11,3,target_only,2s_2s_13-20Hz,32,6.704938933153728,method_training_only
sub-11,3,pooled_unaligned,2s_2s_13-20Hz,1992,0.2654035804019693,method_training_only
sub-11,3,riemannian_recentered,2s_2s_13-20Hz,1992,0.3192152820973382,method_training_only
sub-11,3,target_only,2s_2s_20-30Hz,32,5.164740442378573,method_training_only
sub-11,3,pooled_unaligned,2s_2s_20-30Hz,1992,0.2438372883910257,method_training_only
sub-11,3,riemannian_recentered,2s_2s_20-30Hz,1992,0.31094625197261505,method_training_only
sub-11,3,target_only,2s_2s_8-30Hz,32,8.111731715909755,method_training_only
sub-11,3,pooled_unaligned,2s_2s_8-30Hz,1992,0.21620898236888797,method_training_only
sub-11,3,riemannian_recentered,2s_2s_8-30Hz,1992,0.291016625153834,method_training_only
sub-11,4,target_only,1s_0s_8-12Hz,32,8.865148507657675,method_training_only
sub-11,4,pooled_unaligned,1s_0s_8-12Hz,1992,0.2887535272749173,method_training_only
sub-11,4,riemannian_recentered,1s_0s_8-12Hz,1992,0.33811905437761436,method_training_only
sub-11,4,target_only,1s_0s_13-20Hz,32,5.971068996830043,method_training_only
sub-11,4,pooled_unaligned,1s_0s_13-20Hz,1992,0.27610320631524365,method_training_only
sub-11,4,riemannian_recentered,1s_0s_13-20Hz,1992,0.3144376026078398,method_training_only
sub-11,4,target_only,1s_0s_20-30Hz,32,7.1239264762180925,method_training_only
sub-11,4,pooled_unaligned,1s_0s_20-30Hz,1992,0.3233043590757382,method_training_only
sub-11,4,riemannian_recentered,1s_0s_20-30Hz,1992,0.36374777617688925,method_training_only
sub-11,4,target_only,1s_0s_8-30Hz,32,7.563484863989479,method_training_only
sub-11,4,pooled_unaligned,1s_0s_8-30Hz,1992,0.2721896766911345,method_training_only
sub-11,4,riemannian_recentered,1s_0s_8-30Hz,1992,0.35104239585489805,method_training_only
sub-11,4,target_only,1s_1s_8-12Hz,32,8.9460506914525,method_training_only
sub-11,4,pooled_unaligned,1s_1s_8-12Hz,1992,0.2733908014580147,method_training_only
sub-11,4,riemannian_recentered,1s_1s_8-12Hz,1992,0.3177789111455863,method_training_only
sub-11,4,target_only,1s_1s_13-20Hz,32,6.629332918313186,method_training_only
sub-11,4,pooled_unaligned,1s_1s_13-20Hz,1992,0.3227363170555223,method_training_only
sub-11,4,riemannian_recentered,1s_1s_13-20Hz,1992,0.35033598014925565,method_training_only
sub-11,4,target_only,1s_1s_20-30Hz,32,6.4893375437970064,method_training_only
sub-11,4,pooled_unaligned,1s_1s_20-30Hz,1992,0.30033599259129573,method_training_only
sub-11,4,riemannian_recentered,1s_1s_20-30Hz,1992,0.3451327074410343,method_training_only
sub-11,4,target_only,1s_1s_8-30Hz,32,9.735293416211281,method_training_only
sub-11,4,pooled_unaligned,1s_1s_8-30Hz,1992,0.2978585337803795,method_training_only
sub-11,4,riemannian_recentered,1s_1s_8-30Hz,1992,0.3441198165979712,method_training_only
sub-11,4,target_only,1s_2s_8-12Hz,32,7.80503412620344,method_training_only
sub-11,4,pooled_unaligned,1s_2s_8-12Hz,1992,0.27690358250014063,method_training_only
sub-11,4,riemannian_recentered,1s_2s_8-12Hz,1992,0.32058364571335063,method_training_only
sub-11,4,target_only,1s_2s_13-20Hz,32,6.153579768335057,method_training_only
sub-11,4,pooled_unaligned,1s_2s_13-20Hz,1992,0.2873671295872711,method_training_only
sub-11,4,riemannian_recentered,1s_2s_13-20Hz,1992,0.356579469253919,method_training_only
sub-11,4,target_only,1s_2s_20-30Hz,32,8.867022057908752,method_training_only
sub-11,4,pooled_unaligned,1s_2s_20-30Hz,1992,0.26388142832779404,method_training_only
sub-11,4,riemannian_recentered,1s_2s_20-30Hz,1992,0.3194650180442593,method_training_only
sub-11,4,target_only,1s_2s_8-30Hz,32,10.642112565605462,method_training_only
sub-11,4,pooled_unaligned,1s_2s_8-30Hz,1992,0.29284036912754374,method_training_only
sub-11,4,riemannian_recentered,1s_2s_8-30Hz,1992,0.3649284124320231,method_training_only
sub-11,4,target_only,1s_3s_8-12Hz,32,10.986550894869936,method_training_only
sub-11,4,pooled_unaligned,1s_3s_8-12Hz,1992,0.2518063464203704,method_training_only
sub-11,4,riemannian_recentered,1s_3s_8-12Hz,1992,0.2865539721789831,method_training_only
sub-11,4,target_only,1s_3s_13-20Hz,32,7.703133163936576,method_training_only
sub-11,4,pooled_unaligned,1s_3s_13-20Hz,1992,0.27602109436181377,method_training_only
sub-11,4,riemannian_recentered,1s_3s_13-20Hz,1992,0.3040791713613318,method_training_only
sub-11,4,target_only,1s_3s_20-30Hz,32,5.609924779205823,method_training_only
sub-11,4,pooled_unaligned,1s_3s_20-30Hz,1992,0.24387844435638772,method_training_only
sub-11,4,riemannian_recentered,1s_3s_20-30Hz,1992,0.2904792135138,method_training_only
sub-11,4,target_only,1s_3s_8-30Hz,32,8.927976264776861,method_training_only
sub-11,4,pooled_unaligned,1s_3s_8-30Hz,1992,0.23526764317054627,method_training_only
sub-11,4,riemannian_recentered,1s_3s_8-30Hz,1992,0.2786894406674532,method_training_only
sub-11,4,target_only,2s_0s_8-12Hz,32,9.870728058836034,method_training_only
sub-11,4,pooled_unaligned,2s_0s_8-12Hz,1992,0.2865779816051891,method_training_only
sub-11,4,riemannian_recentered,2s_0s_8-12Hz,1992,0.36253026697899066,method_training_only
sub-11,4,target_only,2s_0s_13-20Hz,32,6.91415401502751,method_training_only
sub-11,4,pooled_unaligned,2s_0s_13-20Hz,1992,0.2951004058769102,method_training_only
sub-11,4,riemannian_recentered,2s_0s_13-20Hz,1992,0.35881429684926636,method_training_only
sub-11,4,target_only,2s_0s_20-30Hz,32,6.469575126399399,method_training_only
sub-11,4,pooled_unaligned,2s_0s_20-30Hz,1992,0.2988696783984125,method_training_only
sub-11,4,riemannian_recentered,2s_0s_20-30Hz,1992,0.3606267767375753,method_training_only
sub-11,4,target_only,2s_0s_8-30Hz,32,10.644906997342698,method_training_only
sub-11,4,pooled_unaligned,2s_0s_8-30Hz,1992,0.29275414043542924,method_training_only
sub-11,4,riemannian_recentered,2s_0s_8-30Hz,1992,0.3785957473909268,method_training_only
sub-11,4,target_only,2s_1s_8-12Hz,32,10.082139866302683,method_training_only
sub-11,4,pooled_unaligned,2s_1s_8-12Hz,1992,0.26125897892004035,method_training_only
sub-11,4,riemannian_recentered,2s_1s_8-12Hz,1992,0.3012271345812715,method_training_only
sub-11,4,target_only,2s_1s_13-20Hz,32,6.899342039598729,method_training_only
sub-11,4,pooled_unaligned,2s_1s_13-20Hz,1992,0.284210305972278,method_training_only
sub-11,4,riemannian_recentered,2s_1s_13-20Hz,1992,0.3551167943417245,method_training_only
sub-11,4,target_only,2s_1s_20-30Hz,32,5.881155669119579,method_training_only
sub-11,4,pooled_unaligned,2s_1s_20-30Hz,1992,0.26575553806796415,method_training_only
sub-11,4,riemannian_recentered,2s_1s_20-30Hz,1992,0.3224144154176751,method_training_only
sub-11,4,target_only,2s_1s_8-30Hz,32,11.429641244813851,method_training_only
sub-11,4,pooled_unaligned,2s_1s_8-30Hz,1992,0.2988760184159669,method_training_only
sub-11,4,riemannian_recentered,2s_1s_8-30Hz,1992,0.3692805770180817,method_training_only
sub-11,4,target_only,2s_2s_8-12Hz,32,8.777929554535818,method_training_only
sub-11,4,pooled_unaligned,2s_2s_8-12Hz,1992,0.23407447797635483,method_training_only
sub-11,4,riemannian_recentered,2s_2s_8-12Hz,1992,0.2771884612427511,method_training_only
sub-11,4,target_only,2s_2s_13-20Hz,32,5.717008942625079,method_training_only
sub-11,4,pooled_unaligned,2s_2s_13-20Hz,1992,0.26516383001249755,method_training_only
sub-11,4,riemannian_recentered,2s_2s_13-20Hz,1992,0.32060745147416136,method_training_only
sub-11,4,target_only,2s_2s_20-30Hz,32,8.532474665068714,method_training_only
sub-11,4,pooled_unaligned,2s_2s_20-30Hz,1992,0.2476751999526919,method_training_only
sub-11,4,riemannian_recentered,2s_2s_20-30Hz,1992,0.3129466284639793,method_training_only
sub-11,4,target_only,2s_2s_8-30Hz,32,9.567263098939705,method_training_only
sub-11,4,pooled_unaligned,2s_2s_8-30Hz,1992,0.22085327535424043,method_training_only
sub-11,4,riemannian_recentered,2s_2s_8-30Hz,1992,0.2991314031861516,method_training_only
sub-12,0,target_only,1s_0s_8-12Hz,32,5.806452493596544,method_training_only
sub-12,0,pooled_unaligned,1s_0s_8-12Hz,1992,0.2899740003983179,method_training_only
sub-12,0,riemannian_recentered,1s_0s_8-12Hz,1992,0.3347970491845976,method_training_only
sub-12,0,target_only,1s_0s_13-20Hz,32,7.5061048416261045,method_training_only
sub-12,0,pooled_unaligned,1s_0s_13-20Hz,1992,0.2788996233143242,method_training_only
sub-12,0,riemannian_recentered,1s_0s_13-20Hz,1992,0.3234222578382179,method_training_only
sub-12,0,target_only,1s_0s_20-30Hz,32,8.113189496753971,method_training_only
sub-12,0,pooled_unaligned,1s_0s_20-30Hz,1992,0.3215069614182669,method_training_only
sub-12,0,riemannian_recentered,1s_0s_20-30Hz,1992,0.3670903407855969,method_training_only
sub-12,0,target_only,1s_0s_8-30Hz,32,6.928865689023728,method_training_only
sub-12,0,pooled_unaligned,1s_0s_8-30Hz,1992,0.2738896197814129,method_training_only
sub-12,0,riemannian_recentered,1s_0s_8-30Hz,1992,0.35116726142084764,method_training_only
sub-12,0,target_only,1s_1s_8-12Hz,32,8.263753011880532,method_training_only
sub-12,0,pooled_unaligned,1s_1s_8-12Hz,1992,0.27777261719175395,method_training_only
sub-12,0,riemannian_recentered,1s_1s_8-12Hz,1992,0.3217470795017913,method_training_only
sub-12,0,target_only,1s_1s_13-20Hz,32,7.6479730035634255,method_training_only
sub-12,0,pooled_unaligned,1s_1s_13-20Hz,1992,0.3165158263953395,method_training_only
sub-12,0,riemannian_recentered,1s_1s_13-20Hz,1992,0.3478866268142403,method_training_only
sub-12,0,target_only,1s_1s_20-30Hz,32,7.3230567104541215,method_training_only
sub-12,0,pooled_unaligned,1s_1s_20-30Hz,1992,0.30658841651189556,method_training_only
sub-12,0,riemannian_recentered,1s_1s_20-30Hz,1992,0.34496258227298987,method_training_only
sub-12,0,target_only,1s_1s_8-30Hz,32,7.779424411983206,method_training_only
sub-12,0,pooled_unaligned,1s_1s_8-30Hz,1992,0.28487433396897677,method_training_only
sub-12,0,riemannian_recentered,1s_1s_8-30Hz,1992,0.34229637477373787,method_training_only
sub-12,0,target_only,1s_2s_8-12Hz,32,6.359953275685765,method_training_only
sub-12,0,pooled_unaligned,1s_2s_8-12Hz,1992,0.2725889901868246,method_training_only
sub-12,0,riemannian_recentered,1s_2s_8-12Hz,1992,0.31483333256074525,method_training_only
sub-12,0,target_only,1s_2s_13-20Hz,32,8.909818274972785,method_training_only
sub-12,0,pooled_unaligned,1s_2s_13-20Hz,1992,0.2989979368267502,method_training_only
sub-12,0,riemannian_recentered,1s_2s_13-20Hz,1992,0.36313980617917463,method_training_only
sub-12,0,target_only,1s_2s_20-30Hz,32,6.05209821706949,method_training_only
sub-12,0,pooled_unaligned,1s_2s_20-30Hz,1992,0.26627929682329265,method_training_only
sub-12,0,riemannian_recentered,1s_2s_20-30Hz,1992,0.32190441332508435,method_training_only
sub-12,0,target_only,1s_2s_8-30Hz,32,7.734164005348199,method_training_only
sub-12,0,pooled_unaligned,1s_2s_8-30Hz,1992,0.29507062700542824,method_training_only
sub-12,0,riemannian_recentered,1s_2s_8-30Hz,1992,0.36028798850895316,method_training_only
sub-12,0,target_only,1s_3s_8-12Hz,32,5.456821295825754,method_training_only
sub-12,0,pooled_unaligned,1s_3s_8-12Hz,1992,0.25125116010462767,method_training_only
sub-12,0,riemannian_recentered,1s_3s_8-12Hz,1992,0.2847558717470755,method_training_only
sub-12,0,target_only,1s_3s_13-20Hz,32,10.23378184073225,method_training_only
sub-12,0,pooled_unaligned,1s_3s_13-20Hz,1992,0.2725830232176465,method_training_only
sub-12,0,riemannian_recentered,1s_3s_13-20Hz,1992,0.30195714949978814,method_training_only
sub-12,0,target_only,1s_3s_20-30Hz,32,7.696611230180411,method_training_only
sub-12,0,pooled_unaligned,1s_3s_20-30Hz,1992,0.23578681151529887,method_training_only
sub-12,0,riemannian_recentered,1s_3s_20-30Hz,1992,0.28251814412627535,method_training_only
sub-12,0,target_only,1s_3s_8-30Hz,32,8.080688696315889,method_training_only
sub-12,0,pooled_unaligned,1s_3s_8-30Hz,1992,0.23428027630214968,method_training_only
sub-12,0,riemannian_recentered,1s_3s_8-30Hz,1992,0.2827339856697898,method_training_only
sub-12,0,target_only,2s_0s_8-12Hz,32,7.618244956526948,method_training_only
sub-12,0,pooled_unaligned,2s_0s_8-12Hz,1992,0.28731844382078187,method_training_only
sub-12,0,riemannian_recentered,2s_0s_8-12Hz,1992,0.36132981075250664,method_training_only
sub-12,0,target_only,2s_0s_13-20Hz,32,7.146093499636721,method_training_only
sub-12,0,pooled_unaligned,2s_0s_13-20Hz,1992,0.2930416711728381,method_training_only
sub-12,0,riemannian_recentered,2s_0s_13-20Hz,1992,0.35464431519801326,method_training_only
sub-12,0,target_only,2s_0s_20-30Hz,32,6.606159100150679,method_training_only
sub-12,0,pooled_unaligned,2s_0s_20-30Hz,1992,0.3036166626124527,method_training_only
sub-12,0,riemannian_recentered,2s_0s_20-30Hz,1992,0.35848398143703303,method_training_only
sub-12,0,target_only,2s_0s_8-30Hz,32,7.025717156051659,method_training_only
sub-12,0,pooled_unaligned,2s_0s_8-30Hz,1992,0.29647070655303287,method_training_only
sub-12,0,riemannian_recentered,2s_0s_8-30Hz,1992,0.3800643187480447,method_training_only
sub-12,0,target_only,2s_1s_8-12Hz,32,8.499424035437745,method_training_only
sub-12,0,pooled_unaligned,2s_1s_8-12Hz,1992,0.2639579299879296,method_training_only
sub-12,0,riemannian_recentered,2s_1s_8-12Hz,1992,0.3013096323521611,method_training_only
sub-12,0,target_only,2s_1s_13-20Hz,32,7.985105288238408,method_training_only
sub-12,0,pooled_unaligned,2s_1s_13-20Hz,1992,0.2821076446670704,method_training_only
sub-12,0,riemannian_recentered,2s_1s_13-20Hz,1992,0.35626626444714327,method_training_only
sub-12,0,target_only,2s_1s_20-30Hz,32,6.920272891230342,method_training_only
sub-12,0,pooled_unaligned,2s_1s_20-30Hz,1992,0.26489167497715116,method_training_only
sub-12,0,riemannian_recentered,2s_1s_20-30Hz,1992,0.32237052572408487,method_training_only
sub-12,0,target_only,2s_1s_8-30Hz,32,8.932912319057504,method_training_only
sub-12,0,pooled_unaligned,2s_1s_8-30Hz,1992,0.30081597644341435,method_training_only
sub-12,0,riemannian_recentered,2s_1s_8-30Hz,1992,0.37385809960448646,method_training_only
sub-12,0,target_only,2s_2s_8-12Hz,32,7.842690096649761,method_training_only
sub-12,0,pooled_unaligned,2s_2s_8-12Hz,1992,0.2355586762618685,method_training_only
sub-12,0,riemannian_recentered,2s_2s_8-12Hz,1992,0.28062970125936815,method_training_only
sub-12,0,target_only,2s_2s_13-20Hz,32,8.583588739740105,method_training_only
sub-12,0,pooled_unaligned,2s_2s_13-20Hz,1992,0.2637744917716591,method_training_only
sub-12,0,riemannian_recentered,2s_2s_13-20Hz,1992,0.31811005127840253,method_training_only
sub-12,0,target_only,2s_2s_20-30Hz,32,6.812496714644285,method_training_only
sub-12,0,pooled_unaligned,2s_2s_20-30Hz,1992,0.2436019032303131,method_training_only
sub-12,0,riemannian_recentered,2s_2s_20-30Hz,1992,0.30607836325861504,method_training_only
sub-12,0,target_only,2s_2s_8-30Hz,32,7.97371205007749,method_training_only
sub-12,0,pooled_unaligned,2s_2s_8-30Hz,1992,0.21650928445627768,method_training_only
sub-12,0,riemannian_recentered,2s_2s_8-30Hz,1992,0.2911785858509438,method_training_only
sub-12,1,target_only,1s_0s_8-12Hz,32,5.412978064418792,method_training_only
sub-12,1,pooled_unaligned,1s_0s_8-12Hz,1992,0.28595453255217285,method_training_only
sub-12,1,riemannian_recentered,1s_0s_8-12Hz,1992,0.32919331159444615,method_training_only
sub-12,1,target_only,1s_0s_13-20Hz,32,6.17297305336991,method_training_only
sub-12,1,pooled_unaligned,1s_0s_13-20Hz,1992,0.2804370157199916,method_training_only
sub-12,1,riemannian_recentered,1s_0s_13-20Hz,1992,0.3204157471609077,method_training_only
sub-12,1,target_only,1s_0s_20-30Hz,32,8.638122208321349,method_training_only
sub-12,1,pooled_unaligned,1s_0s_20-30Hz,1992,0.3207080719629691,method_training_only
sub-12,1,riemannian_recentered,1s_0s_20-30Hz,1992,0.3623210669343697,method_training_only
sub-12,1,target_only,1s_0s_8-30Hz,32,7.477337792977496,method_training_only
sub-12,1,pooled_unaligned,1s_0s_8-30Hz,1992,0.27593781410181295,method_training_only
sub-12,1,riemannian_recentered,1s_0s_8-30Hz,1992,0.3575387731131892,method_training_only
