subject_id,view_id,mean_oas_shrinkage,mean_effective_rank,mean_condition_number,all_trace_one
sub-04,2s_0s_20-30Hz,0.006294566679957608,4.81550342241007,1037.526110661181,True
sub-04,2s_0s_8-30Hz,0.006290817644654859,4.973018702624803,901.9528660137319,True
sub-04,2s_1s_8-12Hz,0.00423391322065517,3.285886413490926,1828.6483376377705,True
sub-04,2s_1s_13-20Hz,0.006330047432336313,4.910564307154599,903.1172552821779,True
sub-04,2s_1s_20-30Hz,0.006271564634803883,4.8063263143785635,1050.9032242010876,True
sub-04,2s_1s_8-30Hz,0.006150479093671073,4.8942293399273,936.9173749056292,True
sub-04,2s_2s_8-12Hz,0.004232154525269469,3.289834052505423,1836.7146499869348,True
sub-04,2s_2s_13-20Hz,0.006169532083911416,4.848575197903591,945.156440143579,True
sub-04,2s_2s_20-30Hz,0.006119599574539244,4.72149165967966,1086.324500192055,True
sub-04,2s_2s_8-30Hz,0.006192793647303142,4.912103884865802,920.3135181640249,True
sub-05,1s_0s_8-12Hz,0.019958166071685414,6.531185073470143,211.55532863214603,True
sub-05,1s_0s_13-20Hz,0.02976352859261806,8.192379634210813,114.22886801545073,True
sub-05,1s_0s_20-30Hz,0.04095696074942519,9.292042335575058,71.33271813080901,True
sub-05,1s_0s_8-30Hz,0.07739123543085676,10.92003911507538,28.08066956171238,True
sub-05,1s_1s_8-12Hz,0.020376770807060737,6.600785838328403,206.01300542100574,True
sub-05,1s_1s_13-20Hz,0.029879711497508742,8.222054224521957,114.10803920426716,True
sub-05,1s_1s_20-30Hz,0.03985836024867181,9.226444257495967,72.25873658444345,True
sub-05,1s_1s_8-30Hz,0.07403805036193195,10.845333475627434,29.654729076965896,True
sub-05,1s_2s_8-12Hz,0.019298754375799865,6.370691539999177,220.95934057110406,True
sub-05,1s_2s_13-20Hz,0.031203464979783324,8.341615365122399,105.42796992186565,True
sub-05,1s_2s_20-30Hz,0.03874243639592284,9.133620117957316,76.31113904507694,True
sub-05,1s_2s_8-30Hz,0.07551197676419023,10.892341599939385,28.418784569564554,True
sub-05,1s_3s_8-12Hz,0.020166538018507374,6.550926686655265,204.90389227309234,True
sub-05,1s_3s_13-20Hz,0.030449851772093684,8.234372435528517,109.5301881046053,True
sub-05,1s_3s_20-30Hz,0.039381711251270934,9.187083699987927,76.21445683208853,True
sub-05,1s_3s_8-30Hz,0.0729462369521858,10.812982383173301,30.324665229969845,True
sub-05,2s_0s_8-12Hz,0.01729901837268823,8.597560806702253,184.17009528709764,True
sub-05,2s_0s_13-20Hz,0.02658877202339433,9.881419069617852,97.01390040549776,True
sub-05,2s_0s_20-30Hz,0.03498956117042764,10.524603194698098,66.534055405951,True
sub-05,2s_0s_8-30Hz,0.06164601258721778,11.493479077574516,29.481998406736476,True
sub-05,2s_1s_8-12Hz,0.01696939055906139,8.502355464637505,195.40183778520128,True
sub-05,2s_1s_13-20Hz,0.026885565114093124,9.91521068870335,94.70951638831772,True
sub-05,2s_1s_20-30Hz,0.034270070562434474,10.475263130957302,68.18459561080088,True
sub-05,2s_1s_8-30Hz,0.060144659262633016,11.469409617940443,30.514569481876816,True
sub-05,2s_2s_8-12Hz,0.0169982690462438,8.504237974808916,185.85290323830822,True
sub-05,2s_2s_13-20Hz,0.026744639946124537,9.88395119909692,97.84052671236759,True
sub-05,2s_2s_20-30Hz,0.03379235481222914,10.450070878429829,69.46268909586215,True
sub-05,2s_2s_8-30Hz,0.060920936195521504,11.48029815146447,29.839735678337895,True
sub-06,1s_0s_8-12Hz,0.007793414250209038,2.927253442384597,1166.5996667777097,True
sub-06,1s_0s_13-20Hz,0.010146917990922866,3.9514266689773065,698.3974044284971,True
sub-06,1s_0s_20-30Hz,0.010728298899892526,4.253320619960627,619.271077293236,True
sub-06,1s_0s_8-30Hz,0.009510603241908201,3.754345711926703,864.4579853520066,True
sub-06,1s_1s_8-12Hz,0.007786867005087841,2.941442508243869,1180.6610129799244,True
sub-06,1s_1s_13-20Hz,0.00948321105370121,3.7765312603626597,769.5515121526219,True
sub-06,1s_1s_20-30Hz,0.010477520132600629,4.1343477566543525,659.6446603168837,True
sub-06,1s_1s_8-30Hz,0.009670313041358854,3.7752461176596968,840.9134597323948,True
sub-06,1s_2s_8-12Hz,0.007607694064255774,2.83952357004575,1214.8095367606843,True
sub-06,1s_2s_13-20Hz,0.009129307191083619,3.625054834615054,838.8452762437315,True
sub-06,1s_2s_20-30Hz,0.010290179339596934,4.122182091123605,658.791965321628,True
sub-06,1s_2s_8-30Hz,0.00947290371647377,3.678083658069796,896.8195895294417,True
sub-06,1s_3s_8-12Hz,0.007590000820087629,2.841732192361902,1218.8034898738222,True
sub-06,1s_3s_13-20Hz,0.009609436723491106,3.788933286128888,743.4356158090968,True
sub-06,1s_3s_20-30Hz,0.011187188381779196,4.411982302281324,543.5772821262741,True
sub-06,1s_3s_8-30Hz,0.009410022658566863,3.7033535572093,874.9283463184659,True
sub-06,2s_0s_8-12Hz,0.00423817401902838,3.234096660846075,2062.856257808903,True
sub-06,2s_0s_13-20Hz,0.005349783184818212,4.1929235480512705,1219.5618057338338,True
sub-06,2s_0s_20-30Hz,0.00575461169814105,4.481574415794453,1080.239313553549,True
sub-06,2s_0s_8-30Hz,0.005033229383389953,3.9103419877581467,1562.5634721604245,True
sub-06,2s_1s_8-12Hz,0.004183503616469565,3.16247713770717,2094.4175274222844,True
sub-06,2s_1s_13-20Hz,0.005057649052874003,3.9888822771626637,1376.207971481936,True
sub-06,2s_1s_20-30Hz,0.005637534775138923,4.398944001405544,1130.2538827650544,True
sub-06,2s_1s_8-30Hz,0.0049738763240054235,3.842095813396188,1601.3821230149988,True
sub-06,2s_2s_8-12Hz,0.0041402424248966315,3.11638806774783,2152.725931694977,True
sub-06,2s_2s_13-20Hz,0.005131948227224466,4.028580248116649,1333.6054436691209,True
sub-06,2s_2s_20-30Hz,0.005837474840290004,4.539893465417892,1021.3936332208692,True
sub-06,2s_2s_8-30Hz,0.004905094091161439,3.7877689320190724,1662.5485300759806,True
sub-07,1s_0s_8-12Hz,0.008080989965728381,3.0919549140227724,1017.3392459099712,True
sub-07,1s_0s_13-20Hz,0.009746200137061296,3.8840666713599887,738.605129734757,True
sub-07,1s_0s_20-30Hz,0.010592475513618095,4.308145191513751,653.2475857025431,True
sub-07,1s_0s_8-30Hz,0.01068003407794674,4.308343920591868,614.4622554143004,True
sub-07,1s_1s_8-12Hz,0.008195132374131914,3.1244023805013414,984.0206703860052,True
sub-07,1s_1s_13-20Hz,0.00950968071249765,3.83272470134924,776.5609963027362,True
sub-07,1s_1s_20-30Hz,0.01037767664700021,4.219442501562649,678.5343942699529,True
sub-07,1s_1s_8-30Hz,0.010497795545481105,4.270836075561705,646.5994734407213,True
sub-07,1s_2s_8-12Hz,0.008403043877115652,3.2440339558151594,994.6096648473967,True
sub-07,1s_2s_13-20Hz,0.009989186071961883,3.999650335108521,709.001501249887,True
sub-07,1s_2s_20-30Hz,0.01093730868302913,4.377154331555083,592.9873721301874,True
sub-07,1s_2s_8-30Hz,0.01100975247230716,4.430281747835151,582.0961298824583,True
sub-07,1s_3s_8-12Hz,0.008274466611015815,3.188623886137858,972.6151236607917,True
sub-07,1s_3s_13-20Hz,0.009403934978782629,3.779261855428144,826.9275758043619,True
sub-07,1s_3s_20-30Hz,0.010262056889123527,4.139485423785915,704.756335282292,True
sub-07,1s_3s_8-30Hz,0.010587548335894066,4.306925765362995,641.517369765146,True
sub-07,2s_0s_8-12Hz,0.0045010750836058265,3.4796482004597054,1660.5660245474587,True
sub-07,2s_0s_13-20Hz,0.005301244610719995,4.188389785485822,1236.5498188591205,True
sub-07,2s_0s_20-30Hz,0.0056094185984490045,4.503267048613839,1158.7959949546944,True
sub-07,2s_0s_8-30Hz,0.0055716534163461895,4.424696903433639,1126.4810844130418,True
sub-07,2s_1s_8-12Hz,0.0045098003669348605,3.48160470894677,1699.4760613734156,True
sub-07,2s_1s_13-20Hz,0.005221727550820624,4.173586330401712,1329.7582384404798,True
sub-07,2s_1s_20-30Hz,0.005677657796320223,4.513606342619411,1120.988561204585,True
sub-07,2s_1s_8-30Hz,0.005533291028958082,4.408194085587385,1167.441187943587,True
sub-07,2s_2s_8-12Hz,0.004548606412351895,3.5336370948869815,1635.260363840434,True
sub-07,2s_2s_13-20Hz,0.005280463181925451,4.190920681062534,1282.151747864125,True
sub-07,2s_2s_20-30Hz,0.005599053123678236,4.462065416793105,1167.1863565672284,True
sub-07,2s_2s_8-30Hz,0.005628706786204798,4.464051399230505,1140.4093741579538,True
sub-08,1s_0s_8-12Hz,0.008607346661543138,3.2813555222542368,890.5219005072261,True
sub-08,1s_0s_13-20Hz,0.009417841637366415,3.767397074629502,785.0572885682413,True
sub-08,1s_0s_20-30Hz,0.010276965918294013,4.0983047066424,634.7278061810763,True
sub-08,1s_0s_8-30Hz,0.010481865476319501,4.207939758949666,600.913112935242,True
sub-08,1s_1s_8-12Hz,0.00828399808231733,3.205250134912845,957.5920494251125,True
sub-08,1s_1s_13-20Hz,0.009305268940789112,3.74973585225052,803.5903839272612,True
sub-08,1s_1s_20-30Hz,0.010598073269411656,4.2425371012815045,617.4809243089794,True
sub-08,1s_1s_8-30Hz,0.010437872065467441,4.221977375656124,609.8473580294421,True
sub-08,1s_2s_8-12Hz,0.008387171163194646,3.2375405162705455,959.1376172768847,True
sub-08,1s_2s_13-20Hz,0.009687662842730002,3.8923722699780385,733.733285946312,True
sub-08,1s_2s_20-30Hz,0.01037192659878689,4.147134070429582,618.0639095503104,True
sub-08,1s_2s_8-30Hz,0.010566108498590862,4.277881108701045,604.0299446606139,True
sub-08,1s_3s_8-12Hz,0.008865718087539328,3.3988634615327014,858.1500944415253,True
sub-08,1s_3s_13-20Hz,0.009710310398344881,3.8766339696717593,729.7684603041747,True
sub-08,1s_3s_20-30Hz,0.01033230184141219,4.112915273240196,640.397012450652,True
sub-08,1s_3s_8-30Hz,0.010790088384747473,4.330211589640675,579.7424477130951,True
sub-08,2s_0s_8-12Hz,0.00476292022114405,3.6393949140089057,1441.740350358667,True
sub-08,2s_0s_13-20Hz,0.005050755098503942,4.04140159722625,1340.571405896383,True
sub-08,2s_0s_20-30Hz,0.005560005516716765,4.378128481220167,1085.6078181767903,True
sub-08,2s_0s_8-30Hz,0.00545677436135817,4.316101391703152,1102.0149328533948,True
sub-08,2s_1s_8-12Hz,0.00465561460765422,3.610477456684164,1529.1172321762558,True
sub-08,2s_1s_13-20Hz,0.00509290630432561,4.071514177660019,1330.7426393487463,True
sub-08,2s_1s_20-30Hz,0.005599966504554255,4.405308968416788,1064.4235886494728,True
sub-08,2s_1s_8-30Hz,0.005481914735821054,4.346605216399752,1098.6441966661523,True
sub-08,2s_2s_8-12Hz,0.004815386062740613,3.7085299722728067,1477.9950610247608,True
sub-08,2s_2s_13-20Hz,0.005252199009813721,4.159836237355322,1238.2905316308668,True
sub-08,2s_2s_20-30Hz,0.005537450680754303,4.333576919608353,1084.5695105043596,True
sub-08,2s_2s_8-30Hz,0.005633361970007808,4.424869994420066,1038.6851331414748,True
sub-09,1s_0s_8-12Hz,0.008443301627297973,3.303762876663547,945.717788491432,True
sub-09,1s_0s_13-20Hz,0.00965008392666757,3.869737776622491,754.6088768658162,True
sub-09,1s_0s_20-30Hz,0.010667833250378211,4.256866703853423,611.7929584188897,True
sub-09,1s_0s_8-30Hz,0.011293587405385516,4.507430093802593,531.914514327533,True
sub-09,1s_1s_8-12Hz,0.008620980379410434,3.391624637554176,907.4139761606791,True
sub-09,1s_1s_13-20Hz,0.009255555127811812,3.6935024437946864,807.5068937705593,True
sub-09,1s_1s_20-30Hz,0.010636674604733611,4.219740674316417,594.901832381968,True
sub-09,1s_1s_8-30Hz,0.010898401139202587,4.373813409105585,565.5173328640915,True
sub-09,1s_2s_8-12Hz,0.008420956911620392,3.2850078559872893,954.6275155852502,True
sub-09,1s_2s_13-20Hz,0.009526160668533174,3.8368502554077546,754.004545990113,True
sub-09,1s_2s_20-30Hz,0.010526158935321455,4.194677729225897,633.2045370637494,True
sub-09,1s_2s_8-30Hz,0.010782748720968242,4.372884958801538,588.2824385500418,True
sub-09,1s_3s_8-12Hz,0.008237267209939215,3.2133190252850126,1044.5291827049216,True
sub-09,1s_3s_13-20Hz,0.008996141639373517,3.637436250625619,876.7825941937579,True
sub-09,1s_3s_20-30Hz,0.010368502207959476,4.1220984113719155,636.4528095588132,True
sub-09,1s_3s_8-30Hz,0.010460005695025828,4.226500348219826,642.2200659047342,True
sub-09,2s_0s_8-12Hz,0.004707265377008058,3.6939068355272453,1530.9995415602784,True
sub-09,2s_0s_13-20Hz,0.0051835448394504996,4.111491940924319,1297.391086588351,True
sub-09,2s_0s_20-30Hz,0.005711588606783816,4.4841753921722525,1057.4500104815236,True
sub-09,2s_0s_8-30Hz,0.005800144561640822,4.556098137689762,1000.9545262211614,True
sub-09,2s_1s_8-12Hz,0.004811658111604583,3.758235205181353,1477.0992451418665,True
sub-09,2s_1s_13-20Hz,0.005054453953138175,4.03145421013261,1356.53298037862,True
sub-09,2s_1s_20-30Hz,0.005689126704784466,4.444077814485004,1046.2241990907758,True
sub-09,2s_1s_8-30Hz,0.005636604836340634,4.468874022563112,1054.9959377567563,True
sub-09,2s_2s_8-12Hz,0.004474238480399242,3.524082064251645,1737.354755487715,True
sub-09,2s_2s_13-20Hz,0.004891873992686357,3.966768580360173,1471.9354261640594,True
sub-09,2s_2s_20-30Hz,0.00560563834688302,4.383938487244789,1080.5431106849494,True
sub-09,2s_2s_8-30Hz,0.005492735688559629,4.362961021275238,1142.5250196834572,True
sub-10,1s_0s_8-12Hz,0.008514065073967647,3.336958033491438,927.4302639412748,True
sub-10,1s_0s_13-20Hz,0.008594056280112691,3.4126726547777295,876.0991557186062,True
sub-10,1s_0s_20-30Hz,0.010045567981925662,4.001078214662922,669.099987235332,True
sub-10,1s_0s_8-30Hz,0.009830253507168776,3.944277997723853,688.1298147369578,True
sub-10,1s_1s_8-12Hz,0.008649054198561611,3.359406440861097,950.6363670999395,True
sub-10,1s_1s_13-20Hz,0.009015327591357033,3.608302456236763,831.9054153559022,True
sub-10,1s_1s_20-30Hz,0.010231127283834435,4.063060667208005,625.8434935332737,True
sub-10,1s_1s_8-30Hz,0.010071386783951846,4.073567759359245,684.8162478564699,True
sub-10,1s_2s_8-12Hz,0.008359203108762356,3.2343306345214913,1032.7204585412146,True
sub-10,1s_2s_13-20Hz,0.008794996742541441,3.4816635573121233,846.8175760038921,True
sub-10,1s_2s_20-30Hz,0.00961966294917033,3.873153559424787,732.4319461431518,True
sub-10,1s_2s_8-30Hz,0.00961431288909829,3.8495237744498496,764.2533108635553,True
sub-10,1s_3s_8-12Hz,0.008325601995161632,3.224256686184841,1044.8245092340262,True
sub-10,1s_3s_13-20Hz,0.008729531133074822,3.430208360734807,880.4273102687191,True
sub-10,1s_3s_20-30Hz,0.009820088933271989,3.9171488838278803,693.2422079001782,True
sub-10,1s_3s_8-30Hz,0.009446322237221598,3.79858015846197,774.1043317185986,True
sub-10,2s_0s_8-12Hz,0.004629136854071593,3.6669873486449776,1642.8291290213594,True
sub-10,2s_0s_13-20Hz,0.004702313356509898,3.7338375522168876,1457.9916730713164,True
sub-10,2s_0s_20-30Hz,0.005340158694091462,4.213490099111151,1153.3595825524117,True
sub-10,2s_0s_8-30Hz,0.005134033556488092,4.073747843514274,1256.4793631369068,True
sub-10,2s_1s_8-12Hz,0.004602908164603706,3.621156624923091,1731.1228869756428,True
sub-10,2s_1s_13-20Hz,0.0047580127334315245,3.7461684791107133,1438.6600087252098,True
sub-10,2s_1s_20-30Hz,0.005232488273429726,4.142960034621806,1211.645320511047,True
sub-10,2s_1s_8-30Hz,0.005074601326601686,4.011111504194202,1363.762211602715,True
sub-10,2s_2s_8-12Hz,0.004471721725941219,3.527846045656782,1836.626420393549,True
sub-10,2s_2s_13-20Hz,0.004623699194053666,3.6161795456054606,1502.3041415558691,True
sub-10,2s_2s_20-30Hz,0.005206906165446867,4.106208257226338,1222.287095709307,True
sub-10,2s_2s_8-30Hz,0.00488018196783444,3.8650351465802744,1457.6262125301682,True
sub-11,1s_0s_8-12Hz,0.008448678200274708,3.2837317231887146,966.0726078625185,True
sub-11,1s_0s_13-20Hz,0.009658166426969195,3.9869362247758686,743.4664765138157,True
sub-11,1s_0s_20-30Hz,0.008589579329816282,3.6137632529664474,956.1837209311594,True
sub-11,1s_0s_8-30Hz,0.010895739382397237,4.45990802677996,594.3384075545324,True
sub-11,1s_1s_8-12Hz,0.008896086816561514,3.4076600505811,824.1608156541348,True
sub-11,1s_1s_13-20Hz,0.009709682455159185,3.989211440964476,742.928033729147,True
sub-11,1s_1s_20-30Hz,0.00872466952002029,3.6475329849059657,935.9957845927008,True
sub-11,1s_1s_8-30Hz,0.01153748312868732,4.635510109298308,529.3730152541439,True
sub-11,1s_2s_8-12Hz,0.009302477391883723,3.547270882284849,796.1795896144931,True
sub-11,1s_2s_13-20Hz,0.00933762032742359,3.843008911278828,786.3989062637947,True
sub-11,1s_2s_20-30Hz,0.009500583643581398,3.9223533365900183,819.487003316063,True
sub-11,1s_2s_8-30Hz,0.011662263726386485,4.645837773904293,537.0087914177483,True
sub-11,1s_3s_8-12Hz,0.009216107429685504,3.5682338441295833,784.2420766599155,True
sub-11,1s_3s_13-20Hz,0.009705966416472197,3.92165884098947,753.5939782030484,True
sub-11,1s_3s_20-30Hz,0.0094961724561754,3.958695244727994,793.058792418584,True
sub-11,1s_3s_8-30Hz,0.010783669362747142,4.386472756044823,624.4690273700821,True
sub-11,2s_0s_8-12Hz,0.004896751996013811,3.7820101470637004,1429.6399902929043,True
sub-11,2s_0s_13-20Hz,0.005241956939145006,4.312873285990294,1251.2762907369613,True
sub-11,2s_0s_20-30Hz,0.004477340911907425,3.77648635131929,1763.805015287,True
sub-11,2s_0s_8-30Hz,0.005920988823671147,4.70893961648302,1005.4064609200707,True
sub-11,2s_1s_8-12Hz,0.005119661648352968,3.9029677812026904,1306.0987176172791,True
sub-11,2s_1s_13-20Hz,0.00508182013532641,4.208696327821224,1337.7380684482287,True
sub-11,2s_1s_20-30Hz,0.004677578734740933,3.919728215475254,1656.5030707063688,True
sub-11,2s_1s_8-30Hz,0.006086162532214548,4.770170076573276,969.8565123031512,True
sub-11,2s_2s_8-12Hz,0.005260415096633953,4.033633150296433,1267.1161735293365,True
