channel_index,channel_name,mean_abs_weight,std_abs_weight,mean_signed_weight,mean_l2_weight,n_fold_values,mean_collapse_ratio,collapse_rate,mean_spatial_relative_delta
21,Pz,0.13473284996,0.03288966583338538,0.004500616759999999,0.13983190856,250,0.79,0.412,0.34551396776000004
28,O2,0.13387978564,0.02902249316548772,-0.01867992052,0.14046431804,250,0.79,0.412,0.34551396776000004
17,CP3,0.12133834256,0.022557098938778726,0.02098184508,0.14070680404000002,250,0.79,0.412,0.34551396776000004
15,T3,0.11859045724,0.02708797100298281,0.11266859556,0.12737342592,250,0.79,0.412,0.34551396776000004
18,CP4,0.11268007111999999,0.024531719260035615,0.0418570134,0.1296645488,250,0.79,0.412,0.34551396776000004
16,T4,0.11199501336,0.02066970103610691,0.01390789248,0.12631372691999998,250,0.79,0.412,0.34551396776000004
13,C3,0.11084341108,0.02539953863880763,0.05484999072,0.11794582027999999,250,0.79,0.412,0.34551396776000004
27,O1,0.10995736732,0.023588352855774493,0.04455320596,0.12210433928,250,0.79,0.412,0.34551396776000004
23,P4,0.10666489276,0.02829866083444109,-0.0797625444,0.12065004952,250,0.79,0.412,0.34551396776000004
22,P3,0.10538341712,0.023566173640488453,0.08991145319999999,0.11787483188,250,0.79,0.412,0.34551396776000004
2,Fz,0.10397985448,0.02319186989335662,-0.08971135456,0.1175675766,250,0.79,0.412,0.34551396776000004
7,FCz,0.09917990972,0.028687338447230884,0.08600504436,0.11323345448000001,250,0.79,0.412,0.34551396776000004
0,Fp1,0.09791964288,0.02538189770855587,-0.08059282672000001,0.11097086048,250,0.79,0.412,0.34551396776000004
4,F4,0.09587839916,0.01932813710434273,0.01695266084,0.10793427407999999,250,0.79,0.412,0.34551396776000004
24,T5,0.09554634616,0.025008657228958828,0.058903865879999996,0.10632864896,250,0.79,0.412,0.34551396776000004
14,C4,0.09321407924,0.026578198456371344,-0.06432082459999999,0.10595851516,250,0.79,0.412,0.34551396776000004
20,TP8,0.09211553924,0.028642032745945734,-0.0479867344,0.1096854064,250,0.79,0.412,0.34551396776000004
3,F3,0.08846138156,0.020164523753027096,0.02983751664,0.09792717315999999,250,0.79,0.412,0.34551396776000004
19,TP7,0.08710920588,0.022544428210261154,-0.03027741712,0.09933233728,250,0.79,0.412,0.34551396776000004
10,FT7,0.08542101936,0.021726977299390278,-0.04802335436,0.09918350664,250,0.79,0.412,0.34551396776000004
11,FT8,0.08437203832,0.024851878234132218,-0.00216597808,0.10014682236,250,0.79,0.412,0.34551396776000004
5,F7,0.08408239808000001,0.024023387863883926,0.07438739304,0.09734798456,250,0.79,0.412,0.34551396776000004
12,Cz,0.0817154932,0.02140316046793692,0.06783304304000001,0.09585808108,250,0.79,0.412,0.34551396776000004
26,Oz,0.08111465796,0.02053825529129233,0.042518957479999994,0.0887100086,250,0.79,0.412,0.34551396776000004
25,T6,0.07782973568,0.019158344837592246,-0.0457825476,0.09036828268,250,0.79,0.412,0.34551396776000004
1,Fp2,0.07182244944,0.017899669098247604,0.0539669374,0.08827167948,250,0.79,0.412,0.34551396776000004
6,F8,0.07155653688,0.018994551943918636,-0.019292937,0.07751779784,250,0.79,0.412,0.34551396776000004
9,FC4,0.06821955652,0.02622670680298121,-0.0463668586,0.08446740644,250,0.79,0.412,0.34551396776000004
8,FC3,0.04935364576,0.03460116365829195,0.0016331274799999999,0.05805240232,250,0.79,0.412,0.34551396776000004
