subject_id,channel_index,channel_name,mean_abs_weight,std_abs_weight,mean_signed_weight,mean_l2_weight,n_fold_values,mean_collapse_ratio,collapse_rate,mean_spatial_relative_delta
1,21,Pz,0.146103618,0.010660279166057043,0.016264894,0.14881418,5,0.75,0.2,0.17398860600000002
1,27,O1,0.13777509599999999,0.021166746389933905,0.073670848,0.146831346,5,0.75,0.2,0.17398860600000002
1,28,O2,0.13010910199999998,0.01603950053247201,-0.014093972,0.13316118999999998,5,0.75,0.2,0.17398860600000002
1,13,C3,0.127332016,0.022762181897452848,0.067149154,0.128819234,5,0.75,0.2,0.17398860600000002
1,17,CP3,0.121139748,0.007129800583429386,0.027577585999999998,0.13873439199999998,5,0.75,0.2,0.17398860600000002
1,16,T4,0.118895028,0.004354563085887036,0.00023034599999999968,0.13557558,5,0.75,0.2,0.17398860600000002
1,15,T3,0.11842410399999999,0.009561620485424005,0.11842410399999999,0.12909537,5,0.75,0.2,0.17398860600000002
1,0,Fp1,0.11805681999999999,0.009534474065851771,-0.093915058,0.128054726,5,0.75,0.2,0.17398860600000002
1,18,CP4,0.11362244399999999,0.0048822104193828,0.038281067999999994,0.13019356399999998,5,0.75,0.2,0.17398860600000002
1,2,Fz,0.10986833600000001,0.00903259135503926,-0.101502944,0.12195885799999999,5,0.75,0.2,0.17398860600000002
1,7,FCz,0.10508979199999999,0.007277943249694246,0.098776182,0.121799086,5,0.75,0.2,0.17398860600000002
1,24,T5,0.101451646,0.005003284120238426,0.066731454,0.113357452,5,0.75,0.2,0.17398860600000002
1,4,F4,0.099337552,0.014515832250870775,0.014263382,0.10891657800000001,5,0.75,0.2,0.17398860600000002
1,22,P3,0.098506786,0.012187053429075053,0.098034648,0.111132954,5,0.75,0.2,0.17398860600000002
1,23,P4,0.093154158,0.010459723581276892,-0.087340504,0.10633421400000001,5,0.75,0.2,0.17398860600000002
1,20,TP8,0.090938758,0.0028759363347299616,-0.052687884,0.10698513400000001,5,0.75,0.2,0.17398860600000002
1,14,C4,0.089021368,0.009261436860553552,-0.07652536,0.098186414,5,0.75,0.2,0.17398860600000002
1,19,TP7,0.08753992800000002,0.012539150877061814,-0.038127016,0.10302884400000001,5,0.75,0.2,0.17398860600000002
1,10,FT7,0.084556794,0.008661107743223725,-0.045915674000000004,0.097945132,5,0.75,0.2,0.17398860600000002
1,12,Cz,0.08341745,0.008559372611874073,0.08295113400000001,0.09945400200000001,5,0.75,0.2,0.17398860600000002
1,5,F7,0.081859708,0.0031279846778668762,0.078632306,0.094427834,5,0.75,0.2,0.17398860600000002
1,3,F3,0.08094289,0.007746585507134731,0.014407846000000002,0.09122714000000001,5,0.75,0.2,0.17398860600000002
1,11,FT8,0.080861472,0.006845862473437508,-0.004504442,0.095753882,5,0.75,0.2,0.17398860600000002
1,1,Fp2,0.080006336,0.008010651794637565,0.05531312000000001,0.096373138,5,0.75,0.2,0.17398860600000002
1,25,T6,0.076125546,0.005838820575636823,-0.06094708,0.087102148,5,0.75,0.2,0.17398860600000002
1,26,Oz,0.072746192,0.0072028732513574065,0.041420592,0.0773549,5,0.75,0.2,0.17398860600000002
1,6,F8,0.07131426199999999,0.009143110003613099,-0.021740076,0.074006306,5,0.75,0.2,0.17398860600000002
1,9,FC4,0.054426238,0.009953448733055793,-0.043417382000000004,0.06826714199999999,5,0.75,0.2,0.17398860600000002
1,8,FC3,0.028004438,0.006875729197595701,-0.0031558779999999995,0.033558411999999996,5,0.75,0.2,0.17398860600000002
10,21,Pz,0.144895124,0.01260139057950471,-0.00022724800000000004,0.14810728,5,0.7,0.4,0.199246638
10,17,CP3,0.141870436,0.022610130792078135,0.038087812,0.160604572,5,0.7,0.4,0.199246638
10,28,O2,0.133389942,0.011671597918807853,-0.023203514,0.13709386399999998,5,0.7,0.4,0.199246638
10,15,T3,0.129653492,0.008487868560155131,0.12674704399999998,0.139326032,5,0.7,0.4,0.199246638
10,16,T4,0.124595906,0.005032766666777818,0.024653009999999996,0.14165936399999998,5,0.7,0.4,0.199246638
10,27,O1,0.11776983,0.012821923941366982,0.046603478,0.128660124,5,0.7,0.4,0.199246638
10,22,P3,0.116673272,0.013379992220458133,0.116673272,0.126163588,5,0.7,0.4,0.199246638
10,18,CP4,0.11208800999999999,0.0059373068687158135,0.045487458,0.12762715600000002,5,0.7,0.4,0.199246638
10,2,Fz,0.110622662,0.007071072207068028,-0.10822457599999999,0.122888976,5,0.7,0.4,0.199246638
10,0,Fp1,0.10878570800000001,0.005876391002066661,-0.097588538,0.124004936,5,0.7,0.4,0.199246638
10,24,T5,0.10683507,0.01617262932828487,0.063107284,0.1228669,5,0.7,0.4,0.199246638
10,19,TP7,0.096789176,0.011934208375729418,-0.024177566,0.105497818,5,0.7,0.4,0.199246638
10,13,C3,0.093511628,0.020074007950548138,0.061634148,0.097126144,5,0.7,0.4,0.199246638
10,4,F4,0.09344981999999999,0.016169676853229002,0.0030176360000000006,0.10692879200000001,5,0.7,0.4,0.199246638
10,14,C4,0.092349664,0.008259256424299349,-0.075235048,0.105994916,5,0.7,0.4,0.199246638
10,7,FCz,0.090257468,0.015962818451361275,0.08257669599999999,0.10455671200000001,5,0.7,0.4,0.199246638
10,5,F7,0.09000394,0.007458660466162804,0.088738698,0.103706374,5,0.7,0.4,0.199246638
10,3,F3,0.08912926,0.008571261109442996,0.027086842,0.097387218,5,0.7,0.4,0.199246638
10,23,P4,0.08741546800000001,0.01641971578336909,-0.08029807200000001,0.10126467400000001,5,0.7,0.4,0.199246638
10,10,FT7,0.083903142,0.005870327030104033,-0.057539506,0.095342902,5,0.7,0.4,0.199246638
10,11,FT8,0.081112038,0.00392376818185912,-0.0026662319999999997,0.095265698,5,0.7,0.4,0.199246638
10,6,F8,0.078524246,0.0008956491680228344,-0.020038952000000002,0.08628663,5,0.7,0.4,0.199246638
10,1,Fp2,0.07694074399999999,0.004437613821529541,0.059968036,0.097771742,5,0.7,0.4,0.199246638
10,25,T6,0.076228306,0.005845583136610923,-0.04222273,0.08378930600000001,5,0.7,0.4,0.199246638
10,20,TP8,0.075981652,0.012572683667895655,-0.036661642,0.089622352,5,0.7,0.4,0.199246638
10,26,Oz,0.06633511,0.011441335351550974,0.039492084,0.074371818,5,0.7,0.4,0.199246638
10,9,FC4,0.061533484000000006,0.00349284370979865,-0.060868820000000004,0.077586622,5,0.7,0.4,0.199246638
