pretrained_mode,strategy,mean_accuracy,std_accuracy,mean_accuracy_percent,std_accuracy_percent,mean_balanced_accuracy,std_balanced_accuracy,mean_balanced_accuracy_percent,std_balanced_accuracy_percent,mean_confidence,mean_normalized_prediction_entropy,collapse_rate,n_folds_total,n_subjects
from_pretrained,new,0.559,0.15569509900899806,55.9,15.5695099008998,0.559,0.15569509900899806,55.9,15.5695099008998,0.57990055544,0.9226027016,0.424,250,50
