subject_id,dimension,hedges_g,rank_biserial,difference_right_minus_left,permutation_p,bh_q,correction
2,19,-0.3126930173880008,-0.19999999,-0.00070394063,0.33233383308345826,0.9985007496251874,BH across 64 dimensions within subject
2,20,-0.1139799259309606,-0.16500002,-0.0004325672,0.7411294352823589,0.9985007496251874,BH across 64 dimensions within subject
2,21,0.3200485260974769,0.15999997,0.0015862689,0.3023488255872064,0.9985007496251874,BH across 64 dimensions within subject
2,22,-0.08805412926027435,-0.065,-0.00039497414,0.7641179410294853,0.9985007496251874,BH across 64 dimensions within subject
2,23,-0.39848979998761896,-0.245,-0.0012558663,0.2128935532233883,0.9985007496251874,BH across 64 dimensions within subject
2,24,-0.4057973892087879,-0.22000003,-0.0020913067,0.1839080459770115,0.9985007496251874,BH across 64 dimensions within subject
2,25,-0.2536754225793854,-0.11500001,-0.0013153865,0.4287856071964018,0.9985007496251874,BH across 64 dimensions within subject
2,26,0.07749536729249264,0.03999996,0.0003713722,0.8030984507746127,0.9985007496251874,BH across 64 dimensions within subject
2,27,-0.03445680357904386,-0.065,-0.00015131198,0.9185407296351824,0.9985007496251874,BH across 64 dimensions within subject
2,28,-0.06911023865582602,-0.07999998,-0.00023208372,0.8220889555222389,0.9985007496251874,BH across 64 dimensions within subject
2,29,0.26237411267238964,0.265,0.0010328908,0.39280359820089955,0.9985007496251874,BH across 64 dimensions within subject
2,30,-0.4058436168339229,-0.17500001,-0.002422057,0.18690654672663667,0.9985007496251874,BH across 64 dimensions within subject
2,31,0.09541210273958318,0.14999998,0.00044164935,0.7821089455272364,0.9985007496251874,BH across 64 dimensions within subject
2,32,-0.19013249921445088,-0.07999998,-0.000860611,0.5482258870564718,0.9985007496251874,BH across 64 dimensions within subject
2,33,-0.0643867858894952,-0.045000017,-0.0002494068,0.8460769615192404,0.9985007496251874,BH across 64 dimensions within subject
2,34,-0.36797002861449746,-0.20999998,-0.0011677465,0.24087956021989004,0.9985007496251874,BH across 64 dimensions within subject
2,35,0.20745552241719653,0.08500004,0.00085743517,0.5022488755622189,0.9985007496251874,BH across 64 dimensions within subject
2,36,-0.06790043124835524,-0.024999976,-0.00028258935,0.8275862068965517,0.9985007496251874,BH across 64 dimensions within subject
2,37,-0.13250674206952354,0.03999996,-0.00048936205,0.663168415792104,0.9985007496251874,BH across 64 dimensions within subject
2,38,-0.12356031386515269,-0.06999999,-0.00031662872,0.7126436781609196,0.9985007496251874,BH across 64 dimensions within subject
2,39,0.21545902727584462,0.08000004,0.0007826816,0.4767616191904048,0.9985007496251874,BH across 64 dimensions within subject
2,40,0.1968655318283655,0.110000014,0.0008882445,0.5357321339330335,0.9985007496251874,BH across 64 dimensions within subject
2,41,-0.026158417679807845,-0.024999976,-0.00010841922,0.9375312343828086,0.9985007496251874,BH across 64 dimensions within subject
2,42,0.22069802554666942,0.18499994,0.00089511974,0.4702648675662169,0.9985007496251874,BH across 64 dimensions within subject
2,43,0.08159374441507786,0.14499998,0.00029293774,0.8045977011494253,0.9985007496251874,BH across 64 dimensions within subject
2,44,-0.1274468350634001,-0.07999998,-0.0004202912,0.6866566716641679,0.9985007496251874,BH across 64 dimensions within subject
2,45,0.010525772144337859,0.029999971,4.3439853e-05,0.9690154922538731,0.9985007496251874,BH across 64 dimensions within subject
2,46,-0.4673583162079924,-0.31,-0.0016983121,0.13343328335832083,0.9985007496251874,BH across 64 dimensions within subject
2,47,-0.1809707543320287,-0.19,-0.0011297055,0.5647176411794103,0.9985007496251874,BH across 64 dimensions within subject
2,48,0.10095794742055325,0.06500006,0.00039805355,0.7406296851574213,0.9985007496251874,BH across 64 dimensions within subject
2,49,0.03574428035206498,0.01999998,0.00014750869,0.9120439780109945,0.9985007496251874,BH across 64 dimensions within subject
2,50,0.11468586483388439,0.049999952,0.00056161545,0.7191404297851074,0.9985007496251874,BH across 64 dimensions within subject
2,51,0.14628420927568378,0.024999976,0.0008445501,0.6431784107946027,0.9985007496251874,BH across 64 dimensions within subject
2,52,0.6133967449110495,0.385,0.0018782439,0.053973013493253376,0.8715642178910544,BH across 64 dimensions within subject
2,53,-0.6188807654247311,-0.34500003,-0.0022693684,0.0544727636181909,0.8715642178910544,BH across 64 dimensions within subject
2,54,0.7207476999539789,0.38,0.0023770714,0.025487256371814093,0.8715642178910544,BH across 64 dimensions within subject
2,55,-0.00265195867088114,0.004999995,-1.5180558e-05,0.9910044977511244,0.9985007496251874,BH across 64 dimensions within subject
2,56,-0.20192653314759235,-0.01999998,-0.0008599748,0.5242378810594702,0.9985007496251874,BH across 64 dimensions within subject
2,57,-0.0873864637943698,-0.089999974,-0.0003886493,0.7726136931534233,0.9985007496251874,BH across 64 dimensions within subject
2,58,0.3894031479364835,0.20000005,0.001967573,0.21639180409795103,0.9985007496251874,BH across 64 dimensions within subject
2,59,0.4007450306306393,0.26999998,0.0015952429,0.19390304847576212,0.9985007496251874,BH across 64 dimensions within subject
2,60,-0.01869441260145868,-0.00999999,-0.00010981085,0.9580209895052474,0.9985007496251874,BH across 64 dimensions within subject
2,61,-0.16205143688816384,-0.18,-0.0005683508,0.5942028985507246,0.9985007496251874,BH across 64 dimensions within subject
2,62,0.03082498513026639,0.00999999,0.00013595592,0.9170414792603698,0.9985007496251874,BH across 64 dimensions within subject
2,63,-0.24454890482388683,-0.11500001,-0.001246444,0.44377811094452774,0.9985007496251874,BH across 64 dimensions within subject
3,0,0.9656807299479372,0.5,0.0038530282,0.004497751124437781,0.255872063968016,BH across 64 dimensions within subject
3,1,-0.21076079930055028,-0.065,-0.00077536143,0.4962518740629685,0.7164417791104447,BH across 64 dimensions within subject
3,2,0.14393738485168292,0.09000003,0.00080626784,0.6446776611694153,0.8420279656090321,BH across 64 dimensions within subject
3,3,0.13592451553148974,0.08500004,0.00050763413,0.6616691654172914,0.846936531734133,BH across 64 dimensions within subject
3,4,-0.2992989485922094,-0.16000003,-0.0011434135,0.35082458770614694,0.6292853573213393,BH across 64 dimensions within subject
3,5,0.27982263378526456,0.13,0.0010656659,0.3598200899550225,0.6292853573213393,BH across 64 dimensions within subject
3,6,0.5364360801747001,0.29999995,0.002059007,0.09145427286356822,0.44777611194402794,BH across 64 dimensions within subject
3,7,0.2711237529856353,0.14499998,0.0012745743,0.39030484757621187,0.6292853573213393,BH across 64 dimensions within subject
3,8,0.09648213603918082,0.06500006,0.0003136634,0.7461269365317341,0.8894600318888175,BH across 64 dimensions within subject
3,9,0.6972688310302326,0.38,0.004052199,0.031984007996002,0.3078460769615192,BH across 64 dimensions within subject
3,10,-0.46874160329957376,-0.26999998,-0.0021945524,0.14742628685657172,0.5181409295352324,BH across 64 dimensions within subject
3,11,0.05234269679620723,0.01999998,0.0002051281,0.8755622188905547,0.8894600318888175,BH across 64 dimensions within subject
3,12,-0.2844940543184864,-0.19999999,-0.0015001176,0.3638180909545227,0.6292853573213393,BH across 64 dimensions within subject
3,13,0.5380295137751727,0.33000004,0.0028635324,0.09295352323838081,0.44777611194402794,BH across 64 dimensions within subject
3,14,-0.31601438669603915,-0.19999999,-0.0012180095,0.3188405797101449,0.6180439192168621,BH across 64 dimensions within subject
3,15,0.34728515522354586,0.20000005,0.0011310766,0.2893553223388306,0.5973787299898439,BH across 64 dimensions within subject
3,16,-0.3751958869375148,-0.19,-0.0014507237,0.21839080459770116,0.5181409295352324,BH across 64 dimensions within subject
3,17,0.4105337499728238,0.20500004,0.0019385633,0.18490754622688654,0.5181409295352324,BH across 64 dimensions within subject
3,18,0.0628200144886914,0.049999952,0.0003123167,0.8585707146426786,0.8894600318888175,BH across 64 dimensions within subject
3,19,0.07306446731160672,0.044999957,0.00024535187,0.8175912043978011,0.8894600318888175,BH across 64 dimensions within subject
3,20,-0.6339593516338872,-0.325,-0.0028284476,0.0384807596201899,0.3078460769615192,BH across 64 dimensions within subject
3,21,-0.32029164211433,-0.245,-0.0013367182,0.2993503248375812,0.5987006496751625,BH across 64 dimensions within subject
3,22,-0.37820086015589943,-0.22500002,-0.0017398987,0.22288855572213892,0.5181409295352324,BH across 64 dimensions within subject
3,23,-0.062203782461772814,0.0,-0.0002591801,0.8505747126436781,0.8894600318888175,BH across 64 dimensions within subject
3,24,-0.8248720609724084,-0.445,-0.0044417726,0.01199400299850075,0.255872063968016,BH across 64 dimensions within subject
3,25,0.08737913386791611,0.110000014,0.00051441416,0.7801099450274862,0.8894600318888175,BH across 64 dimensions within subject
3,26,0.02811651027076743,0.049999952,0.00017750253,0.9420289855072463,0.9420289855072463,BH across 64 dimensions within subject
3,27,0.10715985359106023,0.120000005,0.0005259989,0.7376311844077961,0.8894600318888175,BH across 64 dimensions within subject
3,28,0.4372166490552972,0.265,0.002189373,0.16941529235382308,0.5181409295352324,BH across 64 dimensions within subject
3,29,0.3110274163858581,0.15499997,0.0013587568,0.328335832083958,0.6180439192168621,BH across 64 dimensions within subject
3,30,-0.8772080581958922,-0.45499998,-0.005241081,0.00849575212393803,0.255872063968016,BH across 64 dimensions within subject
3,31,0.40667617026427105,0.245,0.0017780042,0.1934032983508246,0.5181409295352324,BH across 64 dimensions within subject
3,32,-0.7477956885139988,-0.36,-0.0043278867,0.025487256371814093,0.3078460769615192,BH across 64 dimensions within subject
3,33,-0.349572861475717,-0.16000003,-0.0015034708,0.24087956021989004,0.5181409295352324,BH across 64 dimensions within subject
3,34,0.18189066371463905,0.044999957,0.00060300215,0.5757121439280359,0.767616191904048,BH across 64 dimensions within subject
3,35,-0.21492137269919315,-0.09500003,-0.0008881064,0.5037481259370314,0.7164417791104447,BH across 64 dimensions within subject
3,36,-0.37276648358911735,-0.15499997,-0.0018619001,0.24287856071964017,0.5181409295352324,BH across 64 dimensions within subject
3,37,-0.08521365717962869,-0.11500001,-0.0005108437,0.7946026986506747,0.8894600318888175,BH across 64 dimensions within subject
3,38,0.6542941523560254,0.40499997,0.0019710013,0.044977511244377814,0.3140248057789287,BH across 64 dimensions within subject
3,39,0.18820830753692583,0.09000003,0.000871832,0.553223388305847,0.7533254649271108,BH across 64 dimensions within subject
3,40,0.41134620870116184,0.36,0.0025634128,0.1874062968515742,0.5181409295352324,BH across 64 dimensions within subject
3,41,0.1857535065644385,0.15999997,0.00092758983,0.5332333833083458,0.7418899246029159,BH across 64 dimensions within subject
3,42,0.064211341695802,0.004999995,0.00030460116,0.8380809595202399,0.8894600318888175,BH across 64 dimensions within subject
3,43,0.3709444909638539,0.20000005,0.001325528,0.2413793103448276,0.5181409295352324,BH across 64 dimensions within subject
3,44,-0.6964353937586985,-0.365,-0.002551987,0.037481259370314844,0.3078460769615192,BH across 64 dimensions within subject
3,45,-0.049288756864885416,0.0,-0.00021951145,0.8695652173913043,0.8894600318888175,BH across 64 dimensions within subject
3,46,-0.501047891877032,-0.305,-0.0021280234,0.10444777611194403,0.44777611194402794,BH across 64 dimensions within subject
3,47,-0.5150457095795568,-0.265,-0.0027323742,0.10494752623688156,0.44777611194402794,BH across 64 dimensions within subject
3,48,-0.0849210398977347,0.004999995,-0.00033192302,0.7816091954022989,0.8894600318888175,BH across 64 dimensions within subject
3,49,-0.11439501082475152,-0.22500002,-0.0006742866,0.7186406796601699,0.8894600318888175,BH across 64 dimensions within subject
3,50,-0.215670644754889,-0.120000005,-0.0012375865,0.48575712143928035,0.7164417791104447,BH across 64 dimensions within subject
3,51,0.6161145571957111,0.41499996,0.0039697364,0.053973013493253376,0.3140248057789287,BH across 64 dimensions within subject
3,52,0.4592962795494438,0.26999998,0.001802926,0.14392803598200898,0.5181409295352324,BH across 64 dimensions within subject
3,53,-0.7792774186339699,-0.43,-0.002597033,0.01649175412293853,0.2638680659670165,BH across 64 dimensions within subject
3,54,-0.06528578600969642,-0.00999999,-0.0002657653,0.84007996001999,0.8894600318888175,BH across 64 dimensions within subject
3,55,0.27186169063314225,0.08000004,0.0017853025,0.3933033483258371,0.6292853573213393,BH across 64 dimensions within subject
3,56,-0.46795051932643666,-0.25,-0.0015380887,0.13893053473263367,0.5181409295352324,BH across 64 dimensions within subject
3,57,-0.23628089148150358,-0.22000003,-0.0012185299,0.4452773613193403,0.6800409319149948,BH across 64 dimensions within subject
3,58,0.6106087227633614,0.31500006,0.002298309,0.049475262368815595,0.3140248057789287,BH across 64 dimensions within subject
3,59,0.38355090597640223,0.17999995,0.0016554603,0.22438780609695153,0.5181409295352324,BH across 64 dimensions within subject
3,60,0.28249930201308837,0.21000004,0.0015889991,0.3748125937031484,0.6292853573213393,BH across 64 dimensions within subject
3,61,-0.3849074640924356,-0.255,-0.0011323034,0.22088955522238882,0.5181409295352324,BH across 64 dimensions within subject
3,62,-0.23864101569018425,-0.14999998,-0.0010064784,0.44627686156921537,0.6800409319149948,BH across 64 dimensions within subject
3,63,-0.37901807259760134,-0.22500002,-0.0020356078,0.23588205897051473,0.5181409295352324,BH across 64 dimensions within subject
4,0,-0.46521049011771787,-0.27999997,-0.0017418563,0.12843578210894552,0.9610194902548725,BH across 64 dimensions within subject
4,1,0.2517318682192987,0.15499997,0.0008256077,0.40679660169915044,0.9610194902548725,BH across 64 dimensions within subject
4,2,-0.30744865069561333,-0.19999999,-0.0011959542,0.3168415792103948,0.9610194902548725,BH across 64 dimensions within subject
4,3,-0.036453843758616856,0.00999999,-0.00013688882,0.895552223888056,0.9610194902548725,BH across 64 dimensions within subject
4,4,0.24672230352764807,0.13999999,0.00088667497,0.4337831084457771,0.9610194902548725,BH across 64 dimensions within subject
4,5,0.1996254189748819,0.044999957,0.00075557834,0.5282358820589705,0.9610194902548725,BH across 64 dimensions within subject
4,6,-0.17398151316164662,-0.08499998,-0.0006524003,0.552223888055972,0.9610194902548725,BH across 64 dimensions within subject
4,7,-0.674981449890505,-0.39999998,-0.0026729456,0.029985007496251874,0.95952023988006,BH across 64 dimensions within subject
4,8,-0.4084171815910318,-0.14999998,-0.0011653467,0.18590704647676162,0.9610194902548725,BH across 64 dimensions within subject
4,9,-0.048648139380471044,-0.050000012,-0.00020952802,0.8700649675162418,0.9610194902548725,BH across 64 dimensions within subject
4,10,0.23365264530020524,0.120000005,0.0011070801,0.4657671164417791,0.9610194902548725,BH across 64 dimensions within subject
4,11,0.273069712094516,0.16499996,0.0011200896,0.35582208895552225,0.9610194902548725,BH across 64 dimensions within subject
4,12,-0.02932071183902698,0.054999948,-0.00014346745,0.9090454772613693,0.9610194902548725,BH across 64 dimensions within subject
4,13,-0.018737561395019857,0.034999967,-8.178246e-05,0.952023988005997,0.9610194902548725,BH across 64 dimensions within subject
4,14,0.1160227303392558,0.054999948,0.00037955504,0.7166416791604198,0.9610194902548725,BH across 64 dimensions within subject
4,15,0.06868216990767376,0.054999948,0.00028639042,0.8095952023988006,0.9610194902548725,BH across 64 dimensions within subject
4,16,0.3962228596081406,0.18499994,0.0018172655,0.2223888055972014,0.9610194902548725,BH across 64 dimensions within subject
4,17,0.19888390039522807,0.14999998,0.00090497686,0.5217391304347826,0.9610194902548725,BH across 64 dimensions within subject
4,18,-0.11892643235569116,-0.014999986,-0.00057411415,0.6986506746626686,0.9610194902548725,BH across 64 dimensions within subject
4,19,-0.33591175812082846,-0.22500002,-0.00094251503,0.28835582208895555,0.9610194902548725,BH across 64 dimensions within subject
4,20,0.04489795589756153,-0.06999999,0.00015957374,0.889055472263868,0.9610194902548725,BH across 64 dimensions within subject
4,21,-0.3175310470034263,-0.22000003,-0.0017653476,0.29985007496251875,0.9610194902548725,BH across 64 dimensions within subject
4,22,-0.05613955555961717,-0.04000002,-0.00022695982,0.8460769615192404,0.9610194902548725,BH across 64 dimensions within subject
4,23,0.4024396917097134,0.20500004,0.0012524999,0.1809095452273863,0.9610194902548725,BH across 64 dimensions within subject
4,24,0.04873356517823551,0.06500006,0.0002334807,0.8840579710144928,0.9610194902548725,BH across 64 dimensions within subject
4,25,-0.2294933201013137,-0.11500001,-0.0010994608,0.4572713643178411,0.9610194902548725,BH across 64 dimensions within subject
4,26,-0.3275480644816676,-0.22000003,-0.0015586985,0.30834582708645675,0.9610194902548725,BH across 64 dimensions within subject
4,27,0.11515334718287659,0.034999967,0.00052929204,0.6996501749125438,0.9610194902548725,BH across 64 dimensions within subject
4,28,-0.24494735362739106,-0.14499998,-0.000924435,0.4362818590704648,0.9610194902548725,BH across 64 dimensions within subject
4,29,0.2046790908090983,0.09000003,0.000859878,0.5067466266866567,0.9610194902548725,BH across 64 dimensions within subject
4,30,0.04931222784361231,0.014999986,0.00026367116,0.8745627186406797,0.9610194902548725,BH across 64 dimensions within subject
4,31,0.11138409468434442,0.06500006,0.000514869,0.7106446776611695,0.9610194902548725,BH across 64 dimensions within subject
4,32,0.36345525758958924,0.16999996,0.0016081813,0.2608695652173913,0.9610194902548725,BH across 64 dimensions within subject
4,33,0.10838172824208099,-0.035000026,0.0003931839,0.7656171914042978,0.9610194902548725,BH across 64 dimensions within subject
4,34,0.3192353854087107,0.17999995,0.0007940248,0.31634182908545727,0.9610194902548725,BH across 64 dimensions within subject
4,35,0.25124294270561376,0.13999999,0.0010653613,0.431784107946027,0.9610194902548725,BH across 64 dimensions within subject
4,36,-0.012997954046075948,-0.089999974,-5.1070005e-05,0.9590204897551224,0.9610194902548725,BH across 64 dimensions within subject
4,37,0.15716656393014725,0.125,0.0005956249,0.607696151924038,0.9610194902548725,BH across 64 dimensions within subject
4,38,-0.04659639861603089,-0.089999974,-0.00014544372,0.8825587206396801,0.9610194902548725,BH across 64 dimensions within subject
4,39,-0.07238862497833964,0.004999995,-0.00029320223,0.8145927036481759,0.9610194902548725,BH across 64 dimensions within subject
4,40,-0.041990441710965505,-0.06999999,-0.00019648299,0.8895552223888056,0.9610194902548725,BH across 64 dimensions within subject
4,41,-0.12457975964763751,-0.07999998,-0.0004162481,0.704647676161919,0.9610194902548725,BH across 64 dimensions within subject
4,42,-0.37672313901313076,-0.27999997,-0.0017140778,0.23788105947026486,0.9610194902548725,BH across 64 dimensions within subject
4,43,-0.21951957116150803,-0.100000024,-0.0006468362,0.4852573713143428,0.9610194902548725,BH across 64 dimensions within subject
