dataset_name,subject_id,fold_id,channel_index,channel_name,abs_mean_weight,signed_mean_weight,l2_weight,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed
Liu2024_SourceMAT,1,4,11,FT8,0.09471723,-0.03240774,0.1005362,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,4,12,Cz,0.07454583,0.02091756,0.082739,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,4,13,C3,0.12126458,0.08827215,0.13052192,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,4,14,C4,0.09763327,-0.00838741,0.11708277,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,4,15,T7,0.11309639,0.09229241,0.12339302,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,4,16,T8,0.0744388,-0.01460605,0.08187632,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,4,17,CP3,0.07748321,-0.07436489,0.09452813,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,4,18,CP4,0.1131582,0.05552474,0.13122874,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,4,19,TP7,0.0973048,-0.00824937,0.10361543,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,4,20,TP8,0.10771492,-0.01935621,0.11550456,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,4,21,Pz,0.13454495,0.040225,0.14665546,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,4,22,P3,0.06938441,-0.04732862,0.07291009,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,4,23,P4,0.08135711,0.01039141,0.09320872,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,4,24,P7,0.11034006,0.02349002,0.12265955,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,4,25,P8,0.08214337,-0.00034702,0.10194839,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,4,26,Oz,0.08499913,-0.02546471,0.09492896,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,4,27,O1,0.04695319,0.03115025,0.05352851,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,4,28,O2,0.11389109,0.00639039,0.12430796,0.375,0.375,"[5, 3]",0.625,False,0.00215399,0.0002,0.00184326,True
Liu2024_SourceMAT,1,5,0,Fp1,0.11366678,0.11366678,0.12295149,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,1,Fp2,0.09132005,-0.06994335,0.09835563,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,2,Fz,0.07272587,0.06722127,0.09433777,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,3,F3,0.04223626,-0.02441334,0.04880511,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,4,F4,0.04292784,0.03717996,0.05687295,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,5,F7,0.08733893,0.03345042,0.09394702,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,6,F8,0.10058988,0.02757944,0.10920887,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,7,FCz,0.11529329,0.070818,0.12333665,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,8,FC3,0.1176303,0.01799026,0.11919864,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,9,FC4,0.16235629,-0.00398154,0.16327493,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,10,FT7,0.12483808,0.04660082,0.13297787,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,11,FT8,0.09449522,-0.02957229,0.09934276,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,12,Cz,0.07768071,0.02346599,0.08530862,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,13,C3,0.11961862,0.08856379,0.12898506,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,14,C4,0.09549464,-0.00575472,0.11562418,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,15,T7,0.11312149,0.09121199,0.12294334,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,16,T8,0.07175362,-0.01235195,0.07974008,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,17,CP3,0.07757916,-0.0736011,0.09429771,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,18,CP4,0.11541285,0.05704336,0.13392031,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,19,TP7,0.0958446,-0.00894142,0.10255182,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,20,TP8,0.10807697,-0.02175212,0.1160785,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,21,Pz,0.13408887,0.04183476,0.14623685,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,22,P3,0.06767093,-0.04724177,0.07216755,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,23,P4,0.08165245,0.01045721,0.0941301,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,24,P7,0.11047687,0.02229376,0.12400851,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,25,P8,0.08266439,-0.00017801,0.10257532,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,26,Oz,0.08407545,-0.02653525,0.09290987,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,27,O1,0.04622866,0.02972532,0.05204351,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,1,5,28,O2,0.11415434,0.00527352,0.12515128,0.625,0.625,"[5, 3]",0.625,False,0.03210012,0.00468588,0.02746954,True
Liu2024_SourceMAT,2,1,0,Fp1,0.11365385,0.11365385,0.12298149,0.5,0.5,"[2, 6]",0.75,False,0.03133195,0.00458137,0.02681218,True
Liu2024_SourceMAT,2,1,1,Fp2,0.08696702,-0.06905599,0.09498889,0.5,0.5,"[2, 6]",0.75,False,0.03133195,0.00458137,0.02681218,True
Liu2024_SourceMAT,2,1,2,Fz,0.06950107,0.06779014,0.09139016,0.5,0.5,"[2, 6]",0.75,False,0.03133195,0.00458137,0.02681218,True
