dataset_name,subject_id,fold_id,channel_index,channel_name,abs_mean_weight,signed_mean_weight,l2_weight,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed
Liu2024_SourceMAT,1,1,0,Fp1,0.11273859,0.11273859,0.12338393,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,1,Fp2,0.09310479,-0.06221231,0.09744108,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,2,Fz,0.07507404,0.06430823,0.0891521,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,3,F3,0.03859319,-0.02065575,0.04411471,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,4,F4,0.03838661,0.03838661,0.05679485,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,5,F7,0.09808415,0.03825691,0.10796043,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,6,F8,0.10342745,0.02937026,0.11143491,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,7,FCz,0.11448019,0.07743094,0.12449741,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,8,FC3,0.11695978,0.02037019,0.12060051,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,9,FC4,0.15536325,-0.0061532,0.15706715,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,10,FT7,0.12931234,0.0504502,0.13776584,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,11,FT8,0.08806106,-0.04104533,0.09765976,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,12,Cz,0.07496013,0.02322009,0.08323534,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,13,C3,0.11583629,0.09196535,0.12444791,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,14,C4,0.09601203,0.00061897,0.11789367,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,15,T7,0.10706297,0.09087493,0.1164135,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,16,T8,0.06593511,-0.01030232,0.0761149,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,17,CP3,0.08373836,-0.07512692,0.09561684,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,18,CP4,0.11572236,0.06028219,0.13480262,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,19,TP7,0.08484448,-0.01636561,0.09370375,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
Liu2024_SourceMAT,1,1,20,TP8,0.11183222,-0.02796055,0.12417055,0.75,0.75,"[2, 6]",0.75,False,0.138685,0.02457824,0.11867908,True
