subject_id,channel_index,channel_name,mean_abs_weight,std_abs_weight,mean_signed_weight,mean_l2_weight,n_fold_values,mean_collapse_ratio,collapse_rate,mean_spatial_relative_delta
1,27,O1,0.142207306,0.03840122854766667,0.080920192,0.15366333999999998,5,0.775,0.2,0.368371656
1,21,Pz,0.133614318,0.02114786253913666,0.01987391,0.140200572,5,0.775,0.2,0.368371656
1,16,T4,0.125423918,0.009598213637689035,-0.009317074,0.153192148,5,0.775,0.2,0.368371656
1,13,C3,0.12291243999999998,0.021101666630099387,0.050814632000000005,0.12778275,5,0.775,0.2,0.368371656
1,15,T3,0.11854420800000001,0.014010363798337639,0.11854420800000001,0.130100524,5,0.775,0.2,0.368371656
1,28,O2,0.11750260400000001,0.03642502685017446,-0.0038203840000000005,0.125297034,5,0.775,0.2,0.368371656
1,4,F4,0.114305968,0.031433349695067815,0.008621876,0.131898456,5,0.775,0.2,0.368371656
1,17,CP3,0.11145960800000002,0.019248600869978053,0.022615756,0.130905114,5,0.775,0.2,0.368371656
1,19,TP7,0.111059892,0.06017858900817108,-0.04988101,0.123403036,5,0.775,0.2,0.368371656
1,0,Fp1,0.107432978,0.018591806364743585,-0.08455433400000001,0.116951422,5,0.775,0.2,0.368371656
1,18,CP4,0.105361788,0.01715497441217474,0.04404932,0.12933441399999998,5,0.775,0.2,0.368371656
1,7,FCz,0.10378404000000001,0.007663397038578906,0.09763937,0.12495658000000001,5,0.775,0.2,0.368371656
1,22,P3,0.10238557,0.01786209042984471,0.06880198,0.11636256599999999,5,0.775,0.2,0.368371656
1,2,Fz,0.100587418,0.019589096705211292,-0.07100711,0.11178462199999999,5,0.775,0.2,0.368371656
1,24,T5,0.096502916,0.024607800964184707,0.051842946,0.11004775600000001,5,0.775,0.2,0.368371656
1,23,P4,0.09296987599999999,0.026183430703224896,-0.074158154,0.10899614399999999,5,0.775,0.2,0.368371656
1,14,C4,0.09144867799999999,0.03217867388565865,-0.066880246,0.104714076,5,0.775,0.2,0.368371656
1,10,FT7,0.08622038800000001,0.010866750858834024,-0.01109187,0.10530815,5,0.775,0.2,0.368371656
1,20,TP8,0.08408739600000001,0.006113563736469922,-0.038187642,0.0993763,5,0.775,0.2,0.368371656
1,12,Cz,0.08375666200000001,0.009149743262803612,0.07758398400000001,0.101684522,5,0.775,0.2,0.368371656
1,26,Oz,0.081847486,0.004180510588819266,0.023964390000000002,0.08606451600000001,5,0.775,0.2,0.368371656
1,3,F3,0.07809163599999999,0.013165876797286612,-0.0007293979999999992,0.089944346,5,0.775,0.2,0.368371656
1,9,FC4,0.072591242,0.027476386834137598,-0.03785699,0.09026341200000002,5,0.775,0.2,0.368371656
1,1,Fp2,0.072335092,0.02060032578134797,0.052134542000000006,0.086164286,5,0.775,0.2,0.368371656
1,5,F7,0.07137940400000001,0.017053090516149266,0.06461538,0.08198905199999999,5,0.775,0.2,0.368371656
1,11,FT8,0.06938759800000001,0.018889840598572294,-0.011985194000000001,0.084200118,5,0.775,0.2,0.368371656
1,25,T6,0.069335386,0.016338447937404584,-0.055563982,0.08329573800000001,5,0.775,0.2,0.368371656
1,6,F8,0.06411142,0.018568117860724334,-0.009232466,0.068481732,5,0.775,0.2,0.368371656
1,8,FC3,0.048205939999999996,0.02871145374328771,-0.010811246,0.057566322,5,0.775,0.2,0.368371656
10,17,CP3,0.143071176,0.02996912838613145,0.038675066,0.16586080600000003,5,0.725,0.4,0.605741812
10,15,T3,0.14282653399999998,0.019987533953140145,0.09961953,0.14942667599999998,5,0.725,0.4,0.605741812
10,21,Pz,0.136298842,0.02332736302171808,-0.0008843519999999997,0.14714379,5,0.725,0.4,0.605741812
10,22,P3,0.123995904,0.03230903346237905,0.10530168200000001,0.132833922,5,0.725,0.4,0.605741812
10,28,O2,0.12101082599999999,0.024384483031240998,-0.021729228,0.128621918,5,0.725,0.4,0.605741812
10,14,C4,0.11681813199999999,0.029382173252737273,-0.08524053000000001,0.14088250200000002,5,0.725,0.4,0.605741812
10,18,CP4,0.114185546,0.012170724346740006,0.039279956000000005,0.13206695200000002,5,0.725,0.4,0.605741812
10,16,T4,0.111379992,0.03188340198641874,0.021287852000000003,0.125422584,5,0.725,0.4,0.605741812
10,27,O1,0.10805499999999998,0.013635040697071645,0.028482444000000003,0.1191635,5,0.725,0.4,0.605741812
10,8,FC3,0.103405508,0.09669081442515425,-0.049323648,0.12418886999999998,5,0.725,0.4,0.605741812
10,10,FT7,0.101077912,0.020602802543722543,-0.036718222,0.12077342799999999,5,0.725,0.4,0.605741812
10,9,FC4,0.10058573600000001,0.05460008439903073,-0.009126882000000006,0.120406244,5,0.725,0.4,0.605741812
10,2,Fz,0.09836025000000001,0.02456103796225131,-0.076728294,0.10884578999999998,5,0.725,0.4,0.605741812
10,4,F4,0.09782737799999999,0.03427496117578429,-0.030950140000000004,0.108594076,5,0.725,0.4,0.605741812
10,19,TP7,0.097722564,0.042691056711456905,-0.0634779,0.113729216,5,0.725,0.4,0.605741812
10,24,T5,0.096426106,0.01311823588076461,0.042904359999999996,0.114463638,5,0.725,0.4,0.605741812
10,7,FCz,0.095234918,0.010157778203444394,0.07572405200000001,0.11212681799999999,5,0.725,0.4,0.605741812
10,13,C3,0.09506292000000001,0.02859473536802448,0.064808484,0.10942204,5,0.725,0.4,0.605741812
10,3,F3,0.09441696,0.01676694044857469,0.048482226,0.106851056,5,0.725,0.4,0.605741812
10,20,TP8,0.089249526,0.02766462075363369,0.008525938,0.10117049,5,0.725,0.4,0.605741812
10,0,Fp1,0.08896109399999999,0.022501849112439187,-0.073107816,0.097608192,5,0.725,0.4,0.605741812
10,11,FT8,0.08822713600000001,0.012493252186291605,-0.017877308,0.099631392,5,0.725,0.4,0.605741812
10,5,F7,0.086991934,0.014219636600786602,0.078459086,0.10092701600000001,5,0.725,0.4,0.605741812
10,6,F8,0.079729144,0.019750263351685463,0.006068848,0.09119115600000001,5,0.725,0.4,0.605741812
10,23,P4,0.078792428,0.024203597717292358,-0.034024698,0.096658836,5,0.725,0.4,0.605741812
10,25,T6,0.072938598,0.022737379174601897,-0.041251518,0.088159872,5,0.725,0.4,0.605741812
10,26,Oz,0.072419264,0.013230924098948266,0.025935728,0.08008401000000001,5,0.725,0.4,0.605741812
10,12,Cz,0.071361392,0.008762940601771187,0.012448081999999997,0.083194356,5,0.725,0.4,0.605741812
