subject_id,channel_index,channel_name,mean_abs_weight,std_abs_weight,mean_signed_weight,mean_l2_weight,n_fold_values,mean_collapse_ratio,collapse_rate,mean_spatial_relative_delta
1,13,C3,0.13376721200000002,0.03451275710961847,0.052952674,0.143016838,5,0.8,0.4,0.362215944
1,16,T4,0.130102446,0.01663119511015911,0.0063188720000000006,0.152062848,5,0.8,0.4,0.362215944
1,27,O1,0.129643102,0.011286301525926025,0.07570389200000001,0.143595334,5,0.8,0.4,0.362215944
1,21,Pz,0.122225374,0.042279923642368725,0.015046572,0.128563166,5,0.8,0.4,0.362215944
1,28,O2,0.120486508,0.04029058718264689,-0.007684376,0.123235086,5,0.8,0.4,0.362215944
1,15,T3,0.118864414,0.016781670910457035,0.106367422,0.130245944,5,0.8,0.4,0.362215944
1,2,Fz,0.114192458,0.01296833529673219,-0.082299664,0.131618654,5,0.8,0.4,0.362215944
1,4,F4,0.11307501,0.048060392110884836,0.018880901999999998,0.12295532599999999,5,0.8,0.4,0.362215944
1,17,CP3,0.112393504,0.013092552787421944,0.006622952,0.13073565,5,0.8,0.4,0.362215944
1,7,FCz,0.10801183,0.014554068242862544,0.098183204,0.126867288,5,0.8,0.4,0.362215944
1,24,T5,0.10667593000000002,0.02174179415711477,0.057747372,0.11703621,5,0.8,0.4,0.362215944
1,18,CP4,0.10632598600000001,0.02254568264571579,0.038258440000000005,0.123698822,5,0.8,0.4,0.362215944
1,0,Fp1,0.103837892,0.017685614695783686,-0.082045778,0.117353084,5,0.8,0.4,0.362215944
1,22,P3,0.099279232,0.016565385156861585,0.09406445199999999,0.10990108000000001,5,0.8,0.4,0.362215944
1,19,TP7,0.098099312,0.04353315004017478,-0.05677015999999999,0.114199118,5,0.8,0.4,0.362215944
1,20,TP8,0.095492466,0.008611327067361915,-0.039602740000000004,0.11026339,5,0.8,0.4,0.362215944
1,14,C4,0.092798366,0.011132239154668301,-0.04992741,0.11108291399999999,5,0.8,0.4,0.362215944
1,23,P4,0.09192126,0.028033429385910854,-0.073087074,0.10364899400000001,5,0.8,0.4,0.362215944
1,10,FT7,0.08869564599999999,0.032217304680067976,-0.009548636000000003,0.10412526600000001,5,0.8,0.4,0.362215944
1,9,FC4,0.08203195199999999,0.037524681368392994,-0.057280538000000006,0.105132914,5,0.8,0.4,0.362215944
1,5,F7,0.0809878,0.004786201184796774,0.06165144600000001,0.09026627000000001,5,0.8,0.4,0.362215944
1,12,Cz,0.077381266,0.006819085840387999,0.06361861799999999,0.088987492,5,0.8,0.4,0.362215944
1,3,F3,0.074928132,0.017200743508546945,0.009298210000000001,0.08263079799999999,5,0.8,0.4,0.362215944
1,26,Oz,0.072563162,0.011901829586270334,0.018319876,0.08068829,5,0.8,0.4,0.362215944
1,25,T6,0.06935617000000001,0.017332419385508474,-0.057615154,0.082565358,5,0.8,0.4,0.362215944
1,6,F8,0.067763822,0.014382010762076007,-0.010321462,0.0721567,5,0.8,0.4,0.362215944
1,1,Fp2,0.067173684,0.01971867772039951,0.05357177,0.083273312,5,0.8,0.4,0.362215944
1,11,FT8,0.06462218,0.023578483286245323,0.002414918,0.07972547999999999,5,0.8,0.4,0.362215944
1,8,FC3,0.06111113,0.044576944364160376,-0.007625905999999999,0.069768684,5,0.8,0.4,0.362215944
10,21,Pz,0.129781188,0.030311146163849032,0.020888282,0.139020796,5,0.825,0.4,0.314916076
10,15,T3,0.129289056,0.014060742735621396,0.121580838,0.14060431599999998,5,0.825,0.4,0.314916076
10,22,P3,0.123422294,0.020040019900534785,0.11110624200000001,0.133579322,5,0.825,0.4,0.314916076
10,17,CP3,0.123134616,0.04530095792092459,0.029639282,0.141142822,5,0.825,0.4,0.314916076
10,28,O2,0.120229534,0.03756622165605999,-0.022523366,0.12414955000000001,5,0.825,0.4,0.314916076
10,13,C3,0.11790254600000001,0.024386914947234096,0.091419612,0.126945264,5,0.825,0.4,0.314916076
10,27,O1,0.11463031400000001,0.0075501394657701525,0.035055698,0.125265684,5,0.825,0.4,0.314916076
10,0,Fp1,0.111030016,0.007352272324596663,-0.101843872,0.12473732600000001,5,0.825,0.4,0.314916076
10,16,T4,0.108625194,0.02790136351432453,0.020072706,0.12586161599999998,5,0.825,0.4,0.314916076
10,24,T5,0.107347708,0.00650244986544841,0.052883638,0.12085002,5,0.825,0.4,0.314916076
10,7,FCz,0.106576724,0.03960527588560242,0.099024824,0.123205174,5,0.825,0.4,0.314916076
10,18,CP4,0.106563534,0.016015863579329093,0.028995568,0.126749994,5,0.825,0.4,0.314916076
10,2,Fz,0.10638075,0.007525846749436242,-0.098470572,0.116038532,5,0.825,0.4,0.314916076
10,4,F4,0.09533293000000001,0.01703677526574205,-0.014904014000000002,0.11151976599999999,5,0.825,0.4,0.314916076
10,14,C4,0.093692368,0.008981036763142658,-0.079126214,0.10881091400000001,5,0.825,0.4,0.314916076
